r,sequence,timestamp,deg,endpoint
m,123,1230,-0.9/4.748/19.638/-26.594,627.018/-153.12/148.772
m,124,1240,-0.9/5.077/19.426/-26.598,626.586/-153.132/151.417
m,125,1250,-0.9/5.381/19.211/-26.602,626.212/-153.146/153.776
m,126,1260,-0.9/5.654/18.995/-26.605,625.917/-153.16/155.779
m,127,1270,-0.9/5.888/18.777/-26.609,625.722/-153.176/157.355
m,128,1280,-0.9/6.078/18.557/-26.613,625.647/-153.194/158.435
m,129,1290,-0.9/6.216/18.337/-26.617,625.713/-153.213/158.947
m,130,1300,-0.9/6.297/18.116/-26.62,625.938/-153.235/158.822
m,131,1310,-0.9/6.313/17.895/-26.624,626.339/-153.26/157.987
m,132,1320,-0.9/6.262/17.674/-26.628,626.921/-153.287/156.416
m,133,1330,-0.9/6.158/17.453/-26.631,627.639/-153.317/154.26
m,134,1340,-0.9/6.019/17.233/-26.635,628.439/-153.347/151.716
m,135,1350,-0.9/5.863/17.013/-26.638,629.27/-153.378/148.984
m,136,1360,-0.9/5.707/16.795/-26.642,630.082/-153.408/146.261
m,137,1370,-0.9/5.571/16.578/-26.645,630.831/-153.437/143.749
m,138,1380,-0.9/5.471/16.362/-26.649,631.473/-153.464/141.649
m,139,1390,-0.9/5.427/16.149/-26.652,631.969/-153.488/140.162
m,140,1400,-0.9/5.455/15.937/-26.655,632.278/-153.51/139.49
m,141,1410,-0.9/5.574/15.729/-26.659,632.359/-153.527/139.835
m,142,1420,-0.9/5.802/15.523/-26.662,632.166/-153.54/141.398
m,143,1430,-0.9/6.156/15.32/-26.665,631.643/-153.548/144.379
m,144,1440,-0.9/6.656/15.121/-26.668,630.724/-153.548/148.973
m,145,1450,-0.9/7.318/14.925/-26.671,629.325/-153.542/155.372
m,146,1460,-0.9/8.154/14.734/-26.674,627.357/-153.526/163.69
m,147,1470,-0.9/9.148/14.546/-26.677,624.792/-153.5/173.733
m,148,1480,-0.9/10.278/14.363/-26.68,621.621/-153.464/185.231
m,149,1490,-0.9/11.52/14.185/-26.683,617.838/-153.419/197.915
m,150,1500,-0.9/12.853/14.013/-26.685,613.452/-153.363/211.514
m,151,1510,-0.9/14.254/13.845/-26.688,608.488/-153.299/225.759
m,152,1520,-0.9/15.699/13.683/-26.691,602.992/-153.225/240.388
m,153,1530,-0.9/17.166/13.528/-26.693,597.029/-153.144/255.141
m,154,1540,-0.9/18.628/13.378/-26.695,590.718/-153.057/269.71
m,155,1550,-0.9/20.032/13.235/-26.698,584.319/-152.968/283.562
m,156,1560,-0.9/21.322/13.099/-26.7,578.167/-152.883/296.132
m,157,1570,-0.9/22.44/12.971/-26.702,572.646/-152.807/306.879
