r,sequence,timestamp,deg,endpoint
m,151,1510,15.591/0.514/27.404/-17.247,641.981/80.635/146.402
m,152,1520,15.827/0.517/27.447/-16.699,641.491/86.284/147.06
m,153,1530,16.059/0.515/27.491/-16.13,640.953/91.994/147.674
m,154,1540,16.286/0.51/27.535/-15.544,640.363/97.754/148.243
m,155,1550,16.509/0.5/27.58/-14.941,639.719/103.55/148.766
m,156,1560,16.727/0.487/27.625/-14.326,639.019/109.368/149.245
m,157,1570,16.941/0.471/27.67/-13.699,638.263/115.194/149.678
m,158,1580,17.15/0.452/27.716/-13.063,637.449/121.016/150.066
m,159,1590,17.354/0.43/27.762/-12.422,636.577/126.818/150.41
m,160,1600,17.554/0.405/27.808/-11.776,635.65/132.589/150.711
m,161,1610,17.75/0.378/27.855/-11.128,634.669/138.313/150.969
m,162,1620,17.941/0.348/27.902/-10.481,633.635/143.978/151.186
m,163,1630,18.128/0.317/27.949/-9.837,632.552/149.57/151.364
m,164,1640,18.311/0.284/27.997/-9.198,631.425/155.075/151.504
m,165,1650,18.489/0.25/28.045/-8.567,630.256/160.481/151.61
m,166,1660,18.662/0.215/28.094/-7.945,629.051/165.774/151.683
m,167,1670,18.832/0.179/28.143/-7.336,627.816/170.942/151.726
m,168,1680,18.996/0.142/28.192/-6.741,626.557/175.972/151.743
m,169,1690,19.157/0.105/28.242/-6.163,625.279/180.851/151.737
m,170,1700,19.313/0.068/28.292/-5.605,623.992/185.563/151.711
m,171,1710,19.465/0.031/28.342/-5.07,622.704/190.094/151.668
m,172,1720,19.613/-0.006/28.393/-4.56,621.423/194.427/151.613
m,173,1730,19.756/-0.042/28.444/-4.079,620.159/198.549/151.55
m,174,1740,19.895/-0.078/28.496/-3.63,618.922/202.444/151.483
m,175,1750,20.03/-0.112/28.548/-3.215,617.721/206.098/151.416
m,176,1760,20.161/-0.144/28.6/-2.838,616.567/209.496/151.354
m,177,1770,20.287/-0.176/28.653/-2.502,615.469/212.625/151.301
m,178,1780,20.41/-0.205/28.706/-2.209,614.439/215.469/151.261
m,179,1790,20.528/-0.232/28.76/-1.962,613.485/218.015/151.239
m,180,1800,20.642/-0.257/28.814/-1.764,612.618/220.248/151.24
m,181,1810,20.751/-0.279/28.868/-1.619,611.846/222.155/151.266
m,182,1820,20.857/-0.298/28.923/-1.53,611.179/223.721/151.322
m,183,1830,20.959/-0.315/28.979/-1.498,610.625/224.932/151.411
m,184,1840,21.056/-0.328/29.034/-1.528,610.19/225.772/151.536
m,185,1850,21.149/-0.337/29.091/-1.621,609.881/226.227/151.699
m,186,1860,21.238/-0.342/29.147/-1.782,609.703/226.28/151.901
m,187,1870,21.324/-0.344/29.204/-2.012,609.658/225.923/152.144
m,188,1880,21.405/-0.341/29.262/-2.307,609.736/225.174/152.427
m,189,1890,21.482/-0.334/29.32/-2.662,609.926/224.056/152.746
m,190,1900,21.555/-0.323/29.378/-3.074,610.215/222.594/153.101
m,191,1910,21.624/-0.308/29.437/-3.536,610.589/220.811/153.488
m,192,1920,21.689/-0.288/29.497/-4.045,611.035/218.73/153.905
m,193,1930,21.75/-0.265/29.556/-4.595,611.539/216.377/154.35
m,194,1940,21.807/-0.237/29.617/-5.182,612.088/213.775/154.821
m,195,1950,21.86/-0.205/29.678/-5.801,612.668/210.949/155.315
m,196,1960,21.909/-0.168/29.739/-6.447,613.268/207.922/155.832
m,197,1970,21.955/-0.128/29.8/-7.115,613.874/204.72/156.37
m,198,1980,21.996/-0.083/29.863/-7.802,614.476/201.368/156.929
m,199,1990,22.034/-0.033/29.925/-8.501,615.064/197.892/157.509
m,200,2000,22.067/0.02/29.989/-9.208,615.628/194.316/158.111
m,201,2010,22.097/0.078/30.052/-9.919,616.159/190.668/158.735
m,202,2020,22.123/0.141/30.116/-10.629,616.65/186.973/159.383
m,203,2030,22.145/0.207/30.181/-11.332,617.095/183.258/160.059
m,204,2040,22.164/0.279/30.246/-12.025,617.489/179.549/160.765
m,205,2050,22.178/0.354/30.312/-12.702,617.826/175.873/161.505
m,206,2060,22.189/0.433/30.378/-13.359,618.108/172.254/162.272
m,207,2070,22.196/0.51/30.445/-13.997,618.351/168.7/163.005
m,208,2080,22.199/0.579/30.512/-14.615,618.574/165.217/163.636
m,209,2090,22.199/0.632/30.58/-15.214,618.799/161.81/164.092
m,210,2100,22.195/0.663/30.648/-15.795,619.045/158.485/164.305
m,211,2110,22.187/0.667/30.717/-16.358,619.333/155.247/164.204
m,212,2120,22.175/0.635/30.786/-16.903,619.681/152.101/163.72
m,213,2130,22.16/0.563/30.856/-17.431,620.108/149.052/162.784
m,214,2140,22.141/0.442/30.926/-17.942,620.631/146.103/161.327
m,215,2150,22.118/0.268/30.997/-18.437,621.265/143.258/159.287
m,216,2160,22.092/0.038/31.068/-18.916,622.01/140.514/156.64
