r,sequence,timestamp,deg,endpoint
m,194,1940,20.0/11.0/16.0/-4.856,163.839/-279.682/-339.066
m,195,1950,19.0/11.0/16.0/-4.876,158.881/-282.506/-338.965
m,196,1960,19.0/11.0/16.0/-4.896,158.83/-282.514/-338.865
m,197,1970,18.0/11.0/16.0/-4.92,153.816/-285.25/-338.751
m,198,1980,18.0/11.0/16.0/-4.938,153.769/-285.256/-338.66
m,199,1990,17.0/11.0/16.0/-4.951,148.734/-287.9/-338.595
m,200,2000,17.0/11.0/16.0/-4.965,148.699/-287.904/-338.527
m,201,2010,17.0/11.0/16.0/-5.0,148.609/-287.914/-338.352
m,202,2020,16.0/11.0/16.0/-6.0,140.988/-290.645/-333.399
m,203,2030,16.0/11.0/16.0/-6.0,140.988/-290.645/-333.399
m,204,2040,20.404/20.629/8.952/-5.078,220.201/-258.172/-321.645
m,205,2050,20.008/21.075/8.497/-5.154,220.734/-258.802/-320.248
m,206,2060,19.594/21.522/8.093/-5.259,221.085/-259.541/-318.705
m,207,2070,19.166/21.958/7.768/-5.387,221.211/-260.395/-317.073
m,208,2080,18.71/22.377/7.551/-5.525,221.028/-261.427/-315.436
m,209,2090,18.205/22.782/7.441/-5.677,220.448/-262.708/-313.781
m,210,2100,17.656/23.17/7.415/-5.844,219.477/-264.215/-312.107
m,211,2110,17.062/23.511/7.44/-6.013,218.001/-265.982/-310.537
m,212,2120,16.456/23.804/7.49/-6.191,216.146/-267.878/-309.034
m,213,2130,15.832/24.044/7.546/-6.391,213.843/-269.91/-307.553
m,214,2140,15.21/24.239/7.592/-6.608,211.235/-271.983/-306.093
m,215,2150,14.584/24.385/7.617/-6.856,208.248/-274.106/-304.597
m,216,2160,13.974/24.48/7.645/-7.131,204.962/-276.205/-303.098
m,217,2170,13.36/24.529/7.682/-7.426,201.324/-278.328/-301.616
m,218,2180,12.733/24.536/7.754/-7.748,197.274/-280.497/-300.123
m,219,2190,12.079/24.505/7.857/-8.097,192.773/-282.729/-298.598
m,220,2200,11.386/24.442/7.979/-8.463,187.816/-285.048/-297.086
m,221,2210,10.675/24.347/8.105/-8.833,182.56/-287.361/-295.631
m,222,2220,9.96/24.226/8.221/-9.21,177.106/-289.608/-294.195
m,223,2230,9.233/24.081/8.323/-9.596,171.423/-291.799/-292.761
m,224,2240,8.515/23.911/8.406/-9.981,165.658/-293.867/-291.374
m,225,2250,7.816/23.703/8.459/-10.367,159.794/-295.793/-290.04
m,226,2260,7.145/23.46/8.489/-10.755,153.906/-297.546/-288.749
m,227,2270,6.483/23.182/8.489/-11.154,147.878/-299.172/-287.443
m,228,2280,5.832/22.883/8.491/-11.581,141.713/-300.641/-286.035
m,229,2290,5.168/22.563/8.492/-12.041,135.284/-302.001/-284.492
m,230,2300,4.48/22.222/8.485/-12.51,128.619/-303.283/-282.924
m,231,2310,3.78/21.859/8.475/-12.978,121.8/-304.458/-281.372
m,232,2320,3.064/21.47/8.458/-13.438,114.82/-305.54/-279.878
m,233,2330,2.341/21.053/8.444/-13.896,107.685/-306.491/-278.413
m,234,2340,1.621/20.595/8.43/-14.358,100.383/-307.287/-276.964
m,235,2350,0.92/20.094/8.419/-14.849,92.927/-307.86/-275.416
m,236,2360,0.242/19.539/8.407/-15.382,85.264/-308.18/-273.709
m,237,2370,-0.41/18.931/8.396/-15.957,77.447/-308.233/-271.834
m,238,2380,-1.025/18.292/8.394/-16.545,69.704/-308.046/-269.882
m,239,2390,-1.613/17.614/8.383/-17.132,62.011/-307.668/-267.925
m,240,2400,-2.163/16.873/8.385/-17.705,54.319/-307.111/-266.057
m,241,2410,-2.662/16.049/8.439/-18.281,46.507/-306.341/-264.233
m,242,2420,-3.092/15.136/8.552/-18.861,38.635/-305.347/-262.433
m,243,2430,-3.459/14.139/8.715/-19.448,30.706/-304.148/-260.609
m,244,2440,-3.787/13.096/8.905/-20.024,22.839/-302.825/-258.783
m,245,2450,-4.074/12.057/9.094/-20.568,15.344/-301.453/-256.988
m,246,2460,-4.331/11.026/9.248/-21.064,8.27/-300.098/-255.283
m,247,2470,-4.569/10.031/9.359/-21.485,1.733/-298.853/-253.79
m,248,2480,-4.79/9.088/9.396/-21.793,-4.106/-297.828/-252.684
m,249,2490,-5.01/8.172/9.35/-21.99,-9.459/-297.029/-251.983
m,250,2500,-5.22/7.278/9.261/-22.109,-14.44/-296.386/-251.565
m,251,2510,-5.387/6.38/9.151/-22.184,-19.094/-295.825/-251.292
m,252,2520,-5.498/5.446/9.046/-22.234,-23.589/-295.304/-251.095
m,253,2530,-5.573/4.476/8.945/-22.258,-28.026/-294.827/-250.971
m,254,2540,-5.62/3.459/8.836/-22.235,-32.449/-294.443/-251.015
m,255,2550,-5.622/2.467/8.725/-22.171,-36.512/-294.178/-251.195
m,256,2560,-5.598/1.542/8.608/-22.091,-40.122/-293.997/-251.405
m,257,2570,-5.573/0.746/8.492/-22.005,-43.176/-293.886/-251.626
m,258,2580,-5.564/0.088/8.367/-21.914,-45.695/-293.832/-251.869
m,259,2590,-5.591/-0.429/8.222/-21.824,-47.755/-293.811/-252.128
m,260,2600,-5.653/-0.727/8.054/-21.747,-48.995/-293.829/-252.377
m,261,2610,-5.715/-0.975/7.879/-21.67,-50.01/-293.866/-252.643
m,262,2620,-5.78/-1.223/7.725/-21.597,-51.091/-293.883/-252.888
m,263,2630,-5.848/-1.499/7.577/-21.524,-52.328/-293.881/-253.127
m,264,2640,-5.91/-1.82/7.415/-21.45,-53.704/-293.868/-253.35
m,265,2650,-5.93/-2.181/7.271/-21.379,-55.088/-293.862/-253.541
m,266,2660,-5.911/-2.592/7.136/-21.302,-56.509/-293.881/-253.738
m,267,2670,-5.849/-3.117/7.021/-21.195,-58.255/-293.948/-254.028
m,268,2680,-5.758/-3.715/6.921/-21.07,-60.215/-294.048/-254.361
m,269,2690,-5.656/-4.31/6.829/-20.937,-62.127/-294.182/-254.717
m,270,2700,-5.549/-4.855/6.737/-20.803,-63.808/-294.346/-255.082
m,271,2710,-5.443/-5.395/6.66/-20.679,-65.511/-294.498/-255.389
m,272,2720,-5.35/-5.886/6.585/-20.563,-67.079/-294.64/-255.66
m,273,2730,-5.273/-6.325/6.488/-20.454,-68.461/-294.781/-255.922
m,274,2740,-5.206/-6.729/6.355/-20.34,-69.679/-294.942/-256.227
m,275,2750,-5.129/-7.153/6.244/-20.206,-70.99/-295.141/-256.606
m,276,2760,-5.038/-7.659/6.157/-20.032,-72.66/-295.401/-257.121
m,277,2770,-4.921/-8.308/6.098/-19.794,-74.929/-295.755/-257.831
m,278,2780,-4.784/-9.031/6.064/-19.506,-77.522/-296.201/-258.709
m,279,2790,-4.635/-9.805/6.073/-19.149,-80.423/-296.765/-259.85
