r,sequence,timestamp,deg,endpoint
m,0,0,15.751/-31.719/24.108/-10.214,618.753/115.557/-236.244
m,1,10,15.859/-31.071/24.056/-10.214,621.032/117.441/-229.42
m,2,20,15.968/-30.443/24.004/-10.214,623.16/119.283/-222.79
m,3,30,16.075/-29.835/23.954/-10.215,625.147/121.086/-216.345
m,4,40,16.182/-29.245/23.904/-10.215,627.004/122.852/-210.072
m,5,50,16.287/-28.671/23.855/-10.215,628.742/124.583/-203.96
m,6,60,16.392/-28.113/23.807/-10.215,630.37/126.281/-197.998
m,7,70,16.497/-27.57/23.76/-10.216,631.896/127.948/-192.171
m,8,80,16.6/-27.039/23.714/-10.216,633.329/129.585/-186.468
m,9,90,16.703/-26.52/23.669/-10.216,634.676/131.195/-180.876
m,10,100,16.805/-26.012/23.626/-10.216,635.944/132.778/-175.38
m,11,110,16.907/-25.513/23.583/-10.216,637.139/134.337/-169.969
m,12,120,17.007/-25.022/23.542/-10.216,638.268/135.872/-164.627
m,13,130,17.107/-24.537/23.502/-10.216,639.335/137.386/-159.342
m,14,140,17.206/-24.057/23.463/-10.216,640.346/138.878/-154.099
m,15,150,17.304/-23.582/23.425/-10.216,641.306/140.35/-148.885
m,16,160,17.402/-23.11/23.389/-10.216,642.217/141.804/-143.684
m,17,170,17.499/-22.638/23.355/-10.216,643.084/143.239/-138.482
m,18,180,17.595/-22.168/23.321/-10.216,643.91/144.656/-133.266
m,19,190,17.69/-21.696/23.29/-10.216,644.697/146.057/-128.02
m,20,200,17.785/-21.221/23.26/-10.216,645.448/147.442/-122.729
m,21,210,17.879/-20.744/23.231/-10.216,646.164/148.81/-117.38
m,22,220,17.972/-20.261/23.204/-10.215,646.847/150.162/-111.957
m,23,230,18.065/-19.772/23.179/-10.215,647.497/151.499/-106.444
m,24,240,18.156/-19.275/23.156/-10.215,648.114/152.82/-100.828
m,25,250,18.247/-18.77/23.134/-10.215,648.698/154.124/-95.093
m,26,260,18.338/-18.255/23.115/-10.214,649.249/155.412/-89.224
m,27,270,18.427/-17.729/23.097/-10.214,649.765/156.683/-83.207
m,28,280,18.516/-17.19/23.081/-10.214,650.243/157.935/-77.025
m,29,290,18.605/-16.637/23.067/-10.213,650.682/159.168/-70.664
m,30,300,18.692/-16.069/23.055/-10.213,651.078/160.381/-64.109
m,31,310,18.779/-15.484/23.045/-10.213,651.427/161.571/-57.345
m,32,320,18.865/-14.882/23.037/-10.212,651.724/162.737/-50.357
m,33,330,18.951/-14.261/23.031/-10.212,651.964/163.877/-43.129
m,34,340,19.035/-13.621/23.028/-10.211,652.139/164.988/-35.658
m,35,350,19.119/-12.964/23.027/-10.211,652.242/166.067/-27.976
m,36,360,19.203/-12.294/23.028/-10.21,652.264/167.111/-20.129
m,37,370,19.285/-11.615/23.031/-10.21,652.199/168.117/-12.16
m,38,380,19.367/-10.931/23.037/-10.209,652.042/169.083/-4.115
m,39,390,19.449/-10.245/23.045/-10.209,651.793/170.008/3.963
m,40,400,19.529/-9.562/23.056/-10.208,651.45/170.892/12.027
m,41,410,19.609/-8.884/23.069/-10.207,651.016/171.735/20.035
m,42,420,19.688/-8.216/23.085/-10.207,650.493/172.538/27.941
m,43,430,19.767/-7.561/23.103/-10.206,649.888/173.301/35.7
m,44,440,19.845/-6.923/23.124/-10.205,649.208/174.029/43.269
m,45,450,19.922/-6.306/23.148/-10.204,648.462/174.723/50.603
m,46,460,19.999/-5.714/23.174/-10.204,647.661/175.388/57.659
m,47,470,20.075/-5.15/23.204/-10.203,646.817/176.027/64.393
m,48,480,20.15/-4.617/23.236/-10.202,645.943/176.646/70.763
m,49,490,20.225/-4.121/23.27/-10.201,645.053/177.249/76.724
m,50,500,20.298/-3.664/23.308/-10.201,644.164/177.841/82.236
m,51,510,20.372/-3.249/23.349/-10.2,643.288/178.43/87.268
m,52,520,20.444/-2.874/23.393/-10.199,642.434/179.016/91.838
m,53,530,20.516/-2.538/23.44/-10.198,641.606/179.603/95.977
m,54,540,20.588/-2.237/23.489/-10.197,640.808/180.192/99.714
m,55,550,20.658/-1.97/23.542/-10.196,640.042/180.783/103.08
m,56,560,20.728/-1.733/23.599/-10.195,639.308/181.377/106.104
m,57,570,20.798/-1.525/23.658/-10.194,638.607/181.975/108.817
m,58,580,20.867/-1.342/23.721/-10.193,637.936/182.575/111.248
m,59,590,20.935/-1.182/23.787/-10.192,637.295/183.177/113.427
m,60,600,21.002/-1.043/23.856/-10.191,636.681/183.782/115.383
m,61,610,21.069/-0.922/23.929/-10.19,636.09/184.386/117.145
m,62,620,21.135/-0.817/24.005/-10.189,635.52/184.99/118.744
m,63,630,21.201/-0.725/24.085/-10.188,634.966/185.592/120.207
m,64,640,21.266/-0.643/24.169/-10.187,634.424/186.19/121.564
m,65,650,21.33/-0.57/24.255/-10.185,633.889/186.782/122.845
m,66,660,21.394/-0.502/24.346/-10.184,633.357/187.367/124.078
m,67,670,21.457/-0.438/24.44/-10.183,632.824/187.944/125.285
m,68,680,21.52/-0.377/24.535/-10.182,632.295/188.514/126.461
m,69,690,21.582/-0.319/24.628/-10.181,631.775/189.079/127.593
m,70,700,21.643/-0.264/24.717/-10.179,631.269/189.642/128.668
m,71,710,21.704/-0.212/24.799/-10.178,630.783/190.205/129.675
m,72,720,21.764/-0.163/24.872/-10.177,630.323/190.771/130.601
m,73,730,21.823/-0.117/24.932/-10.175,629.896/191.341/131.433
m,74,740,21.882/-0.073/24.978/-10.174,629.506/191.919/132.16
m,75,750,21.94/-0.032/25.006/-10.173,629.161/192.507/132.77
m,76,760,21.998/0.006/25.014/-10.171,628.865/193.107/133.249
m,77,770,22.055/0.042/24.999/-10.17,628.625/193.723/133.585
m,78,780,22.112/0.075/24.96/-10.169,628.446/194.356/133.767
m,79,790,22.168/0.106/24.892/-10.167,628.334/195.01/133.782
m,80,800,22.223/0.134/24.793/-10.166,628.293/195.686/133.616
m,81,810,22.278/0.16/24.661/-10.164,628.33/196.387/133.258
m,82,820,22.332/0.184/24.494/-10.163,628.448/197.114/132.695
m,83,830,22.386/0.205/24.288/-10.161,628.651/197.871/131.912
m,84,840,22.439/0.225/24.042/-10.16,628.94/198.656/130.907
m,85,850,22.491/0.242/23.764/-10.158,629.297/199.464/129.71
m,86,860,22.543/0.258/23.461/-10.157,629.705/200.288/128.365
m,87,870,22.594/0.271/23.141/-10.155,630.143/201.118/126.912
m,88,880,22.645/0.283/22.814/-10.154,630.594/201.948/125.394
m,89,890,22.695/0.292/22.488/-10.152,631.041/202.771/123.853
m,90,900,22.745/0.3/22.17/-10.15,631.467/203.579/122.332
m,91,910,22.794/0.307/21.869/-10.149,631.857/204.367/120.875
m,92,920,22.842/0.311/21.594/-10.147,632.197/205.127/119.526
m,93,930,22.89/0.314/21.352/-10.145,632.471/205.854/118.328
m,94,940,22.938/0.316/21.153/-10.144,632.667/206.543/117.325
m,95,950,22.985/0.316/21.004/-10.142,632.771/207.186/116.562
m,96,960,23.031/0.314/20.913/-10.14,632.77/207.778/116.083
m,97,970,23.077/0.312/20.89/-10.139,632.65/208.313/115.932
m,98,980,23.122/0.308/20.942/-10.137,632.395/208.784/116.152
m,99,990,23.166/0.302/21.077/-10.135,631.991/209.184/116.786
m,100,1000,23.211/0.296/21.302/-10.133,631.423/209.507/117.863
m,101,1010,23.254/0.288/21.611/-10.131,630.697/209.755/119.354
m,102,1020,23.297/0.28/21.997/-10.13,629.821/209.931/121.219
m,103,1030,23.34/0.27/22.45/-10.128,628.805/210.038/123.415
m,104,1040,23.382/0.26/22.965/-10.126,627.656/210.08/125.899
m,105,1050,23.423/0.248/23.532/-10.124,626.383/210.06/128.63
m,106,1060,23.464/0.236/24.145/-10.122,624.995/209.981/131.565
m,107,1070,23.505/0.223/24.794/-10.12,623.503/209.849/134.662
m,108,1080,23.544/0.21/25.473/-10.118,621.919/209.669/137.881
m,109,1090,23.584/0.196/26.173/-10.117,620.256/209.444/141.18
m,110,1100,23.623/0.181/26.887/-10.115,618.527/209.183/144.519
m,111,1110,23.661/0.166/27.607/-10.113,616.751/208.892/147.859
m,112,1120,23.699/0.15/28.324/-10.111,614.944/208.579/151.163
m,113,1130,23.736/0.134/29.032/-10.109,613.127/208.252/154.393
m,114,1140,23.773/0.117/29.722/-10.107,611.321/207.922/157.512
m,115,1150,23.809/0.101/30.387/-10.105,609.548/207.598/160.486
m,116,1160,23.845/0.084/31.018/-10.103,607.834/207.291/163.28
m,117,1170,23.881/0.067/31.61/-10.101,606.198/207.01/165.87
m,118,1180,23.916/0.05/32.163/-10.098,604.643/206.758/168.262
m,119,1190,23.95/0.033/32.68/-10.096,603.168/206.532/170.472
m,120,1200,23.984/0.016/33.164/-10.094,601.768/206.333/172.516
m,121,1210,24.017/-0.001/33.616/-10.092,600.44/206.158/174.408
m,122,1220,24.05/-0.018/34.04/-10.09,599.181/206.006/176.161
m,123,1230,24.082/-0.034/34.438/-10.088,597.984/205.875/177.791
m,124,1240,24.114/-0.05/34.813/-10.086,596.844/205.762/179.311
m,125,1250,24.146/-0.066/35.167/-10.084,595.756/205.666/180.734
m,126,1260,24.177/-0.082/35.502/-10.082,594.714/205.583/182.073
m,127,1270,24.207/-0.097/35.822/-10.079,593.712/205.511/183.342
m,128,1280,24.237/-0.111/36.129/-10.077,592.741/205.447/184.552
m,129,1290,24.267/-0.125/36.425/-10.075,591.796/205.388/185.718
m,130,1300,24.296/-0.138/36.714/-10.073,590.87/205.33/186.851
m,131,1310,24.324/-0.151/36.996/-10.07,589.954/205.271/187.962
m,132,1320,24.353/-0.162/37.276/-10.068,589.042/205.208/189.065
m,133,1330,24.38/-0.173/37.555/-10.066,588.127/205.136/190.17
m,134,1340,24.408/-0.183/37.833/-10.064,587.207/205.056/191.277
m,135,1350,24.434/-0.193/38.111/-10.061,586.283/204.968/192.386
m,136,1360,24.461/-0.201/38.389/-10.059,585.355/204.872/193.498
m,137,1370,24.487/-0.209/38.666/-10.057,584.423/204.768/194.611
m,138,1380,24.512/-0.216/38.942/-10.054,583.488/204.657/195.725
m,139,1390,24.537/-0.222/39.217/-10.052,582.549/204.537/196.84
m,140,1400,24.561/-0.227/39.492/-10.05,581.607/204.411/197.956
m,141,1410,24.586/-0.232/39.767/-10.047,580.661/204.276/199.072
m,142,1420,24.609/-0.236/40.04/-10.045,579.713/204.135/200.188
m,143,1430,24.632/-0.239/40.313/-10.043,578.762/203.986/201.304
m,144,1440,24.655/-0.242/40.585/-10.04,577.808/203.83/202.418
m,145,1450,24.678/-0.244/40.856/-10.038,576.852/203.667/203.532
m,146,1460,24.7/-0.246/41.126/-10.035,575.894/203.498/204.644
m,147,1470,24.721/-0.246/41.395/-10.033,574.933/203.322/205.754
m,148,1480,24.742/-0.247/41.663/-10.031,573.971/203.139/206.861
m,149,1490,24.763/-0.246/41.931/-10.028,573.008/202.95/207.967
m,150,1500,24.783/-0.245/42.197/-10.026,572.043/202.755/209.069
m,151,1510,24.803/-0.244/42.462/-10.023,571.077/202.554/210.168
m,152,1520,24.822/-0.242/42.726/-10.021,570.11/202.347/211.264
m,153,1530,24.841/-0.239/42.989/-10.018,569.142/202.134/212.356
m,154,1540,24.86/-0.236/43.25/-10.016,568.174/201.915/213.444
m,155,1550,24.878/-0.233/43.51/-10.013,567.205/201.691/214.528
m,156,1560,24.896/-0.229/43.769/-10.011,566.237/201.462/215.606
m,157,1570,24.913/-0.224/44.027/-10.008,565.268/201.227/216.68
m,158,1580,24.93/-0.219/44.283/-10.006,564.301/200.988/217.749
m,159,1590,24.947/-0.214/44.538/-10.003,563.333/200.744/218.811
m,160,1600,24.963/-0.208/44.792/-10.001,562.367/200.495/219.868
m,161,1610,24.979/-0.202/45.044/-9.998,561.402/200.241/220.919
m,162,1620,24.994/-0.195/45.294/-9.995,560.438/199.984/221.964
m,163,1630,25.009/-0.188/45.543/-9.993,559.476/199.722/223.001
m,164,1640,25.024/-0.181/45.791/-9.99,558.516/199.456/224.032
m,165,1650,25.038/-0.173/46.036/-9.988,557.558/199.186/225.056
m,166,1660,25.052/-0.165/46.28/-9.985,556.603/198.912/226.072
m,167,1670,25.065/-0.157/46.523/-9.982,555.65/198.635/227.08
m,168,1680,25.078/-0.149/46.763/-9.98,554.7/198.355/228.081
m,169,1690,25.091/-0.14/47.002/-9.977,553.753/198.071/229.073
m,170,1700,25.103/-0.131/47.239/-9.974,552.81/197.785/230.056
m,171,1710,25.115/-0.121/47.474/-9.972,551.871/197.495/231.031
m,172,1720,25.127/-0.112/47.707/-9.969,550.935/197.203/231.997
m,173,1730,25.138/-0.102/47.938/-9.966,550.004/196.909/232.954
m,174,1740,25.149/-0.092/48.168/-9.964,549.077/196.612/233.902
m,175,1750,25.159/-0.082/48.395/-9.961,548.156/196.313/234.839
m,176,1760,25.17/-0.072/48.62/-9.958,547.239/196.012/235.767
m,177,1770,25.179/-0.061/48.843/-9.956,546.328/195.709/236.685
m,178,1780,25.189/-0.051/49.064/-9.953,545.422/195.405/237.593
m,179,1790,25.198/-0.04/49.283/-9.95,544.522/195.1/238.49
m,180,1800,25.207/-0.029/49.5/-9.947,543.629/194.793/239.376
m,181,1810,25.215/-0.019/49.714/-9.945,542.742/194.485/240.252
m,182,1820,25.223/-0.008/49.926/-9.942,541.862/194.176/241.116
m,183,1830,25.231/0.003/50.136/-9.939,540.989/193.867/241.97
m,184,1840,25.238/0.014/50.343/-9.936,540.123/193.557/242.811
m,185,1850,25.245/0.025/50.548/-9.934,539.266/193.247/243.641
m,186,1860,25.252/0.037/50.751/-9.931,538.416/192.937/244.46
m,187,1870,25.258/0.048/50.951/-9.928,537.574/192.626/245.266
m,188,1880,25.264/0.059/51.149/-9.925,536.741/192.316/246.06
m,189,1890,25.27/0.07/51.344/-9.922,535.916/192.007/246.841
m,190,1900,25.275/0.081/51.536/-9.92,535.101/191.698/247.61
m,191,1910,25.28/0.091/51.726/-9.917,534.296/191.39/248.367
m,192,1920,25.285/0.102/51.913/-9.914,533.5/191.083/249.11
m,193,1930,25.29/0.113/52.098/-9.911,532.714/190.777/249.84
m,194,1940,25.294/0.123/52.279/-9.908,531.938/190.472/250.557
m,195,1950,25.297/0.134/52.458/-9.906,531.173/190.169/251.261
m,196,1960,25.301/0.144/52.634/-9.903,530.419/189.867/251.951
m,197,1970,25.304/0.154/52.807/-9.9,529.676/189.568/252.627
m,198,1980,25.307/0.164/52.978/-9.897,528.944/189.27/253.29
m,199,1990,25.31/0.174/53.145/-9.894,528.225/188.975/253.938
m,200,2000,25.312/0.183/53.31/-9.891,527.517/188.682/254.573
m,201,2010,25.314/0.193/53.471/-9.888,526.822/188.392/255.192
m,202,2020,25.316/0.202/53.629/-9.886,526.14/188.105/255.798
m,203,2030,25.317/0.211/53.785/-9.883,525.47/187.82/256.389
m,204,2040,25.318/0.219/53.937/-9.88,524.814/187.539/256.965
m,205,2050,25.319/0.227/54.086/-9.877,524.172/187.261/257.525
m,206,2060,25.319/0.235/54.231/-9.874,523.543/186.987/258.071
m,207,2070,25.319/0.243/54.374/-9.871,522.929/186.716/258.602
m,208,2080,25.319/0.25/54.513/-9.868,522.329/186.449/259.117
m,209,2090,25.319/0.257/54.649/-9.865,521.744/186.187/259.617
m,210,2100,25.318/0.264/54.782/-9.862,521.173/185.928/260.101
m,211,2110,25.318/0.27/54.911/-9.86,520.619/185.674/260.569
m,212,2120,25.316/0.276/55.036/-9.857,520.079/185.424/261.021
m,213,2130,25.315/0.281/55.159/-9.854,519.556/185.179/261.456
m,214,2140,25.313/0.286/55.277/-9.851,519.049/184.939/261.876
m,215,2150,25.311/0.29/55.393/-9.848,518.559/184.704/262.279
m,216,2160,25.309/0.294/55.504/-9.845,518.085/184.474/262.665
m,217,2170,25.307/0.298/55.612/-9.842,517.628/184.25/263.035
m,218,2180,25.304/0.301/55.716/-9.839,517.189/184.031/263.388
m,219,2190,25.301/0.304/55.817/-9.836,516.767/183.818/263.723
m,220,2200,25.298/0.306/55.914/-9.833,516.364/183.611/264.041
m,221,2210,25.294/0.307/56.007/-9.83,515.978/183.41/264.342
m,222,2220,25.29/0.308/56.096/-9.827,515.611/183.214/264.625
m,223,2230,25.286/0.308/56.182/-9.824,515.263/183.026/264.891
m,224,2240,25.282/0.308/56.263/-9.821,514.934/182.844/265.138
m,225,2250,25.278/0.307/56.341/-9.818,514.624/182.668/265.367
m,226,2260,25.273/0.306/56.414/-9.815,514.333/182.499/265.578
m,227,2270,25.268/0.304/56.484/-9.813,514.063/182.338/265.771
m,228,2280,25.263/0.301/56.549/-9.81,513.812/182.183/265.945
m,229,2290,25.257/0.298/56.611/-9.807,513.582/182.035/266.1
m,230,2300,25.252/0.293/56.668/-9.804,513.373/181.895/266.235
m,231,2310,25.246/0.289/56.721/-9.801,513.184/181.763/266.352
m,232,2320,25.239/0.283/56.77/-9.798,513.017/181.638/266.449
m,233,2330,25.233/0.277/56.815/-9.795,512.871/181.521/266.526
m,234,2340,25.227/0.27/56.855/-9.792,512.746/181.412/266.584
m,235,2350,25.22/0.262/56.891/-9.789,512.644/181.311/266.621
m,236,2360,25.213/0.254/56.923/-9.786,512.563/181.218/266.638
m,237,2370,25.206/0.245/56.95/-9.783,512.505/181.133/266.634
m,238,2380,25.198/0.234/56.973/-9.78,512.47/181.057/266.61
m,239,2390,25.19/0.224/56.992/-9.777,512.457/180.99/266.564
m,240,2400,25.183/0.212/57.006/-9.774,512.467/180.931/266.497
m,241,2410,25.175/0.199/57.015/-9.771,512.501/180.881/266.408
m,242,2420,25.166/0.186/57.02/-9.768,512.558/180.84/266.298
m,243,2430,25.158/0.171/57.02/-9.765,512.638/180.808/266.165
m,244,2440,25.149/0.156/57.015/-9.762,512.743/180.785/266.01
m,245,2450,25.14/0.14/57.006/-9.759,512.872/180.771/265.833
m,246,2460,25.131/0.123/56.992/-9.756,513.025/180.767/265.632
m,247,2470,25.122/0.105/56.974/-9.753,513.202/180.772/265.408
m,248,2480,25.113/0.086/56.95/-9.75,513.405/180.787/265.16
m,249,2490,25.103/0.066/56.922/-9.747,513.632/180.811/264.889
m,250,2500,25.093/0.045/56.888/-9.744,513.884/180.845/264.593
m,251,2510,25.083/0.023/56.85/-9.741,514.161/180.889/264.272
m,252,2520,25.073/-0.0/56.807/-9.738,514.464/180.943/263.927
m,253,2530,25.063/-0.024/56.759/-9.735,514.792/181.007/263.556
m,254,2540,25.052/-0.049/56.706/-9.732,515.146/181.081/263.159
m,255,2550,25.042/-0.075/56.647/-9.729,515.526/181.165/262.737
m,256,2560,25.031/-0.103/56.584/-9.726,515.932/181.259/262.288
m,257,2570,25.02/-0.131/56.515/-9.723,516.364/181.364/261.812
m,258,2580,25.009/-0.16/56.441/-9.72,516.822/181.479/261.308
m,259,2590,24.998/-0.191/56.362/-9.717,517.307/181.604/260.777
m,260,2600,24.986/-0.223/56.278/-9.714,517.818/181.74/260.218
m,261,2610,24.974/-0.256/56.188/-9.711,518.356/181.886/259.63
m,262,2620,24.963/-0.29/56.093/-9.708,518.92/182.043/259.014
m,263,2630,24.951/-0.325/55.993/-9.705,519.512/182.21/258.367
m,264,2640,24.939/-0.362/55.887/-9.702,520.13/182.388/257.691
m,265,2650,24.926/-0.399/55.775/-9.699,520.775/182.577/256.984
m,266,2660,24.914/-0.438/55.658/-9.696,521.449/182.777/256.247
m,267,2670,24.901/-0.477/55.532/-9.693,522.155/182.99/255.481
m,268,2680,24.889/-0.516/55.399/-9.69,522.894/183.217/254.684
m,269,2690,24.876/-0.555/55.256/-9.687,523.669/183.458/253.858
m,270,2700,24.863/-0.593/55.103/-9.684,524.481/183.715/253.003
m,271,2710,24.85/-0.631/54.939/-9.681,525.334/183.989/252.118
m,272,2720,24.837/-0.667/54.763/-9.679,526.228/184.28/251.204
m,273,2730,24.823/-0.701/54.574/-9.676,527.165/184.59/250.261
m,274,2740,24.81/-0.734/54.372/-9.673,528.149/184.918/249.289
m,275,2750,24.796/-0.764/54.154/-9.67,529.18/185.267/248.286
m,276,2760,24.783/-0.791/53.921/-9.667,530.261/185.637/247.254
m,277,2770,24.769/-0.815/53.67/-9.664,531.394/186.029/246.192
m,278,2780,24.755/-0.836/53.403/-9.661,532.579/186.443/245.099
m,279,2790,24.741/-0.853/53.116/-9.658,533.819/186.881/243.975
m,280,2800,24.727/-0.865/52.811/-9.655,535.115/187.342/242.82
m,281,2810,24.712/-0.873/52.484/-9.652,536.469/187.828/241.632
m,282,2820,24.698/-0.876/52.137/-9.649,537.883/188.34/240.41
m,283,2830,24.684/-0.874/51.767/-9.646,539.356/188.877/239.155
m,284,2840,24.669/-0.866/51.374/-9.643,540.892/189.44/237.865
m,285,2850,24.654/-0.852/50.956/-9.64,542.49/190.031/236.538
m,286,2860,24.64/-0.832/50.514/-9.637,544.152/190.648/235.174
m,287,2870,24.625/-0.805/50.045/-9.635,545.878/191.293/233.771
m,288,2880,24.61/-0.77/49.55/-9.632,547.669/191.965/232.328
m,289,2890,24.595/-0.729/49.026/-9.629,549.525/192.665/230.842
m,290,2900,24.579/-0.679/48.474/-9.626,551.447/193.393/229.313
m,291,2910,24.564/-0.622/47.892/-9.623,553.435/194.149/227.738
m,292,2920,24.549/-0.555/47.279/-9.62,555.488/194.933/226.115
m,293,2930,24.534/-0.48/46.634/-9.617,557.606/195.744/224.442
m,294,2940,24.518/-0.396/45.957/-9.614,559.789/196.582/222.717
m,295,2950,24.503/-0.301/45.246/-9.611,562.035/197.447/220.937
m,296,2960,24.487/-0.197/44.501/-9.609,564.343/198.337/219.1
m,297,2970,24.471/-0.083/43.72/-9.606,566.712/199.253/217.202
m,298,2980,24.455/0.043/42.902/-9.603,569.143/200.196/215.236
m,299,2990,24.44/0.179/42.04/-9.6,571.653/201.171/213.179
m,300,3000,24.424/0.328/41.127/-9.597,574.26/202.188/210.998
m,301,3010,24.408/0.488/40.154/-9.594,576.98/203.254/208.664
m,302,3020,24.392/0.662/39.114/-9.592,579.827/204.375/206.141
m,303,3030,24.376/0.848/38.0/-9.589,582.812/205.556/203.396
m,304,3040,24.359/1.048/36.804/-9.586,585.946/206.801/200.39
m,305,3050,24.343/1.263/35.519/-9.583,589.232/208.113/197.086
m,306,3060,24.327/1.492/34.136/-9.58,592.674/209.492/193.441
m,307,3070,24.311/1.737/32.655/-9.577,596.248/210.928/189.445
m,308,3080,24.294/1.997/31.105/-9.575,599.85/212.374/185.221
m,309,3090,24.278/2.274/29.521/-9.572,603.366/213.778/180.932
m,310,3100,24.262/2.567/27.939/-9.569,606.697/215.096/176.752
m,311,3110,24.245/2.877/26.395/-9.566,609.756/216.288/172.864
m,312,3120,24.229/3.206/24.923/-9.564,612.469/217.322/169.459
m,313,3130,24.212/3.552/23.56/-9.561,614.775/218.171/166.733
m,314,3140,24.196/3.918/22.34/-9.558,616.62/218.811/164.886
m,315,3150,24.179/4.302/21.293/-9.555,617.973/219.228/164.08
m,316,3160,24.162/4.706/20.413/-9.553,618.869/219.439/164.318
m,317,3170,24.146/5.131/19.689/-9.55,619.349/219.462/165.556
m,318,3180,24.129/5.576/19.109/-9.547,619.447/219.314/167.747
