r,sequence,timestamp,deg,endpoint
m,0,0,31.327/-52.173/38.054/-14.731,492.519/204.515/-367.74
m,1,10,31.325/-52.13/38.198/-14.733,492.92/204.731/-366.597
m,2,20,31.324/-52.107/38.348/-14.735,493.223/204.886/-365.592
m,3,30,31.322/-52.1/38.505/-14.737,493.442/204.991/-364.701
m,4,40,31.321/-52.106/38.668/-14.738,493.592/205.055/-363.901
m,5,50,31.319/-52.123/38.838/-14.74,493.688/205.086/-363.168
m,6,60,31.318/-52.148/39.013/-14.742,493.744/205.093/-362.477
m,7,70,31.316/-52.179/39.195/-14.744,493.776/205.085/-361.804
m,8,80,31.315/-52.213/39.383/-14.746,493.796/205.07/-361.125
m,9,90,31.314/-52.247/39.577/-14.748,493.819/205.058/-360.416
m,10,100,31.312/-52.278/39.777/-14.749,493.86/205.056/-359.652
m,11,110,31.311/-52.304/39.982/-14.751,493.931/205.073/-358.81
m,12,120,31.309/-52.322/40.193/-14.753,494.047/205.118/-357.864
m,13,130,31.308/-52.33/40.409/-14.754,494.222/205.199/-356.792
m,14,140,31.307/-52.325/40.631/-14.756,494.468/205.324/-355.568
m,15,150,31.305/-52.303/40.858/-14.758,494.799/205.5/-354.167
m,16,160,31.304/-52.263/41.09/-14.759,495.228/205.736/-352.567
m,17,170,31.302/-52.202/41.328/-14.761,495.766/206.039/-350.741
m,18,180,31.301/-52.117/41.57/-14.762,496.425/206.416/-348.664
m,19,190,31.3/-52.005/41.818/-14.764,497.217/206.873/-346.312
m,20,200,31.298/-51.864/42.07/-14.765,498.151/207.418/-343.658
m,21,210,31.297/-51.691/42.327/-14.767,499.238/208.055/-340.677
m,22,220,31.296/-51.483/42.589/-14.768,500.487/208.791/-337.342
m,23,230,31.295/-51.239/42.855/-14.769,501.903/209.629/-333.625
m,24,240,31.293/-50.954/43.126/-14.771,503.495/210.574/-329.5
m,25,250,31.292/-50.626/43.401/-14.772,505.266/211.628/-324.937
m,26,260,31.291/-50.253/43.68/-14.773,507.221/212.794/-319.908
m,27,270,31.289/-49.832/43.963/-14.775,509.36/214.072/-314.382
m,28,280,31.288/-49.361/44.25/-14.776,511.683/215.462/-308.329
m,29,290,31.287/-48.836/44.542/-14.777,514.188/216.962/-301.717
m,30,300,31.286/-48.255/44.837/-14.778,516.869/218.57/-294.513
m,31,310,31.284/-47.616/45.136/-14.779,519.719/220.28/-286.684
m,32,320,31.283/-46.915/45.438/-14.78,522.727/222.086/-278.196
m,33,330,31.282/-46.15/45.744/-14.782,525.879/223.98/-269.014
m,34,340,31.281/-45.318/46.054/-14.783,529.157/225.951/-259.102
m,35,350,31.279/-44.417/46.367/-14.784,532.541/227.986/-248.423
m,36,360,31.278/-43.443/46.683/-14.785,536.005/230.07/-236.941
m,37,370,31.277/-42.395/47.002/-14.786,539.518/232.184/-224.619
m,38,380,31.276/-41.27/47.325/-14.787,543.046/234.307/-211.42
m,39,390,31.275/-40.066/47.65/-14.787,546.545/236.411/-197.324
m,40,400,31.273/-38.789/47.978/-14.788,549.947/238.458/-182.378
m,41,410,31.272/-37.446/48.309/-14.789,553.185/240.405/-166.65
m,42,420,31.271/-36.043/48.643/-14.79,556.193/242.212/-150.212
m,43,430,31.27/-34.588/48.979/-14.791,558.913/243.844/-133.14
m,44,440,31.269/-33.087/49.318/-14.792,561.289/245.268/-115.513
m,45,450,31.268/-31.548/49.659/-14.792,563.275/246.455/-97.415
m,46,460,31.266/-29.978/50.002/-14.793,564.83/247.38/-78.932
m,47,470,31.265/-28.382/50.348/-14.794,565.92/248.022/-60.154
m,48,480,31.264/-26.769/50.695/-14.795,566.52/248.368/-41.172
m,49,490,31.263/-25.145/51.045/-14.795,566.612/248.406/-22.079
m,50,500,31.262/-23.518/51.396/-14.796,566.189/248.131/-2.97
m,51,510,31.261/-21.893/51.75/-14.796,565.249/247.542/16.061
