r,sequence,timestamp,deg,endpoint
m,81,810,20.234/-39.799/41.538/-25.722,-126.47/-353.868/-145.449
m,82,820,20.402/-39.475/41.584/-25.353,-124.39/-354.797/-148.671
m,83,830,20.563/-39.149/41.651/-24.985,-122.361/-355.692/-151.903
m,84,840,20.716/-38.821/41.737/-24.619,-120.389/-356.551/-155.138
m,85,850,20.862/-38.491/41.846/-24.255,-118.479/-357.372/-158.37
m,86,860,20.999/-38.159/41.976/-23.896,-116.638/-358.15/-161.591
m,87,870,21.126/-37.826/42.129/-23.543,-114.871/-358.885/-164.793
m,88,880,21.243/-37.492/42.306/-23.197,-113.185/-359.574/-167.971
m,89,890,21.349/-37.157/42.505/-22.859,-111.588/-360.211/-171.117
m,90,900,21.442/-36.822/42.723/-22.53,-110.088/-360.791/-174.223
m,91,910,21.0/-36.486/42.96/-22.211,-111.964/-360.311/-177.285
m,92,920,21.0/-36.15/43.214/-21.904,-111.073/-360.658/-180.293
m,93,930,21.0/-35.815/43.482/-21.61,-110.191/-360.973/-183.242
m,94,940,21.0/-35.479/43.763/-21.329,-109.319/-361.253/-186.123
m,95,950,21.0/-35.145/44.055/-21.063,-108.456/-361.497/-188.93
m,96,960,21.0/-34.811/44.356/-20.813,-107.602/-361.703/-191.655
m,97,970,20.0/-34.479/44.665/-20.581,-113.057/-359.953/-194.291
m,98,980,20.0/-34.147/44.98/-20.366,-112.228/-360.097/-196.83
m,99,990,20.0/-33.818/45.299/-20.171,-111.41/-360.202/-199.265
m,100,1000,20.0/-33.49/45.619/-19.996,-110.608/-360.266/-201.589
m,101,1010,20.0/-33.165/45.94/-19.843,-109.824/-360.291/-203.795
m,102,1020,19.0/-32.842/46.26/-19.712,-115.332/-358.318/-205.876
m,103,1030,19.0/-32.522/46.576/-19.603,-114.588/-358.279/-207.834
m,104,1040,19.0/-32.204/46.887/-19.515,-113.865/-358.204/-209.672
m,105,1050,19.0/-31.89/47.191/-19.447,-113.161/-358.095/-211.393
m,106,1060,18.0/-31.579/47.486/-19.398,-118.706/-355.938/-213.001
m,107,1070,18.0/-31.271/47.771/-19.367,-118.037/-355.781/-214.498
m,108,1080,18.0/-30.968/48.044/-19.354,-117.385/-355.595/-215.887
m,109,1090,18.0/-30.668/48.302/-19.356,-116.749/-355.383/-217.171
m,110,1100,18.0/-30.373/48.544/-19.375,-116.128/-355.145/-218.352
m,111,1110,18.0/-30.083/48.769/-19.408,-115.519/-354.883/-219.434
m,112,1120,17.718/-29.797/48.974/-19.455,-116.666/-354.028/-220.417
m,113,1130,17.345/-29.517/49.158/-19.514,-118.38/-352.96/-221.305
m,114,1140,16.973/-29.242/49.319/-19.586,-120.08/-351.865/-222.1
m,115,1150,16.606/-28.972/49.455/-19.668,-121.746/-350.753/-222.804
m,116,1160,16.246/-28.708/49.564/-19.761,-123.359/-349.629/-223.418
m,117,1170,15.894/-28.45/49.647/-19.863,-124.918/-348.494/-223.945
