x_end,y_end,z_end,deg1,deg2,deg3,deg4,timestamps
600.3659251998926,-23.476501130120933,-219.68391798929508,8.075704679606277,0.0,37.3803046518944,-19.20359320458245,0.0
603.2324061066872,-23.96419646914775,-217.59201008632,8.27180914384246,0.0,36.15437639983993,-19.720292806999332,0.010101010101010102
605.8687236490954,-24.200814884626528,-214.97208009942423,8.479061396581532,0.0,34.88436824459014,-20.224968212044544,0.020202020202020204
608.075655274778,-24.223139607374566,-212.17589633751697,8.699088967541128,0.0,33.677828948360215,-20.704489690783696,0.030303030303030304
608.2016354658878,-23.06590058261814,-210.60543382165594,8.837615335535498,0.0,33.173291540985794,-20.82606412355925,0.04040404040404041
607.1899865785175,-21.656335878075062,-209.33852749883772,8.94556795959341,0.0,33.149764291521535,-20.766152304653872,0.05050505050505051
605.7217087881129,-20.16424025646577,-208.4491184745027,9.064570404345961,0.0,33.375793905967726,-20.632079100047328,0.06060606060606061
604.2250182015983,-18.734392521884175,-207.75158925286308,9.212786781797925,0.0,33.6414811912859,-20.482433735999,0.07070707070707072
602.787966008399,-17.456541687343048,-206.96816361259587,9.38969282873582,0.0,33.85299207437617,-20.348286039975243,0.08080808080808081
601.2817154032088,-16.453421973420483,-205.87282070737672,9.590586767560643,0.0,34.02813807393184,-20.25205496863297,0.09090909090909091
599.6060833488878,-15.657576802618197,-204.47397259126058,9.806849519170271,0.0,34.21639032256648,-20.215114625505542,0.10101010101010102
597.7469707894788,-14.826309687742384,-202.9279050321589,10.02893452696918,0.0,34.492800574806495,-20.24179587252477,0.11111111111111112
595.8768260911949,-13.618336023590967,-201.31747251400049,10.241522216025508,0.0,34.8755868774287,-20.3212328291906,0.12121212121212122
594.2035511817169,-11.9900072689078,-199.66590590121592,10.421152385974763,0.0,35.324983392443556,-20.436246590724426,0.13131313131313133
592.8532401662178,-10.021847784156648,-198.07746368194057,10.552896465459622,0.0,35.79781791905067,-20.571126867904205,0.14141414141414144
591.8694914616738,-7.816137827464207,-196.76705259471703,10.649271124072365,0.0,36.26837913340351,-20.69011186062052,0.15151515151515152
591.1237968610374,-5.4404469816461685,-195.80797646816347,10.740269696922647,0.0,36.741256025465006,-20.74720287208472,0.16161616161616163
590.3992070312355,-3.033948417278129,-195.09803309402457,10.846943321898705,0.0,37.2242240082032,-20.71394566088381,0.17171717171717174
589.5043726342099,-0.5022798454483031,-194.39023946703307,10.992075265300311,0.0,37.74078599348089,-20.575976209832632,0.18181818181818182
588.3595669697578,2.2903436441456115,-193.40721872600798,11.179162261181883,0.0,38.30790438811846,-20.3217330563234,0.19191919191919193
586.8577896821971,5.301466238639637,-192.0113530654204,11.385362545076758,0.0,38.9279814035186,-19.96380278326169,0.20202020202020204
585.0205070004472,8.293584947318276,-190.27955754921499,11.57674542370663,0.0,39.584441330306284,-19.556880837065478,0.21212121212121213
582.9357788765534,11.365673435743307,-188.28899365504105,11.746662630047366,0.0,40.34963174506861,-19.151609541743376,0.22222222222222224
580.7627498285576,14.543018305528367,-186.02534389695666,11.895661508437778,0.0,41.275386781241764,-18.74588932463543,0.23232323232323235
578.6988088305148,17.536800756359145,-183.4342188224308,12.023231621766353,0.0,42.35245544609552,-18.347717900018715,0.24242424242424243
576.9168182824438,20.039726093336885,-180.33944962669503,12.126199964280518,0.0,43.55384283265482,-18.000427073281564,0.25252525252525254
575.5028775001127,21.743230923209378,-176.50470857295153,12.19932367811315,0.0,44.83662034148199,-17.7539877590364,0.26262626262626265
574.5020285421813,22.29550215376501,-171.77144968482568,12.237105505120864,0.0,46.15265371793217,-17.621160189055416,0.27272727272727276
573.8463041448016,21.619517639755227,-166.21901392669918,12.232439731820058,0.0,47.47447657033919,-17.637858106206323,0.2828282828282829
573.2745081240267,20.02042972317056,-159.94060515809576,12.18527455265314,0.0,48.868481931804965,-17.798620450962396,0.29292929292929293
572.5756760164038,17.873537609753807,-152.84042792708087,12.109418011008215,0.0,50.4176986000915,-18.06780924669581,0.30303030303030304
571.680385963126,15.377248248894286,-144.6288101783144,12.006773594311639,0.0,52.20348092344601,-18.402192338788268,0.31313131313131315
570.4622974103262,12.269488065148,-135.02929485349574,11.859321997814373,0.0,54.24435736573795,-18.805635387804493,0.32323232323232326
568.6202314332558,8.104674243089551,-123.93907857990055,11.645085475556755,0.0,56.53153529239778,-19.27944421348859,0.33333333333333337
565.8015560964773,2.6128437267955142,-111.48945684591607,11.348231334924613,0.0,59.003561358363044,-19.824494459983278,0.3434343434343435
561.7825617054068,-4.249439309098669,-98.19934770499178,10.965015749669746,0.0,61.64795623314035,-20.429584788750724,0.3535353535353536
556.4531716769962,-12.265090700221819,-84.66634846919168,10.506702986150001,0.0,64.47987052433076,-21.087779111539284,0.36363636363636365
549.9211958139717,-21.04700740809652,-71.1571462120659,9.993952683126187,0.0,67.5170751879585,-21.79362894849865,0.37373737373737376
542.4998945037302,-30.22876998777504,-57.514466324500354,9.459923106241023,0.0,70.75917000568853,-22.54499501465704,0.38383838383838387
534.677873641196,-39.42191417338773,-43.591187079288886,8.938847796839028,0.0,74.10500790588056,-23.367625934356603,0.393939393939394
526.8861823979482,-48.2039419873308,-29.50970598718679,8.463121989033375,0.0,77.30111907914602,-24.2424547413848,0.4040404040404041
519.5376979141906,-56.32706808268349,-15.70710572956638,8.066104737327231,0.0,80.15385914603937,-25.125003584832704,0.4141414141414142
512.9166927342573,-63.72315405154498,-2.7827918914750143,7.76339572219177,0.0,82.5353240956039,-25.969242688711113,0.42424242424242425
507.20806471705873,-70.32149844944561,8.639723884106743,7.554387272337131,0.0,84.36928675730232,-26.74865360181324,0.43434343434343436
502.46804359663923,-76.3839089569649,18.137153834754244,7.424072705983992,0.0,85.69130526825066,-27.44029259764735,0.4444444444444445
498.54863747986013,-82.21924525020407,25.8193135024937,7.339234164168488,0.0,86.61696340471433,-28.057183279544347,0.4545454545454546
495.17487972507644,-87.77998052138338,32.15805114361224,7.271828926110761,0.0,87.21028167801279,-28.59969415802514,0.4646464646464647
492.08014570510625,-92.71810017635543,37.37307431538095,7.210124330978049,0.0,87.48439518178972,-29.05735783233969,0.4747474747474748
489.17725172992755,-96.80753660282716,41.56200532995847,7.157206138997838,0.0,87.46463665498015,-29.419270436298373,0.48484848484848486
486.49883417860326,-100.01198755479862,44.944840643441964,7.124935904133094,0.0,87.19100990323228,-29.687350000564226,0.494949494949495
484.2083641129161,-102.53482082013103,47.62147127347764,7.124983082179,0.0,86.72573265257277,-29.865909380865567,0.5050505050505051
482.3942563710311,-104.68446684464436,49.59855888711509,7.154214960594441,0.0,86.15033767065576,-29.97369155508212,0.5151515151515152
481.0837101261556,-106.6659305688655,51.021419593897136,7.205916681333546,0.0,85.53249070066286,-30.027982971892826,0.5252525252525253
480.2639538592982,-108.55379930078382,52.02690646716589,7.264543868333023,0.0,84.87402697802219,-30.046809567621676,0.5353535353535354
479.9801413525266,-110.22155266687572,52.61500251287275,7.318430677514122,0.0,84.15165812232078,-30.03952716827809,0.5454545454545455
480.23719281710237,-111.55247801561941,52.78922549907706,7.369528112947523,0.0,83.33865243323635,-30.033589561009467,0.5555555555555556
481.02038705103183,-112.66476181578558,52.45114589631187,7.422274974129442,0.0,82.36639229695267,-30.06916537923618,0.5656565656565657
482.2926012136919,-113.66456449127355,51.44574399328609,7.4804161595363965,0.0,81.18159819692502,-30.171267952880807,0.5757575757575758
483.9220016836563,-114.52343529158219,49.64857237213259,7.552566741522597,0.0,79.78640463094015,-30.341286966196904,0.5858585858585859
485.70333722586474,-115.08385050198754,47.048329990535095,7.640711809732557,0.0,78.1918825034814,-30.55479614082799,0.595959595959596
487.5631069817912,-115.10342036401448,43.68420512455559,7.7406319764433675,0.0,76.43164474633383,-30.766850019559904,0.6060606060606061
489.59068091520624,-114.3586944305362,39.65534105370209,7.855979364165671,0.0,74.55167139839145,-30.93230088371453,0.6161616161616162
491.96290184637013,-112.8982099098175,35.151255407915116,7.995744663762716,0.0,72.6271512258629,-31.02868488445638,0.6262626262626263
494.7442144657967,-110.91701208046085,30.370056308700455,8.172377913243775,0.0,70.72580044991798,-31.049801967934332,0.6363636363636365
497.71083897794006,-108.64178770994383,25.471147931886875,8.389014985401847,0.0,68.88060823863044,-31.024996326002782,0.6464646464646465
500.5164021488653,-106.14327242921867,20.53208261824136,8.636585280147603,0.0,67.10657196285146,-30.9879573187466,0.6565656565656566
502.83550845747845,-103.26173179768804,15.569421068120562,8.894307545455968,0.0,65.41693668612754,-30.94899682758286,0.6666666666666667
504.5834233661129,-99.60396048973435,10.402049208614542,9.145764498548239,0.0,63.74191658977272,-30.884046724942486,0.6767676767676768
505.8699512689259,-94.90176175103402,4.84672021371459,9.385750865981423,0.0,62.00964544087305,-30.772825119197453,0.686868686868687
507.12093798406823,-89.24280491690965,-1.2721399296469826,9.624314217139984,0.0,60.261435867199346,-30.59685616559664,0.696969696969697
