r,sequence,timestamp,deg,endpoint
m,87,870,-1.488/0.0/42.092/-41.591,541.896/-226.57/160.43
m,88,880,-1.415/0.0/42.013/-41.624,542.314/-226.016/160.1
m,89,890,-1.335/0.0/41.932/-41.646,542.792/-225.354/159.793
m,90,900,-1.248/0.0/41.849/-41.658,543.328/-224.588/159.507
m,91,910,-1.155/0.0/41.765/-41.661,543.918/-223.72/159.241
m,92,920,-1.056/0.0/41.68/-41.653,544.561/-222.755/158.994
m,93,930,-0.952/0.0/41.594/-41.636,545.254/-221.694/158.766
m,94,940,-0.841/0.0/41.506/-41.611,545.995/-220.542/158.554
m,95,950,-0.726/0.0/41.417/-41.577,546.783/-219.302/158.359
m,96,960,-0.605/0.0/41.326/-41.535,547.613/-217.975/158.178
m,97,970,-0.479/0.0/41.234/-41.485,548.484/-216.567/158.011
m,98,980,-0.348/0.0/41.141/-41.428,549.394/-215.079/157.856
m,99,990,-0.213/0.0/41.046/-41.364,550.34/-213.516/157.713
m,100,1000,-0.074/0.0/40.95/-41.293,551.32/-211.879/157.58
m,101,1010,0.07/0.0/40.853/-41.216,552.331/-210.172/157.456
m,102,1020,0.218/0.0/40.754/-41.133,553.371/-208.399/157.34
m,103,1030,0.369/0.0/40.654/-41.045,554.437/-206.563/157.231
m,104,1040,0.524/0.0/40.552/-40.952,555.528/-204.666/157.128
m,105,1050,0.682/0.0/40.449/-40.854,556.64/-202.712/157.03
m,106,1060,0.843/0.0/40.345/-40.752,557.773/-200.703/156.935
m,107,1070,1.008/0.0/40.239/-40.646,558.923/-198.642/156.844
m,108,1080,1.175/0.0/40.132/-40.535,560.09/-196.532/156.756
m,109,1090,1.344/0.0/40.023/-40.421,561.272/-194.375/156.67
m,110,1100,1.516/0.0/39.913/-40.303,562.466/-192.174/156.585
m,111,1110,1.689/0.0/39.802/-40.181,563.672/-189.93/156.501
m,112,1120,1.865/0.0/39.689/-40.056,564.888/-187.648/156.417
m,113,1130,2.042/0.0/39.574/-39.929,566.111/-185.329/156.333
m,114,1140,2.221/0.0/39.458/-39.798,567.341/-182.977/156.247
m,115,1150,2.401/0.0/39.341/-39.665,568.575/-180.594/156.16
m,116,1160,2.582/0.0/39.222/-39.529,569.813/-178.182/156.07
m,117,1170,2.764/0.0/39.102/-39.391,571.053/-175.745/155.977
m,118,1180,2.946/0.0/38.981/-39.252,572.293/-173.285/155.881
m,119,1190,3.129/0.0/38.858/-39.11,573.532/-170.806/155.78
m,120,1200,3.312/0.0/38.733/-38.967,574.769/-168.309/155.675
m,121,1210,3.495/0.0/38.607/-38.822,576.003/-165.799/155.564
m,122,1220,3.678/0.0/38.48/-38.676,577.232/-163.278/155.447
m,123,1230,3.861/0.0/38.351/-38.529,578.455/-160.749/155.324
m,124,1240,4.043/0.0/38.22/-38.382,579.67/-158.215/155.194
m,125,1250,4.224/0.0/38.088/-38.233,580.878/-155.679/155.056
m,126,1260,4.404/0.0/37.955/-38.085,582.077/-153.144/154.911
m,127,1270,4.582/0.0/37.82/-37.936,583.266/-150.613/154.756
m,128,1280,4.76/0.0/37.683/-37.787,584.443/-148.09/154.593
m,129,1290,4.935/0.0/37.545/-37.639,585.609/-145.577/154.42
m,130,1300,5.109/0.0/37.406/-37.491,586.762/-143.078/154.237
m,131,1310,5.281/0.0/37.265/-37.343,587.902/-140.596/154.043
m,132,1320,5.45/0.0/37.123/-37.196,589.027/-138.135/153.839
m,133,1330,5.617/0.0/36.979/-37.051,590.138/-135.697/153.623
m,134,1340,5.781/0.0/36.833/-36.907,591.234/-133.285/153.395
m,135,1350,5.943/0.0/36.686/-36.764,592.313/-130.904/153.155
m,136,1360,6.101/0.0/36.538/-36.622,593.376/-128.557/152.902
m,137,1370,6.256/0.0/36.387/-36.483,594.421/-126.246/152.636
m,138,1380,6.407/0.0/36.236/-36.346,595.45/-123.976/152.356
m,139,1390,6.555/0.0/36.083/-36.21,596.461/-121.748/152.063
m,140,1400,6.699/0.0/35.928/-36.077,597.456/-119.561/151.758
m,141,1410,6.839/0.0/35.772/-35.943,598.437/-117.409/151.443
