r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,88991,1832182,65/86/8/66,0/-107/0/0,0/0/0/0,579/-53/2,0/0,-918/56/-14006,-565/244/478,-1699/26/-69,#
r,88992,1832201,65/86/8/66,0/-98/0/0,0/0/0/0,579/-53/0,0/0,-880/105/-13889,-544/231/484,-1698/24/-69,#
r,88993,1832222,65/85/8/66,0/-102/0/0,0/0/0/0,579/-53/-4,0/0,-770/222/-13796,-543/228/481,-1697/21/-68,#
r,88994,1832247,65/85/8/66,0/-96/0/0,0/0/0/0,579/-53/-6,0/0,-740/284/-13732,-540/222/488,-1697/19/-68,#
r,88995,1832268,65/85/8/66,0/-57/0/0,0/0/0/0,579/-53/-7,0/0,-820/328/-13775,-552/219/506,-1696/18/-67,#
r,88996,1832288,65/85/8/66,0/-92/0/0,0/0/0/0,579/-53/-9,0/0,-1028/344/-13775,-541/191/545,-1696/16/-67,#
r,88997,1832313,65/85/8/66,-1/-71/0/0,0/0/0/0,579/-53/-11,0/0,-1124/368/-13752,-535/175/574,-1695/15/-67,#
r,88998,1832333,65/85/8/66,-3/-76/0/0,0/0/0/0,579/-53/-12,0/0,-1148/423/-13770,-535/171/593,-1695/14/-67,#
r,88999,1832354,65/85/8/66,-4/-40/0/0,0/0/0/0,579/-53/-13,0/0,-1138/492/-13739,-519/157/610,-1695/13/-67,#
r,89000,1832373,65/85/8/66,-12/-52/0/0,0/0/0/0,579/-53/-14,0/0,-1112/588/-13698,-515/148/621,-1694/12/-67,#
r,89001,1832395,65/84/8/66,-22/-35/0/0,0/0/0/0,579/-52/-15,0/0,-1094/650/-13724,-527/144/622,-1694/11/-67,#
r,89002,1832421,65/84/8/66,-21/-23/0/0,0/0/0/0,579/-52/-16,0/0,-1128/636/-13756,-535/140/633,-1694/10/-67,#
r,89003,1832441,65/84/8/66,-28/-40/0/0,0/0/0/0,579/-51/-17,0/0,-1198/612/-13850,-558/143/648,-1694/10/-68,#
r,89004,1832460,65/84/8/66,-39/-22/0/-1,0/0/0/0,579/-50/-17,0/0,-1278/626/-13939,-583/148/667,-1694/9/-68,#
r,89005,1832480,65/84/8/66,-35/-26/0/-2,0/0/0/0,579/-49/-18,0/0,-1374/638/-13986,-599/147/689,-1693/8/-69,#
r,89006,1832501,65/84/8/66,-52/-17/0/-4,0/0/0/0,579/-48/-18,0/0,-1476/632/-13930,-597/136/706,-1693/8/-70,#
r,89007,1832525,65/84/8/66,-46/-14/0/-5,0/0/0/0,579/-47/-19,0/0,-1576/612/-13786,-577/116/717,-1693/7/-71,#
r,89008,1832546,64/84/8/66,-65/-10/0/-15,0/0/0/0,580/-43/-20,0/0,-1582/742/-13689,-580/113/742,-1693/6/-74,#
r,89009,1832571,64/84/8/66,-81/-7/0/-19,0/0/0/0,580/-41/-20,0/0,-1621/839/-13592,-579/104/783,-1693/5/-76,#
