r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,4012,147608,88/71/32/81,0/0/0/0,233/2269/621/229,71/656/-43,0/0,-754/-716/-13360,-463/226/388,-136/-4/793,#l_hm
r,4013,147643,88/71/32/81,0/0/0/0,228/2268/617/229,71/656/-43,0/0,-768/-718/-13358,-462/225/393,-136/-4/793,#l_hm
r,4014,147676,88/71/32/81,0/0/0/0,230/2265/618/229,71/656/-43,0/0,-768/-722/-13364,-462/225/389,-136/-4/793,#l_hm
r,4015,147714,88/71/32/81,0/0/0/0,228/2268/622/229,71/656/-43,0/0,-752/-722/-13386,-464/227/382,-136/-4/793,#l_hm
r,4016,147748,88/71/32/81,0/0/0/0,229/2271/624/230,71/656/-43,0/0,-726/-758/-13402,-461/229/371,-136/-4/793,#l_hm
r,4017,147782,88/71/32/81,0/0/0/0,229/2271/618/229,71/656/-43,0/0,-706/-806/-13422,-462/234/363,-136/-4/793,#l_hm
r,4018,147814,88/71/32/81,0/0/0/0,232/2272/622/228,71/656/-43,0/0,-680/-812/-13444,-469/241/349,-136/-4/793,#l_hm
r,4019,147850,88/71/32/81,0/0/0/0,230/2269/623/229,71/656/-43,0/0,-674/-872/-13436,-457/239/327,-136/-4/793,#l_hm
r,4020,147882,88/71/32/81,0/0/0/0,230/2267/621/229,71/656/-43,0/0,-648/-932/-13428,-444/240/308,-136/-4/793,#l_hm
r,4021,147915,88/71/32/81,0/0/0/0,229/2268/622/229,71/656/-43,0/0,-608/-968/-13460,-453/252/285,-136/-4/793,#l_hm
r,4022,147949,88/71/32/81,0/0/0/0,230/2267/621/229,71/656/-43,0/0,-618/-997/-13470,-452/254/265,-136/-4/793,#l_hm
r,4023,147985,88/71/32/81,0/0/0/0,227/2272/621/229,71/656/-43,0/0,-586/-960/-13456,-456/258/245,-136/-4/793,#l_hm
r,4024,148016,88/71/32/81,0/0/0/0,228/2269/617/227,71/656/-43,0/0,-510/-946/-13456,-465/269/226,-136/-4/793,#l_hm
r,4025,148051,88/71/32/81,-2/0/0/0,-112/2273/623/228,71/656/-43,0/0,-419/-1052/-13425,-457/272/188,-136/-4/793,#l_hm
r,4026,148085,88/71/32/81,-14/-1/0/0,-258/2272/619/229,72/655/-43,0/0,-392/-1418/-13308,-435/269/129,-136/-4/793,#l_hm
r,4027,148125,88/71/32/81,-46/-4/0/-5,-300/2038/622/-222,73/655/-43,0/0,-390/-1356/-13272,-469/297/169,-135/-4/792,#l_hm
r,4028,148165,88/71/32/81,-33/-10/0/-16,-313/2033/622/-239,75/655/-44,0/0,-526/-1090/-13100,-447/280/251,-135/-5/790,#l_hm
r,4029,148205,88/71/32/81,-39/-20/0/-11,-287/2026/622/-277,76/655/-45,0/0,-572/-1000/-13389,-537/324/274,-134/-5/788,#l_hm
r,4030,148246,87/71/32/81,-26/-35/0/-8,-285/1978/621/-257,78/654/-46,0/0,-382/-914/-13402,-554/341/242,-133/-5/786,#l_hm
r,4031,148286,87/71/32/81,-42/-64/0/-16,-283/1929/620/-267,80/654/-48,0/0,-226/-954/-13439,-578/363/198,-132/-6/784,#l_hm
r,4032,148325,87/71/32/81,-74/-49/0/-32,-341/1897/619/-256,82/653/-50,0/0,-246/-1108/-13422,-579/366/172,-129/-6/781,#l_hm
r,4033,148365,87/71/32/81,-60/-59/-1/-19,-382/1935/403/-272,85/653/-53,0/0,-286/-1068/-13502,-620/391/198,-127/-6/778,#l_hm
r,4034,148405,87/70/32/81,-65/-99/-9/-23,-364/1857/375/-297,88/652/-57,0/0,-326/-924/-13514,-611/384/230,-123/-7/774,#l_hm
r,4035,148445,86/70/32/81,-85/-112/-14/-62,-396/1914/291/-295,92/651/-61,0/0,-244/-885/-13639,-633/393/225,-119/-7/769,#l_hm
r,4036,148486,86/69/32/80,-112/-117/-19/-45,-392/1881/270/-326,96/650/-67,0/0,-148/-856/-13610,-620/383/203,-114/-8/764,#l_hm
r,4037,148525,86/69/32/80,-109/-143/-34/-46,-438/1697/250/-322,101/648/-73,0/0,-170/-726/-13614,-623/373/244,-108/-8/758,#l_hm
r,4038,148566,85/68/32/80,-71/-153/-25/-73,-453/1743/226/-336,106/646/-80,0/0,-254/-618/-13628,-621/360/300,-102/-8/751,#l_hm
r,4039,148604,85/68/32/80,-79/-165/-29/-48,-442/1730/237/-401,111/644/-88,0/0,-336/-436/-13498,-578/319/367,-94/-8/744,#l_hm
r,4040,148645,84/67/32/79,-115/-190/-25/-59,-421/1670/287/-341,116/642/-97,0/0,-233/-338/-13382,-551/293/380,-85/-8/737,#l_hm
r,4041,148685,84/66/31/79,-91/-177/-27/-42,-399/1711/267/-361,121/640/-106,0/0,-300/-190/-13388,-560/282/445,-77/-8/731,#l_hm
r,4042,148725,83/65/31/79,-104/-218/-30/-57,-471/1592/225/-333,125/637/-116,0/0,-326/-110/-13258,-527/259/475,-67/-7/725,#l_hm
r,4043,148765,83/65/31/79,-116/-202/-46/-41,-451/1602/304/-338,130/634/-126,0/0,-394/78/-13306,-534/250/548,-58/-7/719,#l_hm
r,4044,148805,83/64/31/79,-61/-205/-40/-27,-432/1569/249/-351,133/631/-136,0/0,-532/506/-13308,-528/235/630,-48/-6/715,#l_hm
r,4045,148845,83/63/31/79,-43/-201/-25/-16,-393/1584/307/-335,135/628/-146,0/0,-508/542/-13572,-597/264/618,-39/-5/711,#l_hm
r,4046,148885,82/62/31/79,-35/-216/-20/-6,-343/1495/229/-287,136/626/-156,0/0,-158/332/-13492,-545/247/507,-29/-3/709,#l_hm
r,4047,148925,82/61/31/79,-51/-210/-15/0,-323/1519/186/-235,137/623/-167,0/0,26/506/-13264,-520/234/507,-20/-2/708,#l_hm
r,4048,148965,82/60/31/79,-27/-228/-16/9,-345/1496/187/219,139/620/-177,0/0,-124/421/-13388,-526/242/534,-10/-1/706,#l_hm
r,4049,149005,82/59/31/79,-21/-244/-19/14,-338/1442/198/275,139/617/-188,0/0,-352/508/-13558,-573/261/594,0/0/706,#l_hm
r,4050,149045,82/58/31/79,-2/-269/-17/16,-247/1430/202/297,138/613/-199,0/0,-262/698/-13296,-493/214/570,9/1/706,#l_hm
r,4051,149085,82/57/31/79,0/-251/-5/19,127/1444/218/265,137/610/-210,0/0,-100/1058/-13288,-507/208/588,19/2/707,#l_hm
r,4052,149125,82/56/31/79,2/-228/-3/21,245/1376/166/275,136/607/-221,0/0,28/972/-13384,-519/222/516,29/4/708,#l_hm
r,4053,149165,82/55/31/79,8/-268/3/20,245/1345/686/321,136/603/-231,0/0,-84/1272/-13292,-513/202/588,39/5/709,#l_hm
r,4054,149204,82/54/31/79,7/-263/7/27,252/1327/744/299,135/599/-241,0/0,-246/1564/-13028,-448/149/655,48/6/711,#l_hm
r,4055,149239,82/54/31/79,14/-247/7/24,259/1266/731/286,134/597/-246,0/0,-246/1642/-13136,-488/165/660,53/7/712,#l_hm
r,4056,149278,82/53/31/79,33/-254/3/32,248/1265/672/272,132/594/-256,0/0,-184/1802/-12984,-464/142/661,62/8/714,#l_hm
r,4057,149317,82/52/31/79,40/-240/0/32,276/1275/655/313,130/590/-266,0/0,-88/2024/-12889,-440/118/660,71/9/716,#l_hm
r,4058,149358,82/51/31/80,36/-210/0/32,292/1204/425/282,128/587/-275,0/0,-142/2166/-12742,-391/83/676,79/10/719,#l_hm
r,4059,149398,83/50/31/80,43/-174/0/52,324/1257/412/327,125/584/-283,0/0,-220/2310/-12930,-453/105/701,87/11/723,#l_hm
r,4060,149438,83/50/31/80,50/-191/0/74,306/1254/409/349,122/581/-291,0/0,-314/2350/-12674,-385/61/716,94/12/727,#l_hm
r,4061,149479,83/49/31/80,61/-160/0/51,333/1183/412/339,119/578/-298,0/0,-228/2484/-12522,-372/47/697,101/12/732,#l_hm
r,4062,149518,83/49/31/80,63/-139/0/68,389/1183/414/352,114/576/-304,0/0,-276/2472/-12530,-371/43/685,107/12/738,#l_hm
r,4063,149558,84/48/31/81,89/-118/0/92,425/1237/411/420,109/575/-309,0/0,-338/2582/-12466,-360/34/696,112/12/745,#l_hm
r,4064,149598,84/48/31/81,60/-110/0/82,439/1286/409/389,104/574/-313,0/0,-440/2750/-12248,-326/7/713,116/12/753,#l_hm
r,4065,149638,84/47/31/82,75/-70/0/131,368/1272/416/423,99/573/-317,0/0,-396/2726/-12342,-352/24/665,120/11/761,#l_hm
r,4066,149678,85/47/31/82,135/-37/0/108,454/1300/414/435,93/574/-319,0/0,-370/2640/-12330,-363/31/624,122/10/770,#l_hm
r,4067,149718,85/47/31/83,147/-13/0/136,472/1224/413/425,86/574/-320,0/0,-362/2528/-12102,-305/11/598,123/10/780,#l_hm
r,4068,149759,86/47/31/83,147/4/0/140,485/1406/412/480,79/576/-320,0/0,-421/2434/-12054,-282/2/573,123/8/791,#l_hm
r,4069,149798,86/47/31/84,135/11/0/114,469/1882/410/473,72/577/-320,0/0,-456/2400/-12104,-314/28/570,123/7/802,#l_hm
r,4070,149839,87/47/31/84,158/24/0/171,485/1899/411/453,65/579/-320,0/0,-486/2286/-12090,-314/34/545,122/6/813,#l_hm
r,4071,149873,88/47/31/85,162/30/0/150,483/1912/413/490,56/580/-319,0/0,-440/2128/-12090,-308/43/491,121/5/825,#l_hm
r,4072,149908,88/47/31/86,163/29/0/159,501/1933/410/503,48/582/-317,0/0,-396/2021/-12154,-322/59/459,120/3/837,#l_hm
r,4073,149939,88/47/31/86,149/31/0/157,518/1945/411/511,44/583/-317,0/0,-374/1882/-12108,-303/58/428,120/3/843,#l_hm
r,4074,149973,89/47/31/86,161/38/0/137,515/2034/414/500,37/584/-315,0/0,-448/1871/-12120,-330/72/422,118/1/855,#l_hm
r,4075,150007,90/48/31/87,159/48/0/133,496/2065/414/481,28/586/-314,0/0,-444/1762/-12150,-330/80/402,116/0/867,#l_hm
r,4076,150039,90/48/31/87,147/33/0/152,497/2069/412/466,25/586/-313,0/0,-440/1736/-12122,-327/81/374,116/0/873,#l_hm
r,4077,150073,91/48/31/88,151/35/0/139,472/2063/412/507,16/588/-311,0/0,-372/1826/-12000,-321/81/362,114/-1/884,#l_hm
r,4078,150114,91/48/31/89,152/43/0/168,438/2026/412/487,10/589/-309,0/0,-350/1828/-11992,-327/85/335,112/-2/896,#l_hm
r,4079,150155,92/48/31/89,129/56/0/141,489/2017/414/496,3/590/-307,0/0,-372/1886/-12050,-350/97/304,110/-3/907,#l_hm
r,4080,150194,92/49/31/90,130/53/0/135,487/2075/412/476,-3/591/-304,0/0,-419/2018/-11896,-317/71/290,107/-3/917,#l_hm
