r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,39499,1448854,20/34/57/50,0/0/-45/0,229/1303/97/233,431/-34/-301,0/0,892/885/-14014,-1020/595/401,-3/-8/-196,#l_jy
r,39500,1448895,20/34/56/50,0/0/-61/0,231/1303/-56/227,431/-34/-302,0/0,798/946/-14116,-1055/616/413,-2/-6/-196,#l_jy
r,39501,1448928,20/34/56/50,0/0/-88/0,226/1304/-19/228,431/-34/-303,0/0,688/1000/-13922,-1018/593/442,-1/-4/-196,#l_jy
r,39502,1448961,20/34/56/50,0/0/-49/0,228/1303/-38/229,431/-34/-304,0/0,718/992/-13770,-981/577/426,-1/-3/-196,#l_jy
r,39503,1448995,20/34/56/50,0/0/-67/0,227/1303/-10/229,431/-34/-305,0/0,806/989/-13850,-987/588/388,0/0/-196,#l_jy
r,39504,1449029,20/34/55/50,0/0/-98/0,231/1301/-29/232,431/-34/-307,0/0,982/978/-13848,-973/589/334,1/2/-196,#l_jy
r,39505,1449060,20/34/55/50,0/0/-79/0,229/1304/-48/227,431/-34/-307,0/0,1128/1066/-13850,-972/597/296,1/4/-196,#l_jy
r,39506,1449096,20/34/55/50,0/0/-107/0,227/1301/-33/233,431/-34/-309,0/0,1120/1208/-13798,-961/589/301,2/7/-196,#l_jy
r,39507,1449136,20/34/55/50,0/9/-118/0,230/1527/-43/228,431/-34/-310,0/0,1070/1252/-13636,-923/573/302,4/10/-196,#l_jy
r,39508,1449175,20/34/54/50,0/7/-80/0,229/1561/-105/230,431/-34/-312,0/0,1094/1188/-13548,-909/581/270,5/14/-196,#l_jy
r,39509,1449208,20/34/54/50,0/1/-102/0,232/1489/-78/230,431/-34/-313,0/0,1186/1222/-13417,-885/579/238,6/17/-196,#l_jy
r,39510,1449241,20/34/54/50,0/0/-76/0,235/1475/-93/227,431/-34/-314,0/0,1366/1280/-13153,-831/569/182,7/19/-196,#l_jy
r,39511,1449277,20/34/53/50,-2/0/-115/0,108/1369/-139/125,431/-34/-316,0/0,1504/1318/-12908,-793/549/133,8/23/-196,#l_jy
r,39512,1449317,20/34/53/50,-15/0/-88/-13,-259/1455/-135/-233,431/-35/-317,0/0,1554/1294/-12550,-687/520/94,10/27/-197,#l_jy
r,39513,1449356,20/34/52/50,-29/2/-62/-19,-286/1443/-167/-287,431/-36/-319,0/0,1648/1308/-12340,-651/523/49,11/30/-198,#l_jy
r,39514,1449397,20/34/52/50,-50/11/-98/-29,-291/1479/-145/-297,431/-38/-320,0/0,1766/1548/-12368,-680/550/43,12/33/-201,#l_jy
r,39515,1449437,20/34/52/49,-58/22/-79/-40,-350/1502/-114/-295,431/-41/-321,0/0,1932/1526/-12260,-656/553/-24,12/35/-205,#l_jy
r,39516,1449478,20/35/51/49,-76/59/-75/-62,-352/1523/-183/-314,431/-45/-321,0/0,2045/1568/-12152,-638/557/-58,13/37/-210,#l_jy
r,39517,1449517,19/35/51/49,-128/55/-94/-73,-365/1574/-117/-329,431/-49/-320,0/0,2068/1526/-12052,-615/550/-68,13/37/-217,#l_jy
r,39518,1449557,19/35/51/49,-116/106/-45/-74,-448/1578/-86/-385,431/-55/-319,0/0,2029/1382/-11752,-538/515/-85,12/37/-226,#l_jy
r,39519,1449598,18/36/51/48,-175/96/-47/-77,-461/1633/-134/-409,432/-62/-316,0/0,1878/1346/-11624,-497/479/-62,11/36/-236,#l_jy
r,39520,1449637,17/36/50/48,-193/96/-45/-127,-491/1747/-47/-386,432/-69/-314,0/0,1792/1304/-11784,-528/475/-55,10/34/-248,#l_jy
r,39521,1449677,17/36/50/47,-219/118/-39/-163,-497/1721/-56/-461,432/-78/-311,0/0,1618/1322/-11992,-568/473/-11,9/31/-261,#l_jy
r,39522,1449718,16/37/50/47,-202/133/-43/-182,-532/1746/-107/-484,432/-87/-307,0/0,1504/1166/-12178,-563/450/3,8/28/-276,#l_jy
r,39523,1449757,15/38/50/46,-235/147/-24/-192,-535/1759/-38/-489,431/-98/-303,0/0,1386/1198/-12306,-548/416/42,6/24/-292,#l_jy
r,39524,1449798,14/38/50/45,-235/137/-31/-207,-535/1801/-26/-529,431/-109/-299,0/0,1102/1248/-12402,-483/323/146,4/20/-309,#l_jy
r,39525,1449837,13/39/50/44,-263/158/-26/-219,-559/1824/-30/-541,430/-121/-294,0/0,1068/1038/-12928,-513/320/141,3/14/-328,#l_jy
r,39526,1449878,12/39/50/43,-228/159/-13/-259,-583/1895/-44/-542,429/-133/-289,0/0,716/920/-12986,-432/211/236,2/9/-346,#l_jy
r,39527,1449918,11/40/50/42,-212/177/-4/-212,-589/1860/8/-564,426/-145/-284,0/0,562/1010/-12912,-350/145/320,0/3/-365,#l_jy
r,39528,1449958,10/41/50/41,-226/182/0/-254,-588/1871/242/-547,425/-156/-278,0/0,594/854/-13124,-333/123/328,0/-3/-384,#l_jy
r,39529,1449998,9/42/50/41,-244/169/1/-250,-588/1894/502/-554,423/-168/-273,0/0,700/740/-12742,-235/58/336,-1/-10/-403,#l_jy
r,39530,1450038,8/42/50/40,-205/169/9/-264,-528/1944/525/-554,420/-179/-267,0/0,596/702/-12738,-207/48/341,-2/-18/-421,#l_jy
r,39531,1450078,7/43/50/39,-217/206/14/-226,-542/1970/543/-552,418/-190/-261,0/0,508/626/-12050,-132/1/384,-3/-26/-440,#l_jy
r,39532,1450118,6/44/50/38,-197/203/24/-220,-564/1985/541/-541,415/-201/-254,0/0,504/421/-12410,-135/19/374,-3/-35/-458,#l_jy
r,39533,1450158,6/45/50/37,-206/222/16/-217,-574/1981/552/-569,413/-211/-247,0/0,500/296/-12334,-55/-26/373,-4/-45/-476,#l_jy
r,39534,1450197,5/46/50/36,-219/213/40/-255,-544/2029/542/-552,409/-221/-240,0/0,421/306/-12208,22/-84/374,-4/-55/-494,#l_jy
r,39535,1450238,4/47/50/35,-180/244/41/-226,-554/2074/576/-568,407/-231/-232,0/0,471/140/-12324,5/-65/353,-4/-66/-511,#l_jy
r,39536,1450277,3/48/50/34,-201/250/38/-213,-544/2034/577/-556,403/-241/-225,0/0,421/240/-12088,75/-114/403,-4/-77/-529,#l_jy
r,39537,1450318,2/49/50/33,-166/280/38/-216,-558/2124/596/-538,401/-250/-217,0/0,532/-2/-11888,129/-131/369,-3/-89/-546,#l_jy
r,39538,1450358,1/50/51/32,-178/284/41/-237,-512/2168/598/-560,398/-259/-208,0/0,460/154/-11682,189/-175/445,-2/-102/-564,#l_jy
r,39539,1450391,1/51/51/31,-204/305/65/-216,-504/2171/603/-491,394/-268/-199,0/0,636/-206/-11570,280/-226/353,-1/-117/-581,#l_jy
r,39540,1450424,0/52/51/31,-203/320/49/-258,-543/2191/640/-493,392/-272/-195,0/0,506/76/-11882,185/-195/473,0/-124/-589,#l_jy
r,39541,1450458,0/53/51/30,-185/310/65/-256,-535/2234/686/-507,389/-280/-185,0/0,414/-60/-11628,247/-239/474,0/-140/-606,#l_jy
r,39542,1450491,-1/54/52/29,-190/326/116/-243,-533/2250/713/-497,387/-288/-175,0/0,356/-76/-11692,196/-207/480,3/-156/-622,#l_jy
r,39543,1450524,-1/55/52/28,-177/333/98/-206,-525/2271/757/-508,385/-292/-170,0/0,238/34/-11736,132/-184/562,4/-165/-630,#l_jy
r,39544,1450557,-2/56/52/28,-173/346/72/-186,-483/2316/776/-473,381/-299/-159,0/0,172/-208/-11494,231/-221/519,6/-183/-645,#l_jy
r,39545,1450591,-3/58/53/27,-144/362/80/-191,-511/2324/765/-436,379/-305/-148,0/0,282/-136/-11560,166/-203/534,9/-201/-659,#l_jy
r,39546,1450624,-3/58/53/27,-156/377/118/-166,-514/2375/770/-420,377/-308/-142,0/0,390/-138/-11544,138/-190/535,11/-211/-666,#l_jy
r,39547,1450658,-3/60/53/26,-109/373/137/-173,-495/2378/804/-403,375/-314/-131,0/0,384/36/-11390,117/-188/590,14/-231/-679,#l_jy
r,39548,1450691,-4/61/54/25,-122/381/135/-160,-464/2436/838/-386,372/-319/-119,0/0,488/40/-11262,102/-171/569,18/-251/-691,#l_jy
r,39549,1450724,-4/62/54/25,-131/391/116/-116,-484/2457/832/-378,371/-322/-113,0/0,558/-211/-11156,135/-193/519,20/-262/-697,#l_jy
r,39550,1450757,-5/64/55/24,-109/398/163/-139,-449/2478/820/-373,369/-326/-100,0/0,568/-38/-11102,111/-189/583,25/-284/-708,#l_jy
