r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,15230,569391,89/43/60/68,0/0/74/0,-229/1924/961/232,124/537/-203,0/0,-972/-544/-13210,-405/149/400,-132/-3/667,#l_ch
r,15231,569423,89/43/61/68,0/0/56/0,-230/1922/957/237,124/537/-202,0/0,-935/-642/-13258,-424/168/385,-134/-3/667,#l_ch
r,15232,569457,89/43/61/68,0/0/55/0,-227/1923/993/240,124/536/-201,0/0,-920/-676/-13298,-434/178/381,-137/-3/667,#l_ch
r,15233,569492,89/43/61/68,0/0/70/0,-228/1923/947/235,124/536/-199,0/0,-864/-672/-13320,-442/185/369,-139/-3/667,#l_ch
r,15234,569524,89/43/61/68,0/0/75/0,-228/1925/958/238,124/536/-199,0/0,-872/-604/-13260,-445/186/382,-141/-3/667,#l_ch
r,15235,569558,89/43/62/68,0/0/52/0,-229/1923/937/236,124/535/-197,0/0,-930/-614/-13116,-450/190/387,-143/-3/667,#l_ch
r,15236,569593,89/43/62/68,0/0/47/0,-233/1926/903/235,124/535/-196,0/0,-1122/-576/-12894,-434/163/408,-145/-3/667,#l_ch
r,15237,569624,89/43/62/68,0/0/61/0,-228/1923/905/237,124/535/-196,0/0,-1344/-358/-12686,-461/140/444,-146/-3/667,#l_ch
r,15238,569658,89/43/62/68,0/0/44/0,-225/1924/911/237,124/535/-195,0/0,-1556/-120/-12464,-461/121/496,-148/-3/667,#l_ch
r,15239,569693,89/43/62/68,1/0/21/0,-230/1926/899/237,124/535/-194,0/0,-1736/186/-12370,-537/119/535,-149/-3/667,#l_ch
r,15240,569733,89/43/62/68,18/0/14/0,221/1922/863/236,124/535/-194,0/0,-1929/428/-12514,-646/149/564,-150/-3/667,#l_ch
r,15241,569773,89/43/62/68,30/0/0/0,231/1924/802/238,123/535/-194,0/0,-2042/630/-12450,-689/152/589,-150/-3/668,#l_ch
r,15242,569813,89/43/62/68,36/0/-7/0,277/1924/400/231,122/535/-194,0/0,-2086/742/-12324,-697/140/619,-150/-2/669,#l_ch
r,15243,569854,89/43/62/68,71/0/-9/0,292/1923/292/227,120/535/-194,0/0,-2124/670/-12296,-677/119/637,-150/-2/671,#l_ch
r,15244,569893,89/43/62/68,69/0/-20/0,354/1924/284/229,119/536/-194,0/0,-2232/440/-12352,-656/96/660,-149/-1/673,#l_ch
r,15245,569933,90/43/62/68,76/0/-20/2,376/1922/314/228,116/537/-195,0/0,-2298/358/-12418,-656/96/697,-148/-1/676,#l_ch
r,15246,569973,90/43/62/68,86/0/-32/3,353/1925/237/230,113/538/-195,0/0,-2218/356/-12394,-662/99/671,-148/0/680,#l_ch
r,15247,570013,90/43/62/68,108/0/-35/5,427/1923/209/233,109/539/-196,0/0,-2162/473/-12430,-708/122/682,-146/1/684,#l_ch
r,15248,570053,91/43/62/68,144/0/-52/13,436/1923/300/259,105/540/-196,0/0,-2262/498/-12388,-736/129/685,-145/2/689,#l_ch
r,15249,570094,91/43/62/68,162/0/-61/9,452/1925/260/253,101/541/-197,0/0,-2342/414/-12606,-792/163/672,-144/3/695,#l_ch
r,15250,570131,92/43/61/68,155/0/-46/19,466/1921/244/271,95/543/-198,0/0,-2522/450/-12560,-788/142/681,-141/5/702,#l_ch
r,15251,570171,93/43/61/68,183/0/-65/17,488/1922/215/276,89/545/-199,0/0,-2474/594/-12738,-820/168/686,-139/6/710,#l_ch
r,15252,570212,94/43/61/68,189/0/-92/19,513/1925/205/276,82/546/-201,0/0,-2632/476/-12738,-788/144/658,-136/8/719,#l_ch
r,15253,570252,94/43/61/69,210/0/-94/23,513/1923/165/281,75/548/-202,0/0,-2384/376/-13074,-796/168/559,-133/10/728,#l_ch
r,15254,570291,95/43/60/69,226/0/-118/22,542/1923/111/285,67/550/-204,0/0,-2510/488/-13208,-791/153/587,-129/11/738,#l_ch
r,15255,570331,96/43/60/69,259/0/-97/20,535/1924/105/277,59/551/-206,0/0,-2084/534/-13694,-867/240/508,-124/13/748,#l_ch
r,15256,570373,97/43/59/69,235/0/-140/16,579/1923/123/256,51/553/-209,0/0,-2037/556/-13982,-866/256/471,-119/14/758,#l_ch
r,15257,570413,98/43/59/69,219/-1/-148/4,558/1867/101/267,43/554/-212,0/0,-1834/530/-14380,-891/305/434,-113/16/768,#l_ch
r,15258,570452,99/43/58/69,206/-11/-160/-1,609/1614/47/239,36/555/-215,0/0,-1542/372/-14642,-874/328/325,-106/16/777,#l_ch
