r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,67271,1385613,33/94/24/72,2/-27/-8/-1,0/0/0/0,501/276/186,0/0,-1750/-918/-14324,-626/325/443,-1623/197/-391,#
r,67272,1385633,33/94/24/72,2/-42/-5/1,0/0/0/0,501/276/185,0/0,-1637/-897/-14196,-593/317/411,-1623/197/-391,#
r,67273,1385653,33/94/24/72,4/-24/-4/0,0/0/0/0,501/276/185,0/0,-1470/-864/-14042,-562/298/355,-1624/196/-390,#
r,67274,1385673,33/94/24/72,6/-20/-4/4,0/0/0/0,501/276/184,0/0,-1350/-808/-13824,-482/272/313,-1624/195/-390,#
r,67275,1385693,33/94/24/72,9/-11/-2/0,0/0/0/0,502/276/183,0/0,-1290/-794/-13689,-451/255/298,-1624/195/-390,#
r,67276,1385713,33/94/24/72,13/-5/0/2,0/0/0/0,502/275/183,0/0,-1282/-804/-13644,-427/244/295,-1624/195/-389,#
r,67277,1385733,33/94/24/72,13/0/0/1,0/0/0/0,502/275/183,0/0,-1268/-864/-13622,-399/232/276,-1624/195/-389,#
r,67278,1385754,33/94/24/72,20/2/0/4,0/0/0/0,502/275/183,0/0,-1256/-935/-13548,-364/216/250,-1625/195/-389,#
r,67279,1385774,33/94/24/72,34/3/1/12,0/0/0/0,502/274/183,0/0,-1310/-992/-13446,-326/193/258,-1625/195/-388,#
r,67280,1385794,33/94/24/72,20/10/0/12,0/0/0/0,502/273/183,0/0,-1356/-1034/-13306,-305/163/277,-1625/196/-387,#
r,67281,1385814,33/94/24/72,35/7/3/18,0/0/0/0,502/273/184,0/0,-1332/-1040/-13200,-248/146/273,-1625/196/-387,#
r,67282,1385834,33/94/24/72,34/11/1/40,0/0/0/0,502/272/184,0/0,-1304/-1068/-13152,-233/139/251,-1625/196/-386,#
r,67283,1385854,33/94/24/72,27/13/6/42,0/0/0/0,503/271/184,0/0,-1356/-1080/-13138,-241/141/258,-1625/197/-384,#
r,67284,1385874,33/94/24/72,44/6/7/31,0/0/0/0,503/270/185,0/0,-1430/-1096/-13184,-262/149/273,-1625/198/-383,#
r,67285,1385894,33/94/24/72,41/2/4/36,0/0/0/0,504/268/185,0/0,-1462/-1168/-13153,-259/148/269,-1625/198/-381,#
r,67286,1385914,34/94/24/72,64/0/4/33,0/0/0/0,505/267/185,0/0,-1488/-1224/-13086,-246/138/262,-1625/199/-380,#
r,67287,1385934,34/94/24/72,39/0/4/36,0/0/0/0,505/265/185,0/0,-1496/-1204/-13072,-241/136/257,-1625/199/-378,#
r,67288,1385954,34/94/24/72,38/0/7/72,0/0/0/0,506/263/185,0/0,-1482/-1170/-13044,-236/132/250,-1626/200/-376,#
r,67289,1385974,34/94/24/72,73/0/4/45,0/0/0/0,507/262/185,0/0,-1504/-1192/-13000,-228/128/247,-1626/201/-373,#
r,67290,1385994,34/94/24/73,90/0/5/74,0/0/0/0,507/259/186,0/0,-1528/-1206/-12975,-232/128/253,-1626/201/-371,#
r,67291,1386014,34/94/24/73,89/0/7/58,0/0/0/0,508/257/186,0/0,-1578/-1214/-13022,-252/138/263,-1626/202/-368,#
r,67292,1386035,34/94/24/73,54/0/8/89,0/0/0/0,509/255/186,0/0,-1654/-1262/-13053,-266/143/273,-1627/203/-365,#
r,67293,1386054,34/94/24/73,95/0/3/76,0/0/0/0,511/252/186,0/0,-1712/-1320/-13016,-261/139/272,-1627/204/-362,#
r,67294,1386074,35/94/24/73,54/0/0/114,0/0/0/0,512/249/186,0/0,-1704/-1322/-12972,-261/140/264,-1627/205/-358,#
r,67295,1386095,35/94/24/73,105/0/0/128,0/0/0/0,513/246/187,0/0,-1674/-1242/-12967,-259/138/270,-1628/205/-355,#
r,67296,1386114,35/94/24/74,64/0/0/120,0/0/0/0,514/243/187,0/0,-1676/-1164/-12882,-233/122/283,-1628/206/-351,#
r,67297,1386134,35/94/24/74,99/0/0/81,0/0/0/0,515/240/187,0/0,-1600/-1110/-12862,-229/108/286,-1628/207/-347,#
r,67298,1386153,35/94/24/74,65/0/0/81,0/0/0/0,516/237/187,0/0,-1564/-1088/-12748,-182/99/286,-1629/208/-343,#
r,67299,1386174,36/94/24/74,65/0/0/135,0/0/0/0,518/234/187,0/0,-1590/-1050/-12694,-157/79/317,-1629/209/-339,#
r,67300,1386194,36/94/24/75,77/0/0/151,0/0/0/0,519/230/188,0/0,-1629/-1040/-12712,-137/61/341,-1630/210/-334,#
r,67301,1386214,36/94/24/75,94/0/0/144,0/0/0/0,520/226/188,0/0,-1632/-1038/-12712,-116/46/352,-1630/211/-330,#
r,67302,1386235,36/94/24/75,69/0/0/141,0/0/0/0,522/223/188,0/0,-1566/-1032/-12646,-105/41/345,-1631/212/-325,#
r,67303,1386254,36/94/24/75,65/0/0/134,0/0/0/0,523/219/188,0/0,-1496/-964/-12506,-89/31/349,-1631/213/-321,#
r,67304,1386274,37/94/24/76,81/0/0/150,0/0/0/0,523/215/188,0/0,-1446/-916/-12350,-59/11/359,-1631/214/-316,#
r,67305,1386294,37/94/24/76,121/0/0/146,0/0/0/0,525/212/189,0/0,-1356/-874/-12130,-12/-18/361,-1632/215/-311,#
r,67306,1386314,37/94/24/76,92/5/0/161,0/0/0/0,526/208/189,0/0,-1266/-806/-11968,7/-33/379,-1632/216/-306,#
r,67307,1386334,37/94/24/77,112/18/0/129,0/0/0/0,528/204/189,0/0,-1234/-768/-11930,1/-32/402,-1632/217/-302,#
r,67308,1386355,37/94/24/77,104/27/0/143,0/0/0/0,529/200/190,0/0,-1246/-708/-11898,-2/-35/432,-1633/219/-297,#
r,67309,1386382,38/94/24/78,80/74/0/174,0/0/0/0,530/192/192,0/0,-1302/-738/-11914,-2/-40/451,-1633/223/-288,#
r,67310,1386403,38/94/24/78,64/73/0/150,0/0/0/0,531/189/194,0/0,-1362/-772/-11922,11/-53/466,-1633/225/-283,#
r,67311,1386422,38/95/24/78,55/81/0/172,0/0/0/0,532/185/196,0/0,-1434/-810/-11914,41/-77/488,-1633/227/-279,#
r,67312,1386443,38/95/24/79,105/97/0/142,0/0/0/0,533/181/198,0/0,-1490/-876/-11888,59/-89/490,-1633/230/-275,#
r,67313,1386463,38/95/24/79,54/102/0/168,0/0/0/0,533/177/200,0/0,-1528/-938/-11896,61/-92/485,-1632/233/-271,#
r,67314,1386482,38/95/24/79,70/121/0/135,0/0/0/0,533/174/203,0/0,-1582/-960/-11882,51/-89/501,-1632/236/-267,#
r,67315,1386503,39/95/24/79,76/122/0/172,0/0/0/0,534/170/206,0/0,-1682/-1028/-11880,53/-96/523,-1632/239/-264,#
r,67316,1386523,39/96/24/80,57/152/0/125,0/0/0/0,534/167/209,0/0,-1752/-1054/-11846,62/-109/538,-1631/243/-260,#
r,67317,1386544,39/96/24/80,61/155/0/169,0/0/0/0,534/164/213,0/0,-1816/-1036/-11794,40/-107/577,-1631/246/-257,#
r,67318,1386564,39/96/24/80,33/150/0/158,0/0/0/0,533/160/216,0/0,-1898/-1074/-11844,8/-92/596,-1630/250/-254,#
r,67319,1386584,39/97/24/81,52/169/0/166,0/0/0/0,533/157/220,0/0,-1960/-1122/-11888,-10/-80/594,-1629/254/-251,#
r,67320,1386603,39/97/24/81,25/195/0/156,0/0/0/0,532/155/224,0/0,-2024/-1218/-11936,-31/-69/586,-1628/258/-249,#
r,67321,1386623,39/97/24/81,23/184/0/160,0/0/0/0,531/152/228,0/0,-2128/-1278/-11932,-64/-55/605,-1627/263/-247,#
r,67322,1386644,39/98/24/82,20/183/0/125,0/0/0/0,531/149/233,0/0,-2228/-1366/-11860,-59/-61/606,-1626/267/-245,#
r,67323,1386664,39/98/24/82,20/199/0/149,0/0/0/0,530/147/237,0/0,-2294/-1410/-11882,-61/-64/601,-1624/271/-243,#
r,67324,1386683,39/99/24/82,10/222/0/141,0/0/0/0,529/145/242,0/0,-2342/-1422/-11974,-105/-44/609,-1623/275/-242,#
r,67325,1386704,39/99/24/82,0/197/0/151,0/0/0/0,528/143/246,0/0,-2424/-1432/-12006,-125/-37/640,-1622/280/-241,#
r,67326,1386724,39/99/24/83,-1/203/0/154,0/0/0/0,527/141/251,0/0,-2486/-1458/-11970,-113/-45/661,-1620/284/-239,#
r,67327,1386744,39/100/24/83,-1/232/0/108,0/0/0/0,525/139/256,0/0,-2484/-1442/-11958,-116/-42/661,-1618/288/-239,#
r,67328,1386764,39/100/24/83,-21/228/0/103,0/0/0/0,524/138/260,0/0,-2420/-1388/-12010,-139/-29/644,-1617/293/-238,#
r,67329,1386784,39/101/24/83,-28/206/0/97,0/0/0/0,523/136/265,0/0,-2408/-1352/-11994,-126/-36/647,-1615/297/-238,#
r,67330,1386804,39/101/24/84,-35/200/0/139,0/0/0/0,521/135/270,0/0,-2436/-1390/-11956,-104/-49/666,-1613/301/-238,#
r,67331,1386823,39/101/24/84,-25/245/0/100,0/0/0/0,520/134/274,0/0,-2382/-1414/-11980,-115/-37/662,-1611/306/-238,#
r,67332,1386843,39/102/24/84,-30/245/0/132,0/0/0/0,518/133/279,0/0,-2268/-1404/-12048,-142/-17/634,-1609/310/-238,#
r,67333,1386864,39/102/24/84,-26/240/0/101,0/0/0/0,517/132/284,0/0,-2302/-1416/-12112,-132/-24/640,-1607/314/-239,#
r,67334,1386884,39/103/24/84,-38/210/0/128,0/0/0/0,515/131/289,0/0,-2434/-1488/-12118,-100/-47/673,-1605/319/-239,#
r,67335,1386904,39/103/24/85,-30/254/0/101,0/0/0/0,513/130/294,0/0,-2490/-1534/-12116,-98/-47/686,-1602/323/-240,#
r,67336,1386923,39/104/24/85,-56/248/0/102,0/0/0/0,511/129/299,0/0,-2466/-1574/-12192,-127/-26/676,-1600/327/-241,#
r,67337,1386944,39/104/24/85,-35/248/0/73,0/0/0/0,509/129/304,0/0,-2500/-1582/-12192,-124/-31/691,-1598/332/-242,#
