r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,85186,3089625,25/72/59/75,2/0/-35/0,237/2266/293/67,491/172/89,0/0,-336/-654/-14710,-598/209/409,-201/-363/165,#l_dy
r,85187,3089665,25/72/59/75,5/0/-49/0,243/2271/263/64,491/172/88,0/0,-306/-512/-14658,-638/228/427,-200/-362/165,#l_dy
r,85188,3089705,25/72/58/75,4/0/-34/0,233/2270/286/67,491/172/88,0/0,-290/-292/-14606,-698/256/464,-200/-361/165,#l_dy
r,85189,3089744,25/72/58/75,7/0/-36/0,258/2270/368/68,491/173/87,0/0,-244/-96/-14489,-715/259/486,-199/-359/164,#l_dy
r,85190,3089785,25/72/58/75,13/0/-66/0,231/2269/333/68,491/174/86,0/0,-238/136/-14416,-762/280/530,-197/-357/164,#l_dy
r,85191,3089825,25/72/58/75,23/0/-102/2,258/2267/256/135,492/175/85,0/0,-186/214/-14322,-769/285/518,-196/-354/164,#l_dy
r,85192,3089865,25/72/57/75,30/0/-112/1,316/2266/149/145,493/177/83,0/0,-196/390/-14214,-774/284/539,-194/-351/164,#l_dy
r,85193,3089907,25/72/57/75,43/0/-131/1,299/2269/224/37,494/178/82,0/0,-200/466/-14189,-783/289/534,-193/-347/164,#l_dy
r,85194,3089947,26/72/57/75,30/0/-116/1,324/2266/227/11,495/180/80,0/0,-280/528/-14152,-769/273/544,-191/-343/163,#l_dy
r,85195,3089986,26/72/56/75,45/0/-142/1,301/2266/192/-46,496/183/78,0/0,-360/646/-14139,-779/272/570,-189/-338/164,#l_dy
r,85196,3090026,26/72/55/75,49/0/-167/1,332/2267/195/-14,496/186/75,0/0,-390/766/-13952,-710/222/576,-186/-333/164,#l_dy
r,85197,3090066,26/72/55/75,77/0/-115/1,338/2268/129/-20,497/189/73,0/0,-476/902/-14060,-672/183/595,-184/-327/165,#l_dy
r,85198,3090105,26/72/54/75,51/0/-171/1,348/2270/173/14,497/192/70,0/0,-566/882/-14153,-590/121/567,-182/-321/166,#l_dy
r,85199,3090146,27/72/54/75,74/0/-167/1,342/2201/116/-12,498/196/68,0/0,-670/918/-14370,-508/52/572,-180/-315/167,#l_dy
r,85200,3090185,27/72/53/75,67/0/-149/2,382/2198/107/-10,498/201/65,0/0,-750/939/-14656,-427/-15/565,-179/-309/169,#l_dy
r,85201,3090227,28/72/53/75,70/0/-131/1,415/2200/122/-9,499/206/62,0/0,-882/976/-14916,-370/-68/578,-177/-303/172,#l_dy
r,85202,3090266,28/72/52/75,122/0/-122/2,454/2204/153/-7,498/211/60,0/0,-988/968/-15153,-314/-118/573,-176/-297/175,#l_dy
r,85203,3090307,29/72/51/75,136/0/-143/1,459/2203/107/10,498/217/58,0/0,-947/943/-15248,-272/-148/543,-176/-291/180,#l_dy
r,85204,3090348,29/72/51/75,151/0/-132/2,432/2200/137/12,497/223/56,0/0,-947/954/-15430,-213/-192/506,-176/-286/184,#l_dy
r,85205,3090388,30/72/51/75,111/0/-119/1,457/2201/152/15,496/230/54,0/0,-1012/1002/-15634,-174/-223/482,-177/-281/189,#l_dy
r,85206,3090427,30/72/50/75,172/0/-73/1,496/2201/171/11,495/236/52,0/0,-1158/1128/-16056,-112/-282/458,-178/-276/195,#l_dy
r,85207,3090468,31/72/50/75,136/0/-68/1,521/2199/136/9,493/243/51,0/0,-1130/1208/-16488,-64/-324/393,-179/-272/201,#l_dy
r,85208,3090508,32/72/50/75,140/0/-32/1,503/2199/265/-10,491/250/51,0/0,-1128/1250/-16882,-12/-370/332,-182/-269/208,#l_dy
r,85209,3090547,32/72/50/75,147/0/-1/1,493/2195/262/15,488/257/50,0/0,-1138/1292/-17254,43/-418/307,-185/-266/215,#l_dy
r,85210,3090588,33/72/50/75,149/1/15/1,472/2412/812/-1,485/263/51,0/0,-1178/1416/-17498,110/-472/307,-188/-264/222,#l_dy
r,85211,3090625,34/72/50/75,181/5/35/1,470/2439/882/-76,483/269/51,0/0,-1074/1296/-17552,97/-448/260,-192/-263/229,#l_dy
r,85212,3090665,34/72/50/75,168/5/55/0,500/2437/905/27,480/275/53,0/0,-962/1158/-17416,119/-449/237,-197/-263/237,#l_dy
r,85213,3090705,35/72/51/75,136/11/65/1,510/2449/956/5,476/281/55,0/0,-908/1156/-17378,138/-457/242,-202/-264/245,#l_dy
r,85214,3090746,35/72/51/75,159/13/98/0,501/2458/985/13,473/286/57,0/0,-838/928/-17262,121/-431/221,-208/-265/252,#l_dy
r,85215,3090786,36/72/52/75,162/17/153/-6,528/2445/1073/-180,469/290/60,0/0,-808/828/-17216,114/-423/223,-215/-267/260,#l_dy
r,85216,3090826,37/72/52/75,120/13/170/-2,511/2461/1096/-178,466/294/63,0/0,-764/800/-17164,120/-425/228,-223/-270/268,#l_dy
r,85217,3090865,37/73/53/75,98/26/178/0,439/2479/1123/-164,462/298/67,0/0,-710/624/-17102,113/-417/214,-232/-274/276,#l_dy
r,85218,3090906,38/73/54/75,131/24/203/1,478/2562/1135/71,458/301/72,0/0,-746/386/-16908,107/-397/212,-241/-279/285,#l_dy
r,85219,3090946,38/73/55/75,125/19/228/4,476/2579/1123/324,454/303/77,0/0,-768/336/-16880,98/-393/232,-251/-284/293,#l_dy
r,85220,3090985,39/73/56/75,115/27/255/8,488/2564/1172/308,450/305/82,0/0,-678/26/-16724,110/-384/179,-263/-291/302,#l_dy
r,85221,3091027,39/73/57/75,113/27/276/1,392/2570/1193/315,445/306/88,0/0,-730/-90/-16498,129/-383/197,-275/-298/312,#l_dy
r,85222,3091067,39/73/58/75,56/20/298/-1,430/2585/1190/133,441/306/95,0/0,-592/-396/-16210,71/-318/148,-288/-305/320,#l_dy
r,85223,3091107,40/73/59/75,57/35/315/-5,421/2579/1223/-163,436/305/101,0/0,-598/-536/-15674,65/-294/180,-301/-313/329,#l_dy
r,85224,3091147,40/73/60/75,39/19/338/-4,373/2581/1211/-197,432/304/107,0/0,-440/-702/-15406,13/-237/158,-314/-321/337,#l_dy
r,85225,3091188,40/73/62/75,23/11/339/-3,325/2562/1226/-174,428/302/113,0/0,-458/-858/-15152,-48/-188/173,-328/-329/346,#l_dy
r,85226,3091228,40/73/63/75,14/0/343/-1,308/2518/1236/-163,425/299/118,0/0,-412/-1090/-14725,-92/-140/160,-341/-338/354,#l_dy
r,85227,3091268,40/73/65/75,-2/0/349/0,248/2283/1228/-164,420/296/123,0/0,-326/-1218/-14430,-141/-98/164,-355/-346/361,#l_dy
r,85228,3091308,40/73/66/75,-10/0/345/0,-211/2043/1229/54,417/292/128,0/0,-204/-1324/-14178,-186/-56/151,-368/-355/369,#l_dy
r,85229,3091348,40/73/67/75,-15/0/345/0,-298/2045/1266/227,414/288/133,0/0,-52/-1342/-13984,-226/-21/149,-381/-364/376,#l_dy
r,85230,3091389,40/73/69/75,-32/0/348/0,-306/2258/1239/219,410/283/137,0/0,44/-1326/-13806,-259/2/142,-395/-373/384,#l_dy
r,85231,3091429,40/73/70/75,-35/0/339/0,-294/2267/1275/307,407/278/142,0/0,138/-1308/-13652,-282/16/135,-408/-382/391,#l_dy
r,85232,3091470,40/73/71/75,-39/0/324/0,-309/2269/1238/128,404/273/146,0/0,211/-1238/-13622,-296/24/137,-421/-390/398,#l_dy
r,85233,3091510,39/73/73/75,-46/0/323/0,-339/2268/1254/21,401/268/150,0/0,278/-1238/-13662,-324/42/120,-434/-399/405,#l_dy
r,85234,3091550,39/73/74/75,-73/0/329/0,-315/2266/1255/-8,398/263/154,0/0,326/-1222/-13628,-318/36/103,-446/-408/412,#l_dy
r,85235,3091589,39/73/75/75,-78/0/299/0,-390/2268/1218/3,395/257/157,0/0,362/-1246/-13488,-314/39/96,-458/-416/419,#l_dy
r,85236,3091629,39/73/77/75,-84/0/277/0,-386/2266/1225/-6,392/252/161,0/0,356/-1258/-13530,-327/44/90,-470/-425/425,#l_dy
r,85237,3091670,38/73/78/75,-87/0/275/0,-384/2267/1261/9,390/246/164,0/0,340/-1294/-13496,-326/43/79,-482/-433/432,#l_dy
r,85238,3091710,38/73/79/75,-90/0/273/0,-342/2196/1217/-1,387/240/167,0/0,352/-1344/-13475,-297/25/67,-494/-441/439,#l_dy
