r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,46764,963758,8/70/34/45,0/0/0/-4,0/0/0/0,506/183/-43,0/0,-1538/-504/-13872,-383/127/449,-1682/209/-340,#
r,46765,963778,8/70/34/45,0/0/0/2,0/0/0/0,506/183/-43,0/0,-1532/-496/-13870,-387/129/447,-1682/209/-340,#
r,46766,963803,8/70/34/45,0/0/0/-1,0/0/0/0,506/183/-43,0/0,-1516/-469/-13872,-397/134/445,-1682/209/-340,#
r,46767,963824,8/70/34/45,0/0/-1/1,0/0/0/0,506/183/-43,0/0,-1516/-430/-13850,-405/138/451,-1682/209/-340,#
r,46768,963852,8/70/34/45,0/0/-2/-1,0/0/0/0,506/183/-43,0/0,-1532/-382/-13814,-403/132/460,-1682/209/-340,#
r,46769,963871,8/70/34/45,0/0/0/2,0/0/0/0,506/183/-43,0/0,-1530/-358/-13767,-386/121/457,-1682/209/-340,#
r,46770,963892,8/70/34/45,0/0/0/-2,0/0/0/0,506/183/-43,0/0,-1538/-338/-13739,-375/112/452,-1682/209/-340,#
r,46771,963911,8/70/34/45,0/0/0/1,0/0/0/0,506/183/-43,0/0,-1542/-302/-13742,-366/105/454,-1682/209/-340,#
r,46772,963932,8/70/34/45,0/0/0/-2,0/0/0/0,506/183/-43,0/0,-1546/-284/-13739,-359/99/464,-1682/209/-340,#
r,46773,963952,8/70/34/45,0/0/0/1,0/0/0/0,506/183/-43,0/0,-1550/-290/-13698,-345/90/468,-1682/209/-340,#
r,46774,963971,8/70/34/45,0/0/1/-1,0/0/0/0,506/183/-43,0/0,-1556/-338/-13667,-325/78/466,-1682/209/-340,#
r,46775,963992,8/70/34/45,0/0/0/2,0/0/0/0,506/183/-43,0/0,-1592/-390/-13638,-307/63/474,-1682/209/-340,#
r,46776,964012,8/70/34/45,0/0/0/-1,0/0/0/0,506/183/-43,0/0,-1608/-380/-13617,-290/47/492,-1682/209/-340,#
r,46777,964032,8/70/34/45,0/0/-2/1,0/0/0/0,506/183/-43,0/0,-1618/-350/-13632,-292/38/523,-1682/209/-340,#
r,46778,964052,8/70/34/45,0/0/0/-1,0/0/0/0,506/183/-43,0/0,-1645/-312/-13642,-290/26/549,-1682/209/-340,#
r,46779,964071,8/70/34/45,2/0/0/2,0/0/0/0,506/183/-43,0/0,-1654/-262/-13603,-285/15/569,-1682/209/-340,#
r,46780,964091,8/70/34/45,1/0/0/-1,0/0/0/0,506/183/-43,0/0,-1642/-182/-13560,-278/1/587,-1682/209/-340,#
r,46781,964112,8/70/34/45,3/0/0/2,0/0/0/0,506/183/-43,0/0,-1608/-50/-13589,-293/-3/619,-1682/209/-340,#
r,46782,964132,8/70/34/45,3/1/1/-1,0/0/0/0,506/183/-43,0/0,-1554/124/-13625,-312/-4/662,-1682/209/-339,#
r,46783,964153,8/70/34/45,7/4/0/-2,0/0/0/0,506/182/-43,0/0,-1518/246/-13628,-337/1/691,-1682/209/-339,#
r,46784,964174,8/70/34/45,11/3/0/2,0/0/0/0,506/182/-43,0/0,-1480/270/-13586,-329/-10/688,-1681/209/-339,#
r,46785,964193,8/70/34/45,16/0/-1/-2,0/0/0/0,506/182/-43,0/0,-1448/332/-13553,-326/-20/696,-1681/209/-339,#
r,46786,964213,8/70/34/45,18/0/-1/3,0/0/0/0,506/181/-43,0/0,-1432/456/-13564,-333/-23/725,-1681/209/-338,#
r,46787,964234,8/70/34/45,18/0/0/0,0/0/0/0,506/181/-43,0/0,-1442/578/-13588,-374/-9/775,-1681/209/-338,#
r,46788,964253,8/70/34/45,21/0/0/16,0/0/0/0,507/180/-43,0/0,-1454/696/-13658,-408/0/808,-1681/209/-337,#
r,46789,964274,8/70/34/45,34/0/1/4,0/0/0/0,507/180/-43,0/0,-1446/732/-13698,-430/4/818,-1681/209/-337,#
