r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,29654,1076079,20/54/11/72,-7/0/0/2,-268/1649/203/-70,496/101/-349,0/0,1584/3988/-12922,-524/284/472,91/239/39,#l_hm
r,29655,1076120,20/54/11/72,-4/0/0/1,-245/1647/201/-33,496/101/-349,0/0,1600/4036/-12828,-507/277/485,91/239/38,#l_hm
r,29656,1076159,20/54/11/72,-10/0/0/1,-236/1650/204/-72,496/101/-349,0/0,1752/4032/-12684,-481/272/463,91/239/38,#l_hm
r,29657,1076199,20/54/11/72,-5/0/0/2,-243/1651/199/-45,496/101/-349,0/0,1998/4114/-12540,-457/268/441,91/239/38,#l_hm
r,29658,1076239,20/54/11/72,-6/0/0/1,-239/1643/203/-52,496/100/-349,0/0,2178/4136/-12324,-416/255/421,91/239/38,#l_hm
r,29659,1076279,20/54/11/72,-8/1/0/3,-263/1786/201/-40,496/100/-349,0/0,2190/4126/-12106,-372/232/424,91/239/37,#l_hm
r,29660,1076319,20/54/11/72,-13/8/0/2,-257/1901/365/-39,496/100/-349,0/0,2112/4056/-12018,-354/220/433,90/239/37,#l_hm
r,29661,1076359,20/54/11/72,-16/12/2/2,-255/1899/378/-39,496/99/-349,0/0,2016/4014/-11994,-324/195/446,90/238/36,#l_hm
r,29662,1076400,19/54/11/72,-17/17/15/0,-241/1903/444/-33,496/99/-348,0/0,1956/4036/-11850,-289/170/460,89/237/35,#l_hm
r,29663,1076440,19/54/11/72,-13/24/20/1,-281/1909/478/-76,497/98/-347,0/0,1937/3948/-11722,-263/156/445,88/236/34,#l_hm
r,29664,1076481,19/54/11/72,-19/35/24/1,-274/1936/466/-77,498/98/-345,0/0,1944/3902/-11606,-269/165/440,87/234/33,#l_hm
r,29665,1076521,19/54/11/72,-17/60/58/1,-272/1975/496/-74,500/98/-342,0/0,1948/3886/-11480,-265/166/449,85/231/32,#l_hm
r,29666,1076560,19/55/11/72,-13/89/51/1,-282/1991/568/-55,502/98/-338,0/0,1928/3790/-11386,-270/175/452,83/226/30,#l_hm
r,29667,1076601,19/55/12/72,-27/74/47/1,-263/1995/532/-42,504/98/-334,0/0,1884/3709/-11278,-277/180/452,81/221/29,#l_hm
r,29668,1076640,19/55/12/72,-21/100/62/1,-300/2081/615/-43,507/98/-328,0/0,1886/3650/-11126,-254/169/448,78/215/27,#l_hm
r,29669,1076680,19/56/12/72,-33/152/58/5,-271/2116/652/230,509/98/-322,0/0,1866/3593/-10976,-239/162/448,74/207/24,#l_hm
r,29670,1076720,19/56/13/72,-23/162/98/1,-296/2188/708/241,513/98/-314,0/0,1760/3422/-11090,-278/184/456,70/198/22,#l_hm
r,29671,1076761,19/57/13/72,-26/152/79/1,-303/2214/714/232,516/98/-305,0/0,1666/3104/-11290,-322/212/437,66/188/19,#l_hm
r,29672,1076800,19/58/13/72,-30/166/121/0,-294/2264/750/231,520/98/-295,0/0,1542/3010/-11098,-281/187/462,61/177/17,#l_hm
r,29673,1076842,18/59/14/72,-49/216/109/0,-294/2322/711/228,524/98/-284,0/0,1512/2900/-11070,-290/194/455,56/165/13,#l_hm
r,29674,1076882,18/59/15/72,-38/235/146/0,-305/2406/807/230,529/97/-272,0/0,1410/2686/-11220,-338/218/447,51/152/10,#l_hm
r,29675,1076922,18/60/15/72,-30/213/161/0,-350/2398/820/230,533/97/-259,0/0,1326/2574/-11246,-362/230/450,45/138/7,#l_hm
r,29676,1076962,18/61/16/72,-42/241/179/0,-334/2425/847/230,537/97/-246,0/0,1184/2484/-11040,-315/199/475,40/123/5,#l_hm
r,29677,1077001,18/62/16/72,-55/247/182/0,-343/2454/840/229,541/97/-231,0/0,1150/2460/-11124,-376/231/477,34/107/2,#l_hm
r,29678,1077039,18/63/17/72,-33/272/171/0,-324/2505/921/228,545/96/-216,0/0,1060/2296/-11080,-369/223/476,28/90/0,#l_hm
r,29679,1077075,17/64/18/72,-35/260/190/0,-321/2560/947/228,549/96/-200,0/0,978/2224/-11164,-407/241/477,22/72/-2,#l_hm
r,29680,1077106,17/65/18/72,-29/295/181/0,-296/2538/942/229,551/96/-191,0/0,872/2098/-11010,-362/212/494,19/63/-3,#l_hm
r,29681,1077141,17/66/19/72,-23/295/187/0,-262/2617/955/230,555/96/-174,0/0,792/1964/-11202,-408/239/491,13/44/-4,#l_hm
r,29682,1077181,17/67/20/72,-23/311/188/0,-317/2663/990/230,558/96/-155,0/0,640/1748/-11216,-416/238/496,7/24/-6,#l_hm
