r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,7556,274518,54/21/38/57,-5/21/-125/-9,-240/1043/-379/-395,310/192/-483,0/0,284/2712/-12308,-331/216/339,256/174/253,#l_ec
r,7557,274558,54/21/38/57,-16/36/-98/-20,-256/1033/-425/-394,310/191/-483,0/0,352/2774/-12196,-301/203/323,259/176/252,#l_ec
r,7558,274598,54/21/38/57,-11/53/-79/-42,-262/1070/-352/-399,311/191/-484,0/0,426/2724/-12014,-264/192/300,260/177/251,#l_ec
r,7559,274638,54/22/37/57,-14/67/-62/-57,-250/1083/-375/-460,313/191/-483,0/0,506/2724/-11894,-253/191/271,260/178/249,#l_ec
r,7560,274678,54/22/37/57,-21/92/-46/-61,-250/1178/-315/-444,315/192/-481,0/0,560/2762/-11722,-211/174/270,260/178/246,#l_ec
r,7561,274717,54/22/37/57,-27/102/-46/-84,-292/1273/-310/-499,317/192/-479,0/0,878/2566/-11706,-222/198/184,257/177/242,#l_ec
r,7562,274758,53/23/37/56,-30/136/-36/-90,-312/1303/-285/-543,320/193/-476,0/0,1106/2260/-11406,-139/171/154,254/176/237,#l_ec
r,7563,274798,53/23/36/56,-76/155/-13/-74,-335/1259/-246/-531,323/194/-472,0/0,1062/1912/-11074,-93/171/193,249/174/229,#l_ec
r,7564,274838,53/24/36/55,-77/163/2/-131,-407/1384/-181/-546,328/194/-467,0/0,912/1566/-10970,-91/187/249,242/171/221,#l_ec
r,7565,274878,53/25/36/55,-62/188/4/-105,-371/1415/78/-559,332/195/-461,0/0,804/1366/-11016,-126/211/276,235/168/211,#l_ec
r,7566,274917,52/26/36/54,-88/192/15/-155,-411/1407/383/-572,338/195/-454,0/0,878/1222/-11050,-140/220/260,226/165/200,#l_ec
r,7567,274958,52/27/37/54,-109/228/17/-185,-355/1466/378/-618,343/194/-447,0/0,1072/1174/-10926,-108/205/224,217/161/188,#l_ec
r,7568,274998,52/27/37/53,-82/244/19/-169,-440/1519/416/-552,349/194/-439,0/0,1290/1106/-11010,-135/226/190,208/157/174,#l_ec
r,7569,275032,51/28/37/52,-142/246/28/-184,-413/1592/407/-562,356/192/-431,0/0,1366/1044/-11138,-157/241/192,197/152/159,#l_ec
r,7570,275063,51/29/37/52,-110/264/23/-240,-444/1581/446/-563,360/191/-427,0/0,1354/974/-11188,-157/245/215,192/150/151,#l_ec
r,7571,275098,50/30/37/51,-148/248/42/-216,-438/1650/441/-592,366/188/-418,0/0,1448/834/-11134,-124/235/213,181/145/134,#l_ec
r,7572,275132,50/31/37/50,-171/278/40/-218,-460/1652/431/-614,373/184/-408,0/0,1618/820/-11288,-102/222/218,170/139/116,#l_ec
r,7573,275164,49/32/37/49,-185/250/54/-267,-470/1658/450/-606,376/182/-403,0/0,1794/386/-11012,-36/171/182,164/137/106,#l_ec
r,7574,275198,49/33/37/48,-216/291/43/-264,-498/1717/486/-619,384/177/-393,0/0,2088/378/-11220,-18/172/148,152/131/86,#l_ec
r,7575,275232,48/34/38/47,-194/298/58/-272,-505/1823/502/-637,391/170/-383,0/0,2178/356/-11224,14/151/186,140/124/65,#l_ec
r,7576,275273,47/35/38/46,-220/277/73/-302,-521/1834/469/-625,398/162/-372,0/0,2198/288/-11308,0/164/253,127/117/41,#l_ec
r,7577,275312,46/36/38/45,-270/298/81/-328,-537/1870/536/-653,405/152/-361,0/0,2272/80/-11288,-22/190/267,115/110/16,#l_ec
r,7578,275353,45/37/38/44,-289/292/52/-332,-548/1917/547/-656,412/142/-349,0/0,2316/204/-11252,-20/187/380,102/102/-8,#l_ec
r,7579,275393,44/38/39/42,-280/285/62/-330,-585/1968/627/-668,419/131/-338,0/0,2728/254/-11238,-29/208/388,90/93/-34,#l_ec
r,7580,275433,42/40/39/41,-302/308/68/-336,-563/1966/580/-658,425/118/-326,0/0,3088/618/-11084,-9/197/460,77/84/-60,#l_ec
r,7581,275473,41/41/39/40,-297/294/93/-340,-592/2044/631/-681,431/105/-315,0/0,3290/882/-10880,-4/196/570,65/74/-88,#l_ec
r,7582,275513,40/42/40/38,-310/320/67/-335,-586/2025/645/-631,436/92/-303,0/0,3558/962/-10890,-113/276/614,52/62/-115,#l_ec
r,7583,275553,39/43/40/37,-319/311/129/-317,-615/2104/684/-608,441/77/-291,0/0,3590/820/-10654,-130/291/701,40/50/-142,#l_ec
r,7584,275593,37/45/41/36,-314/314/127/-307,-600/2108/663/-619,445/63/-279,0/0,3790/798/-10436,-164/315/738,28/37/-168,#l_ec
r,7585,275631,36/46/41/34,-354/313/135/-272,-583/2178/683/-625,448/48/-267,0/0,4024/742/-10142,-170/339/756,17/24/-194,#l_ec
r,7586,275665,35/47/41/34,-352/330/144/-269,-598/2188/687/-600,450/41/-261,0/0,4504/520/-10134,-184/357/674,12/17/-207,#l_ec
r,7587,275698,34/48/42/33,-349/324/94/-270,-601/2246/684/-595,452/26/-249,0/0,4290/716/-10102,-260/383/716,1/2/-233,#l_ec
r,7588,275732,32/49/42/32,-382/306/147/-290,-588/2270/702/-594,454/10/-237,0/0,4132/774/-10010,-312/403/740,-7/-12/-258,#l_ec
r,7589,275765,32/50/43/31,-390/320/151/-251,-610/2296/752/-609,455/2/-232,0/0,3948/784/-9896,-315/395/787,-12/-20/-271,#l_ec
r,7590,275799,30/51/43/30,-370/319/94/-248,-621/2341/780/-587,457/-13/-220,0/0,3870/772/-9914,-332/398/778,-21/-36/-295,#l_ec
r,7591,275832,29/52/44/29,-392/299/131/-220,-617/2391/727/-590,458/-29/-209,0/0,3884/726/-9946,-339/393/759,-28/-52/-319,#l_ec
r,7592,275866,28/53/44/29,-366/316/128/-209,-611/2384/744/-581,458/-37/-204,0/0,3924/828/-10012,-373/405/748,-32/-60/-331,#l_ec
r,7593,275899,26/54/44/28,-387/319/127/-212,-622/2366/774/-592,458/-54/-193,0/0,3809/1072/-9916,-356/380/776,-38/-77/-354,#l_ec
r,7594,275933,25/55/45/27,-391/323/99/-178,-634/2473/745/-489,457/-70/-183,0/0,3680/1180/-9908,-372/372/807,-44/-94/-376,#l_ec
r,7595,275973,23/57/45/26,-385/307/133/-181,-633/2469/757/-471,456/-87/-172,0/0,3582/1096/-10126,-430/399/798,-48/-112/-399,#l_ec
r,7596,276012,22/58/46/26,-395/304/144/-128,-636/2516/706/-478,454/-102/-162,0/0,3548/1220/-10298,-502/426/822,-52/-129/-420,#l_ec
r,7597,276052,20/59/46/25,-377/320/98/-141,-606/2536/733/-445,452/-118/-152,0/0,3409/1482/-10254,-531/418/877,-54/-147/-440,#l_ec
r,7598,276093,18/60/47/25,-386/306/132/-127,-621/2578/811/-450,450/-133/-142,0/0,3324/1871/-10272,-590/427/940,-56/-164/-459,#l_ec
r,7599,276132,17/62/47/25,-377/297/96/-57,-619/2600/794/-355,448/-147/-132,0/0,3332/1926/-10436,-676/459/958,-57/-181/-477,#l_ec
r,7600,276173,15/63/48/24,-370/306/97/-43,-645/2618/788/-250,446/-161/-121,0/0,3204/2090/-10584,-763/494/1023,-56/-199/-493,#l_ec
r,7601,276212,14/64/48/24,-370/312/112/5,-626/2639/761/-284,444/-174/-111,0/0,2948/2276/-10588,-801/490/1084,-55/-216/-508,#l_ec
r,7602,276252,12/65/49/24,-360/301/68/39,-635/2669/814/355,442/-186/-100,0/0,2838/2564/-10824,-875/521/1129,-54/-232/-521,#l_ec
r,7603,276286,12/66/49/24,-351/313/95/46,-603/2636/754/408,441/-192/-95,0/0,2890/2554/-10790,-889/520/1064,-53/-241/-527,#l_ec
