r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#r_sy
r,12133,452494,1/66/22/90,0/-208/-1/0,-229/1399/116/-126,567/-12/-163,0/0,2080/2050/-14222,-563/324/278,0/19/-12,#r_sy
s,0,#r_sy
r,12134,452529,1/65/22/90,0/-215/0/0,-228/1396/397/-131,565/-12/-172,0/0,2112/2116/-14220,-593/326/283,0/27/-12,#r_sy
r,12135,452562,1/64/22/90,0/-210/2/0,-229/1398/627/-129,564/-12/-177,0/0,2130/2198/-14196,-594/325/285,0/31/-12,#r_sy
r,12136,452601,1/64/22/90,0/-178/3/0,-230/1382/666/-128,562/-12/-187,0/0,2146/2290/-14110,-575/314/292,0/40/-12,#r_sy
r,12137,452641,1/63/22/90,0/-190/0/0,-228/1384/656/-126,559/-12/-196,0/0,2216/2414/-14152,-599/326/288,0/48/-12,#r_sy
r,12138,452681,1/62/22/90,0/-203/-6/0,-228/1344/162/-128,556/-12/-205,0/0,2224/2498/-14103,-594/322/292,0/55/-12,#r_sy
r,12139,452722,1/61/22/90,0/-176/-1/0,-228/1284/79/-128,555/-11/-213,0/0,2272/2678/-14067,-605/324/295,1/63/-12,#r_sy
r,12140,452762,1/60/22/90,0/-194/2/0,-230/1295/612/-128,552/-11/-222,0/0,2356/2816/-14003,-600/320/293,1/71/-12,#r_sy
r,12141,452802,1/60/22/90,0/-185/4/0,-228/1337/600/-130,550/-11/-229,0/0,2414/2984/-13972,-600/318/303,1/78/-12,#r_sy
r,12142,452842,1/59/22/90,0/-158/0/0,-229/1282/581/-128,547/-11/-237,0/0,2492/3094/-13978,-610/323/302,1/84/-12,#r_sy
r,12143,452882,1/58/22/90,0/-171/-6/0,-229/1257/99/-124,545/-11/-244,0/0,2520/3108/-13956,-607/321/295,1/91/-12,#r_sy
r,12144,452921,1/58/22/90,0/-131/-1/0,-229/1316/63/-126,543/-11/-251,0/0,2520/3162/-13948,-619/327/298,1/97/-12,#r_sy
r,12145,452961,1/57/22/90,0/-120/1/0,-228/1260/331/-131,540/-11/-257,0/0,2494/3154/-14012,-638/338/301,1/103/-12,#r_sy
r,12146,453001,1/57/22/90,0/-103/4/0,-230/1273/589/-124,539/-11/-263,0/0,2412/3084/-14046,-642/339/306,1/108/-12,#r_sy
r,12147,453041,1/56/22/90,0/-102/0/0,-229/1262/589/-128,537/-11/-269,0/0,2392/3064/-13964,-629/332/304,1/113/-12,#r_sy
r,12148,453082,1/56/22/90,0/-140/0/0,-229/1203/355/-126,534/-11/-274,0/0,2368/3030/-14024,-645/342/302,1/118/-12,#r_sy
r,12149,453117,1/55/22/90,0/-118/0/0,-230/1281/184/-128,533/-11/-279,0/0,2252/2942/-14138,-665/351/308,2/123/-12,#r_sy
r,12150,453150,1/55/22/90,0/-127/0/0,-230/1266/165/-127,531/-11/-284,0/0,2222/2888/-14148,-668/352/304,2/127/-12,#r_sy
r,12151,453182,1/55/22/90,0/-128/-1/0,-230/1254/264/-127,530/-11/-286,0/0,2172/2892/-14072,-652/342/306,2/130/-12,#r_sy
r,12152,453216,1/54/22/90,0/-121/-2/0,-229/1236/388/-127,528/-11/-291,0/0,2146/2892/-14072,-662/346/305,2/134/-12,#r_sy
r,12153,453252,1/54/22/90,0/-131/-4/0,-228/1200/295/-131,526/-11/-296,0/0,2086/2862/-14200,-687/359/311,2/139/-12,#r_sy
r,12154,453292,1/53/22/90,0/-116/-1/0,-228/1163/256/-131,524/-11/-300,0/0,2084/2880/-14198,-683/357/310,2/143/-12,#r_sy
r,12155,453332,1/53/22/90,0/-89/0/0,-228/1157/478/-129,523/-11/-305,0/0,2184/2970/-14002,-644/336/300,2/147/-12,#r_sy
r,12156,453372,1/52/22/90,0/-124/-1/0,-229/1247/506/-128,520/-11/-309,0/0,2206/3046/-14053,-662/345/304,2/151/-12,#r_sy
r,12157,453411,1/52/22/90,0/-111/-4/0,-230/1168/15/-123,518/-11/-313,0/0,2144/2972/-14224,-695/364/311,2/155/-12,#r_sy
r,12158,453452,1/52/22/90,0/-80/0/0,-229/1224/13/-126,517/-11/-317,0/0,2110/2882/-14196,-685/360/309,2/159/-12,#r_sy
r,12159,453492,1/51/22/90,0/-107/0/0,-229/1145/246/-131,515/-11/-320,0/0,2088/2824/-14089,-660/346/306,2/162/-12,#r_sy
r,12160,453531,1/51/22/90,0/-86/1/0,-229/1187/508/-127,514/-11/-324,0/0,2016/2760/-14160,-671/352/310,2/165/-12,#r_sy
r,12161,453572,1/51/22/90,0/-65/1/0,-229/1222/523/-130,513/-11/-327,0/0,1945/2684/-14236,-690/363/316,2/168/-12,#r_sy
r,12162,453612,1/50/22/90,0/-87/0/0,-229/1214/285/-127,511/-11/-330,0/0,1900/2654/-14200,-687/361/314,2/172/-12,#r_sy
r,12163,453652,1/50/22/90,0/-92/0/0,-229/1079/97/-129,509/-11/-333,0/0,1920/2664/-14230,-695/365/311,2/174/-12,#r_sy
r,12164,453691,1/50/22/90,0/-55/0/0,-229/1248/80/-126,508/-11/-336,0/0,1940/2706/-14262,-708/373/310,2/177/-12,#r_sy
r,12165,453730,1/50/22/90,0/-42/0/0,-229/1202/97/-127,507/-11/-338,0/0,1950/2738/-14267,-713/376/309,3/179/-12,#r_sy
r,12166,453770,1/49/22/90,0/-35/0/0,-231/1267/106/-127,506/-11/-340,0/0,1968/2760/-14258,-714/377/310,3/181/-12,#r_sy
r,12167,453810,1/49/22/90,0/-31/1/0,-229/1220/161/-128,505/-11/-342,0/0,1964/2758/-14256,-716/379/308,3/183/-12,#r_sy
r,12168,453851,1/49/22/90,0/-35/0/0,-229/1138/139/-128,505/-11/-343,0/0,1964/2720/-14260,-720/380/307,3/184/-12,#r_sy
r,12169,453891,1/49/22/90,0/-33/0/0,-228/1154/56/-128,504/-10/-344,0/0,1926/2652/-14248,-719/380/312,3/185/-12,#r_sy
r,12170,453932,1/49/22/90,0/-22/2/0,-229/1197/518/-129,504/-10/-345,0/0,1924/2618/-14242,-717/381/315,3/186/-12,#r_sy
r,12171,453971,1/49/22/90,0/-11/0/0,-230/1232/512/-132,503/-10/-345,0/0,1970/2616/-14275,-712/379/314,3/186/-12,#r_sy
r,12172,454011,1/49/22/90,0/-1/-1/0,-230/1256/276/-127,503/-10/-346,0/0,2016/2634/-14336,-713/381/313,3/187/-12,#r_sy
r,12173,454051,1/49/22/90,0/0/-1/0,-230/1495/205/-132,503/-10/-346,0/0,2040/2592/-14317,-698/376/307,3/187/-12,#r_sy
r,12174,454091,1/49/22/90,0/0/0/0,-229/1733/483/-130,503/-10/-346,0/0,2012/2546/-14274,-691/372/309,3/187/-12,#r_sy
r,12175,454131,1/49/22/90,0/0/0/0,-230/1731/501/-129,503/-10/-346,0/0,1974/2506/-14266,-684/367/315,3/187/-12,#r_sy
r,12176,454164,1/49/22/90,0/0/-1/0,-229/1747/291/-129,503/-10/-346,0/0,1952/2504/-14284,-693/372/316,3/187/-12,#r_sy
r,12177,454198,1/49/22/90,0/0/-2/0,-229/1744/31/-130,503/-10/-346,0/0,1962/2496/-14274,-698/377/310,3/187/-12,#r_sy
r,12178,454236,1/49/22/90,0/0/0/0,-228/1361/15/-127,503/-10/-346,0/0,1952/2466/-14288,-699/378/308,3/187/-12,#r_sy
r,12179,454276,1/49/22/90,0/0/0/0,-229/1512/170/-130,503/-10/-346,0/0,1944/2430/-14282,-701/380/304,3/187/-12,#r_sy
r,12180,454311,1/49/22/90,0/0/0/0,-229/1513/454/-130,503/-10/-346,0/0,1929/2424/-14272,-697/377/308,3/187/-12,#r_sy
r,12181,454344,1/49/22/90,0/0/2/0,-230/1510/338/-126,503/-10/-346,0/0,1926/2418/-14253,-695/376/313,3/187/-12,#r_sy
r,12182,454380,1/49/22/90,0/0/2/0,-230/1513/346/-126,503/-10/-346,0/0,1918/2398/-14250,-692/374/311,3/187/-12,#r_sy
r,12183,454420,1/49/22/90,0/0/0/0,-229/1511/191/-130,503/-10/-346,0/0,1908/2366/-14275,-695/375/311,3/187/-12,#r_sy
r,12184,454460,1/49/22/90,0/0/-1/0,-229/1512/31/-133,503/-10/-346,0/0,1882/2308/-14250,-716/374/310,3/187/-12,#r_sy
r,12185,454499,1/49/22/90,0/0/0/0,-228/1512/239/-126,503/-10/-346,0/0,1854/2264/-14250,-690/373/311,3/187/-12,#r_sy
s,0,#r_sy
r,12186,454540,1/49/22/90,0/0/0/0,-229/1514/510/-127,503/-10/-346,0/0,1836/2268/-14253,-693/375/312,3/187/-12,#r_sy
r,12187,454579,1/49/22/90,0/0/1/0,-229/1512/521/-129,503/-10/-346,0/0,1845/2276/-14236,-688/372/314,3/187/-12,#r_sy
r,12188,454619,1/49/22/90,0/0/-1/0,-229/1512/283/-129,503/-10/-346,0/0,1856/2272/-14222,-688/372/312,3/187/-12,#r_sy
r,12189,454660,1/49/22/90,0/0/-1/0,-230/1512/17/-125,503/-10/-346,0/0,1840/2244/-14217,-689/373/311,3/187/-12,#r_sy
r,12190,454700,1/49/22/90,0/0/0/0,-230/1509/10/-125,503/-10/-346,0/0,1826/2212/-14244,-694/376/313,3/187/-12,#r_sy
r,12191,454739,1/49/22/90,0/0/0/0,-228/1513/252/-125,503/-10/-346,0/0,1816/2194/-14238,-665/375/312,3/187/-12,#r_sy
r,12192,454779,1/49/22/90,0/0/0/0,-230/1515/503/-128,503/-10/-346,0/0,1837/2204/-14224,-688/374/310,3/187/-12,#r_sy
r,12193,454813,1/49/22/90,0/0/0/0,-229/1513/498/-124,503/-10/-346,0/0,1837/2230/-14214,-686/373/311,3/187/-12,#r_sy
r,12194,454844,1/49/22/90,0/0/0/0,-227/1513/156/-128,503/-10/-346,0/0,1858/2260/-14224,-689/375/311,3/187/-12,#r_sy
r,12195,454878,1/49/22/90,0/0/0/0,-229/1508/59/-126,503/-10/-346,0/0,1856/2262/-14250,-697/379/310,3/187/-12,#r_sy
r,12196,454913,1/49/22/90,0/0/4/0,-229/1516/518/-131,503/-10/-346,0/0,1860/2250/-14248,-701/381/307,3/187/-12,#r_sy
r,12197,454944,1/49/22/90,0/0/1/0,-229/1511/524/-126,503/-10/-346,0/0,1848/2252/-14236,-694/377/308,3/187/-12,#r_sy
r,12198,454978,1/49/22/90,0/0/-1/0,-229/1509/194/-126,503/-10/-346,0/0,1845/2258/-14225,-691/376/309,3/187/-12,#r_sy
r,12199,455018,1/49/22/90,0/0/-5/0,-229/1512/32/-128,503/-10/-346,0/0,1854/2246/-14230,-693/376/308,3/187/-12,#r_sy
r,12200,455058,1/49/22/90,0/0/0/0,-229/1514/12/-126,503/-10/-346,0/0,1837/2226/-14262,-696/377/312,3/187/-12,#r_sy
r,12201,455098,1/49/22/90,0/0/2/0,-229/1510/276/-128,503/-10/-346,0/0,1804/2152/-14284,-690/374/318,3/187/-12,#r_sy
r,12202,455138,1/49/22/90,0/0/3/0,-229/1510/514/-129,503/-10/-346,0/0,1814/2070/-14300,-671/366/322,3/187/-12,#r_sy
r,12203,455178,1/49/22/90,0/0/1/0,-229/1512/525/-128,503/-10/-346,0/0,1837/1994/-14360,-649/358/334,3/187/-12,#r_sy
r,12204,455218,1/49/22/90,0/0/0/0,-229/1514/339/-125,503/-10/-346,0/0,1862/1921/-14442,-640/355/344,3/187/-12,#r_sy
r,12205,455258,1/49/22/90,0/0/0/0,-229/1510/113/-129,503/-10/-346,0/0,1879/1895/-14472,-644/359/341,3/187/-12,#r_sy
r,12206,455298,1/49/22/90,0/0/-1/0,-227/1513/27/-127,503/-10/-346,0/0,1878/1914/-14482,-643/356/333,3/187/-12,#r_sy
r,12207,455338,1/49/22/90,0/0/0/0,-230/1510/10/-130,503/-10/-346,0/0,1848/1948/-14502,-638/350/323,3/187/-12,#r_sy
r,12208,455378,1/49/22/90,0/0/1/0,-232/1510/278/-128,503/-10/-346,0/0,1870/2070/-14506,-636/346/320,3/187/-12,#r_sy
r,12209,455419,1/49/22/90,0/0/2/0,-228/1520/513/-128,503/-10/-346,0/0,2034/2324/-14450,-622/340/318,3/187/-12,#r_sy
r,12210,455458,1/49/22/90,0/0/1/0,-228/1513/518/-130,503/-10/-346,0/0,2430/2740/-14180,-610/338/301,3/187/-12,#r_sy
r,12211,455498,1/49/22/90,0/0/0/0,-228/1513/338/-131,503/-10/-346,0/0,2744/3076/-13836,-591/331/283,3/187/-12,#r_sy
r,12212,455538,1/49/22/90,0/5/0/0,-231/1736/128/-125,503/-10/-345,0/0,2936/3290/-13572,-595/337/275,3/186/-12,#r_sy
r,12213,455578,1/49/22/90,0/10/0/0,-230/1759/107/-128,503/-10/-345,0/0,3032/3482/-13450,-611/348/278,3/186/-12,#r_sy
r,12214,455615,1/49/22/90,0/16/0/0,-228/1772/115/-124,504/-10/-345,0/0,3096/3620/-13316,-616/351/284,3/186/-12,#r_sy
r,12215,455646,1/49/22/90,0/16/0/0,-228/1767/125/-126,504/-10/-344,0/0,3186/3740/-13175,-610/349/281,3/186/-12,#r_sy
r,12216,455681,1/49/22/90,0/19/0/0,-228/1770/22/-129,504/-10/-344,0/0,3275/3878/-13138,-616/352/279,3/185/-12,#r_sy
r,12217,455715,1/49/22/90,0/42/0/0,-229/1780/40/-126,505/-11/-343,0/0,3325/3893/-13146,-625/356/282,3/184/-12,#r_sy
r,12218,455746,1/49/22/90,0/24/2/0,-228/1846/264/-129,505/-11/-342,0/0,3386/3925/-13100,-620/354/282,3/183/-12,#r_sy
r,12219,455781,1/49/22/90,0/33/3/0,-230/1897/522/-127,506/-11/-341,0/0,3448/4002/-13066,-614/351/284,3/182/-12,#r_sy
r,12220,455815,1/49/22/90,0/58/0/0,-228/1888/513/-128,507/-11/-339,0/0,3536/4104/-13032,-614/352/286,3/180/-12,#r_sy
r,12221,455846,1/50/22/90,0/45/-1/0,-229/1918/287/-130,507/-11/-338,0/0,3630/4196/-13039,-621/356/290,3/179/-12,#r_sy
r,12222,455881,1/50/22/90,0/68/-1/0,-230/1891/38/-126,508/-11/-336,0/0,3741/4274/-13050,-620/357/282,2/177/-12,#r_sy
r,12223,455920,1/50/22/90,0/87/0/0,-229/1962/4/-130,510/-11/-333,0/0,3802/4298/-13052,-615/355/280,2/174/-12,#r_sy
r,12224,455960,1/50/22/90,0/73/0/0,-229/1977/263/-129,512/-11/-329,0/0,3808/4280/-13092,-625/360/277,2/171/-12,#r_sy
r,12225,456001,1/51/22/90,0/114/0/0,-229/1996/504/-126,513/-11/-325,0/0,3724/4220/-13138,-634/362/286,2/167/-12,#r_sy
r,12226,456041,1/51/22/90,0/102/1/0,-229/1973/515/-131,515/-11/-321,0/0,3659/4188/-13120,-628/357/301,2/163/-12,#r_sy
r,12227,456080,1/52/22/90,0/103/0/0,-230/2025/514/-128,517/-11/-316,0/0,3690/4262/-13067,-617/349/304,2/158/-12,#r_sy
r,12228,456121,1/52/22/90,0/139/-1/0,-228/2076/152/-128,519/-11/-311,0/0,3708/4210/-13084,-619/353/299,2/153/-12,#r_sy
r,12229,456162,1/53/22/90,0/107/-1/0,-228/2145/36/-132,522/-11/-306,0/0,3666/4142/-13138,-637/363/298,2/148/-12,#r_sy
r,12230,456202,1/53/22/90,0/150/0/0,-228/2075/3/-126,524/-11/-300,0/0,3675/4056/-13017,-609/351/290,2/143/-12,#r_sy
r,12231,456241,1/54/22/90,0/155/1/0,-230/2154/278/-128,527/-11/-293,0/0,3686/4025/-12850,-585/338/286,2/137/-12,#r_sy
r,12232,456275,1/55/22/90,0/155/4/0,-230/2226/588/-127,530/-11/-286,0/0,3614/3872/-12828,-589/344/280,2/130/-12,#r_sy
r,12233,456307,1/55/22/90,0/168/2/0,-228/2184/600/-130,531/-11/-283,0/0,3498/3650/-12834,-589/343/272,2/126/-12,#r_sy
r,12234,456342,1/56/22/90,0/176/-2/0,-227/2251/354/-125,534/-11/-275,0/0,3325/3396/-12668,-556/324/272,1/119/-12,#r_sy
r,12235,456376,1/56/22/90,0/222/-2/0,-229/2236/121/-127,537/-11/-266,0/0,3259/3248/-12546,-544/318/260,1/111/-12,#r_sy
r,12236,456408,1/57/22/90,0/223/-2/0,-229/2263/102/-129,539/-11/-262,0/0,3102/3072/-12502,-540/315/265,1/107/-12,#r_sy
r,12237,456441,1/58/22/90,0/210/0/0,-229/2318/81/-132,542/-11/-253,0/0,2926/2916/-12562,-556/320/274,1/99/-12,#r_sy
r,12238,456476,1/58/22/90,0/225/1/0,-230/2312/331/-128,545/-11/-244,0/0,2814/2798/-12568,-558/321/281,1/90/-12,#r_sy
s,0,#r_sy
r,12239,456508,1/59/22/90,0/245/2/0,-229/2330/565/-132,547/-11/-239,0/0,2754/2694/-12464,-538/310/272,1/86/-12,#r_sy
r,12240,456541,1/60/22/90,0/256/0/0,-229/2422/603/-129,550/-11/-229,0/0,2742/2682/-12506,-559/322/268,1/77/-12,#r_sy
r,12241,456580,1/61/22/90,0/221/-3/0,-229/2420/211/-122,553/-11/-218,0/0,2688/2556/-12544,-561/327/266,1/67/-12,#r_sy
r,12242,456616,1/62/22/90,0/240/-1/0,-227/2406/141/-127,556/-11/-208,0/0,2646/2480/-12610,-577/338/266,0/58/-12,#r_sy
r,12243,456647,1/62/22/90,0/238/0/0,-228/2425/135/-127,557/-12/-202,0/0,2632/2430/-12462,-543/320/265,0/54/-12,#r_sy
r,12244,456682,1/63/22/90,0/267/2/0,-228/2469/635/-128,561/-12/-191,0/0,2682/2436/-12442,-550/325/260,0/44/-12,#r_sy
r,12245,456716,1/64/22/90,0/263/1/0,-230/2496/664/-128,563/-12/-180,0/0,2662/2362/-12476,-550/326/262,0/34/-12,#r_sy
r,12246,456747,1/65/22/90,0/257/0/0,-230/2507/655/-130,564/-12/-174,0/0,2654/2256/-12432,-544/325/255,0/29/-12,#r_sy
r,12247,456782,1/66/22/90,0/259/-3/0,-229/2487/243/-129,567/-12/-163,0/0,2614/2198/-12456,-546/323/264,0/18/-12,#r_sy
r,12248,456816,1/67/22/90,0/257/-2/0,-230/2549/133/-126,569/-12/-151,0/0,2638/2146/-12300,-518/311/249,0/8/-12,#r_sy
r,12249,456848,1/67/22/90,0/256/0/0,-229/2575/138/-129,571/-12/-145,0/0,2550/2164/-12470,-566/332/270,0/3/-12,#r_sy
r,12250,456883,1/68/22/90,0/268/1/0,-229/2563/400/-128,573/-12/-132,0/0,2514/2008/-12360,-530/316/255,0/-7/-12,#r_sy
r,12251,456917,1/69/22/90,0/282/1/0,-230/2624/717/-129,575/-12/-119,0/0,2378/1992/-12470,-561/325/279,0/-18/-12,#r_sy
r,12252,456948,1/70/22/90,0/249/2/0,-227/2638/726/-128,576/-12/-113,0/0,2364/1845/-12322,-519/305/259,0/-23/-12,#r_sy
r,12253,456983,1/71/22/90,0/292/0/0,-231/2637/727/-127,578/-12/-100,0/0,2250/1836/-12492,-564/324/286,0/-34/-12,#r_sy
r,12254,457017,1/72/22/90,0/292/-3/0,-230/2667/249/-131,578/-12/-88,0/0,2192/1656/-12342,-525/305/266,0/-45/-12,#r_sy
r,12255,457050,1/73/22/90,0/263/-4/0,-229/2662/234/-126,579/-12/-81,0/0,2138/1686/-12492,-572/328/286,0/-50/-12,#r_sy
r,12256,457083,1/74/22/90,0/285/1/0,-228/2712/471/-124,581/-12/-69,0/0,2136/1568/-12322,-535/312/262,0/-61/-12,#r_sy
r,12257,457116,1/75/22/90,0/274/2/0,-228/2716/732/-130,582/-12/-56,0/0,2070/1616/-12498,-585/337/286,-1/-72/-12,#r_sy
r,12258,457155,1/76/22/90,0/261/0/0,-228/2717/722/-132,583/-12/-43,0/0,2078/1412/-12282,-536/316/259,-1/-83/-12,#r_sy
r,12259,457196,1/77/22/90,0/246/-1/0,-228/2683/482/-129,584/-12/-31,0/0,1954/1378/-12318,-540/310/285,-1/-93/-12,#r_sy
r,12260,457236,1/78/22/90,0/251/-2/0,-229/2808/535/-128,584/-12/-19,0/0,2012/1308/-12376,-564/329/266,-1/-103/-12,#r_sy
r,12261,457276,1/79/22/90,0/236/0/0,-229/2760/764/-126,584/-12/-7,0/0,1920/1160/-12278,-531/311/263,-1/-114/-12,#r_sy
r,12262,457315,1/80/22/90,0/269/1/0,-228/2804/798/-130,584/-12/4,0/0,1856/1194/-12414,-574/332/276,-2/-124/-12,#r_sy
r,12263,457356,1/81/22/90,0/234/-2/0,-228/2777/357/-127,584/-12/16,0/0,1914/1098/-12156,-514/305/243,-2/-134/-12,#r_sy
r,12264,457396,1/82/22/90,0/261/-5/0,-230/2788/281/-129,584/-12/27,0/0,1790/1142/-12318,-563/323/282,-2/-143/-12,#r_sy
r,12265,457436,1/83/22/90,0/223/1/0,-229/2773/311/-127,583/-12/38,0/0,1886/1038/-12164,-537/317/243,-2/-153/-12,#r_sy
r,12266,457475,1/84/22/90,0/228/4/0,-230/2832/805/-127,582/-12/49,0/0,1836/1088/-12164,-550/317/275,-2/-162/-12,#r_sy
r,12267,457509,1/84/22/90,0/254/5/0,-229/2819/814/-127,582/-12/55,0/0,1954/1052/-12014,-522/307/244,-2/-167/-12,#r_sy
r,12268,457543,1/85/22/90,0/256/0/0,-229/2838/788/-130,581/-12/66,0/0,1824/1056/-12138,-557/319/282,-2/-176/-12,#r_sy
r,12269,457577,1/86/22/90,0/218/-5/0,-229/2823/312/-127,580/-12/76,0/0,1829/939/-11998,-520/301/263,-3/-185/-12,#r_sy
r,12270,457610,1/87/22/90,0/255/-4/0,-229/2834/297/-127,579/-12/82,0/0,1716/912/-12048,-539/307/288,-3/-189/-12,#r_sy
r,12271,457644,1/87/22/90,0/218/0/0,-229/2840/306/-129,578/-12/92,0/0,1702/832/-12006,-521/297/279,-3/-198/-12,#r_sy
r,12272,457677,1/88/22/90,0/235/1/0,-229/2822/535/-126,577/-12/102,0/0,1690/806/-11952,-515/295/277,-3/-207/-12,#r_sy
r,12273,457716,1/89/22/90,0/213/11/0,-229/2823/790/-129,576/-12/112,0/0,1650/782/-12036,-533/303/291,-3/-216/-12,#r_sy
r,12274,457756,1/90/22/90,0/210/2/0,-230/2845/884/-128,574/-12/122,0/0,1700/778/-11862,-507/292/278,-3/-224/-12,#r_sy
r,12275,457789,1/90/22/90,0/222/0/0,-229/2831/869/-126,573/-12/127,0/0,1712/847/-11938,-536/305/295,-3/-229/-12,#r_sy
r,12276,457824,1/91/22/90,0/201/-1/0,-229/2772/618/-130,572/-12/137,0/0,1860/880/-11684,-504/295/271,-4/-237/-12,#r_sy
r,12277,457858,1/92/22/90,0/194/-2/0,-228/2816/389/-128,570/-12/146,0/0,1932/935/-11690,-543/316/283,-4/-245/-13,#r_sy
r,12278,457890,1/93/22/90,0/198/-4/0,-229/2805/374/-126,569/-12/151,0/0,2036/958/-11524,-526/308/275,-4/-249/-13,#r_sy
r,12279,457923,1/93/22/90,0/219/0/0,-229/2820/605/-128,567/-12/160,0/0,2060/896/-11448,-530/311/284,-4/-257/-13,#r_sy
r,12280,457958,1/94/22/90,0/200/0/0,-229/2829/847/-128,566/-12/169,0/0,2092/896/-11452,-543/317/290,-4/-265/-13,#r_sy
r,12281,457990,1/95/22/90,0/187/3/0,-229/2793/645/-129,564/-12/174,0/0,2106/916/-11270,-504/295/286,-4/-269/-13,#r_sy
r,12282,458023,1/95/22/90,0/198/0/0,-229/2805/415/-127,562/-12/183,0/0,2098/896/-11248,-513/298/290,-4/-277/-13,#r_sy
r,12283,458058,1/96/22/90,0/212/0/0,-228/2822/393/-128,560/-12/193,0/0,2029/818/-11262,-518/299/293,-5/-286/-13,#r_sy
r,12284,458089,1/97/22/90,0/207/0/0,-229/2818/826/-128,559/-12/197,0/0,1866/644/-11282,-512/293/292,-5/-290/-13,#r_sy
r,12285,458124,1/97/22/90,0/199/1/0,-229/2815/875/-129,556/-11/207,0/0,1692/518/-11312,-486/289/304,-5/-298/-13,#r_sy
r,12286,458158,1/98/22/90,0/187/-1/0,-229/2823/534/-127,554/-11/216,0/0,1626/419/-11286,-502/283/294,-5/-307/-13,#r_sy
r,12287,458191,1/99/22/90,0/194/-3/0,-229/2812/422/-128,552/-11/221,0/0,1538/356/-11206,-479/270/298,-5/-311/-13,#r_sy
r,12288,458225,1/99/22/90,0/191/-1/0,-229/2808/364/-133,550/-11/230,0/0,1476/314/-11392,-522/292/302,-5/-318/-13,#r_sy
r,12289,458259,1/100/22/90,0/180/0/0,-228/2785/388/-127,547/-11/238,0/0,1412/188/-11270,-489/276/289,-5/-326/-13,#r_sy
r,12290,458290,1/101/22/90,0/178/1/0,-230/2820/606/-128,545/-11/242,0/0,1398/170/-11350,-505/285/289,-6/-330/-13,#r_sy
r,12291,458324,1/101/22/90,0/193/4/0,-229/2800/868/-127,543/-11/250,0/0,1400/164/-11368,-516/292/277,-6/-337/-13,#r_sy
r,12292,458359,1/102/22/90,0/178/0/0,-229/2789/873/-127,540/-11/258,0/0,1310/90/-11264,-495/281/279,-6/-344/-14,#r_sy
r,12293,458390,1/102/22/90,0/153/-3/0,-229/2780/638/-129,539/-11/262,0/0,1304/78/-11304,-512/291/275,-6/-348/-14,#r_sy
r,12294,458425,1/103/22/90,0/162/-6/0,-229/2751/379/-125,536/-11/269,0/0,1310/48/-11262,-503/287/268,-6/-354/-14,#r_sy
r,12295,458458,1/104/22/90,0/148/-3/0,-229/2768/369/-126,534/-11/276,0/0,1278/-18/-11254,-496/284/270,-6/-360/-14,#r_sy
r,12296,458491,1/104/22/90,0/146/0/0,-230/2789/379/-128,533/-11/279,0/0,1270/-38/-11178,-480/275/262,-6/-363/-14,#r_sy
s,0,#r_sy
r,12297,458525,1/105/22/90,0/149/0/0,-228/2750/606/-129,530/-11/285,0/0,1218/-80/-11196,-461/279/267,-6/-369/-14,#r_sy
r,12298,458558,1/105/22/90,0/132/1/0,-229/2742/841/-127,528/-11/291,0/0,1118/-208/-11196,-482/276/268,-7/-375/-14,#r_sy
r,12299,458591,1/105/22/90,0/92/4/0,-231/2763/863/-129,527/-11/294,0/0,1006/-350/-11080,-454/260/273,-7/-377/-14,#r_sy
r,12300,458625,1/106/22/90,0/122/2/0,-229/2764/874/-129,524/-11/299,0/0,966/-448/-11036,-438/250/272,-7/-382/-14,#r_sy
r,12301,458659,1/106/22/90,0/120/0/0,-229/2715/855/-128,523/-11/304,0/0,908/-504/-11056,-445/257/268,-7/-387/-14,#r_sy
r,12302,458691,1/107/22/90,0/122/0/0,-229/2738/638/-131,522/-11/306,0/0,802/-644/-11102,-443/255/270,-7/-389/-14,#r_sy
r,12303,458729,1/107/22/90,0/91/0/0,-228/2668/389/-128,520/-11/310,0/0,786/-740/-11036,-415/241/256,-7/-393/-14,#r_sy
r,12304,458771,1/107/22/90,0/76/-1/0,-229/2664/378/-126,518/-11/314,0/0,734/-782/-11000,-399/233/256,-7/-397/-14,#r_sy
r,12305,458811,1/108/22/90,0/89/0/0,-230/2671/384/-131,517/-11/317,0/0,622/-946/-11082,-406/238/255,-7/-400/-14,#r_sy
r,12306,458850,1/108/22/90,0/51/0/0,-229/2664/605/-129,516/-11/320,0/0,482/-1116/-11144,-405/236/262,-7/-402/-14,#r_sy
r,12307,458892,1/108/22/90,0/36/0/0,-230/2656/782/-131,515/-11/322,0/0,430/-1186/-11158,-391/229/253,-7/-404/-15,#r_sy
r,12308,458926,1/108/22/90,0/23/0/0,-230/2601/851/-127,514/-11/324,0/0,340/-1256/-11200,-383/222/264,-7/-406/-15,#r_sy
r,12309,458960,1/108/22/90,0/4/0/0,-228/2562/841/-128,513/-11/324,0/0,258/-1330/-11262,-373/217/264,-7/-406/-15,#r_sy
r,12310,458991,1/108/22/90,0/-1/-4/0,-229/2514/415/-126,513/-11/324,0/0,214/-1344/-11388,-388/226/268,-7/-406/-15,#r_sy
