r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,14942,309859,84/81/19/89,0/0/0/0,0/0/0/0,78/-675/15,0/0,-1940/-1114/-13953,-486/161/413,-1685/-101/830,# ny
r,14943,309878,84/81/19/89,0/0/0/0,0/0/0/0,78/-675/15,0/0,-1916/-1124/-13920,-452/158/407,-1685/-101/830,# ny
r,14944,309899,84/81/19/89,0/0/0/0,0/0/0/0,78/-675/15,0/0,-1868/-1132/-13888,-443/157/398,-1685/-101/830,# ny
r,14945,309919,84/81/19/89,0/0/0/0,0/0/0/0,78/-675/15,0/0,-1816/-1156/-13875,-434/159/384,-1685/-101/830,# ny
r,14946,309938,84/81/19/89,0/0/0/0,0/0/0/0,78/-675/15,0/0,-1771/-1196/-13860,-421/157/369,-1685/-101/830,# ny
r,14947,309963,84/81/19/89,0/0/0/0,0/0/0/0,78/-675/15,0/0,-1732/-1194/-13842,-422/163/353,-1685/-101/830,# ny
r,14948,309987,84/81/19/89,0/0/0/0,0/0/0/0,78/-675/15,0/0,-1684/-1230/-13836,-417/166/335,-1685/-101/830,# ny
r,14949,310007,84/81/19/89,0/0/0/-2,0/0/0/0,78/-675/15,0/0,-1616/-1274/-13802,-410/170/312,-1685/-101/830,# ny
r,14950,310027,84/81/19/89,-1/0/0/-2,0/0/0/0,78/-675/15,0/0,-1564/-1282/-13766,-409/177/295,-1685/-101/830,# ny
r,14951,310047,84/81/19/89,-11/0/0/-4,0/0/0/0,79/-675/15,0/0,-1542/-1242/-13708,-394/170/295,-1685/-101/829,# ny
r,14952,310067,84/81/19/89,-26/0/0/-10,0/0/0/0,79/-675/15,0/0,-1498/-1260/-13664,-381/167/279,-1685/-101/829,# ny
r,14953,310087,84/81/19/89,-21/0/0/-13,0/0/0/0,80/-675/15,0/0,-1464/-1326/-13656,-380/171/260,-1685/-101/828,# ny
r,14954,310107,84/81/19/89,-29/0/0/-21,0/0/0/0,81/-675/15,0/0,-1424/-1362/-13622,-376/175/244,-1685/-101/827,# ny
r,14955,310127,83/81/19/89,-32/0/0/-26,0/0/0/0,81/-675/15,0/0,-1414/-1370/-13582,-368/175/237,-1685/-101/826,# ny
r,14956,310148,83/81/19/89,-33/0/0/-19,0/0/0/0,82/-675/15,0/0,-1412/-1384/-13498,-344/162/241,-1684/-101/825,# ny
