r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,40415,1464666,33/60/39/54,0/0/0/0,-235/1855/412/229,507/155/-144,0/0,130/-1308/-14184,-529/295/307,-48/-74/-29,#l_he
r,40416,1464705,33/60/39/54,0/0/0/0,-240/1855/413/228,507/155/-144,0/0,105/-1262/-14150,-535/294/315,-48/-74/-29,#l_he
r,40417,1464740,33/60/39/54,0/0/0/0,-235/1855/410/229,507/155/-144,0/0,82/-1214/-14048,-531/288/323,-48/-74/-29,#l_he
r,40418,1464773,33/60/39/54,0/0/0/0,-238/1856/414/227,507/155/-144,0/0,60/-1114/-13978,-535/285/337,-48/-74/-29,#l_he
r,40419,1464813,33/60/39/54,0/0/0/0,-239/1852/413/229,507/155/-144,0/0,-38/-1058/-13939,-544/274/354,-48/-74/-29,#l_he
r,40420,1464853,33/60/39/54,0/0/0/0,-235/1858/414/230,507/155/-144,0/0,-92/-966/-13852,-541/266/381,-48/-74/-29,#l_he
r,40421,1464893,33/60/39/54,0/0/0/0,-235/1853/413/230,507/155/-144,0/0,-104/-847/-13753,-540/261/404,-48/-74/-29,#l_he
r,40422,1464932,33/60/39/54,0/0/0/0,-236/1857/411/228,507/155/-144,0/0,-156/-692/-13630,-528/243/442,-48/-74/-29,#l_he
r,40423,1464968,33/60/39/54,0/0/0/0,-236/1854/411/228,507/155/-144,0/0,-208/-618/-13625,-528/254/470,-48/-74/-29,#l_he
r,40424,1465008,33/60/39/54,0/0/0/0,-237/1856/413/231,507/155/-144,0/0,-396/-558/-13567,-510/223/506,-48/-74/-29,#l_he
r,40425,1465048,33/60/39/54,0/0/0/1,-233/1858/412/221,507/155/-144,0/0,-421/-452/-13528,-486/215/543,-48/-74/-28,#l_he
r,40426,1465089,33/60/39/54,9/0/0/2,245/1856/412/234,507/155/-144,0/0,-364/-444/-13478,-499/204/540,-48/-74/-28,#l_he
r,40427,1465128,33/60/39/54,17/0/0/2,236/1857/413/239,507/156/-144,0/0,-202/-440/-13396,-483/198/520,-48/-74/-28,#l_he
r,40428,1465169,33/60/39/54,10/0/0/5,281/1856/412/233,507/157/-144,0/0,-112/-456/-13316,-460/186/507,-48/-74/-27,#l_he
r,40429,1465209,33/60/39/54,14/0/0/8,260/1860/411/243,507/157/-144,0/0,-214/-360/-13306,-459/180/553,-48/-74/-26,#l_he
r,40430,1465249,33/60/39/54,4/0/0/15,226/1857/412/261,507/158/-144,0/0,-306/-360/-13358,-462/176/571,-48/-74/-25,#l_he
r,40431,1465289,33/60/39/54,14/0/0/28,243/1857/413/257,506/159/-144,0/0,-334/-244/-13294,-448/161/597,-49/-73/-24,#l_he
r,40432,1465329,33/60/39/54,19/0/0/25,251/1855/411/229,506/160/-144,0/0,-211/-188/-13172,-425/147/578,-49/-73/-23,#l_he
r,40433,1465369,34/60/39/54,18/0/0/19,270/1855/410/231,506/161/-144,0/0,-188/-160/-13070,-408/134/586,-49/-73/-20,#l_he
r,40434,1465409,34/60/39/54,20/0/0/48,259/1856/413/262,506/163/-144,0/0,-308/-196/-13086,-424/140/609,-49/-73/-18,#l_he
r,40435,1465449,34/60/39/54,38/0/0/34,298/1856/411/334,505/166/-144,0/0,-414/-232/-13078,-425/138/630,-49/-73/-15,#l_he
r,40436,1465488,34/60/39/55,36/0/0/44,296/1854/412/313,505/169/-144,0/0,-404/-206/-13022,-420/135/636,-49/-73/-11,#l_he
r,40437,1465529,34/60/39/55,69/0/0/76,323/1925/412/330,504/172/-144,0/0,-280/-235/-12952,-403/130/608,-50/-73/-6,#l_he
r,40438,1465569,34/60/39/55,54/0/0/60,403/1924/413/380,503/176/-144,0/0,-248/-290/-12956,-404/131/591,-50/-73/-1,#l_he
r,40439,1465609,35/60/39/55,78/0/0/101,363/1926/412/377,503/180/-143,0/0,-308/-290/-13003,-406/133/607,-50/-72/3,#l_he
r,40440,1465650,35/60/39/56,86/0/0/71,349/1925/411/405,502/185/-143,0/0,-290/-382/-13003,-401/137/588,-51/-72/9,#l_he
r,40441,1465689,35/60/39/56,77/0/0/93,353/1924/412/361,502/190/-143,0/0,-233/-356/-12916,-378/127/584,-51/-72/16,#l_he
r,40442,1465730,36/60/39/56,73/0/0/109,381/1923/413/444,501/196/-143,0/0,-82/-336/-12875,-361/124/543,-51/-72/23,#l_he
r,40443,1465770,36/60/39/57,86/0/0/135,413/1923/411/417,499/201/-143,0/0,-52/-408/-12794,-348/121/523,-52/-71/31,#l_he
r,40444,1465810,36/60/39/57,82/0/0/92,434/1923/413/458,498/207/-142,0/0,-56/-454/-12662,-315/107/500,-52/-71/39,#l_he
r,40445,1465850,37/60/39/58,82/0/0/138,376/1925/412/462,497/213/-142,0/0,-92/-400/-12678,-309/102/526,-53/-71/47,#l_he
r,40446,1465890,37/60/39/58,90/5/0/164,388/2156/412/469,496/219/-142,0/0,-4/-430/-12456,-287/99/473,-53/-70/56,#l_he
r,40447,1465929,37/60/39/59,85/3/0/132,414/2192/412/461,495/225/-141,0/0,20/-469/-12374,-261/90/450,-54/-70/64,#l_he
r,40448,1465969,37/60/39/60,76/1/0/119,407/2160/413/492,493/231/-141,0/0,104/-510/-12220,-206/66/414,-54/-70/73,#l_he
r,40449,1466009,38/60/39/60,58/3/0/171,381/2154/411/478,492/237/-141,0/0,126/-454/-12108,-172/51/406,-54/-70/81,#l_he
r,40450,1466050,38/60/39/61,44/1/0/169,367/2169/486/495,491/243/-140,0/0,74/-467/-12124,-185/58/404,-55/-70/90,#l_he
r,40451,1466090,38/60/39/61,48/0/2/150,339/2160/498/520,490/248/-140,0/0,60/-486/-12128,-186/63/391,-55/-70/98,#l_he
