r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,892,32153,19/35/49/67,0/0/0/0,228/1444/412/230,452/41/-329,0/0,0/1248/-12574,-511/267/433,17/51/-46,#l_hm
r,893,32186,19/35/49/67,0/0/0/0,232/1448/410/228,452/41/-329,0/0,-4/1224/-12606,-514/268/436,17/51/-46,#l_hm
r,894,32221,19/35/49/67,0/0/0/0,227/1442/411/231,452/41/-329,0/0,-10/1228/-12656,-520/270/439,17/51/-46,#l_hm
r,895,32252,19/35/49/67,0/0/0/0,231/1440/413/228,452/41/-329,0/0,0/1248/-12660,-521/271/442,17/51/-46,#l_hm
r,896,32286,19/35/49/67,0/0/0/0,229/1445/410/228,452/41/-329,0/0,12/1268/-12622,-517/270/437,17/51/-46,#l_hm
r,897,32320,19/35/49/67,0/0/0/0,229/1442/412/229,452/41/-329,0/0,56/1282/-12570,-510/270/426,17/51/-46,#l_hm
r,898,32353,19/35/49/67,0/0/0/0,231/1443/413/230,452/41/-329,0/0,140/1298/-12506,-499/272/409,17/51/-46,#l_hm
r,899,32386,19/35/49/67,0/0/0/0,230/1447/413/229,452/41/-329,0/0,200/1302/-12396,-484/272/390,17/51/-46,#l_hm
r,900,32421,19/35/49/67,0/0/0/0,228/1449/411/229,452/41/-329,0/0,284/1318/-12264,-466/272/366,17/51/-46,#l_hm
r,901,32452,19/35/49/67,0/0/0/0,230/1444/412/230,452/41/-329,0/0,348/1334/-12112,-444/269/341,17/51/-46,#l_hm
r,902,32487,19/35/49/67,0/0/0/0,226/1443/413/229,452/41/-329,0/0,394/1332/-12004,-423/264/320,17/51/-46,#l_hm
r,903,32521,19/35/49/67,0/0/0/0,229/1443/411/229,452/41/-329,0/0,434/1324/-11944,-412/263/293,17/51/-46,#l_hm
r,904,32561,19/35/49/67,-16/0/0/0,-229/1443/412/229,452/41/-329,0/0,492/1356/-11932,-429/277/262,17/51/-46,#l_hm
r,905,32601,18/35/49/67,-26/0/0/-1,-266/1444/411/230,452/40/-329,0/0,820/1328/-11870,-434/294/158,17/51/-47,#l_hm
r,906,32640,18/35/49/67,-54/4/0/-8,-259/1656/628/-222,452/38/-329,0/0,866/1392/-11456,-333/238/175,16/51/-49,#l_hm
r,907,32680,18/35/49/67,-62/13/2/-16,-306/1681/657/-254,452/36/-328,0/0,662/1312/-11456,-361/258/210,16/50/-52,#l_hm
