r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,15320,555140,26/47/60/64,0/0/-1/0,236/1858/595/230,479/109/-171,0/0,-471/-100/-14264,-494/195/457,-73/-149/5,#l_hm
r,15321,555174,26/47/60/64,0/0/-1/0,236/1855/597/226,479/109/-171,0/0,-464/-42/-14280,-473/179/466,-73/-149/5,#l_hm
r,15322,555208,26/47/60/64,0/0/0/0,236/1857/596/226,479/109/-171,0/0,-490/10/-14312,-461/166/478,-73/-149/5,#l_hm
r,15323,555240,26/47/60/64,0/0/1/0,237/1855/647/233,479/109/-171,0/0,-508/84/-14332,-455/155/503,-73/-149/5,#l_hm
r,15324,555275,26/47/60/64,0/0/1/0,235/1857/622/229,479/109/-171,0/0,-526/134/-14236,-448/147/524,-73/-149/5,#l_hm
r,15325,555309,26/47/60/64,1/0/0/0,234/1854/572/228,479/109/-171,0/0,-554/209/-14172,-446/139/551,-73/-149/5,#l_hm
r,15326,555341,26/47/60/64,1/0/0/0,227/1857/549/227,479/109/-171,0/0,-622/258/-14044,-430/124/576,-73/-149/5,#l_hm
r,15327,555375,26/47/60/64,2/0/0/0,234/1857/549/227,479/109/-171,0/0,-664/346/-13975,-437/121/595,-73/-149/5,#l_hm
r,15328,555414,26/47/60/64,10/0/0/0,243/1854/555/229,479/109/-171,0/0,-774/430/-13894,-458/121/624,-73/-149/5,#l_hm
r,15329,555456,26/47/60/64,11/0/0/0,263/1855/553/230,479/110/-171,0/0,-902/484/-13789,-462/112/630,-73/-149/6,#l_hm
r,15330,555496,26/47/60/64,26/0/0/2,261/1855/551/225,478/111/-171,0/0,-1056/634/-13716,-486/114/689,-74/-148/7,#l_hm
r,15331,555536,26/47/60/64,31/0/0/5,324/1855/553/235,478/112/-171,0/0,-1136/634/-13634,-493/114/678,-74/-148/8,#l_hm
r,15332,555576,26/47/60/64,35/0/0/13,282/1855/548/258,478/114/-171,0/0,-1200/684/-13596,-507/116/697,-74/-148/10,#l_hm
r,15333,555616,26/47/60/64,45/0/0/22,291/1855/553/268,477/116/-171,0/0,-1100/612/-13575,-508/124/667,-75/-148/13,#l_hm
r,15334,555656,27/47/60/64,75/0/0/31,339/1855/553/277,477/119/-171,0/0,-1080/592/-13544,-514/131/665,-76/-148/16,#l_hm
r,15335,555696,27/47/60/64,80/0/0/22,393/1858/551/284,476/122/-170,0/0,-1096/518/-13578,-527/143/662,-76/-147/20,#l_hm
r,15336,555736,27/47/60/64,86/0/0/53,326/1856/553/279,476/126/-170,0/0,-1118/426/-13672,-554/162/655,-77/-147/25,#l_hm
r,15337,555778,27/47/60/65,97/0/0/52,407/1856/552/289,475/130/-170,0/0,-1120/394/-13698,-570/176/654,-78/-146/30,#l_hm
r,15338,555818,28/47/60/65,112/0/0/42,460/1855/554/325,474/134/-170,0/0,-1020/260/-13725,-590/201/607,-79/-146/36,#l_hm
r,15339,555857,28/47/60/65,114/0/0/45,430/1856/554/350,474/140/-170,0/0,-1038/206/-13828,-629/232/608,-80/-145/42,#l_hm
r,15340,555897,29/47/60/65,98/0/0/47,430/1859/554/340,473/145/-170,0/0,-1024/-24/-13996,-688/279/541,-81/-145/48,#l_hm
r,15341,555937,29/47/60/65,112/0/-10/35,429/1856/324/323,471/150/-170,0/0,-1076/-80/-14084,-714/297/552,-82/-144/55,#l_hm
r,15342,555977,30/47/60/66,125/0/-6/46,477/1859/329/347,470/156/-170,0/0,-1018/-156/-14170,-746/327/524,-83/-143/62,#l_hm
r,15343,556017,30/47/60/66,127/0/-7/57,437/1859/320/336,469/161/-170,0/0,-1056/-222/-14198,-766/340/507,-84/-142/69,#l_hm
