r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,23866,875714,16/40/30/76,14/0/0/0,261/1304/203/-231,463/67/-383,0/0,186/838/-12370,-447/251/222,53/185/21,#l_mj
r,23867,875749,16/40/30/76,1/0/0/-1,272/1303/201/-231,463/67/-383,0/0,346/832/-12062,-399/236/182,53/185/21,#l_mj
r,23868,875789,16/40/30/76,0/0/0/-4,-119/1302/202/-223,463/67/-383,0/0,552/866/-11602,-326/207/137,53/185/21,#l_mj
r,23869,875829,16/40/30/76,-7/2/0/-4,-238/1518/203/-235,463/66/-383,0/0,598/918/-11126,-245/174/123,53/185/21,#l_mj
r,23870,875869,16/40/30/76,-16/17/0/-8,-271/1520/201/-237,463/66/-383,0/0,612/854/-10928,-216/183/91,53/184/20,#l_mj
r,23871,875909,15/41/30/76,-16/31/0/-15,-248/1623/278/-261,464/65/-382,0/0,600/596/-10770,-199/220/47,52/183/19,#l_mj
r,23872,875949,15/41/30/75,-20/60/0/-32,-241/1718/276/-281,465/64/-380,0/0,604/417/-10576,-186/245/40,52/182/17,#l_mj
r,23873,875989,15/41/30/75,-22/87/0/-35,-262/1698/277/-315,467/63/-378,0/0,580/280/-10294,-162/254/32,50/180/14,#l_mj
r,23874,876029,15/41/30/75,-38/112/0/-51,-281/1729/276/-301,469/61/-375,0/0,660/146/-10076,-132/247/8,49/177/11,#l_mj
r,23875,876069,15/42/30/75,-36/104/0/-52,-301/1778/276/-298,471/59/-371,0/0,820/32/-10230,-174/284/-31,47/173/6,#l_mj
r,23876,876109,15/42/30/75,-87/124/0/-62,-346/1806/278/-371,474/56/-366,0/0,942/-122/-10000,-101/243/-41,45/168/1,#l_mj
r,23877,876149,14/43/30/74,-98/153/0/-102,-401/1864/277/-404,477/52/-360,0/0,744/-256/-10072,-103/247/13,43/163/-6,#l_mj
r,23878,876188,14/43/30/74,-109/174/0/-111,-416/1901/278/-396,480/47/-354,0/0,544/-204/-9934,-69/223/77,40/157/-14,#l_mj
r,23879,876228,14/44/30/73,-78/216/0/-144,-455/1926/276/-431,485/42/-346,0/0,512/-218/-9916,-81/230/88,37/149/-23,#l_mj
r,23880,876270,13/45/30/73,-108/191/0/-141,-430/1932/276/-416,489/36/-338,0/0,462/-328/-10022,-90/230/83,34/141/-33,#l_mj
r,23881,876310,13/46/30/72,-103/241/0/-163,-350/2054/277/-462,494/30/-328,0/0,582/-400/-10126,-113/244/55,30/132/-43,#l_mj
