r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,85698,3159338,95/25/33/77,0/0/0/0,-245/823/137/231,41/424/-500,0/0,1052/2098/-12362,-640/337/353,317/-25/813,#l_mj
r,85699,3159370,95/25/33/77,0/0/0/0,-243/823/135/228,41/424/-500,0/0,1078/2106/-12384,-632/331/330,317/-25/813,#l_mj
r,85700,3159403,95/25/33/77,0/0/0/0,-243/824/134/231,41/424/-500,0/0,1090/2118/-12444,-638/334/318,317/-25/813,#l_mj
r,85701,3159437,95/25/33/77,0/0/0/0,-243/825/134/230,41/424/-500,0/0,1090/2162/-12472,-651/341/303,317/-25/813,#l_mj
r,85702,3159469,95/25/33/77,0/0/0/0,-243/823/136/230,41/424/-500,0/0,1092/2282/-12430,-651/336/270,317/-25/813,#l_mj
r,85703,3159503,95/25/33/77,-1/0/0/0,-241/825/135/229,41/424/-500,0/0,1074/2478/-12392,-660/331/201,317/-25/813,#l_mj
r,85704,3159537,95/25/33/77,-4/0/0/0,-231/823/133/231,41/424/-500,0/0,1022/2634/-12366,-652/317/140,317/-25/813,#l_mj
r,85705,3159577,95/25/33/77,-20/0/0/0,-265/822/136/97,42/424/-500,0/0,880/2658/-12382,-682/300/78,317/-25/813,#l_mj
r,85706,3159617,95/25/33/77,-27/0/0/-19,-256/823/136/-251,42/424/-500,0/0,698/2812/-12576,-698/296/22,317/-24/812,#l_mj
r,85707,3159657,95/25/33/77,-21/0/0/-24,-272/823/135/-303,43/424/-500,0/0,626/3032/-12564,-679/270/7,317/-24/810,#l_mj
r,85708,3159697,95/25/33/77,-39/0/0/-55,-277/821/134/-292,44/424/-500,0/0,592/3110/-12602,-662/256/-18,317/-23/808,#l_mj
r,85709,3159737,94/25/33/77,-31/0/0/-65,-310/825/134/-328,46/424/-500,0/0,554/3056/-12700,-649/249/-46,317/-23/804,#l_mj
r,85710,3159770,94/25/33/77,-49/0/0/-72,-297/822/136/-348,48/424/-499,0/0,462/3008/-12770,-647/245/-55,317/-22/802,#l_mj
r,85711,3159810,94/25/33/76,-67/0/0/-97,-319/825/134/-343,50/423/-499,0/0,348/3026/-12744,-626/227/-35,317/-21/798,#l_mj
r,85712,3159850,94/25/33/76,-50/0/0/-100,-329/822/66/-412,54/423/-499,0/0,256/3078/-12748,-612/213/-31,317/-20/792,#l_mj
r,85713,3159890,94/25/33/75,-83/0/0/-123,-347/822/72/-420,57/422/-499,0/0,232/3142/-12856,-619/208/-32,317/-19/785,#l_mj
r,85714,3159930,93/25/33/75,-85/0/0/-157,-423/825/62/-440,61/421/-498,0/0,222/3156/-12939,-611/195/-22,317/-17/777,#l_mj
r,85715,3159971,93/25/33/74,-100/0/0/-174,-434/823/66/-468,66/420/-498,0/0,235/3154/-13028,-582/172/-11,317/-15/768,#l_mj
r,85716,3160010,93/25/33/74,-85/0/0/-161,-399/823/69/-527,72/419/-497,0/0,208/3170/-13080,-531/131/12,317/-13/758,#l_mj
r,85717,3160049,92/25/33/73,-113/0/0/-193,-390/822/69/-576,78/418/-497,0/0,78/3248/-13198,-471/74/39,317/-11/747,#l_mj
r,85718,3160090,92/25/33/72,-73/0/0/-251,-445/822/66/-589,84/416/-496,0/0,68/3346/-13262,-434/29/76,317/-9/735,#l_mj
r,85719,3160130,91/25/33/71,-128/0/7/-227,-421/822/296/-594,92/414/-495,0/0,264/3409/-13753,-332/-39/95,317/-6/722,#l_mj
r,85720,3160170,91/25/33/70,-127/3/30/-248,-409/1040/335/-597,98/412/-494,0/0,292/3388/-14210,-204/-120/142,317/-4/708,#l_mj
r,85721,3160210,90/25/34/69,-76/15/35/-267,-448/1087/343/-623,106/410/-492,0/0,344/3218/-14684,-147/-154/142,315/-2/694,#l_mj
r,85722,3160250,90/25/34/68,-130/33/41/-308,-455/1113/361/-641,114/409/-489,0/0,266/3128/-15020,-127/-191/232,313/0/679,#l_mj
r,85723,3160291,90/25/34/67,-99/33/75/-296,-442/1131/378/-643,121/407/-486,0/0,142/2880/-15175,-23/-242/298,309/2/663,#l_mj
r,85724,3160330,89/25/34/66,-112/42/60/-287,-450/1160/428/-654,129/406/-482,0/0,88/2658/-15270,47/-296/371,304/4/648,#l_mj
r,85725,3160370,89/25/35/64,-60/67/105/-284,-410/1164/420/-662,136/406/-477,0/0,26/2438/-15478,76/-326/455,298/5/633,#l_mj
r,85726,3160406,89/26/35/63,-73/76/140/-317,-378/1208/489/-672,143/406/-472,0/0,-22/2182/-15639,102/-344/491,290/7/618,#l_mj
r,85727,3160446,88/26/36/62,-38/86/163/-321,-351/1194/527/-675,149/406/-465,0/0,-116/1940/-15662,139/-368/574,282/7/603,#l_mj
r,85728,3160486,88/26/36/61,-17/83/173/-311,-381/1205/615/-675,155/407/-459,0/0,-120/1804/-15712,128/-364/670,272/8/590,#l_mj
r,85729,3160526,88/27/37/59,0/61/217/-275,-278/1291/637/-684,160/408/-451,0/0,-120/1536/-15762,190/-375/686,261/8/578,#l_mj
r,85730,3160566,88/27/38/58,3/105/211/-260,186/1327/660/-665,164/410/-444,0/0,-180/1266/-15710,185/-372/702,249/7/567,#l_mj
r,85731,3160606,88/27/39/57,20/105/236/-279,269/1277/676/-666,168/411/-436,0/0,-208/960/-15644,164/-353/718,235/7/557,#l_mj
r,85732,3160646,88/28/40/56,35/99/263/-251,279/1371/673/-650,172/413/-427,0/0,-272/700/-15475,150/-336/721,221/6/547,#l_mj
r,85733,3160687,89/28/41/55,59/82/279/-218,297/1366/723/-655,174/415/-419,0/0,-454/568/-15282,145/-342/768,206/5/539,#l_mj
r,85734,3160726,89/28/42/54,42/103/308/-203,351/1340/713/-654,177/418/-410,0/0,-488/426/-15034,147/-338/770,191/4/532,#l_mj
r,85735,3160767,89/29/44/54,90/71/323/-232,347/1392/767/-628,179/420/-401,0/0,-402/300/-14830,104/-315/766,175/3/526,#l_mj
r,85736,3160806,89/29/45/53,69/90/350/-199,394/1407/807/-627,179/422/-392,0/0,-410/154/-14594,71/-297/773,158/1/521,#l_mj
r,85737,3160846,90/29/46/52,89/58/359/-193,426/1428/797/-598,180/425/-383,0/0,-372/26/-14298,29/-266/762,140/0/517,#l_mj
r,85738,3160887,90/30/48/51,74/55/374/-168,431/1450/828/-573,179/428/-374,0/0,-438/20/-13889,-9/-245/786,123/0/514,#l_mj
r,85739,3160926,91/30/50/51,103/64/382/-158,458/1449/807/-536,179/430/-365,0/0,-469/54/-13536,-56/-216/830,104/-1/513,#l_mj
r,85740,3160967,91/30/51/50,151/47/402/-124,469/1470/892/-516,178/433/-356,0/0,-452/-8/-13302,-122/-171/832,86/-1/513,#l_mj
r,85741,3161007,92/31/53/50,125/73/413/-128,458/1487/903/-489,175/436/-347,0/0,-372/-228/-13162,-165/-139/782,67/-2/514,#l_mj
r,85742,3161046,92/31/54/49,169/44/425/-95,472/1539/893/-484,173/439/-338,0/0,-370/-260/-12914,-186/-130/794,49/-2/517,#l_mj
r,85743,3161086,93/31/56/49,181/58/439/-47,515/1500/908/-426,169/442/-330,0/0,-336/-370/-12817,-242/-91/767,30/-1/521,#l_mj
r,85744,3161126,94/31/58/49,185/56/422/-42,511/1511/897/-388,165/444/-322,0/0,-388/-416/-12746,-287/-65/771,11/0/526,#l_mj
r,85745,3161166,95/31/59/49,163/29/410/-20,505/1517/987/-363,160/447/-313,0/0,-484/-660/-12680,-310/-50/726,-6/0/533,#l_mj
r,85746,3161206,95/31/61/49,196/19/426/-1,512/1549/980/-280,155/450/-305,0/0,-492/-728/-12556,-337/-30/685,-24/2/540,#l_mj
r,85747,3161246,96/31/63/49,200/14/418/2,531/1528/1000/172,150/452/-298,0/0,-582/-654/-12384,-324/-47/711,-42/4/549,#l_mj
r,85748,3161288,97/31/65/49,190/0/415/16,555/1490/973/270,144/454/-290,0/0,-476/-796/-12546,-386/0/641,-59/7/558,#l_mj
r,85749,3161328,98/31/66/49,212/0/424/23,550/1252/1054/278,138/456/-283,0/0,-606/-790/-12528,-399/0/673,-76/10/567,#l_mj
r,85750,3161368,99/31/68/49,226/-3/433/33,555/1074/1060/307,131/457/-276,0/0,-498/-974/-12684,-464/45/593,-92/14/576,#l_mj
r,85751,3161408,100/31/70/49,239/-5/398/54,544/1065/1069/269,125/459/-269,0/0,-554/-748/-12552,-455/28/652,-108/18/586,#l_mj
r,85752,3161448,101/31/71/49,217/-3/397/42,563/1046/1047/346,119/460/-262,0/0,-316/-843/-12558,-492/58/566,-124/22/596,#l_mj
r,85753,3161487,101/31/73/50,245/0/410/71,532/1061/1053/401,112/461/-255,0/0,-368/-666/-12558,-533/68/617,-140/27/606,#l_mj
r,85754,3161527,102/31/75/50,250/0/409/80,547/1287/1064/410,105/461/-249,0/0,-186/-897/-12586,-582/104/514,-155/33/617,#l_mj
r,85755,3161568,103/31/76/50,248/0/390/100,564/1303/1116/449,98/462/-242,0/0,-310/-556/-12588,-652/128/617,-170/39/627,#l_mj
r,85756,3161607,104/31/78/51,215/0/377/112,567/1367/1111/482,92/462/-235,0/0,-184/-728/-12398,-642/129/530,-184/45/638,#l_mj
r,85757,3161648,105/31/79/51,197/0/372/113,540/1372/1134/485,84/462/-229,0/0,-226/-590/-12462,-717/161/581,-198/51/649,#l_mj
r,85758,3161687,106/31/81/51,213/0/352/99,560/1363/1121/540,77/462/-222,0/0,-64/-888/-12354,-698/157/470,-211/57/660,#l_mj
r,85759,3161727,106/31/82/52,201/0/332/133,557/1366/1135/510,70/462/-216,0/0,-154/-678/-12438,-779/189/546,-224/64/671,#l_mj
r,85760,3161769,107/31/83/53,178/0/330/141,556/1366/1122/531,64/461/-210,0/0,-242/-954/-11936,-671/114/477,-236/70/682,#l_mj
r,85761,3161808,108/31/85/53,183/0/290/133,534/1366/1118/533,57/461/-204,0/0,-304/-1052/-12168,-769/154/473,-247/76/693,#l_mj
r,85762,3161849,109/31/86/54,152/0/280/146,512/1370/1185/543,50/460/-198,0/0,-342/-1092/-12046,-750/139/471,-257/82/703,#l_mj
r,85763,3161888,109/31/87/54,147/0/253/184,529/1438/1180/548,44/459/-193,0/0,-214/-1078/-12272,-849/206/433,-267/88/714,#l_mj
r,85764,3161929,110/31/88/55,136/0/230/179,506/1445/1146/571,38/458/-188,0/0,-224/-964/-12220,-867/216/439,-276/93/723,#l_mj
r,85765,3161968,110/31/89/56,85/0/251/172,507/1442/1160/572,32/457/-183,0/0,-220/-896/-12198,-900/237/432,-285/98/733,#l_mj
r,85766,3162009,110/31/90/57,29/0/181/226,-169/1446/1144/568,28/456/-178,0/0,-320/-826/-12270,-942/262/460,-292/101/742,#l_mj
r,85767,3162049,110/31/90/58,0/0/176/184,91/1446/1129/592,24/455/-174,0/0,-442/-824/-12268,-962/272/454,-299/104/749,#l_mj
r,85768,3162088,110/31/91/58,-8/0/110/207,-263/1443/1116/589,21/454/-171,0/0,-384/-726/-12390,-1035/310/436,-305/106/757,#l_mj
r,85769,3162128,110/31/91/59,-15/0/91/242,-270/1442/1075/591,18/454/-167,0/0,-322/-550/-12056,-987/277/411,-310/107/764,#l_mj
