r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,47615,1744904,-10/62/16/68,0/0/-1/0,226/1790/88/69,504/-231/-239,0/0,684/548/-12732,-459/263/378,-22/120/-329,#l_jy
r,47616,1744944,-10/62/16/68,0/0/-2/0,231/1793/27/69,504/-231/-239,0/0,708/552/-12734,-462/264/372,-22/121/-329,#l_jy
r,47617,1744985,-10/62/16/68,0/0/0/0,230/1790/8/66,504/-231/-239,0/0,720/640/-12660,-459/261/373,-22/121/-329,#l_jy
r,47618,1745024,-10/62/16/68,0/0/2/0,230/1787/281/62,504/-231/-239,0/0,748/786/-12356,-412/232/373,-22/120/-329,#l_jy
r,47619,1745064,-10/62/16/68,0/0/6/0,231/1787/511/72,504/-231/-239,0/0,622/960/-11640,-311/168/391,-22/120/-329,#l_jy
r,47620,1745102,-10/62/16/68,0/14/11/0,234/1976/517/66,504/-231/-238,0/0,338/596/-10472,-99/52/426,-22/120/-329,#l_jy
r,47621,1745137,-10/62/16/68,0/38/16/0,230/2089/539/69,505/-231/-237,0/0,222/209/-10018,-66/49/426,-22/118/-329,#l_jy
r,47622,1745171,-10/62/16/68,0/56/20/0,231/2103/561/70,505/-231/-236,0/0,232/-6/-9928,-145/109/403,-22/117/-329,#l_jy
r,47623,1745204,-10/62/16/68,0/51/26/0,227/2107/590/71,506/-231/-233,0/0,346/-132/-9646,-126/108/363,-21/114/-329,#l_jy
r,47624,1745239,-10/62/16/68,0/61/28/0,223/2143/571/68,507/-231/-230,0/0,310/-126/-9342,-92/89/375,-20/110/-329,#l_jy
r,47625,1745270,-10/62/17/68,0/63/33/0,225/2098/586/65,507/-232/-228,0/0,266/-116/-9280,-115/107/394,-20/108/-329,#l_jy
r,47626,1745304,-10/63/17/68,0/74/49/0,234/2194/567/67,508/-232/-223,0/0,368/-30/-9192,-143/125/395,-19/103/-328,#l_jy
r,47627,1745339,-10/63/17/68,0/116/35/0,228/2265/650/68,510/-232/-217,0/0,388/-74/-9094,-142/124/375,-18/97/-328,#l_jy
r,47628,1745371,-10/63/17/68,0/136/30/0,235/2249/664/64,511/-232/-214,0/0,454/-204/-9052,-179/149/317,-17/94/-328,#l_jy
r,47629,1745405,-10/64/17/68,0/156/38/0,221/2317/659/70,513/-233/-207,0/0,260/-104/-8838,-148/114/354,-16/86/-328,#l_jy
r,47630,1745446,-10/65/17/68,0/191/47/0,231/2311/680/66,515/-233/-198,0/0,14/44/-8550,-157/106/401,-14/77/-328,#l_jy
r,47631,1745485,-10/66/18/68,0/185/83/0,438/2376/745/69,518/-234/-188,0/0,-100/196/-8642,-231/155/419,-12/67/-327,#l_jy
r,47632,1745526,-10/66/18/68,6/203/68/0,433/2461/716/65,520/-234/-177,0/0,-52/40/-8490,-257/156/375,-10/56/-327,#l_jy
r,47633,1745565,-10/67/18/68,16/228/47/0,404/2450/733/65,523/-234/-164,0/0,-110/-56/-8490,-306/186/381,-8/43/-326,#l_jy
