r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,31097,1138437,39/37/16/84,0/0/0/0,239/1166/64/237,344/273/-486,0/0,1260/3174/-13886,-505/243/428,253/280/392,#l_sk
r,31098,1138477,39/37/16/84,0/0/0/0,242/1168/66/235,344/273/-486,0/0,1260/3176/-13889,-505/243/428,253/280/392,#l_sk
r,31099,1138517,39/37/16/84,0/0/0/0,235/1168/67/239,344/273/-486,0/0,1250/3180/-13888,-504/243/427,253/280/392,#l_sk
r,31100,1138557,39/37/16/84,0/0/0/0,235/1168/67/233,344/273/-486,0/0,1256/3180/-13874,-503/243/427,253/280/392,#l_sk
r,31101,1138598,39/37/16/84,0/0/0/0,240/1168/66/239,344/273/-486,0/0,1254/3192/-13892,-504/243/427,253/280/392,#l_sk
r,31102,1138637,39/37/16/84,0/0/0/0,233/1166/69/237,344/273/-486,0/0,1256/3198/-13896,-504/243/428,253/280/392,#l_sk
r,31103,1138677,39/37/16/84,0/0/0/0,234/1168/71/238,344/273/-486,0/0,1260/3196/-13886,-504/242/428,253/280/392,#l_sk
r,31104,1138717,39/37/16/84,0/0/0/0,231/1167/71/236,344/273/-486,0/0,1260/3192/-13888,-504/243/428,253/280/392,#l_sk
r,31105,1138757,39/37/16/84,0/0/0/0,240/1168/67/237,344/273/-486,0/0,1264/3188/-13878,-503/243/428,253/280/392,#l_sk
r,31106,1138797,39/37/16/84,0/0/0/0,234/1167/71/235,344/273/-486,0/0,1266/3192/-13892,-504/243/428,253/280/392,#l_sk
r,31107,1138837,39/37/16/84,0/0/0/0,236/1169/67/233,344/273/-486,0/0,1252/3172/-13889,-502/242/428,253/280/392,#l_sk
r,31108,1138878,39/37/16/84,0/0/0/0,232/1168/70/238,344/273/-486,0/0,1262/3176/-13898,-503/242/429,253/280/392,#l_sk
r,31109,1138917,39/37/16/84,0/0/0/0,233/1167/66/235,344/273/-486,0/0,1260/3188/-13889,-503/242/429,253/280/392,#l_sk
r,31110,1138958,39/37/16/84,0/0/0/0,237/1168/69/236,344/273/-486,0/0,1256/3138/-13858,-505/244/429,253/280/392,#l_sk
r,31111,1138997,39/37/16/84,0/0/0/0,235/1171/66/231,344/273/-486,0/0,1268/3094/-13789,-516/254/433,253/280/392,#l_sk
r,31112,1139035,39/37/16/84,0/0/0/0,236/1167/67/237,344/273/-486,0/0,1134/2834/-13767,-512/252/448,253/280/392,#l_sk
r,31113,1139072,39/37/16/84,0/0/0/0,235/1166/73/235,344/273/-486,0/0,970/2522/-13848,-514/248/471,253/280/392,#l_sk
r,31114,1139112,39/37/16/84,0/0/0/0,233/1166/68/234,344/273/-486,0/0,810/2068/-13862,-507/254/470,253/280/392,#l_sk
r,31115,1139146,39/37/16/84,0/0/0/0,236/1167/70/237,344/273/-486,0/0,620/1795/-13538,-496/236/484,253/280/392,#l_sk
r,31116,1139180,39/37/16/84,0/0/0/0,231/1165/69/233,344/273/-486,0/0,634/1598/-13425,-430/218/474,253/280/392,#l_sk
r,31117,1139218,39/37/16/84,0/0/0/0,234/1169/67/234,344/273/-486,0/0,648/1428/-13424,-386/205/469,253/280/392,#l_sk
r,31118,1139258,39/37/16/84,0/0/0/0,237/1169/67/234,344/273/-486,0/0,636/1144/-13608,-391/218/461,253/280/392,#l_sk
r,31119,1139299,39/37/16/84,0/0/0/0,237/1168/70/236,344/273/-486,0/0,742/1210/-13762,-512/290/454,253/280/392,#l_sk
r,31120,1139338,39/37/16/84,0/0/0/0,239/1171/60/236,344/273/-486,0/0,728/1064/-13382,-449/275/408,253/280/392,#l_sk
r,31121,1139378,39/37/16/84,0/0/0/0,235/1168/67/236,344/273/-486,0/0,754/1036/-13048,-377/235/369,253/280/392,#l_sk
r,31122,1139413,39/37/16/84,0/0/0/0,239/1168/64/234,344/273/-486,0/0,522/1236/-13086,-358/191/438,253/280/392,#l_sk
r,31123,1139446,39/37/16/84,0/0/0/0,232/1169/67/236,344/273/-486,0/0,286/1250/-13478,-395/192/463,253/280/392,#l_sk
r,31124,1139481,39/37/16/84,2/0/0/0,229/1167/65/237,344/273/-486,0/0,92/1760/-13420,-399/184/535,253/280/392,#l_sk
r,31125,1139521,39/37/16/84,4/0/0/0,254/1169/70/225,344/273/-486,0/0,334/2124/-13332,-397/185/554,253/280/392,#l_sk
r,31126,1139562,39/37/16/84,1/0/0/0,240/1388/65/231,344/273/-486,0/0,570/2370/-13086,-372/172/529,253/280/392,#l_sk
r,31127,1139600,39/37/16/84,0/1/0/0,229/1417/74/226,344/273/-485,0/0,584/2684/-13064,-402/168/556,253/280/392,#l_sk
r,31128,1139634,39/37/16/84,2/0/0/0,226/1179/66/230,344/273/-485,0/0,471/3024/-12938,-424/166/623,253/280/392,#l_sk
r,31129,1139673,39/37/16/84,5/0/0/2,233/1091/67/222,344/273/-485,0/0,188/3358/-12614,-412/136/724,253/280/392,#l_sk
r,31130,1139713,39/37/16/84,14/0/0/11,276/1169/65/227,344/274/-485,0/0,8/3530/-12454,-417/123/773,253/279/393,#l_sk
r,31131,1139755,39/37/16/84,24/0/0/32,273/1170/64/253,343/275/-485,0/0,-100/3509/-12482,-436/125/778,253/279/394,#l_sk
r,31132,1139796,39/37/16/84,20/0/0/21,271/1170/69/308,343/276/-485,0/0,-130/3391/-12506,-432/120/745,254/278/397,#l_sk
r,31133,1139836,39/37/16/84,27/0/0/38,361/1172/62/322,342/278/-486,0/0,-254/3259/-12380,-365/81/727,255/278/400,#l_sk
r,31134,1139877,39/37/16/85,62/0/0/35,296/1165/66/311,341/280/-486,0/0,-682/3336/-12460,-295/17/743,255/277/403,#l_sk
r,31135,1139916,40/37/16/85,55/0/0/83,367/1169/70/329,339/282/-486,0/0,-814/3472/-12588,-300/9/746,257/276/408,#l_sk
r,31136,1139956,40/37/16/85,67/0/0/61,407/1167/69/361,338/285/-486,0/0,-974/3520/-12462,-271/-13/754,258/275/413,#l_sk
r,31137,1139996,40/37/16/85,111/0/0/91,412/1169/67/381,335/289/-486,0/0,-897/3416/-12234,-228/-31/721,260/273/420,#l_sk
r,31138,1140037,41/37/16/86,131/0/0/84,369/1169/70/406,332/294/-486,0/0,-788/3256/-12194,-232/-16/669,262/271/428,#l_sk
r,31139,1140076,41/37/16/86,128/0/0/89,456/1166/69/378,329/298/-486,0/0,-730/3328/-12162,-253/0/662,263/270/436,#l_sk
r,31140,1140117,42/37/16/87,137/0/0/103,440/1172/69/447,326/303/-486,0/0,-700/3474/-11988,-232/-3/658,266/267/445,#l_sk
r,31141,1140156,42/37/16/87,153/0/0/128,413/1168/68/398,322/308/-486,0/0,-626/3566/-11772,-203/-10/652,268/265/455,#l_sk
r,31142,1140196,43/37/16/87,110/4/0/147,429/1401/66/435,318/314/-486,0/0,-524/3572/-11738,-213/3/606,270/263/465,#l_sk
r,31143,1140236,43/37/16/88,153/9/0/131,417/1403/70/483,314/320/-486,0/0,-421/3700/-11608,-207/4/581,273/260/476,#l_sk
r,31144,1140275,44/37/16/89,118/18/0/137,498/1434/67/485,310/327/-486,0/0,-342/3914/-11360,-174/-5/566,275/257/488,#l_sk
r,31145,1140315,44/38/16/89,162/39/0/127,520/1434/69/480,305/333/-485,0/0,-398/4009/-11318,-168/-9/547,276/253/499,#l_sk
r,31146,1140357,45/38/16/90,150/68/0/152,515/1481/66/470,301/341/-483,0/0,-421/4188/-11354,-193/6/546,277/249/511,#l_sk
r,31147,1140397,46/38/16/90,182/92/0/147,523/1505/66/-193,297/349/-481,0/0,-370/4240/-11236,-159/-3/509,277/244/522,#l_sk
r,31148,1140438,46/38/16/90,185/90/0/116,511/1583/68/-490,294/357/-477,0/0,-336/4114/-11166,-151/5/481,277/239/533,#l_sk
r,31149,1140477,47/39/16/90,173/118/0/48,512/1638/71/-600,291/365/-473,0/0,-412/3948/-11264,-161/14/466,275/232/540,#l_sk
r,31150,1140517,48/39/16/90,177/134/0/2,499/1681/68/-257,289/373/-468,0/0,-352/3866/-11128,-135/13/466,273/226/546,#l_sk
r,31151,1140557,49/40/16/90,184/182/0/-13,516/1718/66/-533,289/381/-463,0/0,-174/3675/-11258,-168/53/402,270/219/551,#l_sk
r,31152,1140598,49/41/16/90,163/172/0/-29,517/1773/67/-560,289/389/-456,0/0,-100/3480/-11394,-201/87/373,266/211/554,#l_sk
r,31153,1140637,50/42/16/90,168/181/0/-55,558/1811/65/-484,288/397/-449,0/0,6/3318/-11286,-173/81/359,262/203/557,#l_sk
r,31154,1140678,51/42/16/90,136/207/0/-35,518/1834/121/-409,289/406/-441,0/0,76/3236/-11344,-197/104/358,257/195/559,#l_sk
r,31155,1140717,51/43/16/90,168/213/0/-39,497/1898/136/-367,289/414/-433,0/0,90/3122/-11388,-203/115/355,251/187/561,#l_sk
r,31156,1140757,52/44/16/90,163/249/0/-68,541/1918/135/-369,289/423/-424,0/0,182/2878/-11570,-235/151/321,244/179/562,#l_sk
r,31157,1140797,53/45/16/90,147/260/0/-41,545/2008/135/-329,291/431/-414,0/0,204/2708/-11630,-242/160/314,237/171/563,#l_sk
r,31158,1140837,53/46/16/90,146/254/0/-45,512/2020/137/-361,292/440/-404,0/0,258/2518/-11568,-230/166/304,229/163/563,#l_sk
r,31159,1140877,54/48/16/90,134/255/0/-72,481/2111/132/-373,294/448/-393,0/0,310/2108/-11716,-255/201/267,221/155/563,#l_sk
r,31160,1140917,54/49/16/89,105/292/0/-70,492/2142/198/-378,295/456/-382,0/0,235/1829/-11794,-254/208/273,212/147/562,#l_sk
r,31161,1140956,54/50/16/89,74/293/0/-55,458/2179/201/-369,297/464/-371,0/0,274/1671/-11828,-252/218/277,203/139/560,#l_sk
r,31162,1140997,55/51/16/89,90/297/0/-89,449/2245/205/-369,299/471/-359,0/0,350/1434/-11900,-267/241/253,194/132/558,#l_sk
r,31163,1141036,55/52/16/88,46/273/0/-61,463/2214/201/-397,303/477/-347,0/0,366/1200/-11906,-249/239/241,185/125/554,#l_sk
r,31164,1141077,55/53/16/88,33/280/0/-127,366/2310/202/-417,306/482/-336,0/0,376/1100/-11926,-247/241/249,175/118/550,#l_sk
r,31165,1141116,55/54/16/88,20/296/0/-74,328/2309/202/-421,310/487/-324,0/0,388/926/-12008,-260/254/246,166/111/545,#l_sk
r,31166,1141157,55/56/16/87,-1/260/0/-93,253/2381/277/-430,315/490/-312,0/0,376/808/-12048,-254/251/256,156/105/539,#l_sk
r,31167,1141197,55/57/16/87,-9/282/0/-135,-244/2366/278/-436,320/494/-300,0/0,446/754/-12130,-279/270/255,146/99/532,#l_sk
r,31168,1141237,55/58/16/86,-13/269/0/-159,-261/2441/273/-480,325/496/-288,0/0,492/686/-12168,-285/273/254,137/93/524,#l_sk
r,31169,1141276,55/59/16/86,-17/258/0/-162,-272/2468/281/-479,330/498/-276,0/0,528/686/-12260,-309/282/265,128/87/517,#l_sk
r,31170,1141316,55/60/16/85,-20/276/0/-169,-278/2457/276/-471,335/500/-264,0/0,546/666/-12382,-337/294/276,119/81/509,#l_sk
r,31171,1141356,55/61/16/84,-33/267/0/-172,-259/2531/274/-489,341/500/-253,0/0,652/390/-12476,-351/303/222,110/76/500,#l_sk
r,31172,1141396,55/62/16/84,-67/240/0/-181,-287/2518/343/-493,347/500/-242,0/0,928/136/-12528,-365/303/164,102/71/490,#l_sk
r,31173,1141436,55/63/16/83,-62/233/0/-189,-334/2510/343/-494,354/498/-231,0/0,636/428/-12440,-342/265/287,94/66/479,#l_sk
r,31174,1141479,54/64/16/82,-65/222/0/-180,-384/2589/343/-511,360/496/-221,0/0,486/466/-12640,-391/277/331,86/61/467,#l_sk
r,31175,1141511,54/64/16/82,-58/216/0/-191,-383/2593/344/-515,363/495/-216,0/0,464/423/-12668,-387/268/339,82/59/462,#l_sk
r,31176,1141544,54/65/16/81,-92/190/0/-187,-367/2561/344/-524,370/492/-207,0/0,624/626/-12720,-424/289/330,75/55/450,#l_sk
r,31177,1141578,53/66/16/80,-90/199/0/-187,-377/2546/343/-521,376/488/-198,0/0,658/852/-12602,-423/267/358,69/50/438,#l_sk
r,31178,1141610,53/66/16/80,-69/169/0/-219,-420/2596/351/-528,379/486/-194,0/0,839/918/-12766,-475/310/330,65/48/432,#l_sk
r,31179,1141645,53/67/16/79,-84/156/0/-196,-427/2596/342/-553,385/482/-186,0/0,806/1124/-12784,-492/312/380,60/45/419,#l_sk
r,31180,1141677,53/68/16/78,-66/142/0/-207,-393/2587/345/-525,392/478/-178,0/0,952/1022/-12825,-498/322/336,54/41/407,#l_sk
r,31181,1141710,52/68/16/77,-108/148/0/-216,-371/2573/345/-528,394/475/-175,0/0,1012/1082/-12654,-454/296/339,52/40/400,#l_sk
r,31182,1141744,52/68/16/77,-76/159/0/-256,-407/2553/346/-543,401/469/-168,0/0,1112/1084/-12710,-469/311/312,47/36/387,#l_sk
r,31183,1141777,52/69/16/76,-128/119/0/-219,-406/2558/346/-559,408/463/-162,0/0,985/1198/-12782,-493/319/365,43/33/373,#l_sk
r,31184,1141810,51/69/16/75,-132/123/0/-255,-479/2555/347/-546,411/459/-159,0/0,889/1224/-12838,-505/322/394,41/32/366,#l_sk
r,31185,1141849,51/70/16/74,-135/106/0/-251,-443/2595/413/-562,417/452/-154,0/0,1010/1360/-12680,-479/307/395,37/30/352,#l_sk
r,31186,1141890,50/70/16/73,-146/86/0/-242,-470/2562/415/-551,423/444/-150,0/0,1114/1520/-12736,-509/322/398,34/28/337,#l_sk
r,31187,1141931,50/70/16/72,-138/81/0/-228,-455/2529/412/-572,430/436/-146,0/0,1140/1626/-12850,-542/338/421,31/26/322,#l_sk
r,31188,1141971,49/71/16/71,-141/61/0/-281,-486/2530/415/-551,436/428/-142,0/0,1290/1670/-12836,-537/334/406,28/24/307,#l_sk
r,31189,1142011,49/71/16/70,-166/74/0/-264,-458/2529/410/-588,442/418/-139,0/0,1418/1904/-12732,-535/328/423,26/22/291,#l_sk
r,31190,1142050,48/71/16/69,-124/35/0/-248,-456/2502/413/-556,448/409/-136,0/0,1478/2092/-12742,-549/334/448,24/21/275,#l_sk
r,31191,1142084,48/71/16/68,-166/40/0/-268,-483/2456/412/-594,454/398/-134,0/0,1460/2282/-12846,-577/346/501,23/20/259,#l_sk
