r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,26587,977904,-2/53/13/39,0/0/0/0,-235/1368/68/-353,410/-266/-301,0/0,296/1476/-13360,-464/250/602,-9/234/-533,#l_mj
r,26588,977936,-2/53/13/39,0/0/0/0,-239/1370/69/-154,410/-266/-301,0/0,264/1456/-13396,-465/250/605,-9/234/-533,#l_mj
r,26589,977970,-2/53/13/39,0/0/0/0,-237/1372/70/-375,410/-266/-301,0/0,230/1422/-13416,-465/250/608,-9/234/-533,#l_mj
r,26590,978004,-2/53/13/39,0/0/0/0,-239/1368/69/-150,410/-266/-301,0/0,230/1414/-13430,-465/250/609,-9/234/-533,#l_mj
r,26591,978035,-2/53/13/39,0/0/0/0,-235/1370/64/-131,410/-266/-301,0/0,233/1400/-13452,-466/251/609,-9/234/-533,#l_mj
r,26592,978069,-2/53/13/39,0/0/0/1,-238/1367/66/-15,410/-266/-301,0/0,233/1390/-13464,-466/251/605,-9/234/-533,#l_mj
r,26593,978104,-2/53/13/39,0/0/0/0,-236/1370/67/-296,410/-266/-301,0/0,233/1392/-13484,-466/250/605,-9/234/-533,#l_mj
r,26594,978136,-2/53/13/39,0/0/0/0,-239/1368/69/-76,410/-266/-301,0/0,250/1388/-13496,-468/251/602,-9/234/-533,#l_mj
r,26595,978169,-2/53/13/39,0/0/0/0,-234/1368/65/-45,410/-266/-301,0/0,224/1388/-13508,-469/250/607,-9/234/-533,#l_mj
r,26596,978203,-2/53/13/39,0/0/0/0,-237/1368/67/1,410/-266/-301,0/0,226/1386/-13510,-469/251/608,-9/234/-533,#l_mj
r,26597,978237,-2/53/13/39,0/0/0/0,-238/1371/58/93,410/-266/-301,0/0,228/1388/-13502,-469/251/609,-9/234/-533,#l_mj
r,26598,978270,-2/53/13/39,0/0/0/0,-237/1370/65/-11,410/-266/-301,0/0,233/1388/-13489,-467/250/606,-9/234/-533,#l_mj
r,26599,978305,-2/53/13/39,0/0/0/0,-235/1367/65/-133,410/-266/-301,0/0,218/1404/-13486,-466/247/604,-9/234/-533,#l_mj
r,26600,978337,-2/53/13/39,0/0/0/0,-238/1370/65/-135,410/-266/-301,0/0,174/1472/-13446,-457/233/606,-9/234/-533,#l_mj
r,26601,978371,-2/53/13/39,0/0/0/0,-236/1370/67/-135,410/-266/-301,0/0,80/1520/-13310,-423/202/614,-9/234/-533,#l_mj
r,26602,978404,-2/53/13/39,0/0/0/0,-234/1370/67/-137,410/-266/-301,0/0,-22/1580/-12978,-355/158/611,-9/233/-533,#l_mj
r,26603,978436,-2/53/13/39,0/1/0/0,-236/1363/66/-136,410/-266/-301,0/0,-162/1668/-12444,-281/102/625,-9/233/-533,#l_mj
r,26604,978471,-2/53/13/39,0/10/0/0,-235/1609/66/-136,410/-266/-301,0/0,-360/1692/-11892,-210/52/638,-9/233/-533,#l_mj
r,26605,978510,-2/53/13/39,0/36/0/0,-235/1624/70/-134,411/-266/-301,0/0,-494/1676/-11478,-183/37/642,-9/233/-533,#l_mj
r,26606,978551,-2/53/13/39,0/36/0/0,-237/1690/66/-136,411/-266/-300,0/0,-528/1530/-11144,-156/27/625,-9/231/-533,#l_mj
r,26607,978591,-2/54/13/39,0/83/0/0,-234/1754/67/-137,412/-267/-298,0/0,-580/1454/-10796,-142/21/638,-9/229/-533,#l_mj
r,26608,978630,-2/54/13/39,0/70/0/0,-236/1800/67/-136,414/-267/-296,0/0,-676/1362/-10520,-134/19/657,-9/227/-532,#l_mj
r,26609,978671,-2/54/13/39,0/87/0/0,-236/1836/64/-137,414/-267/-293,0/0,-780/1374/-10394,-156/27/705,-9/223/-532,#l_mj
r,26610,978711,-2/55/13/39,4/124/0/0,-245/1875/70/-132,417/-267/-289,0/0,-958/1412/-10296,-164/13/774,-9/218/-532,#l_mj
r,26611,978751,-2/55/13/39,42/141/0/1,236/1909/66/-52,420/-266/-284,0/0,-1382/1104/-10700,-241/38/858,-8/213/-532,#l_mj
r,26612,978790,-2/56/13/39,66/158/0/8,283/1901/68/157,422/-265/-279,0/0,-1516/1330/-10774,-240/25/940,-7/208/-529,#l_mj
r,26613,978831,-2/56/13/39,78/162/0/30,383/1983/66/142,426/-263/-274,0/0,-1128/1224/-10566,-162/-8/845,-6/201/-526,#l_mj
r,26614,978865,-1/57/13/39,58/180/0/36,380/2025/67/212,431/-259/-268,0/0,-826/1070/-10916,-242/55/780,-5/194/-521,#l_mj
r,26615,978898,-1/58/13/39,73/164/0/48,352/2033/68/214,433/-258/-265,0/0,-788/1014/-10874,-219/51/779,-4/191/-518,#l_mj
r,26616,978931,-1/58/13/40,111/218/0/61,416/2039/67/212,438/-254/-258,0/0,-924/1070/-10688,-183/32/838,-3/183/-512,#l_mj
r,26617,978966,-1/59/13/40,119/219/0/76,396/2090/128/288,444/-250/-251,0/0,-946/839/-10712,-184/40/820,-1/175/-506,#l_mj
r,26618,978998,0/60/13/40,109/228/0/89,417/2120/129/304,447/-247/-248,0/0,-978/436/-10970,-230/77/781,-1/170/-502,#l_mj
r,26619,979032,0/60/13/40,131/215/0/110,469/2171/143/343,452/-241/-240,0/0,-830/392/-11282,-298/128/753,0/162/-493,#l_mj
r,26620,979065,1/61/13/41,133/233/0/130,455/2105/133/338,459/-235/-233,0/0,-714/354/-10844,-174/61/727,1/153/-483,#l_mj
r,26621,979097,1/62/13/41,155/246/0/81,463/2162/137/361,463/-231/-228,0/0,-580/348/-10828,-184/73/703,2/148/-478,#l_mj
r,26622,979132,2/63/13/42,149/248/0/96,445/2215/133/357,469/-224/-220,0/0,-484/160/-11128,-262/130/656,3/138/-468,#l_mj
r,26623,979165,2/64/13/42,150/263/0/125,449/2234/131/360,476/-217/-211,0/0,-469/184/-11292,-297/146/675,4/128/-457,#l_mj
r,26624,979198,2/64/13/42,159/247/0/109,485/2273/134/378,480/-213/-206,0/0,-516/-22/-11250,-287/146/665,5/123/-451,#l_mj
r,26625,979232,3/65/13/43,168/246/0/128,514/2271/201/416,486/-204/-198,0/0,-590/-174/-11272,-307/167/654,6/113/-439,#l_mj
r,26626,979265,4/66/13/44,176/266/0/179,499/2305/200/463,493/-195/-188,0/0,-516/-216/-11220,-304/172/638,6/103/-426,#l_mj
r,26627,979298,4/67/13/44,181/267/0/171,520/2261/200/505,496/-190/-184,0/0,-382/-228/-11122,-281/167/611,6/98/-420,#l_mj
r,26628,979332,5/68/13/45,150/252/0/197,539/2365/203/488,503/-181/-174,0/0,-76/-358/-11106,-302/198/507,7/88/-406,#l_mj
r,26629,979366,5/69/13/45,144/267/0/173,513/2355/201/515,509/-171/-165,0/0,-20/-302/-10758,-258/185/501,7/78/-392,#l_mj
r,26630,979398,6/69/13/46,167/273/0/223,499/2375/202/495,513/-166/-160,0/0,-40/-170/-10452,-233/174/526,7/73/-385,#l_mj
r,26631,979432,6/70/13/47,158/280/0/176,527/2422/277/509,518/-155/-149,0/0,6/-290/-10448,-233/180/493,6/62/-371,#l_mj
r,26632,979472,7/72/13/47,148/286/0/190,490/2462/278/522,525/-145/-138,0/0,86/-438/-10818,-298/221/466,6/50/-357,#l_mj
r,26633,979507,7/73/13/48,144/290/0/229,485/2487/277/546,530/-134/-126,0/0,116/-578/-10892,-307/228/445,5/39/-343,#l_mj
r,26634,979538,8/73/13/49,138/269/0/209,487/2501/275/547,534/-129/-120,0/0,116/-562/-10874,-302/230/450,4/33/-336,#l_mj
r,26635,979573,8/74/13/50,149/300/0/223,513/2501/277/523,539/-119/-109,0/0,130/-602/-10750,-290/220/442,3/22/-321,#l_mj
r,26636,979607,9/76/13/51,136/293/0/260,489/2526/341/546,544/-109/-96,0/0,178/-698/-10786,-319/241/413,1/10/-307,#l_mj
r,26637,979640,9/76/13/51,112/282/0/237,481/2563/345/565,545/-104/-90,0/0,117/-806/-10872,-362/267/403,0/4/-300,#l_mj
r,26638,979673,9/77/13/52,132/304/0/266,463/2580/345/557,550/-94/-78,0/0,120/-830/-10806,-347/259/406,-1/-6/-286,#l_mj
r,26639,979707,10/78/13/53,72/285/0/269,480/2596/345/560,554/-84/-65,0/0,86/-835/-10764,-339/256/413,-3/-18/-272,#l_mj
r,26640,979738,10/79/13/53,76/289/0/266,390/2571/345/581,556/-79/-59,0/0,120/-954/-10740,-332/256/385,-4/-23/-265,#l_mj
r,26641,979772,10/80/13/54,86/294/0/226,426/2683/344/577,559/-69/-46,0/0,104/-1052/-10924,-362/274/373,-6/-35/-250,#l_mj
r,26642,979807,11/81/13/55,81/276/0/254,414/2627/187/565,562/-60/-34,0/0,142/-1184/-10850,-331/259/341,-8/-46/-236,#l_mj
r,26643,979838,11/82/13/56,75/292/0/240,417/2668/397/571,563/-55/-27,0/0,117/-1128/-10866,-352/272/350,-10/-51/-229,#l_mj
r,26644,979872,11/83/13/57,97/274/0/292,389/2641/172/565,566/-46/-15,0/0,140/-1174/-10574,-310/251/327,-12/-62/-216,#l_mj
r,26645,979908,12/84/13/58,74/273/0/284,391/2739/401/584,568/-38/-2,0/0,170/-1226/-10524,-340/279/309,-15/-73/-202,#l_mj
r,26646,979938,12/85/13/59,70/295/0/247,390/2715/413/577,569/-33/4,0/0,152/-1414/-10368,-300/259/289,-16/-79/-196,#l_mj
r,26647,979972,12/86/13/60,43/280/0/280,405/2706/411/567,571/-26/17,0/0,134/-1476/-10486,-320/276/283,-19/-90/-183,#l_mj
r,26648,980007,12/87/13/61,36/270/0/238,345/2739/486/566,572/-19/30,0/0,84/-1624/-10300,-278/248/274,-21/-101/-171,#l_mj
r,26649,980046,12/88/13/62,26/282/0/273,321/2714/486/570,573/-12/44,0/0,64/-1588/-10278,-263/235/277,-24/-112/-158,#l_mj
r,26650,980087,12/89/13/63,13/281/0/248,276/2807/484/573,573/-5/58,0/0,-18/-1516/-10406,-287/237/310,-27/-124/-147,#l_mj
r,26651,980127,12/91/13/64,19/298/0/272,267/2795/489/580,573/0/72,0/0,-126/-1552/-10210,-215/188/311,-30/-135/-135,#l_mj
r,26652,980167,12/92/13/65,14/314/0/283,259/2779/488/590,573/6/86,0/0,-192/-1578/-10296,-188/162/310,-33/-147/-123,#l_mj
r,26653,980207,12/93/13/66,11/323/0/242,264/2789/482/578,572/11/101,0/0,-292/-1562/-10592,-219/173/348,-36/-159/-112,#l_mj
r,26654,980247,12/94/13/67,7/311/0/260,272/2821/553/558,571/17/115,0/0,-232/-1904/-10536,-198/174/281,-39/-171/-100,#l_mj
r,26655,980287,12/95/13/68,0/300/0/241,228/2800/554/571,569/22/130,0/0,-190/-1998/-10528,-206/185/274,-41/-183/-89,#l_mj
r,26656,980327,12/97/13/69,0/316/0/256,225/2824/555/581,567/27/144,0/0,-238/-2134/-10506,-216/195/281,-44/-195/-78,#l_mj
r,26657,980367,12/98/13/70,0/316/0/264,224/2797/553/570,566/32/159,0/0,-274/-2388/-10278,-188/180/252,-47/-207/-66,#l_mj
r,26658,980407,12/99/13/71,0/307/0/219,230/2864/551/579,563/37/173,0/0,-290/-2474/-10302,-236/216/256,-50/-218/-55,#l_mj
r,26659,980447,12/100/13/72,0/311/0/280,229/2880/551/560,561/42/187,0/0,-370/-2520/-10270,-258/226/267,-53/-230/-44,#l_mj
r,26660,980487,12/101/13/73,0/304/0/273,231/2878/553/587,557/46/201,0/0,-417/-2524/-10148,-251/220/284,-56/-241/-33,#l_mj
r,26661,980527,12/103/13/74,0/292/0/249,232/2856/554/564,554/51/215,0/0,-400/-2754/-10230,-265/236/235,-59/-253/-21,#l_mj
r,26662,980567,12/104/13/75,0/292/0/250,226/2891/620/560,551/55/228,0/0,-467/-2724/-10520,-340/276/258,-62/-264/-10,#l_mj
r,26663,980607,12/105/13/76,0/285/0/236,227/2872/620/571,547/60/241,0/0,-492/-2910/-10412,-297/256/219,-65/-274/0,#l_mj
r,26664,980647,12/106/13/77,0/272/0/212,229/2863/623/584,543/64/253,0/0,-442/-2904/-10600,-353/291/190,-68/-285/11,#l_mj
