r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,43696,1589088,42/34/38/41,0/0/0/1,227/1025/135/-53,402/88/-374,0/0,-1766/1414/-14303,-698/155/721,127/137/-58,#l_he
r,43697,1589124,42/34/38/41,0/0/0/1,229/1031/135/-195,402/88/-374,0/0,-1764/1376/-14282,-695/155/717,127/137/-58,#l_he
r,43698,1589164,42/34/38/41,0/0/0/1,228/1024/134/-76,402/88/-374,0/0,-1874/1408/-14372,-719/156/744,127/137/-58,#l_he
r,43699,1589205,42/34/38/41,2/0/0/2,225/1027/137/-71,402/88/-374,0/0,-1924/1428/-14348,-727/157/763,127/137/-58,#l_he
r,43700,1589245,42/34/38/41,4/0/0/1,227/1025/136/-85,402/88/-374,0/0,-1971/1454/-14338,-733/159/792,127/137/-58,#l_he
r,43701,1589285,42/34/38/41,22/0/0/1,269/1024/135/-62,402/89/-374,0/0,-1884/1398/-14336,-727/163/779,127/137/-57,#l_he
r,43702,1589325,42/34/38/41,16/0/0/2,288/1025/137/-60,401/89/-374,0/0,-1820/1322/-14367,-718/162/752,127/137/-57,#l_he
r,43703,1589365,42/34/38/41,24/0/0/1,257/1026/136/-63,401/90/-374,0/0,-1752/1310/-14402,-720/166/742,127/136/-56,#l_he
r,43704,1589406,42/34/38/41,27/0/0/1,276/1027/136/-69,401/91/-374,0/0,-1798/1352/-14353,-703/153/746,128/136/-55,#l_he
r,43705,1589445,42/34/38/41,27/0/0/1,261/1027/135/-72,401/92/-374,0/0,-1848/1394/-14424,-726/160/753,128/136/-54,#l_he
r,43706,1589485,43/34/38/41,39/0/0/1,283/1024/135/-11,401/93/-374,0/0,-1895/1410/-14444,-737/161/764,128/136/-52,#l_he
r,43707,1589525,43/34/38/41,41/0/0/4,283/1025/135/159,400/94/-374,0/0,-1852/1438/-14478,-757/172/762,129/135/-50,#l_he
r,43708,1589565,43/34/38/41,43/0/0/9,329/1026/134/174,400/96/-374,0/0,-1854/1480/-14422,-747/165/777,129/135/-48,#l_he
r,43709,1589605,43/34/38/41,49/0/0/22,363/1029/135/184,400/98/-374,0/0,-1860/1458/-14442,-758/173/790,130/134/-45,#l_he
r,43710,1589645,44/34/38/41,70/0/0/31,336/1028/135/191,399/101/-375,0/0,-1879/1424/-14453,-772/183/802,130/134/-41,#l_he
r,43711,1589685,44/34/38/41,57/0/0/37,346/1024/135/226,399/104/-375,0/0,-1879/1404/-14456,-772/184/808,131/133/-37,#l_he
r,43712,1589725,44/34/38/41,79/0/0/55,378/1027/136/283,398/108/-375,0/0,-1848/1430/-14412,-769/184/803,132/132/-31,#l_he
r,43713,1589765,44/34/38/41,95/0/0/57,427/1025/136/251,398/112/-376,0/0,-1784/1482/-14389,-760/179/784,132/132/-25,#l_he
