r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,64469,1322587,-2/57/19/90,0/0/1/0,0/0/0/0,350/483/-262,0/0,-1382/506/-14892,-591/247/470,1768/-174/-494,#
r,64470,1322607,-2/57/19/90,0/0/-1/0,0/0/0/0,350/483/-262,0/0,-1394/500/-14878,-573/236/473,1768/-174/-494,#
r,64471,1322627,-2/57/19/90,0/0/1/0,0/0/0/0,350/483/-262,0/0,-1368/498/-14928,-594/249/469,1768/-174/-494,#
r,64472,1322647,-2/57/19/90,0/0/-1/0,0/0/0/0,350/483/-262,0/0,-1394/494/-14896,-576/236/471,1768/-174/-494,#
r,64473,1322667,-2/57/19/90,0/0/2/0,0/0/0/0,350/483/-262,0/0,-1404/508/-14914,-593/246/470,1768/-174/-494,#
r,64474,1322687,-2/57/19/90,0/0/-1/0,0/0/0/0,350/483/-262,0/0,-1398/488/-14867,-574/236/472,1768/-174/-494,#
r,64475,1322707,-2/57/19/90,0/0/2/0,0/0/0/0,350/483/-262,0/0,-1396/516/-14906,-593/246/469,1768/-174/-494,#
r,64476,1322727,-2/57/19/90,0/0/-1/0,0/0/0/0,350/483/-262,0/0,-1396/504/-14870,-574/235/469,1768/-174/-494,#
r,64477,1322747,-2/57/19/90,0/0/2/0,0/0/0/0,350/483/-262,0/0,-1402/520/-14900,-590/244/468,1768/-174/-494,#
r,64478,1322766,-2/57/19/90,0/0/-1/0,0/0/0/0,350/483/-262,0/0,-1396/508/-14875,-576/236/465,1768/-174/-494,#
r,64479,1322787,-2/57/19/90,0/0/1/0,0/0/0/0,350/483/-262,0/0,-1410/536/-14906,-587/242/462,1768/-174/-494,#
r,64480,1322807,-2/57/19/90,0/0/-1/0,0/0/0/0,350/483/-262,0/0,-1412/528/-14875,-580/239/461,1768/-174/-494,#
r,64481,1322827,-2/57/19/90,0/0/2/0,0/0/0/0,350/483/-262,0/0,-1408/548/-14898,-591/245/461,1768/-174/-494,#
r,64482,1322848,-2/57/19/90,0/0/-1/0,0/0/0/0,350/483/-262,0/0,-1410/522/-14866,-579/239/458,1768/-174/-494,#
r,64483,1322875,-2/57/19/90,0/0/-1/0,0/0/0/0,350/483/-262,0/0,-1422/516/-14864,-576/236/454,1768/-174/-494,#
r,64484,1322895,-2/57/19/90,0/0/1/0,0/0/0/0,350/483/-262,0/0,-1438/516/-14867,-587/243/453,1768/-174/-494,#
r,64485,1322916,-2/57/19/90,0/0/-1/0,0/0/0/0,350/483/-262,0/0,-1434/498/-14824,-567/233/448,1768/-174/-494,#
r,64486,1322936,-2/57/19/90,0/0/1/0,0/0/0/0,350/483/-262,0/0,-1430/512/-14850,-589/247/449,1768/-174/-494,#
r,64487,1322956,-2/57/19/90,0/0/-1/0,0/0/0/0,350/483/-262,0/0,-1438/498/-14814,-568/234/447,1768/-174/-494,#
r,64488,1322980,-2/57/19/90,0/0/1/0,0/0/0/0,350/483/-262,0/0,-1440/504/-14856,-592/248/446,1768/-174/-494,#
r,64489,1323002,-2/57/19/90,0/0/-1/0,0/0/0/0,350/483/-262,0/0,-1446/473/-14824,-571/238/443,1768/-174/-494,#
r,64490,1323022,-2/57/19/90,0/0/1/0,0/0/0/0,350/483/-262,0/0,-1442/506/-14852,-587/247/441,1768/-174/-494,#
r,64491,1323048,-2/57/19/90,0/0/-1/0,0/0/0/0,350/483/-262,0/0,-1434/488/-14820,-569/238/441,1768/-174/-494,#
r,64492,1323068,-2/57/19/90,0/0/1/0,0/0/0/0,350/483/-262,0/0,-1432/510/-14832,-589/249/441,1768/-174/-494,#
r,64493,1323088,-2/57/19/90,0/0/-1/0,0/0/0/0,350/483/-262,0/0,-1440/490/-14816,-570/237/443,1768/-174/-494,#
r,64494,1323108,-2/57/19/90,0/0/2/0,0/0/0/0,350/483/-262,0/0,-1432/510/-14850,-588/248/442,1768/-174/-494,#
r,64495,1323128,-2/57/19/90,0/0/-1/0,0/0/0/0,350/483/-262,0/0,-1440/488/-14817,-571/239/442,1768/-174/-494,#
r,64496,1323148,-2/57/19/90,0/0/2/0,0/0/0/0,350/483/-262,0/0,-1432/508/-14856,-590/250/441,1768/-174/-494,#
r,64497,1323168,-2/57/19/90,0/0/-1/0,0/0/0/0,350/483/-262,0/0,-1444/484/-14832,-574/242/440,1768/-174/-494,#
r,64498,1323189,-2/57/19/90,0/0/1/0,0/0/0/0,350/483/-262,0/0,-1452/506/-14852,-587/249/439,1768/-174/-494,#
r,64499,1323208,-2/57/19/90,0/0/-1/0,0/0/0/0,350/483/-262,0/0,-1454/486/-14822,-570/239/437,1768/-174/-494,#
r,64500,1323228,-2/57/19/90,0/0/2/0,0/0/0/0,350/483/-262,0/0,-1458/498/-14839,-584/247/437,1768/-174/-494,#
r,64501,1323249,-2/57/19/90,0/0/-1/0,0/0/0/0,350/483/-262,0/0,-1448/476/-14802,-568/240/433,1768/-174/-494,#
r,64502,1323268,-2/57/19/90,0/0/1/0,0/0/0/0,350/483/-262,0/0,-1440/494/-14828,-580/248/432,1768/-174/-494,#
r,64503,1323288,-2/57/19/90,0/0/-1/0,0/0/0/0,350/483/-262,0/0,-1442/464/-14789,-562/239/431,1768/-174/-494,#
