r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,35821,1301822,73/36/42/90,0/0/0/0,230/1444/415/-170,140/510/-362,0/0,-94/506/-14484,-537/250/396,110/33/739,#l_hm
r,35822,1301856,73/36/42/90,0/0/0/0,224/1442/411/-167,140/510/-362,0/0,-88/486/-14492,-536/249/386,110/33/739,#l_hm
r,35823,1301891,73/36/42/90,0/0/0/0,227/1444/413/-169,140/510/-362,0/0,-46/450/-14502,-523/245/360,110/33/739,#l_hm
r,35824,1301923,73/36/42/90,0/0/0/0,228/1444/413/-169,140/510/-362,0/0,-32/469/-14498,-514/239/353,110/33/739,#l_hm
r,35825,1301957,73/36/42/90,0/0/0/0,236/1442/417/-168,140/510/-362,0/0,-10/456/-14486,-504/235/337,110/33/739,#l_hm
r,35826,1301991,73/36/42/90,0/0/0/0,229/1444/410/-171,140/510/-362,0/0,6/456/-14558,-503/234/322,110/33/739,#l_hm
r,35827,1302022,73/36/42/90,0/0/0/0,229/1444/414/-169,140/510/-362,0/0,-20/464/-14616,-499/229/311,110/33/739,#l_hm
r,35828,1302057,73/36/42/90,0/0/0/0,229/1443/413/-168,140/510/-362,0/0,-30/442/-14662,-492/226/291,110/33/739,#l_hm
r,35829,1302091,73/36/42/90,0/0/0/0,228/1445/410/-163,140/510/-362,0/0,-60/442/-14684,-483/221/271,110/33/739,#l_hm
r,35830,1302122,73/36/42/90,0/0/0/0,231/1446/413/-164,140/510/-362,0/0,-86/456/-14728,-465/207/252,110/33/739,#l_hm
r,35831,1302156,73/36/42/90,0/0/0/0,231/1446/408/-162,140/510/-362,0/0,-160/436/-14714,-455/200/230,110/33/739,#l_hm
r,35832,1302190,73/36/42/90,0/0/0/0,229/1445/410/-162,140/510/-362,0/0,-242/380/-14624,-427/179/199,110/33/739,#l_hm
r,35833,1302223,73/36/42/90,0/0/0/0,237/1443/416/-161,140/510/-362,0/0,-233/338/-14584,-424/179/170,110/33/739,#l_hm
r,35834,1302258,73/36/42/90,0/0/0/-1,226/1446/410/-163,140/510/-362,0/0,-170/174/-14489,-397/171/122,110/33/739,#l_hm
r,35835,1302298,73/36/42/90,-6/0/0/-13,-228/1444/411/-377,140/510/-362,0/0,-204/235/-14294,-348/144/137,110/33/739,#l_hm
r,35836,1302337,73/36/42/90,-21/0/0/-19,-249/1440/412/-297,141/510/-362,0/0,-358/318/-14298,-347/140/157,110/33/737,#l_hm
r,35837,1302377,73/36/42/90,-11/0/0/-34,-303/1446/416/-287,141/509/-362,0/0,-460/328/-14398,-364/145/169,110/33/735,#l_hm
r,35838,1302418,73/36/42/90,-16/0/0/-35,-265/1445/415/-291,143/509/-362,0/0,-419/314/-14352,-337/131/135,110/33/733,#l_hm
r,35839,1302458,73/36/42/90,-36/0/0/-44,-301/1442/409/-287,145/508/-362,0/0,-250/272/-14312,-331/135/86,110/33/730,#l_hm
r,35840,1302499,73/36/42/90,-45/0/0/-46,-285/1445/414/-320,147/507/-362,0/0,-306/130/-14398,-313/127/87,110/34/727,#l_hm
r,35841,1302539,72/36/42/89,-49/0/0/-67,-356/1447/413/-337,150/506/-362,0/0,-316/-12/-14484,-338/147/74,110/34/722,#l_hm
r,35842,1302578,72/36/42/89,-57/0/0/-96,-332/1444/411/-347,153/505/-362,0/0,-438/96/-14400,-325/134/145,109/34/716,#l_hm
