r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,6645,246427,17/49/23/67,0/0/0/0,230/1789/279/236,493/39/-336,0/0,211/926/-13188,-217/142/521,53/173/-56,#l_ch
r,6646,246466,17/49/23/67,0/0/0/0,228/1787/278/232,493/39/-336,0/0,235/922/-13156,-217/148/515,53/173/-56,#l_ch
r,6647,246507,17/49/23/67,0/0/0/0,230/1792/278/238,493/39/-336,0/0,336/958/-13000,-228/171/474,53/173/-56,#l_ch
r,6648,246546,17/49/23/67,0/0/0/0,232/1789/278/235,493/39/-336,0/0,552/1044/-12546,-254/214/410,53/173/-56,#l_ch
r,6649,246586,17/49/23/67,0/0/0/0,230/1788/281/239,493/39/-336,0/0,834/1166/-12066,-256/273/327,53/173/-56,#l_ch
r,6650,246626,17/49/23/67,-14/0/0/0,-229/1788/274/232,493/38/-336,0/0,1224/1328/-11724,-294/329/244,53/173/-56,#l_ch
r,6651,246667,17/49/23/67,-35/4/0/0,-250/2016/277/239,493/37/-336,0/0,1624/1504/-11352,-280/341/165,53/173/-58,#l_ch
r,6652,246705,16/49/23/67,-77/11/0/0,-346/2030/275/104,493/35/-336,0/0,1610/1674/-11200,-311/358/184,52/172/-60,#l_ch
r,6653,246738,16/49/23/67,-105/14/0/-8,-399/2022/277/-246,494/32/-335,0/0,1424/1871/-10896,-292/333/251,51/172/-63,#l_ch
r,6654,246773,16/49/23/67,-62/23/0/-17,-422/2046/276/-219,494/31/-335,0/0,1308/2048/-10754,-300/332/286,50/172/-65,#l_ch
r,6655,246806,16/49/23/67,-84/43/0/-12,-367/2045/274/-266,495/27/-333,0/0,1374/2190/-10746,-334/348/276,49/171/-69,#l_ch
r,6656,246840,15/49/23/67,-117/77/0/-17,-405/2102/279/-250,496/23/-331,0/0,1598/2260/-10788,-372/367/222,47/169/-74,#l_ch
r,6657,246881,15/49/23/67,-111/60/0/-15,-430/2168/279/-260,497/18/-329,0/0,1860/2326/-10748,-391/367/168,45/167/-81,#l_ch
r,6658,246921,14/50/23/67,-168/90/0/-26,-448/2187/276/-259,499/12/-325,0/0,1882/2406/-10630,-392/357/178,42/165/-88,#l_ch
r,6659,246961,13/50/23/66,-188/97/0/-21,-499/2209/277/-294,501/5/-321,0/0,1652/2368/-10646,-401/355/223,39/161/-97,#l_ch
r,6660,247001,13/50/23/66,-208/108/0/-42,-505/2260/278/-314,503/-1/-316,0/0,1428/2282/-10718,-414/353/264,36/157/-106,#l_ch
r,6661,247041,12/51/23/66,-212/143/0/-42,-538/2321/279/-318,506/-9/-311,0/0,1388/2282/-10740,-403/340/265,32/152/-116,#l_ch
r,6662,247080,11/52/23/66,-219/175/0/-52,-512/2361/278/-337,507/-18/-304,0/0,1394/2436/-10636,-386/310/296,29/146/-126,#l_ch
r,6663,247120,10/52/23/66,-254/196/0/-55,-547/2340/277/-308,511/-27/-297,0/0,1344/2280/-10964,-415/311/303,25/139/-137,#l_ch
r,6664,247161,9/53/23/66,-219/175/0/-45,-578/2405/341/-379,513/-37/-289,0/0,964/2388/-11026,-402/269/433,21/132/-149,#l_ch
r,6665,247201,8/54/23/65,-232/199/0/-41,-545/2437/344/-338,516/-47/-281,0/0,608/2264/-11186,-404/251/486,18/124/-160,#l_ch
r,6666,247240,7/55/23/65,-242/231/0/-23,-552/2439/344/-347,518/-56/-272,0/0,350/2196/-11240,-370/216/549,15/116/-170,#l_ch
r,6667,247281,7/56/23/65,-185/240/0/-17,-568/2552/344/-275,521/-65/-262,0/0,300/1842/-11416,-354/202/496,12/107/-180,#l_ch
r,6668,247313,6/56/23/65,-188/244/0/-11,-538/2531/343/-279,523/-69/-257,0/0,194/1790/-11582,-360/196/531,11/102/-184,#l_ch
r,6669,247347,5/57/23/65,-171/256/0/0,-543/2529/345/-258,525/-77/-247,0/0,116/1744/-11538,-330/170/542,8/93/-192,#l_ch
r,6670,247381,5/58/23/65,-190/264/0/0,-537/2641/345/-228,529/-84/-236,0/0,0/1629/-11594,-329/165/553,6/83/-200,#l_ch
r,6671,247413,4/59/23/65,-163/253/0/0,-560/2635/343/-231,529/-88/-231,0/0,-204/1560/-11660,-324/147/594,5/78/-204,#l_ch
r,6672,247447,4/60/23/65,-144/272/0/0,-551/2621/343/-230,532/-95/-220,0/0,-290/1396/-11754,-320/143/577,4/67/-211,#l_ch
r,6673,247481,3/61/23/65,-144/272/0/0,-550/2686/412/-227,534/-101/-208,0/0,-382/1272/-11774,-306/131/579,3/56/-217,#l_ch
r,6674,247514,3/61/23/65,-143/282/0/0,-536/2725/409/-230,536/-104/-202,0/0,-421/1250/-11770,-299/123/590,2/51/-220,#l_ch
r,6675,247549,2/63/23/65,-98/295/0/0,-493/2731/412/-228,538/-109/-190,0/0,-484/1224/-11716,-272/102/598,1/40/-225,#l_ch
r,6676,247582,2/64/23/65,-91/299/0/0,-474/2741/409/-228,540/-114/-178,0/0,-516/1182/-11720,-258/92/600,0/28/-229,#l_ch
r,6677,247615,2/64/23/65,-81/283/0/0,-460/2779/414/-232,542/-116/-172,0/0,-562/1066/-11738,-228/74/598,0/23/-231,#l_ch
r,6678,247648,1/65/23/65,-80/304/0/0,-447/2801/413/-230,544/-120/-159,0/0,-646/942/-11798,-209/62/607,0/11/-235,#l_ch
r,6679,247683,1/67/23/65,-48/298/0/0,-394/2857/410/-228,546/-122/-146,0/0,-908/796/-11802,-184/40/649,0/0/-237,#l_ch
