r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,62946,2314445,25/40/44/63,0/0/0/0,-230/1442/343/229,463/87/-314,0/0,233/-156/-14610,-588/274/454,25/55/-19,#l_jy
r,62947,2314480,25/40/44/63,0/0/0/0,-237/1445/347/228,463/87/-314,0/0,260/38/-14556,-588/263/488,25/55/-19,#l_jy
r,62948,2314512,25/40/44/63,0/0/0/0,-228/1443/344/225,463/87/-314,0/0,254/214/-14567,-602/251/524,25/55/-19,#l_jy
r,62949,2314545,25/40/44/63,0/0/0/3,-233/1443/344/226,463/87/-314,0/0,264/419/-14622,-624/243/571,25/55/-19,#l_jy
r,62950,2314579,25/40/44/63,0/0/0/5,-229/1445/346/244,463/87/-314,0/0,360/598/-14620,-625/233/593,25/55/-19,#l_jy
r,62951,2314619,25/40/44/63,8/0/0/20,175/1445/345/251,463/88/-314,0/0,98/1000/-14322,-571/172/756,25/55/-18,#l_jy
r,62952,2314659,25/40/44/63,31/0/0/27,238/1444/343/284,463/89/-314,0/0,94/989/-14572,-638/209/750,25/55/-16,#l_jy
r,62953,2314699,25/40/44/63,52/0/0/61,279/1444/344/274,462/91/-314,0/0,134/1154/-14362,-570/159/791,25/55/-13,#l_jy
r,62954,2314733,25/40/44/63,30/0/0/39,340/1443/345/342,462/93/-314,0/0,446/1074/-14330,-560/167/707,26/55/-11,#l_jy
r,62955,2314772,25/40/44/64,35/0/0/50,369/1443/344/298,462/96/-314,0/0,562/1042/-14075,-482/121/676,26/54/-7,#l_jy
r,62956,2314812,26/40/44/64,56/0/0/99,394/1444/344/373,462/99/-314,0/0,430/1146/-13984,-465/103/698,26/54/-2,#l_jy
r,62957,2314852,26/40/44/64,41/0/0/79,311/1444/343/420,461/103/-314,0/0,304/1252/-13856,-430/69/725,26/54/2,#l_jy
r,62958,2314892,26/40/44/65,52/0/0/118,310/1443/563/401,461/107/-314,0/0,76/1162/-14039,-486/100/747,26/54/8,#l_jy
r,62959,2314932,26/40/44/65,61/0/1/128,375/1444/591/420,460/112/-315,0/0,-117/1188/-13975,-426/57/778,26/54/16,#l_jy
r,62960,2314972,27/40/44/66,92/0/0/139,371/1444/589/430,460/118/-315,0/0,140/1194/-14084,-413/58/687,27/54/24,#l_jy
r,62961,2315012,27/40/44/66,80/0/0/185,425/1444/357/470,459/124/-315,0/0,344/1284/-14150,-295/-11/646,27/54/34,#l_jy
r,62962,2315052,27/40/44/67,98/6/0/194,404/1679/344/502,458/132/-315,0/0,419/1414/-14522,-275/-33/623,27/53/45,#l_jy
r,62963,2315092,28/40/44/68,102/7/0/206,401/1687/345/510,458/139/-315,0/0,292/1390/-14753,-176/-94/642,28/53/56,#l_jy
r,62964,2315133,28/40/44/69,111/3/0/180,360/1678/342/499,456/147/-315,0/0,62/1348/-14930,-112/-130/668,28/53/68,#l_jy
r,62965,2315172,28/40/44/70,105/8/0/235,402/1689/344/513,455/156/-315,0/0,144/1138/-15148,-30/-165/630,28/52/81,#l_jy
r,62966,2315212,29/40/44/71,137/11/0/257,428/1699/342/542,453/165/-314,0/0,368/920/-15625,30/-184/508,28/52/95,#l_jy
r,62967,2315251,29/40/44/72,74/10/1/229,488/1697/552/551,452/175/-314,0/0,432/728/-16250,174/-268/422,28/51/109,#l_jy
r,62968,2315292,30/40/44/73,68/15/20/233,451/1690/587/571,450/184/-314,0/0,378/662/-16738,292/-334/328,28/50/123,#l_jy
r,62969,2315331,30/40/44/74,65/19/72/270,438/1741/620/567,448/193/-312,0/0,417/698/-17588,328/-366/308,27/48/137,#l_jy
r,62970,2315366,30/40/45/75,48/23/74/259,440/1694/701/589,447/202/-310,0/0,510/610/-18000,405/-405/227,26/44/150,#l_jy
r,62971,2315406,31/40/45/76,52/30/122/264,388/1726/770/574,445/210/-307,0/0,504/600/-18376,384/-398/235,23/40/163,#l_jy
r,62972,2315447,31/40/46/77,34/16/174/231,381/1795/828/569,443/217/-304,0/0,478/356/-18496,458/-441/201,20/34/175,#l_jy
r,62973,2315488,31/40/46/78,20/18/217/216,319/1787/875/580,442/224/-299,0/0,444/192/-18850,473/-452/196,16/27/186,#l_jy
r,62974,2315527,31/40/47/79,5/11/247/245,290/1799/917/571,441/230/-293,0/0,473/20/-19224,500/-474/154,11/19/196,#l_jy
r,62975,2315567,31/40/48/80,-1/1/287/236,153/1764/940/578,439/236/-287,0/0,419/64/-19814,577/-544/110,5/9/205,#l_jy
r,62976,2315608,31/40/50/81,-21/0/353/250,-237/1749/962/553,437/240/-280,0/0,246/36/-20086,574/-567/39,0/-1/214,#l_jy
r,62977,2315647,31/40/51/81,-38/0/406/199,-297/1507/986/564,436/244/-272,0/0,102/-190/-20276,543/-557/27,-8/-14/222,#l_jy
r,62978,2315687,31/40/53/82,-28/-2/432/220,-288/1496/1069/563,435/246/-262,0/0,-74/-640/-20054,446/-491/-52,-17/-28/229,#l_jy
r,62979,2315728,30/40/55/83,-61/-2/490/156,-310/1345/1039/541,434/248/-252,0/0,44/-985/-19500,436/-467/-117,-26/-44/235,#l_jy
r,62980,2315767,30/40/57/84,-101/-3/524/134,-333/1342/1096/536,433/248/-241,0/0,10/-1444/-18888,328/-374/-144,-36/-62/239,#l_jy
r,62981,2315807,30/40/59/84,-77/-9/556/162,-427/1333/1114/512,432/246/-230,0/0,-532/-1492/-18288,243/-325/-25,-46/-80/242,#l_jy
r,62982,2315841,29/40/61/85,-106/-10/572/94,-425/1393/1166/447,431/244/-218,0/0,-676/-1674/-17930,136/-252/-34,-57/-100/245,#l_jy
r,62983,2315873,29/40/62/85,-127/-7/585/125,-446/1378/1180/443,430/243/-211,0/0,-928/-1708/-17544,92/-229/6,-62/-110/246,#l_jy
r,62984,2315909,29/40/65/85,-112/-9/613/109,-449/1391/1169/434,429/239/-199,0/0,-985/-1864/-17250,73/-210/-38,-73/-131/247,#l_jy
r,62985,2315948,28/40/67/86,-132/-14/613/84,-457/1385/1205/455,426/234/-186,0/0,-1130/-1971/-16858,-21/-155/-54,-84/-153/248,#l_jy
r,62986,2315988,28/40/70/86,-103/-18/628/46,-445/1391/1219/413,425/228/-174,0/0,-1208/-2062/-16640,-74/-123/-61,-94/-175/248,#l_jy
r,62987,2316028,27/40/72/86,-144/-38/645/29,-482/1407/1180/398,422/222/-161,0/0,-1402/-2250/-16434,-139/-85/-69,-105/-198/248,#l_jy
r,62988,2316068,26/40/75/86,-140/-25/636/8,-458/1364/1284/307,420/214/-149,0/0,-1440/-2250/-16080,-241/-23/-87,-115/-220/247,#l_jy
r,62989,2316108,26/40/77/86,-152/-39/644/-4,-476/1347/1322/-42,416/206/-138,0/0,-1390/-2168/-15896,-365/45/-140,-125/-243/245,#l_jy
r,62990,2316148,25/40/80/86,-191/-46/633/-23,-496/1419/1264/-242,413/197/-127,0/0,-1394/-1906/-15556,-500/116/-105,-135/-265/242,#l_jy
r,62991,2316188,24/40/82/86,-180/-57/613/-39,-522/1372/1290/-267,410/186/-116,0/0,-1428/-1760/-15452,-627/189/-132,-143/-288/238,#l_jy
r,62992,2316228,23/39/85/86,-203/-62/604/-56,-538/1386/1327/-305,406/176/-107,0/0,-1552/-1390/-15220,-695/208/-83,-151/-310/233,#l_jy
r,62993,2316268,23/39/87/85,-187/-60/581/-86,-532/1417/1296/-345,403/164/-98,0/0,-1484/-1336/-15042,-752/235/-109,-157/-331/227,#l_jy
r,62994,2316308,22/39/89/85,-220/-71/555/-83,-502/1388/1320/-389,399/153/-90,0/0,-1544/-1282/-15114,-846/280/-95,-163/-351/220,#l_jy
r,62995,2316348,21/39/92/85,-241/-57/533/-132,-541/1340/1315/-395,395/140/-83,0/0,-1504/-1116/-14989,-836/263/-99,-167/-370/211,#l_jy
r,62996,2316388,20/38/94/84,-238/-55/515/-146,-584/1361/1290/-454,391/128/-77,0/0,-1876/-770/-14953,-861/253/46,-171/-389/201,#l_jy
r,62997,2316428,19/38/96/83,-211/-87/466/-173,-564/1239/1327/-460,387/116/-72,0/0,-2010/-1108/-15050,-910/276/-22,-174/-406/191,#l_jy
r,62998,2316468,18/38/97/83,-184/-93/432/-197,-564/1287/1294/-485,383/104/-67,0/0,-1908/-770/-15175,-932/266/14,-176/-422/180,#l_jy
r,62999,2316507,18/37/99/82,-172/-86/402/-199,-540/1237/1323/-501,380/92/-64,0/0,-1522/-558/-15306,-968/287/-37,-177/-436/169,#l_jy
r,63000,2316548,17/37/101/81,-193/-57/371/-226,-543/1320/1288/-508,376/79/-61,0/0,-1606/-668/-15464,-1018/303/-73,-178/-450/155,#l_jy
