r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,64882,1330980,-2/56/20/90,0/0/0/0,0/0/0/0,353/476/-268,0/0,-1388/640/-14638,-577/247/426,1767/-177/-488,#
r,64883,1331001,-2/56/20/90,0/0/0/0,0/0/0/0,353/476/-268,0/0,-1394/636/-14612,-571/244/422,1767/-177/-488,#
r,64884,1331020,-2/56/20/90,0/0/0/0,0/0/0/0,353/476/-268,0/0,-1402/628/-14603,-571/245/417,1767/-177/-488,#
r,64885,1331040,-2/56/20/90,0/0/0/0,0/0/0/0,353/476/-268,0/0,-1402/622/-14589,-572/248/414,1767/-177/-488,#
r,64886,1331067,-2/56/20/90,0/0/0/0,0/0/0/0,353/476/-268,0/0,-1400/614/-14572,-574/251/410,1767/-177/-488,#
r,64887,1331088,-2/56/20/90,0/0/0/0,0/0/0/0,353/476/-268,0/0,-1406/610/-14552,-574/252/398,1767/-177/-488,#
r,64888,1331108,-2/56/20/90,0/0/0/0,0/0/0/0,353/476/-268,0/0,-1414/600/-14520,-568/251/390,1767/-177/-488,#
r,64889,1331128,-2/56/20/90,0/0/0/0,0/0/0/0,353/476/-268,0/0,-1414/578/-14482,-561/250/382,1767/-177/-488,#
r,64890,1331148,-2/56/20/90,0/0/0/0,0/0/0/0,353/476/-268,0/0,-1418/560/-14466,-551/248/365,1767/-177/-488,#
r,64891,1331168,-2/56/20/90,0/0/0/0,0/0/0/0,353/476/-268,0/0,-1402/548/-14428,-547/250/349,1767/-177/-488,#
r,64892,1331187,-2/56/20/90,0/0/0/0,0/0/0/0,353/476/-268,0/0,-1362/574/-14384,-545/254/333,1767/-177/-488,#
r,64893,1331210,-2/56/20/90,1/0/0/0,0/0/0/0,353/476/-268,0/0,-1314/590/-14352,-543/260/302,1767/-177/-488,#
r,64894,1331229,-2/56/20/90,15/0/0/0,0/0/0/0,353/476/-268,0/0,-1296/596/-14336,-536/259/298,1767/-177/-488,#
r,64895,1331249,-2/56/20/90,10/0/0/0,0/0/0/0,353/476/-268,0/0,-1266/574/-14266,-525/259/287,1767/-177/-487,#
r,64896,1331269,-2/56/20/90,11/0/0/0,0/0/0/0,354/476/-268,0/0,-1238/578/-14222,-516/260/264,1767/-177/-487,#
r,64897,1331290,-2/56/20/90,14/0/0/0,0/0/0/0,354/475/-268,0/0,-1232/564/-14162,-507/258/253,1767/-177/-487,#
r,64898,1331309,-2/56/20/90,11/0/0/0,0/0/0/0,354/475/-268,0/0,-1242/546/-14130,-506/259/255,1767/-177/-486,#
r,64899,1331329,-2/56/20/90,23/0/0/0,0/0/0/0,354/475/-268,0/0,-1208/502/-14100,-506/264/245,1767/-177/-486,#
r,64900,1331350,-2/56/20/90,21/0/0/0,0/0/0/0,354/475/-268,0/0,-1192/458/-14067,-500/265/234,1767/-177/-486,#
r,64901,1331370,-2/56/20/90,16/0/0/0,0/0/0/0,354/474/-268,0/0,-1182/467/-14014,-491/261/235,1767/-177/-485,#
r,64902,1331390,-2/56/20/90,12/0/0/0,0/0/0/0,354/474/-268,0/0,-1134/464/-13942,-479/259/222,1767/-177/-485,#
r,64903,1331410,-1/56/20/90,30/0/0/0,0/0/0/0,355/474/-268,0/0,-1080/471/-13864,-472/259/213,1768/-177/-484,#
r,64904,1331430,-1/56/20/90,19/0/0/0,0/0/0/0,355/473/-268,0/0,-1022/469/-13767,-455/253/208,1768/-177/-484,#
r,64905,1331450,-1/56/20/90,50/0/0/0,0/0/0/0,356/473/-268,0/0,-1012/471/-13742,-444/248/208,1768/-177/-483,#
r,64906,1331471,-1/56/20/90,23/0/0/0,0/0/0/0,356/472/-268,0/0,-970/442/-13666,-434/246/196,1768/-177/-482,#
r,64907,1331490,-1/56/20/90,39/0/0/0,0/0/0/0,357/472/-268,0/0,-942/396/-13628,-431/247/188,1768/-177/-481,#
r,64908,1331511,-1/56/20/90,39/0/0/0,0/0/0/0,358/471/-268,0/0,-952/372/-13636,-440/252/192,1769/-177/-480,#
r,64909,1331530,-1/56/20/90,40/0/0/0,0/0/0/0,358/470/-268,0/0,-950/334/-13582,-431/248/185,1769/-177/-479,#
r,64910,1331550,-1/56/20/90,46/0/0/0,0/0/0/0,359/470/-268,0/0,-932/354/-13496,-416/239/187,1769/-177/-478,#
r,64911,1331570,-1/56/20/90,43/0/0/0,0/0/0/0,360/469/-268,0/0,-934/372/-13428,-407/234/198,1770/-177/-477,#
r,64912,1331590,-1/56/20/90,73/0/0/0,0/0/0/0,361/468/-268,0/0,-958/406/-13356,-397/224/217,1770/-177/-475,#
r,64913,1331610,0/56/20/90,49/0/0/0,0/0/0/0,362/467/-268,0/0,-974/426/-13278,-384/216/223,1771/-177/-474,#
r,64914,1331630,0/56/20/90,59/0/0/0,0/0/0/0,363/466/-268,0/0,-997/416/-13210,-378/210/234,1771/-177/-472,#
r,64915,1331650,0/56/20/90,98/0/0/0,0/0/0/0,364/464/-268,0/0,-1018/392/-13164,-378/211/237,1772/-178/-471,#
r,64916,1331670,0/56/20/90,67/0/0/0,0/0/0/0,365/463/-268,0/0,-993/344/-13128,-374/210/226,1772/-178/-469,#
r,64917,1331695,0/56/20/90,84/0/0/0,0/0/0/0,366/462/-268,0/0,-966/302/-13089,-371/211/214,1773/-178/-467,#
r,64918,1331716,0/56/20/90,121/0/0/0,0/0/0/0,368/460/-268,0/0,-958/262/-13058,-364/205/208,1774/-178/-465,#
r,64919,1331735,1/56/20/90,98/0/0/0,0/0/0/0,369/459/-268,0/0,-964/228/-13002,-351/198/205,1774/-178/-463,#
r,64920,1331756,1/56/20/90,108/0/0/0,0/0/0/0,371/457/-268,0/0,-943/216/-12924,-339/191/199,1775/-178/-460,#
r,64921,1331775,1/56/20/90,93/0/0/0,0/0/0/0,372/456/-268,0/0,-958/222/-12882,-330/183/206,1776/-178/-458,#
r,64922,1331795,1/56/20/90,119/0/0/0,0/0/0/0,374/454/-268,0/0,-1052/224/-12900,-336/177/233,1776/-178/-455,#
r,64923,1331816,2/56/20/90,139/2/0/0,0/0/0/0,376/452/-268,0/0,-1154/242/-12889,-344/172/271,1777/-178/-453,#
r,64924,1331836,2/56/20/90,147/0/0/0,0/0/0/0,377/450/-268,0/0,-1198/246/-12806,-337/163/280,1778/-178/-450,#
r,64925,1331856,2/56/20/90,131/1/0/0,0/0/0/0,379/448/-268,0/0,-1248/240/-12750,-332/155/290,1779/-178/-448,#
r,64926,1331875,2/56/20/90,144/0/0/0,0/0/0/0,381/446/-268,0/0,-1326/250/-12684,-326/143/318,1780/-178/-445,#
r,64927,1331895,3/56/20/90,134/2/0/0,0/0/0/0,382/444/-268,0/0,-1322/238/-12614,-329/142/319,1781/-179/-442,#
r,64928,1331915,3/56/20/90,137/0/0/0,0/0/0/0,384/442/-268,0/0,-1296/202/-12496,-301/127/303,1781/-179/-439,#
r,64929,1331936,3/56/20/90,133/5/0/0,0/0/0/0,386/440/-268,0/0,-1314/180/-12434,-296/123/308,1782/-179/-437,#
r,64930,1331955,3/56/20/90,162/5/0/0,0/0/0/0,387/438/-268,0/0,-1352/176/-12446,-304/122/327,1783/-179/-434,#
r,64931,1331976,4/56/20/90,165/6/0/0,0/0/0/0,389/436/-268,0/0,-1354/94/-12428,-301/120/310,1784/-179/-431,#
r,64932,1331996,4/56/20/90,132/7/0/0,0/0/0/0,392/434/-267,0/0,-1384/60/-12368,-294/116/315,1785/-179/-428,#
r,64933,1332016,4/56/20/90,151/9/0/0,0/0/0/0,393/432/-267,0/0,-1474/62/-12394,-314/121/350,1786/-179/-425,#
r,64934,1332035,4/56/20/90,141/15/0/0,0/0/0/0,395/429/-267,0/0,-1518/78/-12330,-312/115/362,1787/-179/-422,#
r,64935,1332055,5/56/20/90,166/9/0/0,0/0/0/0,397/427/-267,0/0,-1522/54/-12154,-281/97/357,1789/-178/-419,#
r,64936,1332076,5/56/20/90,127/19/0/0,0/0/0/0,399/425/-266,0/0,-1582/78/-12040,-267/83/384,1790/-178/-416,#
r,64937,1332096,5/56/20/90,141/26/0/0,0/0/0/0,401/423/-266,0/0,-1568/112/-11924,-257/74/391,1791/-178/-413,#
r,64938,1332116,6/56/20/90,102/20/0/0,0/0/0/0,403/421/-265,0/0,-1498/104/-11884,-271/86/372,1792/-178/-410,#
r,64939,1332136,6/56/20/90,136/43/0/0,0/0/0/0,404/419/-265,0/0,-1540/108/-11852,-274/83/394,1793/-177/-407,#
r,64940,1332156,6/56/20/90,132/45/0/0,0/0/0/0,407/417/-264,0/0,-1664/16/-11826,-272/76/413,1795/-177/-404,#
r,64941,1332176,6/57/20/90,118/42/0/0,0/0/0/0,409/415/-263,0/0,-1676/-8/-11824,-283/80/414,1796/-176/-401,#
r,64942,1332196,7/57/20/90,134/34/0/0,0/0/0/0,410/413/-262,0/0,-1710/-88/-11764,-269/71/417,1798/-176/-398,#
