r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,101129,2093268,49/50/31/90,0/0/0/1,0/0/0/0,349/-459/-269,0/0,-1206/48/-14552,-644/262/509,-1796/-148/480,#
r,101130,2093289,49/50/31/90,0/0/0/0,0/0/0/0,349/-459/-269,0/0,-1216/62/-14528,-642/259/514,-1796/-148/480,#
r,101131,2093308,49/50/31/90,0/0/0/4,0/0/0/0,349/-459/-269,0/0,-1242/58/-14517,-640/256/516,-1796/-148/480,#
r,101132,2093328,49/50/31/90,0/0/0/4,0/0/0/0,349/-459/-269,0/0,-1268/86/-14498,-634/249/526,-1796/-148/481,#
r,101133,2093349,49/50/31/90,0/0/0/4,0/0/0/0,349/-459/-269,0/0,-1280/100/-14475,-629/244/530,-1796/-148/481,#
r,101134,2093368,49/50/31/90,0/0/0/12,0/0/0/0,349/-459/-269,0/0,-1296/116/-14452,-628/242/534,-1796/-148/481,#
r,101135,2093389,49/50/31/90,0/0/0/3,0/0/0/0,349/-459/-269,0/0,-1320/148/-14430,-625/238/543,-1796/-148/481,#
r,101136,2093409,49/50/31/90,0/0/0/2,0/0/0/0,349/-460/-269,0/0,-1356/160/-14372,-620/233/554,-1796/-148/481,#
r,101137,2093428,49/50/31/90,0/0/0/2,0/0/0/0,348/-460/-269,0/0,-1394/148/-14334,-611/225/561,-1796/-148/481,#
r,101138,2093449,49/50/31/90,1/0/0/1,0/0/0/0,348/-460/-269,0/0,-1442/146/-14278,-602/218/571,-1796/-148/481,#
r,101139,2093468,49/50/31/90,2/0/0/0,0/0/0/0,348/-460/-269,0/0,-1474/162/-14236,-598/212/581,-1796/-148/481,#
r,101140,2093488,49/50/31/90,3/0/0/0,0/0/0/0,348/-460/-269,0/0,-1490/228/-14198,-598/208/592,-1796/-148/481,#
r,101141,2093508,49/50/31/90,6/0/0/-1,0/0/0/0,348/-460/-269,0/0,-1522/256/-14136,-590/199/602,-1796/-148/481,#
r,101142,2093529,49/50/31/90,15/0/0/-2,0/0/0/0,348/-460/-269,0/0,-1570/272/-14060,-574/187/612,-1796/-148/481,#
r,101143,2093549,49/50/31/90,15/0/0/-10,0/0/0/0,348/-460/-269,0/0,-1592/306/-13980,-563/177/627,-1796/-148/482,#
r,101144,2093568,49/50/31/90,14/0/0/-7,0/0/0/0,348/-460/-269,0/0,-1634/342/-13908,-553/168/644,-1796/-148/482,#
r,101145,2093589,49/50/31/90,16/0/0/-8,0/0/0/0,348/-460/-269,0/0,-1690/344/-13880,-547/161/650,-1797/-148/482,#
r,101146,2093608,49/50/31/90,26/0/0/-11,0/0/0/0,347/-460/-269,0/0,-1736/360/-13846,-546/157/662,-1797/-148/482,#
r,101147,2093630,49/50/31/90,21/0/0/-1,0/0/0/0,347/-461/-269,0/0,-1770/384/-13780,-537/149/673,-1797/-148/483,#
r,101148,2093656,49/50/31/90,25/0/0/1,0/0/0/0,347/-461/-269,0/0,-1782/364/-13742,-532/147/669,-1797/-148/483,#
r,101149,2093676,49/50/31/90,32/0/0/0,0/0/0/0,346/-461/-269,0/0,-1802/406/-13672,-519/138/682,-1797/-148/484,#
r,101150,2093696,49/50/31/90,33/0/0/5,0/0/0/0,346/-462/-269,0/0,-1806/370/-13600,-503/131/668,-1797/-148/484,#
r,101151,2093715,50/50/31/90,33/0/0/2,0/0/0/0,345/-463/-269,0/0,-1821/390/-13522,-486/121/679,-1797/-148/485,#
r,101152,2093736,50/50/31/90,35/0/0/3,0/0/0/0,344/-463/-269,0/0,-1814/421/-13474,-486/122/681,-1798/-148/486,#
r,101153,2093755,50/50/31/90,39/0/0/10,0/0/0/0,343/-464/-269,0/0,-1792/394/-13450,-488/126/663,-1798/-148/487,#
r,101154,2093776,50/50/31/90,80/0/0/7,0/0/0/0,343/-465/-269,0/0,-1778/352/-13410,-483/126/650,-1798/-148/489,#
r,101155,2093795,50/50/31/90,54/0/0/5,0/0/0/0,343/-465/-269,0/0,-1795/374/-13353,-472/118/659,-1799/-148/490,#
r,101156,2093815,50/50/31/90,57/0/0/3,0/0/0/0,341/-466/-269,0/0,-1764/350/-13303,-466/117/646,-1799/-148/491,#
r,101157,2093836,50/50/31/90,47/0/0/4,0/0/0/0,340/-467/-269,0/0,-1729/358/-13275,-462/119/635,-1799/-148/493,#
r,101158,2093855,50/50/31/90,54/0/0/2,0/0/0/0,339/-468/-269,0/0,-1744/404/-13170,-447/110/645,1799/-148/494,#
r,101159,2093875,51/50/31/90,61/0/0/3,0/0/0/0,338/-469/-269,0/0,-1760/414/-13106,-437/105/639,1799/-148/496,#
r,101160,2093896,51/50/31/90,98/0/0/5,0/0/0/0,338/-470/-269,0/0,-1750/454/-13074,-441/111/638,1799/-148/497,#
r,101161,2093915,51/50/31/90,67/0/0/2,0/0/0/0,336/-471/-269,0/0,-1766/484/-12996,-432/106/645,1798/-148/499,#
