r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,17835,366822,17/104/1/70,-2/40/15/0,0/0/0/0,565/-65/172,0/0,-1424/-3330/-12152,-166/116/310,-1636/149/5,#
r,17836,366841,17/105/1/70,-4/53/7/0,0/0/0/0,564/-65/173,0/0,-1380/-3478/-12064,-131/107/307,-1636/151/5,#
r,17837,366861,17/105/1/70,-4/46/9/0,0/0/0/0,564/-65/175,0/0,-1360/-3674/-11990,-117/112/286,-1636/152/6,#
r,17838,366882,17/105/1/70,-7/57/4/0,0/0/0/0,564/-65/176,0/0,-1296/-3896/-11986,-116/126/259,-1635/153/6,#
r,17839,366902,17/105/1/70,-8/65/2/0,0/0/0/0,563/-64/177,0/0,-1220/-4084/-11992,-119/139/232,-1635/154/6,#
r,17840,366922,17/105/1/70,-12/48/0/0,0/0/0/0,563/-64/178,0/0,-1230/-4206/-11948,-108/135/219,-1634/155/6,#
r,17841,366942,17/105/1/70,-24/45/0/0,0/0/0/0,563/-64/180,0/0,-1136/-4244/-11960,-120/148/175,-1634/156/6,#
r,17842,366962,17/105/1/70,-35/71/-1/0,0/0/0/0,563/-63/181,0/0,-1016/-4214/-11876,-95/138/161,-1634/157/6,#
r,17843,366982,16/105/1/70,-69/40/0/0,0/0/0/0,562/-62/182,0/0,-947/-4052/-11874,-101/138/167,-1634/159/5,#
r,17844,367003,16/105/1/70,-75/76/-4/-6,0/0/0/0,562/-60/183,0/0,-832/-3956/-11848,-113/148/175,-1634/160/4,#
r,17845,367023,16/106/1/70,-69/61/0/-12,0/0/0/0,562/-58/185,0/0,-822/-3925/-11748,-96/138/189,-1634/162/3,#
r,17846,367044,16/106/1/70,-101/73/-2/-15,0/0/0/0,562/-56/186,0/0,-964/-3936/-11754,-116/142/226,-1634/163/1,#
r,17847,367063,16/106/1/70,-108/75/-4/-14,0/0/0/0,562/-53/188,0/0,-1082/-3920/-11920,-168/165/255,-1634/165/0,#
r,17848,367083,16/106/1/70,-105/75/-3/-20,0/0/0/0,562/-51/189,0/0,-1092/-3968/-11952,-173/172/260,-1634/167/-2,#
r,17849,367103,15/106/1/70,-97/84/-2/-28,0/0/0/0,562/-48/190,0/0,-1108/-4018/-11866,-144/156/271,-1634/169/-4,#
r,17850,367123,15/106/1/70,-103/52/-2/-35,0/0/0/0,562/-45/192,0/0,-1138/-4054/-11796,-126/144/280,-1634/171/-6,#
r,17851,367143,15/106/1/70,-133/96/-2/-26,0/0/0/0,561/-42/193,0/0,-1124/-4082/-11826,-139/153/268,-1634/173/-8,#
r,17852,367163,15/106/1/70,-115/88/-2/-39,0/0/0/0,561/-39/195,0/0,-1038/-4108/-11890,-154/168/244,-1635/175/-11,#
r,17853,367184,15/107/1/70,-100/63/-8/-35,0/0/0/0,561/-36/196,0/0,-978/-4120/-11940,-162/173/236,-1635/177/-14,#
r,17854,367203,14/107/1/70,-140/93/-5/-61,0/0/0/0,560/-32/198,0/0,-943/-4056/-11954,-171/175/249,-1635/179/-17,#
r,17855,367223,14/107/1/70,-117/80/-8/-44,0/0/0/0,560/-28/199,0/0,-935/-3996/-11974,-182/179/262,-1636/181/-20,#
r,17856,367243,14/107/1/70,-166/71/-9/-62,0/0/0/0,560/-24/201,0/0,-918/-3950/-12014,-197/187/262,-1636/183/-24,#
