r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,70761,1458143,84/90/6/90,0/0/-93/6,0/0/0/0,72/-684/38,0/0,-1960/-586/-13478,-466/167/574,-1727/-106/841,# sy
r,70762,1458163,84/90/6/90,0/0/-79/2,0/0/0/0,71/-684/37,0/0,-1979/-596/-13494,-450/156/578,-1728/-106/841,# sy
r,70763,1458182,84/90/6/90,0/0/-91/0,0/0/0/0,71/-684/36,0/0,-2020/-676/-13508,-411/131/572,-1730/-106/841,# sy
r,70764,1458202,84/90/6/90,0/0/-88/0,0/0/0/0,71/-684/35,0/0,-2026/-716/-13586,-395/121/570,-1731/-107/841,# sy
r,70765,1458222,84/90/6/90,0/0/-85/0,0/0/0/0,72/-684/34,0/0,-2008/-718/-13689,-386/115/569,-1733/-107/841,# sy
r,70766,1458242,84/90/6/90,0/0/-66/-3,0/0/0/0,72/-684/33,0/0,-1979/-726/-13760,-381/114/551,-1734/-107/841,# sy
r,70767,1458262,84/90/5/90,0/0/-47/-5,0/0/0/0,72/-684/33,0/0,-1958/-694/-13796,-384/115/531,-1736/-107/841,# sy
r,70768,1458282,84/90/5/90,0/0/-66/-8,0/0/0/0,72/-684/32,0/0,-2002/-654/-13806,-363/99/555,-1737/-107/840,# sy
r,70769,1458303,84/90/5/90,0/0/-56/-2,0/0/0/0,72/-684/31,0/0,-2012/-630/-13838,-342/81/562,-1738/-107/840,# sy
r,70770,1458323,84/90/5/90,0/0/-38/-1,0/0/0/0,72/-684/30,0/0,-1960/-616/-13872,-352/92/547,-1739/-107/840,# sy
r,70771,1458343,84/90/5/90,0/0/-38/0,0/0/0/0,72/-684/30,0/0,-1928/-586/-13860,-347/95/548,-1740/-107/840,# sy
r,70772,1458363,84/90/5/90,0/0/-49/0,0/0/0/0,72/-685/29,0/0,-1928/-582/-13874,-330/83/554,-1740/-108/840,# sy
r,70773,1458387,84/90/5/90,0/0/-40/0,0/0/0/0,72/-685/29,0/0,-1879/-582/-13939,-337/91/540,-1741/-108/840,# sy
r,70774,1458407,84/90/5/90,0/0/-23/1,0/0/0/0,72/-685/29,0/0,-1836/-574/-13944,-328/91/528,-1742/-108/840,# sy
r,70775,1458428,84/90/5/90,0/0/-28/0,0/0/0/0,72/-685/28,0/0,-1810/-608/-13956,-324/94/515,-1742/-108/840,# sy
r,70776,1458448,84/90/5/90,0/0/-13/0,0/0/0/0,72/-685/28,0/0,-1766/-666/-14038,-341/109/490,-1743/-108/840,# sy
r,70777,1458469,84/90/5/90,0/0/-13/-1,0/0/0/0,72/-685/28,0/0,-1750/-698/-14066,-351/116/485,-1743/-108/840,# sy
r,70778,1458488,84/90/5/90,0/0/-11/4,0/0/0/0,72/-685/28,0/0,-1756/-730/-14058,-345/119/486,-1743/-108/840,# sy
r,70779,1458508,84/90/5/90,0/0/-4/-1,0/0/0/0,72/-685/28,0/0,-1734/-780/-14103,-342/123/473,-1743/-108/840,# sy
r,70780,1458528,84/90/5/90,0/0/-1/2,0/0/0/0,72/-685/28,0/0,-1714/-842/-14112,-341/126/457,-1743/-108/840,# sy
r,70781,1458549,84/90/5/90,0/0/0/-1,0/0/0/0,72/-685/28,0/0,-1694/-832/-14056,-341/130/461,-1743/-108/840,# sy
r,70782,1458568,84/90/5/90,0/0/0/1,0/0/0/0,72/-685/28,0/0,-1666/-858/-13992,-325/128/449,-1743/-108/840,# sy
r,70783,1458588,84/90/5/90,0/0/1/-1,0/0/0/0,72/-685/28,0/0,-1629/-924/-14000,-332/124/432,-1743/-108/840,# sy
r,70784,1458608,84/90/5/90,-1/0/2/1,0/0/0/0,72/-685/28,0/0,-1612/-982/-13989,-303/126/419,-1743/-108/840,# sy
r,70785,1458628,84/90/5/90,-5/0/3/-1,0/0/0/0,72/-685/28,0/0,-1576/-976/-13992,-329/146/419,-1743/-108/840,# sy
r,70786,1458648,84/90/5/90,-3/0/8/1,0/0/0/0,72/-685/28,0/0,-1536/-1026/-14012,-328/154/400,-1743/-108/840,# sy
r,70787,1458669,84/90/5/90,-17/0/5/-2,0/0/0/0,72/-685/28,0/0,-1502/-1146/-14024,-316/156/362,-1743/-108/840,# sy
r,70788,1458688,84/90/5/90,-14/0/11/1,0/0/0/0,73/-685/28,0/0,-1442/-1198/-14012,-331/168/340,-1742/-108/839,# sy
r,70789,1458708,84/90/5/90,-23/0/7/-1,0/0/0/0,73/-684/28,0/0,-1428/-1178/-13978,-335/172/359,-1742/-108/839,# sy
r,70790,1458728,84/90/5/90,-43/0/13/1,0/0/0/0,74/-684/28,0/0,-1440/-1320/-13922,-295/157/338,-1742/-108/838,# sy
r,70791,1458748,84/90/5/90,-32/0/14/-5,0/0/0/0,75/-684/28,0/0,-1454/-1430/-13946,-289/157/319,-1741/-107/837,# sy
r,70792,1458768,84/90/5/90,-49/0/12/1,0/0/0/0,76/-684/29,0/0,-1482/-1400/-13966,-318/173/344,-1741/-107/836,# sy
r,70793,1458788,83/90/5/90,-80/0/6/-1,0/0/0/0,77/-684/29,0/0,-1492/-1348/-14017,-336/183/367,-1740/-107/835,# sy
r,70794,1458808,83/90/5/90,-89/0/5/0,0/0/0/0,78/-684/29,0/0,-1474/-1388/-14058,-334/183/352,-1740/-107/834,# sy
r,70795,1458828,83/90/5/90,-66/0/5/-2,0/0/0/0,80/-684/29,0/0,-1432/-1358/-14092,-346/189/352,-1740/-107/832,# sy
r,70796,1458848,83/90/5/90,-60/0/0/1,0/0/0/0,81/-683/29,0/0,-1394/-1344/-14075,-348/190/365,-1739/-107/831,# sy
r,70797,1458869,83/90/5/90,-83/0/0/-1,0/0/0/0,83/-683/29,0/0,-1374/-1480/-14116,-335/188/327,-1739/-106/829,# sy
r,70798,1458888,83/90/5/90,-125/0/0/1,0/0/0/0,85/-683/29,0/0,-1406/-1568/-14225,-351/200/303,-1739/-106/827,# sy
r,70799,1458909,82/90/5/90,-85/0/-1/-2,0/0/0/0,87/-682/29,0/0,-1418/-1514/-14294,-372/207/325,-1738/-106/825,# sy
r,70800,1458928,82/90/5/90,-123/0/0/0,0/0/0/0,90/-682/29,0/0,-1400/-1610/-14358,-386/222/295,-1738/-106/822,# sy
r,70801,1458949,82/90/5/90,-125/0/-3/-4,0/0/0/0,92/-682/29,0/0,-1408/-1634/-14402,-388/227/298,-1738/-106/820,# sy
r,70802,1458968,82/90/5/90,-147/0/-7/-4,0/0/0/0,95/-681/29,0/0,-1464/-1550/-14408,-387/220/334,-1737/-105/817,# sy
r,70803,1458988,81/90/5/90,-146/0/-4/-11,0/0/0/0,97/-681/29,0/0,-1494/-1492/-14416,-379/210/351,-1737/-105/814,# sy
r,70804,1459008,81/90/5/90,-158/0/-4/-7,0/0/0/0,101/-680/29,0/0,-1492/-1524/-14400,-365/201/340,-1736/-105/811,# sy
r,70805,1459028,81/90/5/90,-147/0/-2/-21,0/0/0/0,104/-680/29,0/0,-1442/-1540/-14403,-373/213/331,-1736/-104/807,# sy
r,70806,1459049,80/90/5/90,-177/0/-1/-24,0/0/0/0,108/-679/29,0/0,-1416/-1570/-14396,-359/208/331,-1735/-104/804,# sy
r,70807,1459069,80/90/5/90,-199/0/0/-19,0/0/0/0,111/-678/29,0/0,-1398/-1578/-14417,-370/214/325,-1734/-104/800,# sy
r,70808,1459089,80/90/5/90,-174/0/0/-20,0/0/0/0,115/-677/29,0/0,-1388/-1540/-14420,-376/215/342,-1733/-103/796,# sy
r,70809,1459118,79/90/5/90,-220/0/0/-30,0/0/0/0,124/-675/29,0/0,-1340/-1588/-14450,-378/221/326,-1732/-102/786,# sy
r,70810,1459139,79/90/5/90,-223/0/0/-24,0/0/0/0,128/-674/29,0/0,-1360/-1552/-14414,-364/213/320,-1731/-102/782,# sy
r,70811,1459158,78/90/5/90,-227/0/2/-32,0/0/0/0,133/-673/29,0/0,-1372/-1422/-14270,-336/190/375,-1730/-101/777,# sy
r,70812,1459179,78/90/5/90,-232/0/0/-23,0/0/0/0,138/-672/29,0/0,-1326/-1370/-14242,-333/194/382,-1729/-100/771,# sy
r,70813,1459198,77/90/5/90,-226/0/0/-51,0/0/0/0,143/-671/29,0/0,-1220/-1494/-14366,-352/215/314,-1728/-100/766,# sy
r,70814,1459218,77/90/5/90,-250/0/0/-30,0/0/0/0,148/-669/29,0/0,-1196/-1522/-14452,-363/224/308,-1727/-99/760,# sy
r,70815,1459239,76/90/5/89,-269/0/0/-27,0/0/0/0,153/-668/29,0/0,-1238/-1358/-14348,-357/208/382,-1726/-99/754,# sy
r,70816,1459259,76/90/5/89,-275/0/0/-36,0/0/0/0,159/-666/29,0/0,-1258/-1312/-14332,-346/201/394,-1725/-98/748,# sy
r,70817,1459278,75/90/5/89,-250/0/0/-51,0/0/0/0,165/-664/29,0/0,-1140/-1478/-14439,-365/224/307,-1724/-97/742,# sy
r,70818,1459299,75/90/5/89,-245/0/0/-61,0/0/0/0,171/-662/29,0/0,-1166/-1346/-14456,-351/209/357,-1723/-96/735,# sy
r,70819,1459318,74/90/5/89,-298/0/0/-42,0/0/0/0,177/-660/29,0/0,-1224/-1194/-14382,-356/199/419,-1722/-95/729,# sy
r,70820,1459339,73/90/5/89,-291/0/0/-64,0/0/0/0,183/-658/29,0/0,-1250/-1212/-14560,-406/230/398,-1720/-95/722,# sy
r,70821,1459358,73/90/5/89,-301/0/0/-66,0/0/0/0,190/-655/29,0/0,-1174/-1284/-14616,-401/232/383,-1719/-94/715,# sy
r,70822,1459378,72/90/5/89,-288/0/0/-40,0/0/0/0,196/-653/29,0/0,-1264/-1150/-14467,-383/212/453,-1718/-93/708,# sy
r,70823,1459398,72/90/5/89,-313/0/0/-53,0/0/0/0,202/-650/29,0/0,-1232/-1072/-14582,-457/251/434,-1717/-92/700,# sy
r,70824,1459419,71/90/5/89,-295/0/0/-49,0/0/0/0,209/-648/29,0/0,-1074/-1264/-14666,-446/269/356,-1716/-91/693,# sy
r,70825,1459438,70/90/5/88,-321/0/0/-79,0/0/0/0,215/-645/29,0/0,-1244/-1204/-14489,-368/216/436,-1714/-90/685,# sy
r,70826,1459458,70/90/5/88,-321/0/0/-64,0/0/0/0,222/-642/29,0/0,-1180/-1180/-14684,-441/249/456,-1713/-89/678,# sy
r,70827,1459479,69/90/5/88,-333/0/0/-82,0/0/0/0,228/-638/29,0/0,-1040/-1312/-14903,-496/295/368,-1712/-88/670,# sy
r,70828,1459498,68/90/5/88,-339/0/0/-89,0/0/0/0,236/-635/29,0/0,-1178/-1300/-14720,-412/241/441,-1711/-87/662,# sy
r,70829,1459519,68/90/5/88,-335/0/0/-96,0/0/0/0,243/-632/29,0/0,-1098/-1220/-14894,-471/274/443,-1709/-85/653,# sy
r,70830,1459538,67/90/5/88,-357/0/0/-60,0/0/0/0,250/-628/29,0/0,-1058/-1288/-14986,-483/288/409,-1708/-84/645,# sy
r,70831,1459559,66/90/5/88,-351/0/0/-53,0/0/0/0,257/-624/29,0/0,-1172/-1278/-14778,-397/227/471,-1707/-83/637,# sy
r,70832,1459579,66/90/5/87,-351/0/0/-53,0/0/0/0,264/-620/29,0/0,-1076/-1212/-14980,-474/279/447,-1705/-82/628,# sy
r,70833,1459599,65/90/5/87,-355/0/0/-60,0/0/0/0,272/-616/29,0/0,-1092/-1244/-14906,-446/266/447,-1704/-80/619,# sy
r,70834,1459620,64/90/5/87,-358/0/0/-90,0/0/0/0,279/-611/29,0/0,-1080/-1282/-14914,-425/250/440,-1703/-79/611,# sy
r,70835,1459643,63/90/5/87,-380/0/0/-105,0/0/0/0,286/-607/29,0/0,-992/-1226/-15060,-486/297/447,-1702/-78/602,# sy
r,70836,1459663,63/90/5/87,-355/0/0/-105,0/0/0/0,294/-602/29,0/0,-1038/-1216/-14900,-415/252/485,-1700/-76/593,# sy
