r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,29417,604662,-5/108/15/90,0/0/0/1,0/0/0/0,327/487/301,0/0,-2304/-1664/-13814,-427/186/508,-1463/97/-587,#
r,29418,604683,-5/108/15/90,0/0/0/-1,0/0/0/0,327/487/301,0/0,-2288/-1642/-13820,-434/191/499,-1463/97/-587,#
r,29419,604702,-5/108/15/90,0/0/0/1,0/0/0/0,327/487/301,0/0,-2266/-1624/-13810,-438/195/492,-1463/97/-587,#
r,29420,604727,-5/108/15/90,0/0/0/-1,0/0/0/0,327/487/301,0/0,-2226/-1640/-13772,-440/202/477,-1463/97/-587,#
r,29421,604748,-5/108/15/90,0/0/0/2,0/0/0/0,327/487/301,0/0,-2194/-1652/-13748,-440/206/462,-1463/97/-587,#
r,29422,604768,-5/108/15/90,0/0/0/-2,0/0/0/0,327/487/301,0/0,-2144/-1664/-13739,-443/212/449,-1463/97/-587,#
r,29423,604788,-5/108/15/90,0/0/0/1,0/0/0/0,327/487/301,0/0,-2114/-1640/-13739,-449/218/444,-1463/97/-587,#
r,29424,604808,-5/108/15/90,0/0/0/-1,0/0/0/0,327/487/301,0/0,-2084/-1662/-13742,-446/222/427,-1463/97/-587,#
r,29425,604828,-5/108/15/90,0/0/0/1,0/0/0/0,327/487/301,0/0,-2036/-1650/-13752,-453/230/413,-1463/97/-587,#
r,29426,604848,-5/108/15/90,0/0/0/-2,0/0/0/0,327/487/301,0/0,-1974/-1684/-13739,-445/233/382,-1463/97/-587,#
r,29427,604868,-5/108/15/90,0/0/0/2,0/0/0/0,327/487/301,0/0,-1918/-1640/-13734,-448/237/378,-1463/97/-587,#
r,29428,604888,-5/108/15/90,11/0/0/-4,0/0/0/0,327/487/301,0/0,-1856/-1666/-13666,-424/229/349,-1463/97/-587,#
r,29429,604908,-5/108/15/90,11/0/0/2,0/0/0/0,328/486/301,0/0,-1804/-1648/-13675,-428/234/339,-1463/97/-587,#
r,29430,604928,-5/108/15/90,20/0/0/-1,0/0/0/0,328/486/301,0/0,-1762/-1726/-13608,-410/231/300,-1463/97/-587,#
r,29431,604948,-4/108/15/90,39/0/0/2,0/0/0/0,328/486/301,0/0,-1721/-1902/-13475,-359/207/249,-1463/98/-586,#
r,29432,604968,-4/108/15/90,60/0/0/-1,0/0/0/0,329/485/301,0/0,-1726/-1958/-13544,-396/227/237,-1463/98/-585,#
r,29433,604988,-4/108/15/90,50/0/0/1,0/0/0/0,330/485/301,0/0,-1778/-1886/-13578,-409/229/280,-1463/99/-584,#
r,29434,605008,-4/108/15/90,91/0/0/-4,0/0/0/0,331/484/301,0/0,-1864/-1795/-13458,-373/204/318,-1463/99/-583,#
r,29435,605029,-4/108/15/90,70/0/0/2,0/0/0/0,332/483/301,0/0,-1892/-1702/-13360,-345/189/321,-1464/100/-582,#
r,29436,605048,-4/108/15/90,87/0/0/-2,0/0/0/0,333/482/301,0/0,-1916/-1656/-13402,-360/198/322,-1464/101/-581,#
