r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,127481,2633530,13/36/38/81,0/0/0/0,0/0/0/0,359/358/-357,0/0,-798/-28/-13410,-485/194/507,1792/-207/-424,#
r,127482,2633549,13/36/38/81,0/0/1/0,0/0/0/0,359/358/-357,0/0,-806/0/-13432,-493/197/511,1792/-207/-424,#
r,127483,2633570,13/36/38/81,0/0/3/0,0/0/0/0,359/358/-357,0/0,-824/-8/-13436,-489/194/517,1792/-207/-424,#
r,127484,2633589,13/36/38/81,0/0/1/0,0/0/0/0,359/358/-357,0/0,-860/-14/-13446,-488/192/521,1792/-207/-424,#
r,127485,2633609,13/36/38/81,0/0/0/0,0/0/0/0,359/358/-357,0/0,-878/-30/-13425,-479/185/524,1792/-207/-424,#
r,127486,2633629,13/36/38/81,0/0/0/0,0/0/0/0,359/358/-357,0/0,-896/-22/-13388,-473/180/529,1792/-207/-424,#
r,127487,2633649,13/36/38/81,0/0/0/0,0/0/0/0,359/358/-357,0/0,-874/4/-13386,-476/182/528,1792/-207/-424,#
r,127488,2633671,13/36/38/81,0/0/-1/0,0/0/0/0,359/358/-357,0/0,-862/30/-13380,-472/179/530,1792/-207/-424,#
r,127489,2633696,13/36/38/81,0/0/-1/0,0/0/0/0,359/358/-357,0/0,-862/36/-13362,-476/181/531,1792/-207/-424,#
r,127490,2633716,13/36/38/81,0/0/-1/0,0/0/0/0,359/358/-357,0/0,-862/48/-13360,-480/183/534,1792/-207/-424,#
r,127491,2633737,13/36/38/81,0/0/0/0,0/0/0/0,359/358/-357,0/0,-908/22/-13344,-479/178/549,1792/-207/-424,#
r,127492,2633761,13/36/38/81,0/0/2/0,0/0/0/0,359/358/-357,0/0,-974/8/-13316,-473/170/564,1792/-207/-424,#
r,127493,2633782,13/36/38/81,0/0/1/0,0/0/0/0,359/358/-357,0/0,-1012/16/-13317,-476/168/575,1792/-207/-424,#
r,127494,2633802,13/36/38/81,0/0/2/0,0/0/0/0,359/358/-357,0/0,-1036/50/-13303,-479/167/588,1792/-207/-424,#
r,127495,2633822,13/36/38/81,0/0/1/0,0/0/0/0,359/358/-357,0/0,-1052/72/-13288,-480/165/601,1792/-207/-424,#
r,127496,2633843,13/36/38/81,0/0/0/0,0/0/0/0,359/358/-357,0/0,-1060/96/-13286,-487/166/613,1792/-207/-424,#
r,127497,2633862,13/36/38/81,0/0/0/0,0/0/0/0,359/358/-357,0/0,-1054/136/-13298,-499/169/623,1792/-207/-424,#
r,127498,2633884,13/36/38/81,0/0/-1/0,0/0/0/0,359/358/-357,0/0,-1094/168/-13262,-496/163/646,1792/-207/-424,#
r,127499,2633910,13/36/38/81,0/0/0/0,0/0/0/0,359/358/-357,0/0,-1112/170/-13242,-494/162/662,1792/-207/-424,#
r,127500,2633930,13/36/38/81,0/0/-2/0,0/0/0/0,359/358/-357,0/0,-1134/192/-13260,-505/166/677,1792/-207/-424,#
r,127501,2633950,13/36/38/81,0/0/1/-1,0/0/0/0,359/358/-357,0/0,-1160/254/-13260,-512/168/699,1792/-207/-424,#
r,127502,2633971,13/36/38/81,-2/0/-1/-1,0/0/0/0,359/358/-357,0/0,-1194/276/-13196,-493/156/717,1792/-207/-424,#
r,127503,2633990,13/36/38/81,-12/0/4/-8,0/0/0/0,359/358/-357,0/0,-1184/252/-13153,-476/148/713,1792/-207/-424,#
r,127504,2634009,13/36/38/81,-17/0/-2/-4,0/0/0/0,359/358/-357,0/0,-1194/230/-13122,-463/140/707,1792/-207/-425,#
r,127505,2634029,13/36/38/81,-25/0/2/-6,0/0/0/0,359/358/-357,0/0,-1192/208/-13114,-467/141/707,1792/-207/-425,#
r,127506,2634051,13/36/38/81,-38/0/-3/-8,0/0/0/0,358/359/-357,0/0,-1188/162/-13052,-444/129/702,1792/-207/-426,#
r,127507,2634070,13/36/38/81,-53/0/3/-13,0/0/0/0,358/360/-357,0/0,-1154/82/-13056,-445/133/686,1791/-207/-427,#
r,127508,2634091,12/36/38/81,-51/0/-2/-13,0/0/0/0,357/360/-357,0/0,-1136/20/-13012,-414/118/677,1791/-207/-428,#
r,127509,2634113,12/36/38/81,-36/0/-1/-20,0/0/0/0,355/362/-357,0/0,-1126/8/-13024,-423/124/683,1790/-207/-431,#
