r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,95294,1968552,21/45/42/50,0/0/0/0,0/0/0/0,485/39/-246,0/0,-893/82/-14638,-662/331/453,-1705/2/-192,#
r,95295,1968572,21/45/42/50,0/0/0/0,0/0/0/0,485/39/-246,0/0,-856/100/-14646,-668/338/443,-1705/2/-192,#
r,95296,1968594,21/45/42/50,-1/0/0/0,0/0/0/0,485/40/-246,0/0,-828/124/-14674,-678/347/429,-1705/2/-192,#
r,95297,1968620,21/45/42/50,-2/0/0/0,0/0/0/0,485/40/-246,0/0,-818/146/-14706,-685/354/424,-1705/2/-192,#
r,95298,1968639,21/45/42/50,-2/0/0/0,0/0/0/0,485/40/-246,0/0,-796/150/-14725,-685/360/412,-1705/2/-192,#
r,95299,1968659,21/45/42/50,-4/0/0/0,0/0/0/0,485/40/-246,0/0,-746/132/-14710,-679/365/389,-1705/2/-192,#
r,95300,1968680,21/45/42/50,-7/0/0/0,0/0/0/0,485/40/-246,0/0,-686/116/-14716,-681/375/358,-1705/2/-192,#
r,95301,1968700,21/45/42/50,-11/0/0/0,0/0/0/0,485/40/-246,0/0,-616/124/-14789,-689/388/327,-1705/2/-192,#
r,95302,1968720,21/45/42/50,-17/0/0/0,0/0/0/0,485/40/-246,0/0,-546/126/-14789,-672/386/304,-1705/2/-193,#
r,95303,1968740,21/45/42/50,-13/0/0/0,0/0/0/0,484/40/-246,0/0,-482/98/-14752,-650/383/273,-1705/2/-193,#
r,95304,1968759,21/45/42/50,-29/0/0/0,0/0/0/0,484/41/-246,0/0,-416/86/-14739,-642/388/242,-1705/2/-193,#
r,95305,1968780,21/45/42/50,-40/0/0/0,0/0/0/0,484/41/-246,0/0,-372/72/-14782,-642/398/225,-1705/2/-194,#
r,95306,1968800,21/45/42/50,-46/0/0/0,0/0/0/0,484/42/-246,0/0,-342/36/-14853,-638/406/209,-1705/2/-195,#
r,95307,1968823,21/45/42/50,-81/0/0/-13,0/0/0/0,484/45/-246,0/0,-344/2/-14894,-628/406/196,-1706/3/-197,#
r,95308,1968842,20/45/42/50,-48/0/0/-24,0/0/0/0,484/46/-246,0/0,-354/-10/-14903,-625/408/187,-1706/3/-199,#
r,95309,1968862,20/45/42/50,-59/0/0/-35,0/0/0/0,484/48/-246,0/0,-346/-14/-14952,-632/418/170,-1706/3/-201,#
r,95310,1968883,20/45/42/50,-95/0/0/-33,0/0/0/0,483/50/-246,0/0,-314/-14/-14989,-644/430/148,-1706/4/-204,#
r,95311,1968903,20/45/42/50,-114/0/0/-41,0/0/0/0,483/53/-246,0/0,-308/0/-15003,-644/432/132,-1706/4/-206,#
r,95312,1968922,20/45/42/50,-108/0/0/-45,0/0/0/0,483/55/-246,0/0,-344/18/-14964,-624/419/131,-1706/5/-209,#
r,95313,1968943,19/45/42/50,-128/0/0/-40,0/0/0/0,482/58/-246,0/0,-312/44/-14917,-606/411/127,-1706/5/-213,#
r,95314,1968963,19/45/42/49,-104/0/0/-90,0/0/0/0,481/62/-246,0/0,-194/40/-14932,-605/417/109,-1706/6/-217,#
r,95315,1968982,19/45/42/49,-134/0/0/-101,0/0/0/0,481/66/-246,0/0,-184/26/-14964,-601/417/101,-1706/7/-221,#
r,95316,1969002,18/45/42/49,-135/0/0/-62,0/0/0/0,480/70/-246,0/0,-233/78/-14980,-591/408/113,-1706/8/-226,#
r,95317,1969022,18/45/42/49,-170/0/0/-73,0/0/0/0,480/74/-246,0/0,-211/136/-15002,-589/403/119,-1707/9/-231,#
r,95318,1969042,18/45/42/49,-216/0/0/-79,0/0/0/0,479/79/-246,0/0,-222/120/-15014,-576/392/114,-1707/10/-237,#
r,95319,1969062,17/45/42/49,-208/0/0/-103,0/0/0/0,478/84/-245,0/0,-252/116/-14982,-566/382/112,-1707/11/-243,#
r,95320,1969082,17/45/42/48,-220/0/0/-124,0/0/0/0,477/90/-245,0/0,-272/132/-14978,-569/381/113,-1707/12/-250,#
r,95321,1969103,16/45/42/48,-236/0/0/-127,0/0/0/0,475/96/-245,0/0,-350/194/-14998,-574/373/137,-1708/13/-257,#
r,95322,1969128,16/45/42/48,-256/0/0/-100,0/0/0/0,474/102/-245,0/0,-444/254/-14948,-548/342/176,-1708/14/-264,#
r,95323,1969148,15/45/42/47,-263/0/0/-130,0/0/0/0,473/108/-245,0/0,-538/352/-14856,-518/307/231,-1708/15/-272,#
r,95324,1969168,15/45/42/47,-266/0/0/-144,0/0/0/0,471/115/-245,0/0,-566/378/-14830,-503/291/242,-1709/17/-280,#
r,95325,1969187,14/45/42/47,-285/0/0/-170,0/0/0/0,469/122/-245,0/0,-614/440/-14830,-493/271/263,-1709/18/-288,#
r,95326,1969208,14/45/42/47,-256/0/0/-168,0/0/0/0,468/128/-245,0/0,-748/584/-14724,-448/223/317,-1710/20/-296,#
r,95327,1969228,13/45/42/46,-277/0/0/-178,0/0/0/0,466/135/-245,0/0,-812/562/-14675,-397/174/359,-1710/21/-305,#
r,95328,1969248,13/45/42/46,-296/1/0/-191,0/0/0/0,463/142/-245,0/0,-808/642/-14628,-362/142/385,-1711/22/-314,#
r,95329,1969268,12/45/42/46,-288/2/0/-152,0/0/0/0,462/149/-245,0/0,-798/742/-14594,-324/109/409,-1711/24/-322,#
r,95330,1969288,12/45/42/45,-289/6/0/-188,0/0/0/0,459/156/-244,0/0,-860/839/-14562,-285/71/451,-1712/25/-331,#
r,95331,1969308,11/45/42/45,-294/11/0/-198,0/0/0/0,457/163/-244,0/0,-874/900/-14567,-261/47/454,-1712/27/-340,#
r,95332,1969328,11/45/42/45,-264/16/0/-196,0/0/0/0,455/170/-244,0/0,-904/966/-14567,-243/21/479,-1713/29/-349,#
r,95333,1969348,10/45/42/44,-273/27/0/-188,0/0/0/0,452/176/-243,0/0,-1004/1072/-14528,-209/-13/527,-1714/30/-357,#
r,95334,1969368,10/45/42/44,-251/22/0/-180,0/0/0/0,450/183/-243,0/0,-1046/1104/-14492,-182/-34/534,-1714/32/-366,#
r,95335,1969388,9/45/42/43,-267/42/0/-157,0/0/0/0,447/190/-242,0/0,-1056/1088/-14474,-145/-58/516,-1715/34/-375,#
r,95336,1969408,9/45/42/43,-222/62/0/-163,0/0/0/0,446/196/-241,0/0,-1120/1138/-14474,-105/-91/541,-1715/37/-383,#
r,95337,1969429,8/45/42/43,-244/73/0/-150,0/0/0/0,443/202/-240,0/0,-1198/1262/-14460,-83/-114/575,-1716/39/-391,#
r,95338,1969448,8/45/42/42,-273/77/0/-178,0/0/0/0,441/208/-239,0/0,-1192/1246/-14425,-52/-136/561,-1717/42/-399,#
r,95339,1969469,7/45/42/42,-236/73/0/-178,0/0/0/0,439/214/-237,0/0,-1232/1168/-14408,-8/-165/544,-1717/44/-407,#
r,95340,1969488,7/46/42/42,-247/120/0/-168,0/0/0/0,436/220/-236,0/0,-1284/1226/-14382,9/-185/574,-1718/48/-415,#
r,95341,1969508,6/46/42/41,-251/124/0/-147,0/0/0/0,435/225/-234,0/0,-1296/1304/-14362,13/-195/590,-1718/51/-423,#
r,95342,1969527,6/46/42/41,-239/109/0/-172,0/0/0/0,433/231/-232,0/0,-1304/1250/-14242,43/-213/585,-1719/54/-430,#
r,95343,1969548,5/46/42/41,-235/145/0/-146,0/0/0/0,431/236/-229,0/0,-1298/1216/-14039,90/-241/589,-1719/58/-437,#
r,95344,1969568,5/47/42/40,-195/185/0/-150,0/0/0/0,430/241/-226,0/0,-1352/1268/-13884,113/-258/634,-1720/62/-444,#
r,95345,1969588,4/47/42/40,-212/169/0/-165,0/0/0/0,428/246/-224,0/0,-1382/1274/-13884,104/-255/631,-1721/67/-451,#
r,95346,1969608,4/47/42/40,-184/204/4/-140,0/0/0/0,426/250/-220,0/0,-1366/1172/-13946,90/-245/608,-1721/72/-457,#
r,95347,1969628,4/48/42/40,-210/191/7/-163,0/0/0/0,425/255/-217,0/0,-1338/1074/-13960,75/-232/597,-1722/77/-463,#
r,95348,1969648,3/48/42/39,-206/231/11/-142,0/0/0/0,424/259/-213,0/0,-1346/1020/-13986,68/-228/612,-1722/83/-470,#
r,95349,1969668,3/49/42/39,-176/240/21/-139,0/0/0/0,423/263/-209,0/0,-1368/932/-13988,82/-239/616,-1723/89/-475,#
r,95350,1969688,3/49/42/39,-165/259/30/-146,0/0/0/0,422/267/-205,0/0,-1354/824/-13989,103/-249/613,-1723/95/-481,#
r,95351,1969708,2/50/42/38,-156/280/27/-118,0/0/0/0,421/271/-200,0/0,-1382/772/-14006,94/-242/635,-1724/101/-487,#
r,95352,1969728,2/50/42/38,-143/276/30/-131,0/0/0/0,420/275/-195,0/0,-1398/726/-14062,81/-235/662,-1725/108/-492,#
r,95353,1969750,2/51/42/38,-166/292/43/-141,0/0/0/0,420/279/-190,0/0,-1368/564/-14158,78/-241/648,-1725/115/-497,#
r,95354,1969770,1/51/42/38,-148/307/73/-136,0/0/0/0,419/282/-185,0/0,-1332/469/-14203,65/-232/627,-1726/123/-501,#
r,95355,1969791,1/52/42/37,-162/303/51/-107,0/0/0/0,418/286/-180,0/0,-1302/404/-14230,46/-223/632,-1727/131/-506,#
r,95356,1969810,1/53/42/37,-127/316/86/-115,0/0/0/0,418/289/-174,0/0,-1290/342/-14239,46/-229/653,-1727/139/-510,#
r,95357,1969830,0/53/43/37,-106/311/88/-128,0/0/0/0,417/292/-168,0/0,-1264/260/-14272,52/-233/660,-1728/147/-514,#
r,95358,1969850,0/54/43/37,-121/320/85/-103,0/0/0/0,416/295/-162,0/0,-1248/252/-14275,53/-240/683,-1729/156/-518,#
r,95359,1969870,0/55/43/36,-134/339/113/-66,0/0/0/0,416/297/-156,0/0,-1254/274/-14278,26/-233/715,-1729/165/-521,#
r,95360,1969891,0/55/43/36,-121/349/120/-112,0/0/0/0,416/300/-150,0/0,-1202/220/-14339,1/-220/718,-1730/174/-524,#
r,95361,1969910,0/56/43/36,-114/338/113/-96,0/0/0/0,415/302/-144,0/0,-1164/136/-14382,11/-232/718,-1731/183/-527,#
r,95362,1969931,-1/57/43/36,-105/331/105/-74,0/0/0/0,415/304/-138,0/0,-1114/36/-14430,-6/-225/713,-1731/192/-530,#
r,95363,1969951,-1/57/44/36,-106/334/70/-76,0/0/0/0,415/306/-131,0/0,-1058/74/-14480,-63/-199/724,-1732/202/-532,#
r,95364,1969970,-1/58/44/36,-45/340/73/-51,0/0/0/0,415/308/-125,0/0,-1110/42/-14458,-79/-199/764,-1732/211/-534,#
r,95365,1969990,-1/59/44/35,-80/345/119/-39,0/0/0/0,415/310/-118,0/0,-1092/16/-14434,-90/-194/777,-1733/220/-535,#
r,95366,1970011,-1/59/44/35,-51/362/105/-50,0/0/0/0,415/311/-111,0/0,-1044/26/-14434,-103/-191/801,-1733/230/-536,#
r,95367,1970030,-1/60/45/35,-36/344/75/-38,0/0/0/0,415/312/-105,0/0,-1018/-42/-14462,-136/-172/818,-1733/239/-537,#
r,95368,1970051,-1/61/45/35,-23/367/142/-22,0/0/0/0,415/313/-98,0/0,-968/-144/-14516,-165/-152/811,-1733/249/-537,#
r,95369,1970070,-1/62/45/35,-17/347/115/-10,0/0/0/0,416/313/-91,0/0,-978/-274/-14553,-181/-145/816,-1733/258/-536,#
r,95370,1970090,-1/62/45/35,-13/343/132/-2,0/0/0/0,417/313/-84,0/0,-922/-320/-14639,-222/-122/815,-1733/268/-535,#
r,95371,1970110,-1/63/45/35,-1/339/83/4,0/0/0/0,417/313/-78,0/0,-932/-344/-14667,-241/-119/837,-1733/277/-534,#
r,95372,1970130,-1/64/46/35,3/338/126/2,0/0/0/0,418/313/-71,0/0,-964/-330/-14656,-240/-128/875,-1733/286/-533,#
r,95373,1970150,-1/64/46/35,2/340/145/16,0/0/0/0,419/313/-65,0/0,-956/-318/-14636,-278/-107/893,-1732/295/-531,#
r,95374,1970170,-1/65/46/35,8/324/130/35,0/0/0/0,419/313/-58,0/0,-1026/-258/-14570,-305/-107/907,-1731/304/-529,#
r,95375,1970191,-1/66/46/35,10/330/140/43,0/0/0/0,420/312/-51,0/0,-980/-306/-14589,-332/-90/910,-1731/312/-527,#
