r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,60622,1248729,13/48/18/59,0/0/0/-70,0/0/0/0,291/455/-341,0/0,108/146/-13880,-193/-41/681,1710/-296/-653,#
r,60623,1248749,13/48/18/59,0/0/0/-105,0/0/0/0,290/455/-340,0/0,138/136/-13894,-186/-43/676,1710/-297/-655,#
r,60624,1248769,13/48/18/59,0/0/0/-91,0/0/0/0,289/456/-340,0/0,202/128/-13914,-183/-36/657,1710/-297/-657,#
r,60625,1248789,13/48/18/59,0/0/0/-109,0/0/0/0,289/456/-340,0/0,256/108/-13932,-184/-26/628,1709/-297/-659,#
r,60626,1248809,13/48/18/59,0/0/0/-65,0/0/0/0,288/457/-340,0/0,276/56/-13903,-187/-16/600,1709/-297/-661,#
r,60627,1248828,13/48/18/59,0/0/0/-100,0/0/0/0,287/458/-339,0/0,326/26/-13856,-185/-6/566,1708/-297/-663,#
r,60628,1248850,13/48/18/58,0/0/0/-108,0/0/0/0,286/458/-339,0/0,398/-42/-13756,-178/7/500,1708/-297/-665,#
r,60629,1248877,13/48/18/58,0/0/0/-128,0/0/0/0,285/459/-339,0/0,423/-120/-13652,-163/9/461,1708/-297/-667,#
r,60630,1248897,13/48/18/58,0/0/0/-96,0/0/0/0,283/459/-339,0/0,432/-216/-13567,-145/10/434,1707/-298/-669,#
r,60631,1248917,13/48/18/58,0/7/0/-92,0/0/0/0,283/460/-338,0/0,446/-334/-13512,-134/15/406,1707/-298/-671,#
r,60632,1248936,13/48/18/58,0/9/0/-121,0/0/0/0,282/460/-338,0/0,432/-419/-13502,-137/24/384,1706/-298/-674,#
r,60633,1248956,13/48/18/57,0/12/0/-66,0/0/0/0,281/461/-337,0/0,388/-498/-13486,-149/37/368,1706/-298/-676,#
r,60634,1248977,13/48/18/57,1/11/0/-81,0/0/0/0,280/462/-337,0/0,344/-584/-13506,-161/48/349,1706/-298/-678,#
