r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,17828,368469,12/81/39/76,0/0/1/0,0/0/0/0,544/-45/134,0/0,-2340/-1122/-13503,-434/135/519,-1598/292/68,#
r,17829,368489,12/81/39/76,0/0/0/0,0/0/0/0,544/-45/134,0/0,-2354/-1110/-13474,-425/128/526,-1598/292/68,#
r,17830,368509,12/81/39/76,0/0/-1/0,0/0/0/0,544/-45/134,0/0,-2378/-1096/-13466,-428/129/535,-1598/292/68,#
r,17831,368529,12/81/39/76,0/0/-2/0,0/0/0/0,544/-45/134,0/0,-2406/-1090/-13470,-429/130/539,-1598/292/68,#
r,17832,368549,12/81/39/76,0/0/-4/0,0/0/0/0,544/-45/134,0/0,-2448/-1096/-13536,-438/130/547,-1598/292/68,#
r,17833,368569,12/81/39/76,0/0/-1/0,0/0/0/0,544/-45/134,0/0,-2492/-1094/-13612,-461/141/553,-1598/292/68,#
r,17834,368589,12/81/39/76,0/0/-1/0,0/0/0/0,544/-45/134,0/0,-2524/-1094/-13656,-474/146/556,-1598/292/68,#
r,17835,368609,12/81/39/76,0/0/0/0,0/0/0/0,544/-45/134,0/0,-2536/-1094/-13672,-478/147/560,-1598/292/68,#
r,17836,368629,12/81/39/76,0/0/1/0,0/0/0/0,544/-45/134,0/0,-2530/-1080/-13667,-473/146/570,-1598/292/68,#
r,17837,368648,12/81/39/76,0/0/2/0,0/0/0/0,544/-45/134,0/0,-2522/-1070/-13680,-474/147/577,-1598/292/68,#
r,17838,368669,12/81/39/76,0/0/2/0,0/0/0/0,544/-45/134,0/0,-2516/-1072/-13666,-469/145/579,-1598/292/68,#
r,17839,368689,12/81/39/76,0/0/2/0,0/0/0/0,544/-45/134,0/0,-2510/-1066/-13660,-469/146/581,-1598/292/68,#
r,17840,368709,12/81/39/76,0/0/0/0,0/0/0/0,544/-45/134,0/0,-2516/-1082/-13689,-473/146/584,-1598/292/68,#
r,17841,368729,12/81/39/76,0/0/-1/0,0/0/0/0,544/-45/134,0/0,-2522/-1102/-13692,-470/143/585,-1598/292/68,#
r,17842,368748,12/81/39/76,0/0/-5/0,0/0/0/0,544/-45/134,0/0,-2514/-1114/-13670,-466/139/585,-1598/292/68,#
r,17843,368769,12/81/39/76,0/0/-4/0,0/0/0/0,544/-45/134,0/0,-2510/-1080/-13630,-469/139/594,-1598/292/68,#
r,17844,368789,12/81/39/76,0/0/-3/0,0/0/0/0,544/-45/134,0/0,-2538/-1046/-13596,-476/140/613,-1598/292/68,#
r,17845,368810,12/81/39/76,0/0/-1/0,0/0/0/0,544/-45/134,0/0,-2554/-1014/-13574,-469/134/628,-1598/292/68,#
r,17846,368836,12/81/39/76,0/0/0/0,0/0/0/0,544/-45/134,0/0,-2604/-980/-13458,-448/113/652,-1598/292/68,#
r,17847,368856,12/81/39/76,3/0/0/0,0/0/0/0,544/-45/134,0/0,-2636/-922/-13388,-454/112/670,-1598/292/68,#
r,17848,368877,12/81/39/76,9/0/0/0,0/0/0/0,544/-46/134,0/0,-2666/-838/-13314,-477/120/689,-1598/292/68,#
r,17849,368897,12/81/39/76,12/0/0/1,0/0/0/0,544/-46/134,0/0,-2692/-816/-13203,-472/115/691,-1598/292/68,#
r,17850,368918,12/81/39/76,21/0/0/0,0/0/0/0,544/-46/134,0/0,-2736/-792/-13050,-454/101/693,-1598/291/68,#
r,17851,368937,12/81/39/76,23/0/0/0,0/0/0/0,544/-47/134,0/0,-2774/-742/-12862,-435/85/700,-1597/291/69,#
r,17852,368957,12/81/39/76,42/0/0/0,0/0/0/0,544/-47/134,0/0,-2798/-662/-12676,-430/75/712,-1597/291/69,#
r,17853,368981,12/81/39/76,46/0/0/0,0/0/0/0,544/-48/134,0/0,-2808/-562/-12516,-427/70/714,-1597/291/70,#
r,17854,369003,12/81/39/76,35/0/0/1,0/0/0/0,544/-49/134,0/0,-2846/-454/-12362,-431/64/715,-1596/291/71,#
r,17855,369023,13/81/39/76,42/0/0/1,0/0/0/0,544/-50/134,0/0,-2866/-324/-12274,-442/62/730,-1596/290/72,#
r,17856,369048,13/81/39/76,63/0/0/5,0/0/0/0,544/-51/134,0/0,-2844/-186/-12206,-463/69/751,-1595/290/73,#
r,17857,369069,13/81/39/76,90/0/0/6,0/0/0/0,544/-53/134,0/0,-2798/-74/-12164,-483/85/756,-1595/289/75,#
r,17858,369089,13/81/39/76,90/0/0/7,0/0/0/0,544/-55/134,0/0,-2716/-48/-12154,-496/101/741,-1594/289/77,#
r,17859,369109,13/81/39/76,110/0/0/5,0/0/0/0,543/-57/134,0/0,-2668/-96/-12128,-494/104/725,-1593/288/79,#
r,17860,369130,13/81/39/76,68/0/0/15,0/0/0/0,543/-59/134,0/0,-2640/-100/-12048,-486/104/726,-1592/287/81,#
r,17861,369149,14/81/39/76,136/0/0/14,0/0/0/0,543/-62/134,0/0,-2598/-138/-11992,-479/105/713,-1591/286/84,#
r,17862,369169,14/81/39/76,115/0/0/12,0/0/0/0,543/-64/134,0/0,-2550/-240/-11934,-468/107/675,-1590/286/87,#
