r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,67546,1397740,17/58/9/80,0/0/0/0,0/0/0/0,520/-119/-305,0/0,-1534/-30/-15253,-419/193/481,-1748/-224/39,#
r,67547,1397760,17/58/9/80,0/0/0/0,0/0/0/0,520/-119/-305,0/0,-1552/14/-15292,-421/192/487,-1748/-224/39,#
r,67548,1397780,17/58/9/80,0/0/0/0,0/0/0/0,520/-119/-305,0/0,-1588/42/-15302,-422/192/491,-1748/-224/39,#
r,67549,1397801,17/58/9/80,0/0/0/0,0/0/0/0,520/-119/-305,0/0,-1636/94/-15339,-420/188/495,-1748/-224/39,#
r,67550,1397822,17/58/9/80,0/0/0/0,0/0/0/0,520/-119/-305,0/0,-1656/132/-15358,-420/187/499,-1748/-224/39,#
r,67551,1397840,17/58/9/80,0/0/0/0,0/0/0/0,520/-119/-305,0/0,-1682/158/-15375,-416/185/502,-1748/-224/39,#
r,67552,1397861,17/58/9/80,0/0/0/0,0/0/0/0,520/-119/-305,0/0,-1704/150/-15400,-412/182/502,-1748/-224/39,#
r,67553,1397886,17/58/9/80,0/0/0/0,0/0/0/0,520/-119/-305,0/0,-1728/160/-15436,-412/183/503,-1748/-224/39,#
r,67554,1397905,17/58/9/80,0/0/0/0,0/0/0/0,520/-119/-305,0/0,-1732/192/-15453,-412/183/506,-1748/-224/39,#
r,67555,1397926,17/58/9/80,0/0/0/0,0/0/0/0,520/-119/-305,0/0,-1754/196/-15488,-408/179/505,-1748/-224/39,#
r,67556,1397945,17/58/9/80,0/0/0/0,0/0/0/0,520/-119/-305,0/0,-1779/208/-15516,-404/175/503,-1748/-224/39,#
r,67557,1397966,17/58/9/80,0/0/0/0,0/0/0/0,520/-119/-305,0/0,-1804/268/-15566,-406/172/507,-1748/-224/39,#
r,67558,1397986,17/58/9/80,0/0/0/0,0/0/0/0,520/-119/-305,0/0,-1826/316/-15606,-408/172/508,-1748/-224/39,#
r,67559,1398005,17/58/9/80,0/0/0/0,0/0/0/0,520/-119/-305,0/0,-1840/356/-15664,-410/172/509,-1748/-224/39,#
r,67560,1398026,17/58/9/80,0/0/0/0,0/0/0/0,520/-119/-305,0/0,-1852/428/-15728,-418/173/517,-1748/-224/39,#
r,67561,1398045,17/58/9/80,0/0/0/0,0/0/0/0,520/-119/-305,0/0,-1884/502/-15800,-421/170/530,-1748/-224/39,#
r,67562,1398075,17/58/9/80,0/0/0/0,0/0/0/0,520/-119/-305,0/0,-1928/552/-15852,-420/167/535,-1748/-225/39,#
r,67563,1398095,17/58/9/80,0/0/0/0,0/0/0/0,520/-119/-305,0/0,-1966/622/-15912,-421/163/540,-1748/-225/39,#
r,67564,1398114,17/58/9/80,0/-6/0/0,0/0/0/0,520/-119/-305,0/0,-1982/702/-15962,-425/160/553,-1748/-225/39,#
r,67565,1398133,17/58/9/80,0/-6/0/0,0/0/0/0,520/-119/-306,0/0,-2000/792/-16016,-423/154/568,-1748/-225/39,#
r,67566,1398154,17/58/9/80,14/-13/0/1,0/0/0/0,519/-119/-306,0/0,-1986/850/-16038,-424/154/562,-1748/-225/39,#
