r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,70349,1449740,79/90/3/90,0/0/0/-5,0/0/0/0,121/-677/20,0/0,-2154/-718/-15216,-527/180/526,-1748/-105/790,# sy
r,70350,1449760,79/90/3/90,0/0/0/2,0/0/0/0,121/-677/20,0/0,-2140/-736/-15225,-519/178/520,-1748/-105/790,# sy
r,70351,1449780,79/90/3/90,0/0/0/-4,0/0/0/0,121/-677/20,0/0,-2144/-768/-15216,-518/178/517,-1748/-105/790,# sy
r,70352,1449801,79/90/3/90,0/0/0/2,0/0/0/0,121/-677/20,0/0,-2154/-774/-15225,-521/180/515,-1748/-105/790,# sy
r,70353,1449820,79/90/3/90,0/0/0/-2,0/0/0/0,121/-677/20,0/0,-2142/-774/-15228,-524/183/514,-1748/-105/790,# sy
r,70354,1449840,79/90/3/90,0/0/0/2,0/0/0/0,121/-677/20,0/0,-2108/-790/-15210,-513/181/503,-1748/-105/790,# sy
r,70355,1449860,79/90/3/90,0/0/0/-2,0/0/0/0,121/-677/20,0/0,-2064/-780/-15182,-506/181/496,-1748/-105/790,# sy
r,70356,1449880,79/90/3/90,0/0/0/2,0/0/0/0,121/-677/20,0/0,-1998/-756/-15116,-503/184/490,-1748/-105/790,# sy
r,70357,1449901,79/90/3/90,0/0/0/-3,0/0/0/0,121/-677/20,0/0,-1924/-730/-15042,-497/186/490,-1748/-105/790,# sy
r,70358,1449920,79/90/3/90,0/0/0/2,0/0/0/0,121/-677/20,0/0,-1845/-780/-14953,-485/178/464,-1748/-105/790,# sy
r,70359,1449940,79/90/3/90,0/0/0/-2,0/0/0/0,121/-677/20,0/0,-1764/-796/-14894,-432/169/442,-1748/-105/790,# sy
r,70360,1449960,79/90/3/90,0/0/0/1,0/0/0/0,121/-677/20,0/0,-1676/-750/-14756,-432/175/440,-1748/-105/790,# sy
r,70361,1449981,79/90/3/90,-1/0/0/-2,0/0/0/0,121/-677/20,0/0,-1576/-722/-14548,-412/172/441,-1748/-105/790,# sy
r,70362,1450000,79/90/3/90,-1/0/0/1,0/0/0/0,121/-677/20,0/0,-1490/-820/-14352,-359/154/422,-1748/-105/790,# sy
r,70363,1450021,79/90/3/90,-4/0/0/-1,0/0/0/0,121/-677/20,0/0,-1414/-889/-14239,-320/142/401,-1748/-105/790,# sy
r,70364,1450040,79/90/3/90,-11/0/0/2,0/0/0/0,121/-677/20,0/0,-1372/-934/-14125,-312/144/383,-1748/-105/790,# sy
r,70365,1450060,79/90/3/90,-13/0/0/-2,0/0/0/0,121/-677/20,0/0,-1368/-950/-14124,-330/154/386,-1748/-105/789,# sy
r,70366,1450080,79/90/3/90,-24/0/0/1,0/0/0/0,122/-677/20,0/0,-1376/-1108/-14167,-335/161/358,-1748/-105/789,# sy
r,70367,1450100,79/90/3/90,-27/0/0/-2,0/0/0/0,122/-676/20,0/0,-1382/-1244/-14210,-330/162/331,-1748/-105/789,# sy
r,70368,1450120,79/90/3/90,-27/0/0/0,0/0/0/0,123/-676/20,0/0,-1402/-1300/-14225,-328/163/331,-1748/-105/788,# sy
r,70369,1450141,79/90/3/90,-43/0/0/-1,0/0/0/0,124/-676/20,0/0,-1404/-1354/-14172,-317/160/326,-1747/-105/787,# sy
r,70370,1450161,79/90/3/90,-35/0/0/0,0/0/0/0,125/-676/20,0/0,-1436/-1446/-14098,-287/144/320,-1747/-105/787,# sy
r,70371,1450180,79/90/3/90,-74/0/0/-1,0/0/0/0,125/-676/20,0/0,-1468/-1474/-14074,-271/134/335,-1747/-105/786,# sy
r,70372,1450203,79/90/3/90,-79/0/0/-1,0/0/0/0,128/-675/20,0/0,-1456/-1422/-14134,-281/144/347,-1747/-105/783,# sy
r,70373,1450222,78/90/3/90,-76/0/0/3,0/0/0/0,129/-675/20,0/0,-1472/-1418/-14186,-283/145/353,-1746/-105/782,# sy
r,70374,1450248,78/90/3/90,-89/0/0/-1,0/0/0/0,130/-675/20,0/0,-1490/-1400/-14230,-304/156/354,-1746/-105/780,# sy
r,70375,1450269,78/90/3/90,-78/0/0/2,0/0/0/0,132/-674/20,0/0,-1516/-1352/-14242,-313/160/363,-1746/-104/779,# sy
r,70376,1450289,78/90/3/90,-116/0/0/-4,0/0/0/0,134/-674/20,0/0,-1482/-1388/-14236,-314/163/347,-1746/-104/777,# sy
r,70377,1450314,78/90/3/90,-121/0/0/0,0/0/0/0,136/-673/20,0/0,-1436/-1448/-14214,-304/160/328,-1745/-104/775,# sy
r,70378,1450335,77/90/3/90,-105/0/0/-2,0/0/0/0,138/-673/20,0/0,-1380/-1486/-14220,-291/157/309,-1745/-104/773,# sy
r,70379,1450356,77/90/3/90,-137/0/0/0,0/0/0/0,140/-672/20,0/0,-1392/-1520/-14284,-295/159/297,-1744/-104/770,# sy
r,70380,1450382,77/90/3/90,-150/0/0/-2,0/0/0/0,142/-671/20,0/0,-1418/-1508/-14288,-319/169/305,-1744/-103/768,# sy
r,70381,1450401,77/90/3/90,-135/0/0/-5,0/0/0/0,146/-671/20,0/0,-1458/-1442/-14292,-339/179/328,-1743/-103/765,# sy
r,70382,1450421,76/90/3/90,-108/0/0/-5,0/0/0/0,148/-670/20,0/0,-1502/-1462/-14332,-332/176/335,-1743/-103/762,# sy
r,70383,1450441,76/90/3/90,-151/0/0/-3,0/0/0/0,151/-669/20,0/0,-1550/-1464/-14403,-332/171/341,-1742/-103/759,# sy
r,70384,1450461,76/90/3/90,-178/0/0/-5,0/0/0/0,154/-668/20,0/0,-1560/-1400/-14396,-348/176/350,-1742/-102/756,# sy
r,70385,1450482,76/90/3/90,-140/0/0/-4,0/0/0/0,157/-667/20,0/0,-1480/-1402/-14375,-352/184/331,-1741/-102/752,# sy
r,70386,1450502,75/90/3/90,-169/0/0/-5,0/0/0/0,161/-666/20,0/0,-1468/-1472/-14289,-310/161/322,-1740/-102/749,# sy
r,70387,1450523,75/90/3/90,-174/0/0/-13,0/0/0/0,165/-665/20,0/0,-1482/-1456/-14298,-311/154/337,-1740/-101/745,# sy
r,70388,1450542,74/90/3/90,-166/0/0/-9,0/0/0/0,168/-664/20,0/0,-1470/-1406/-14360,-345/175/344,-1739/-101/741,# sy
r,70389,1450561,74/90/3/90,-198/0/0/-17,0/0/0/0,173/-662/20,0/0,-1468/-1494/-14408,-344/180/330,-1738/-100/736,# sy
r,70390,1450582,74/90/3/90,-234/0/0/-16,0/0/0/0,177/-661/20,0/0,-1460/-1574/-14538,-367/198/306,-1738/-100/732,# sy
r,70391,1450602,73/90/3/90,-182/0/0/-17,0/0/0/0,181/-659/20,0/0,-1538/-1444/-14503,-366/186/365,-1737/-99/728,# sy
r,70392,1450621,73/90/3/90,-228/0/0/-14,0/0/0/0,185/-658/20,0/0,-1554/-1318/-14394,-345/167/400,-1736/-99/723,# sy
r,70393,1450642,72/90/3/90,-224/0/0/-18,0/0/0/0,190/-656/20,0/0,-1560/-1354/-14414,-343/169/392,-1735/-98/718,# sy
r,70394,1450661,72/90/3/90,-201/0/0/-13,0/0/0/0,194/-654/20,0/0,-1458/-1442/-14500,-356/185/341,-1734/-98/713,# sy
r,70395,1450681,71/90/3/90,-226/0/0/-29,0/0/0/0,199/-652/20,0/0,-1484/-1410/-14478,-355/180/375,-1733/-97/708,# sy
r,70396,1450701,71/90/3/90,-241/0/0/-16,0/0/0/0,204/-650/20,0/0,-1498/-1368/-14452,-355/176/400,-1732/-97/703,# sy
r,70397,1450721,70/90/3/90,-260/0/0/-13,0/0/0/0,209/-648/20,0/0,-1490/-1432/-14600,-396/202/374,-1732/-96/697,# sy
r,70398,1450742,70/90/3/90,-253/0/0/-17,0/0/0/0,214/-646/20,0/0,-1430/-1558/-14672,-406/220/316,-1731/-95/692,# sy
r,70399,1450762,69/90/3/90,-292/0/0/-20,0/0/0/0,219/-644/20,0/0,-1512/-1478/-14560,-373/189/395,-1730/-95/686,# sy
r,70400,1450782,69/90/3/90,-276/0/0/-17,0/0/0/0,224/-641/20,0/0,-1584/-1322/-14542,-368/174/453,-1729/-94/680,# sy
r,70401,1450802,68/90/3/89,-267/0/0/-14,0/0/0/0,229/-639/20,0/0,-1426/-1382/-14682,-411/213/352,-1728/-93/675,# sy
r,70402,1450821,68/90/3/89,-306/0/0/-23,0/0/0/0,235/-636/20,0/0,-1362/-1352/-14678,-392/208/371,-1727/-93/668,# sy
r,70403,1450843,67/90/3/89,-292/0/0/-27,0/0/0/0,247/-630/20,0/0,-1460/-1178/-14567,-383/187/483,-1725/-91/655,# sy
r,70404,1450864,66/90/3/89,-302/0/0/-28,0/0/0/0,252/-627/20,0/0,-1316/-1286/-14808,-456/242/362,-1724/-90/649,# sy
r,70405,1450889,65/90/3/89,-310/0/0/-43,0/0/0/0,258/-624/20,0/0,-1290/-1374/-14753,-405/217/356,-1723/-89/642,# sy
r,70406,1450911,65/90/3/89,-316/0/0/-33,0/0/0/0,264/-621/20,0/0,-1432/-1160/-14608,-417/202/490,-1721/-88/636,# sy
r,70407,1450930,64/90/3/89,-298/0/0/-29,0/0/0/0,270/-617/20,0/0,-1226/-1250/-14812,-471/254/369,-1720/-88/629,# sy
r,70408,1450955,64/90/3/89,-307/0/0/-53,0/0/0/0,277/-614/20,0/0,-1252/-1342/-14653,-387/206/387,-1719/-87/622,# sy
r,70409,1450977,63/90/3/89,-327/0/0/-25,0/0/0/0,283/-610/20,0/0,-1302/-1034/-14674,-438/227/470,-1718/-86/615,# sy
r,70410,1450997,62/90/3/89,-327/0/0/-24,0/0/0/0,289/-606/20,0/0,-1226/-1128/-14838,-478/245/416,-1717/-85/607,# sy
r,70411,1451022,62/90/3/89,-336/0/0/-29,0/0/0/0,294/-602/20,0/0,-1314/-1172/-14636,-397/196/454,-1716/-84/600,# sy
r,70412,1451043,61/90/3/89,-329/0/0/-32,0/0/0/0,301/-598/20,0/0,-1274/-1104/-14803,-479/238/442,-1715/-83/593,# sy
r,70413,1451063,60/90/3/89,-343/0/0/-35,0/0/0/0,307/-594/20,0/0,-1250/-1110/-14828,-470/235/441,-1714/-82/585,# sy
r,70414,1451090,59/90/3/88,-327/0/0/-43,0/0/0/0,320/-585/20,0/0,-1262/-1170/-14730,-427/203/448,-1712/-79/570,# sy
r,70415,1451112,58/90/3/88,-353/0/0/-35,0/0/0/0,327/-580/20,0/0,-1200/-1170/-14774,-459/231/442,-1711/-78/562,# sy
r,70416,1451132,57/90/3/88,-346/0/0/-56,0/0/0/0,332/-575/20,0/0,-1292/-1178/-14660,-396/184/485,-1710/-77/555,# sy
r,70417,1451152,57/90/3/88,-348/0/0/-44,0/0/0/0,339/-570/20,0/0,-1250/-1190/-14874,-462/233/448,-1708/-76/547,# sy
r,70418,1451171,56/90/3/88,-353/0/0/-38,0/0/0/0,345/-565/20,0/0,-1292/-1216/-14774,-432/213/462,-1707/-75/539,# sy
r,70419,1451192,55/90/3/88,-358/0/0/-38,0/0/0/0,351/-560/20,0/0,-1268/-1204/-14814,-439/208/455,-1706/-73/531,# sy
r,70420,1451212,55/90/3/88,-354/0/0/-37,0/0/0/0,358/-554/20,0/0,-1238/-1230/-14908,-472/230/464,-1705/-72/523,# sy
r,70421,1451232,54/90/3/88,-371/0/0/-56,0/0/0/0,364/-549/20,0/0,-1324/-1278/-14796,-404/189/494,-1704/-71/515,# sy
r,70422,1451252,53/90/3/88,-355/0/0/-28,0/0/0/0,371/-543/20,0/0,-1168/-1178/-14894,-460/228/462,-1703/-69/507,# sy
r,70423,1451272,52/90/3/88,-383/0/0/-34,0/0/0/0,376/-537/20,0/0,-1190/-1154/-14828,-438/207/485,-1702/-68/499,# sy
r,70424,1451292,52/90/3/88,-360/0/0/-32,0/0/0/0,382/-531/20,0/0,-1080/-1070/-14812,-435/203/459,-1701/-67/491,# sy
r,70425,1451312,51/90/3/88,-364/0/0/-29,0/0/0/0,389/-525/20,0/0,-1108/-1044/-14892,-482/236/480,-1700/-65/483,# sy
r,70426,1451331,50/90/3/88,-374/0/0/-45,0/0/0/0,395/-519/20,0/0,-1100/-1058/-14803,-429/198/499,-1699/-64/474,# sy
r,70427,1451351,49/90/3/87,-398/0/0/-32,0/0/0/0,401/-512/20,0/0,-1142/-992/-14980,-477/230/508,-1698/-63/466,# sy
r,70428,1451372,49/90/3/87,-372/0/0/-37,0/0/0/0,407/-506/20,0/0,-1136/-952/-14900,-452/207/530,-1697/-61/458,# sy
r,70429,1451392,48/90/3/87,-390/0/0/-35,0/0/0/0,413/-499/20,0/0,-1068/-958/-14916,-465/217/475,-1697/-60/450,# sy
r,70430,1451411,47/90/3/87,-381/0/0/-33,0/0/0/0,419/-492/20,0/0,-1088/-884/-14906,-478/224/520,-1696/-58/441,# sy
r,70431,1451431,46/90/3/87,-376/0/0/-33,0/0/0/0,425/-486/20,0/0,-1086/-1012/-14896,-436/197/498,-1695/-57/433,# sy
r,70432,1451453,46/90/3/87,-373/0/0/-24,0/0/0/0,431/-479/20,0/0,-1116/-972/-14967,-465/213/527,-1694/-55/425,# sy
r,70433,1451473,45/90/3/87,-400/0/0/-32,0/0/0/0,436/-471/20,0/0,-1164/-1018/-14930,-440/193/531,-1693/-54/416,# sy
r,70434,1451493,44/90/3/87,-381/0/0/-20,0/0/0/0,442/-464/20,0/0,-1100/-968/-14948,-455/209/522,-1692/-52/408,# sy
r,70435,1451512,43/90/3/87,-385/0/0/-23,0/0/0/0,447/-457/20,0/0,-1150/-950/-14925,-450/201/553,-1692/-51/400,# sy
r,70436,1451533,42/90/3/87,-386/0/0/-19,0/0/0/0,452/-450/20,0/0,-1026/-946/-14932,-441/203/507,-1691/-49/391,# sy
r,70437,1451553,42/90/3/87,-378/0/0/-32,0/0/0/0,458/-442/20,0/0,-1096/-939/-14902,-458/210/542,-1690/-47/383,# sy
r,70438,1451573,41/90/3/87,-385/0/0/-17,0/0/0/0,463/-435/20,0/0,-1000/-942/-14908,-433/197/507,-1689/-46/375,# sy
r,70439,1451593,40/90/3/87,-381/0/0/-21,0/0/0/0,469/-427/20,0/0,-1080/-946/-14925,-455/204/559,-1689/-44/367,# sy
r,70440,1451612,39/90/3/87,-409/0/0/-17,0/0/0/0,474/-420/20,0/0,-1002/-885/-14938,-450/202/536,-1688/-43/359,# sy
r,70441,1451633,39/90/3/87,-378/0/0/-21,0/0/0/0,479/-412/20,0/0,-1022/-946/-14975,-469/220/539,-1688/-41/351,# sy
r,70442,1451653,38/90/3/87,-380/0/0/-19,0/0/0/0,483/-404/20,0/0,-1054/-946/-14925,-443/202/563,-1687/-40/343,# sy
r,70443,1451672,37/90/3/87,-382/0/0/-14,0/0/0/0,488/-396/20,0/0,-996/-884/-15006,-450/212/530,-1686/-38/335,# sy
r,70444,1451692,36/90/3/87,-381/0/0/-11,0/0/0/0,492/-388/20,0/0,-1040/-826/-14992,-463/207/572,-1686/-36/327,# sy
r,70445,1451712,35/90/3/87,-411/0/0/-4,0/0/0/0,497/-381/20,0/0,-897/-772/-15030,-442/198/525,-1685/-35/319,# sy
r,70446,1451733,35/90/3/87,-380/0/0/-1,0/0/0/0,502/-373/20,0/0,-1022/-740/-14996,-465/204/578,-1685/-33/311,# sy
r,70447,1451752,34/90/3/87,-391/0/0/0,0/0/0/0,506/-365/20,0/0,-885/-636/-14967,-455/195/550,-1684/-32/304,# sy
r,70448,1451778,33/90/3/87,-381/0/0/0,0/0/0/0,510/-357/20,0/0,-978/-540/-14920,-489/208/604,-1684/-30/296,# sy
r,70449,1451806,31/90/3/87,-381/0/0/13,0/0/0/0,518/-341/20,0/0,-912/-462/-15012,-464/196/566,-1683/-27/281,# sy
r,70450,1451826,31/90/3/87,-390/0/0/15,0/0/0/0,522/-333/20,0/0,-960/-384/-14988,-491/203/613,-1683/-26/274,# sy
r,70451,1451846,30/90/3/87,-398/0/0/12,0/0/0/0,525/-325/20,0/0,-850/-316/-15028,-487/199/585,-1683/-24/267,# sy
