r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,77107,1589834,24/36/38/87,0/0/0/12,0/0/0/0,441/-203/-354,0/0,-1252/326/-15036,-625/217/548,-1751/-178/186,#
r,77108,1589854,24/36/38/87,0/0/0/12,0/0/0/0,441/-203/-354,0/0,-1214/314/-15025,-626/221/536,-1751/-178/187,#
r,77109,1589874,24/36/38/87,0/0/0/10,0/0/0/0,441/-203/-354,0/0,-1234/354/-15010,-631/221/561,-1751/-178/187,#
r,77110,1589901,24/36/38/87,0/0/0/13,0/0/0/0,441/-204/-354,0/0,-1236/368/-15003,-628/217/568,-1751/-178/187,#
r,77111,1589921,24/36/38/87,0/0/0/8,0/0/0/0,441/-204/-354,0/0,-1252/328/-15024,-632/220/560,-1751/-178/187,#
r,77112,1589941,24/36/38/87,0/0/0/4,0/0/0/0,441/-204/-354,0/0,-1242/332/-15014,-629/218/565,-1751/-178/188,#
r,77113,1589961,24/36/38/87,0/0/0/5,0/0/0/0,441/-204/-354,0/0,-1276/354/-14975,-623/211/586,-1751/-178/188,#
r,77114,1589988,24/36/38/87,0/0/0/2,0/0/0/0,441/-204/-354,0/0,-1266/370/-14966,-622/212/582,-1751/-178/188,#
r,77115,1590009,24/36/38/87,0/0/0/1,0/0/0/0,441/-204/-354,0/0,-1278/374/-14966,-623/214/586,-1751/-178/188,#
r,77116,1590028,24/36/38/87,0/0/0/1,0/0/0/0,441/-204/-354,0/0,-1280/370/-14932,-621/214/586,-1751/-178/188,#
r,77117,1590049,24/36/38/87,0/0/0/1,0/0/0/0,441/-204/-354,0/0,-1262/346/-14924,-627/219/583,-1751/-178/188,#
r,77118,1590068,24/36/38/87,0/0/0/1,0/0/0/0,441/-204/-354,0/0,-1238/346/-14922,-632/226/574,-1751/-178/188,#
r,77119,1590093,24/36/38/87,0/0/0/0,0/0/0/0,441/-204/-354,0/0,-1192/344/-14900,-635/235/558,-1751/-178/188,#
r,77120,1590112,24/36/38/87,0/0/0/0,0/0/0/0,441/-204/-354,0/0,-1106/340/-14903,-644/253/529,-1751/-178/188,#
r,77121,1590132,24/36/38/87,0/0/0/0,0/0/0/0,441/-204/-354,0/0,-997/328/-14930,-660/276/497,-1751/-178/188,#
r,77122,1590152,24/36/38/87,0/0/0/0,0/0/0/0,441/-204/-354,0/0,-878/342/-14906,-676/299/460,-1751/-178/188,#
r,77123,1590172,24/36/38/87,0/0/0/0,0/0/0/0,441/-204/-354,0/0,-808/340/-14934,-693/318/423,-1751/-178/188,#
r,77124,1590192,24/36/38/87,0/0/0/0,0/0/0/0,441/-204/-354,0/0,-770/278/-14970,-706/336/386,-1751/-178/188,#
r,77125,1590212,24/36/38/87,0/0/0/0,0/0/0/0,441/-204/-354,0/0,-718/211/-14994,-708/351/347,-1751/-178/188,#
r,77126,1590232,24/36/38/87,0/0/0/0,0/0/0/0,441/-204/-354,0/0,-682/138/-15036,-715/368/305,-1751/-178/188,#
r,77127,1590252,24/36/38/87,0/0/0/0,0/0/0/0,441/-204/-354,0/0,-658/88/-15046,-719/381/267,-1751/-178/188,#
r,77128,1590273,24/36/38/87,0/0/0/0,0/0/0/0,441/-204/-354,0/0,-636/40/-15046,-718/393/238,-1751/-178/188,#
r,77129,1590292,24/36/38/87,0/0/0/0,0/0/0/0,441/-204/-354,0/0,-584/-20/-15060,-715/406/208,-1751/-178/188,#
r,77130,1590312,24/36/38/87,-1/0/0/0,0/0/0/0,441/-204/-354,0/0,-550/-96/-15064,-712/419/168,-1751/-178/188,#
r,77131,1590332,24/36/38/87,-14/0/0/0,0/0/0/0,441/-204/-354,0/0,-536/-158/-15050,-707/426/144,-1751/-178/188,#
r,77132,1590352,24/36/38/87,-25/0/0/-7,0/0/0/0,441/-203/-354,0/0,-542/-176/-15086,-711/435/131,-1751/-178/187,#
r,77133,1590373,24/36/38/87,-21/0/0/-23,0/0/0/0,441/-203/-354,0/0,-476/-172/-15189,-729/455/101,-1751/-178/186,#
r,77134,1590392,24/36/38/87,-46/0/0/-27,0/0/0/0,442/-202/-354,0/0,-402/-176/-15264,-738/468/71,-1750/-178/185,#
r,77135,1590412,23/36/38/87,-43/0/0/-43,0/0/0/0,442/-201/-354,0/0,-378/-142/-15278,-733/468/68,-1750/-178/184,#
r,77136,1590434,23/36/38/87,-49/0/0/-42,0/0/0/0,442/-200/-354,0/0,-336/-140/-15266,-705/457/55,-1750/-177/182,#
r,77137,1590464,23/36/38/87,-85/0/0/-44,0/0/0/0,443/-196/-354,0/0,-280/-168/-15288,-684/450/25,-1749/-177/177,#
r,77138,1590483,23/36/38/87,-98/0/0/-49,0/0/0/0,444/-193/-354,0/0,-268/-140/-15317,-678/444/26,-1748/-176/174,#
r,77139,1590504,23/36/38/87,-76/0/0/-93,0/0/0/0,445/-191/-354,0/0,-266/-178/-15317,-661/433/24,-1747/-176/170,#
r,77140,1590523,23/36/38/86,-72/0/0/-104,0/0/0/0,446/-188/-354,0/0,-214/-220/-15346,-655/433/11,-1747/-175/166,#
r,77141,1590544,22/36/38/86,-96/0/0/-134,0/0/0/0,447/-185/-354,0/0,-178/-166/-15406,-659/434/27,-1746/-175/162,#
