r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,21773,450397,88/27/38/89,0/73/11/0,0/0/0/0,29/-482/-438,0/0,-830/1426/-11446,-440/172/366,1559/-120/874,# ny
r,21774,450421,88/27/38/89,0/83/7/0,0/0/0/0,29/-483/-437,0/0,-812/1486/-11334,-437/170/371,1561/-120/874,# ny
r,21775,450441,88/27/38/89,0/111/16/0,0/0/0/0,29/-484/-435,0/0,-828/1504/-11220,-426/162/375,1563/-120/874,# ny
r,21776,450461,88/28/38/89,0/106/12/0,0/0/0/0,29/-485/-434,0/0,-843/1480/-11116,-411/155/375,1565/-120/874,# ny
r,21777,450482,88/28/38/89,0/112/14/0,0/0/0/0,29/-487/-432,0/0,-860/1442/-10954,-397/149/382,1567/-120/874,# ny
r,21778,450502,88/28/38/89,0/134/23/0,0/0/0/0,29/-489/-429,0/0,-880/1430/-10788,-370/131/388,1570/-120/874,# ny
r,21779,450522,88/28/39/89,0/143/16/0,0/0/0/0,29/-491/-427,0/0,-900/1456/-10618,-344/113/392,1573/-120/874,# ny
r,21780,450542,88/29/39/89,0/160/28/0,0/0/0/0,29/-493/-424,0/0,-908/1512/-10476,-327/100/398,1576/-119/874,# ny
r,21781,450562,88/29/39/89,0/193/31/0,0/0/0/0,29/-496/-420,0/0,-916/1552/-10390,-312/89/402,1581/-119/874,# ny
r,21782,450582,88/29/39/89,0/215/24/0,0/0/0/0,29/-499/-417,0/0,-935/1582/-10400,-326/96/401,1585/-119/874,# ny
r,21783,450602,88/30/39/89,0/232/31/0,0/0/0/0,29/-502/-413,0/0,-966/1570/-10456,-344/105/404,1590/-119/874,# ny
r,21784,450622,88/30/39/89,0/254/49/0,0/0/0/0,29/-506/-408,0/0,-1020/1546/-10450,-339/101/409,1596/-119/874,# ny
r,21785,450643,88/31/39/89,0/265/35/0,0/0/0/0,29/-510/-403,0/0,-1056/1528/-10474,-347/104/405,1601/-119/874,# ny
r,21786,450663,88/31/39/89,0/258/35/0,0/0/0/0,29/-514/-398,0/0,-1076/1504/-10486,-354/104/407,1608/-119/874,# ny
r,21787,450682,88/32/39/89,0/295/56/0,0/0/0/0,30/-518/-392,0/0,-1136/1490/-10384,-329/89/413,1614/-118/874,# ny
r,21788,450702,88/32/39/89,0/311/38/0,0/0/0/0,30/-522/-386,0/0,-1136/1472/-10256,-317/85/408,1622/-118/874,# ny
r,21789,450722,88/33/39/89,0/333/58/0,0/0/0/0,30/-527/-379,0/0,-1120/1468/-10240,-339/99/409,1629/-118/874,# ny
r,21790,450742,88/34/39/89,0/348/58/0,0/0/0/0,30/-531/-372,0/0,-1126/1438/-10230,-331/96/408,1637/-118/874,# ny
r,21791,450761,88/35/40/89,0/371/63/0,0/0/0/0,30/-536/-364,0/0,-1170/1384/-10184,-345/104/398,1646/-118/874,# ny
r,21792,450782,88/35/40/89,0/404/72/0,0/0/0/0,30/-541/-356,0/0,-1154/1408/-10252,-374/120/400,1655/-117/873,# ny
r,21793,450802,88/36/40/89,0/408/59/0,0/0/0/0,30/-546/-348,0/0,-1184/1362/-10182,-357/109/414,1664/-117/873,# ny
r,21794,450822,88/37/40/89,0/418/49/0,0/0/0/0,31/-552/-339,0/0,-1164/1316/-10278,-397/132/416,1674/-117/873,# ny
r,21795,450842,88/38/40/89,0/435/74/0,0/0/0/0,31/-557/-330,0/0,-1186/1284/-10256,-380/123/425,1684/-117/873,# ny
r,21796,450862,88/39/40/89,0/447/60/0,0/0/0/0,31/-562/-320,0/0,-1252/1248/-10344,-405/135/432,1694/-116/873,# ny
r,21797,450882,88/40/40/89,0/478/91/0,0/0/0/0,31/-567/-310,0/0,-1300/1190/-10430,-405/132/430,1705/-116/873,# ny
r,21798,450903,88/41/41/89,0/475/91/0,0/0/0/0,31/-573/-300,0/0,-1412/1104/-10578,-439/146/431,1716/-116/873,# ny
r,21799,450922,88/42/41/89,0/491/82/0,0/0/0/0,31/-578/-289,0/0,-1494/992/-10604,-425/136/436,1727/-115/873,# ny
r,21800,450942,88/43/41/89,0/501/67/0,0/0/0/0,31/-583/-278,0/0,-1510/916/-10734,-470/164/438,1739/-115/873,# ny
r,21801,450962,88/44/41/89,0/513/71/0,0/0/0/0,32/-588/-267,0/0,-1536/824/-10686,-441/147/440,1750/-115/873,# ny
r,21802,450982,88/45/41/89,0/535/53/0,0/0/0/0,32/-593/-255,0/0,-1512/852/-10736,-466/161/446,1762/-114/873,# ny
r,21803,451001,88/46/41/89,0/553/96/0,0/0/0/0,32/-597/-243,0/0,-1518/856/-10716,-460/158/452,1774/-114/873,# ny
r,21804,451022,88/47/41/89,0/540/83/0,0/0/0/0,32/-602/-231,0/0,-1516/828/-10772,-481/166/452,1787/-114/873,# ny
r,21805,451042,88/48/42/89,0/556/71/0,0/0/0/0,32/-606/-218,0/0,-1526/772/-10800,-497/177/445,1799/-113/873,# ny
r,21806,451062,88/49/42/89,0/556/88/0,0/0/0/0,32/-610/-205,0/0,-1564/706/-10834,-512/184/454,-1787/-113/873,# ny
