r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,19546,403388,19/83/44/66,0/0/0/-8,0/0/0/0,523/-44/163,0/0,-1778/-1582/-13416,-419/139/378,-1525/342/67,#
r,19547,403408,19/83/44/66,0/0/0/-7,0/0/0/0,523/-44/163,0/0,-1778/-1520/-13428,-425/140/393,-1525/342/66,#
r,19548,403428,19/83/44/66,0/0/0/-9,0/0/0/0,523/-44/163,0/0,-1768/-1514/-13420,-423/140/393,-1525/342/66,#
r,19549,403447,19/83/44/66,0/0/0/-17,0/0/0/0,523/-44/163,0/0,-1742/-1522/-13434,-424/143/382,-1525/342/66,#
r,19550,403467,19/83/44/66,0/0/0/-9,0/0/0/0,523/-44/163,0/0,-1752/-1534/-13458,-430/147/383,-1525/342/66,#
r,19551,403487,19/83/44/66,0/0/0/-8,0/0/0/0,523/-44/163,0/0,-1762/-1538/-13488,-439/151/387,-1525/342/66,#
r,19552,403507,19/83/44/66,0/0/0/-5,0/0/0/0,523/-44/163,0/0,-1752/-1560/-13500,-442/154/385,-1525/342/66,#
r,19553,403532,19/83/44/66,0/0/0/-2,0/0/0/0,523/-44/163,0/0,-1706/-1580/-13525,-450/164/372,-1525/342/65,#
r,19554,403557,19/83/44/66,0/0/0/-1,0/0/0/0,523/-44/163,0/0,-1662/-1560/-13546,-460/173/368,-1525/342/65,#
r,19555,403578,19/83/44/66,0/0/0/0,0/0/0/0,523/-44/163,0/0,-1652/-1536/-13556,-464/175/371,-1525/342/65,#
r,19556,403597,19/83/44/66,0/0/0/0,0/0/0/0,523/-44/163,0/0,-1648/-1510/-13580,-468/177/373,-1525/342/65,#
r,19557,403617,19/83/44/66,0/0/0/4,0/0/0/0,523/-44/163,0/0,-1629/-1502/-13606,-479/185/371,-1525/342/65,#
r,19558,403638,19/83/44/66,0/0/0/13,0/0/0/0,523/-44/163,0/0,-1594/-1488/-13650,-496/197/368,-1525/342/66,#
r,19559,403657,19/83/44/66,0/0/0/23,0/0/0/0,523/-44/163,0/0,-1586/-1478/-13674,-509/206/362,-1525/342/66,#
r,19560,403678,19/83/44/66,0/0/0/19,0/0/0/0,523/-44/163,0/0,-1566/-1530/-13678,-512/209/354,-1525/342/66,#
r,19561,403697,19/83/44/66,0/0/0/10,0/0/0/0,523/-44/163,0/0,-1586/-1524/-13698,-515/207/369,-1525/342/66,#
r,19562,403718,19/83/44/66,0/0/0/1,0/0/0/0,523/-44/163,0/0,-1596/-1456/-13708,-521/207/393,-1525/342/67,#
r,19563,403737,19/83/44/66,0/0/0/0,0/0/0/0,523/-44/163,0/0,-1568/-1406/-13720,-530/212/394,-1525/342/67,#
r,19564,403758,19/83/44/66,0/0/0/0,0/0/0/0,523/-44/163,0/0,-1508/-1394/-13760,-547/226/382,-1525/342/66,#
r,19565,403778,19/83/44/66,0/0/0/-1,0/0/0/0,523/-44/163,0/0,-1460/-1352/-13832,-575/243/384,-1525/342/66,#
r,19566,403797,19/83/44/66,0/0/0/-3,0/0/0/0,523/-44/163,0/0,-1440/-1334/-13903,-592/253/392,-1525/342/66,#
r,19567,403818,19/83/44/66,0/0/0/-11,0/0/0/0,523/-44/163,0/0,-1416/-1334/-13964,-631/276/398,-1525/342/66,#
r,19568,403838,19/83/44/66,0/0/0/-22,0/0/0/0,523/-44/163,0/0,-1370/-1356/-14010,-664/302/386,-1525/342/66,#
r,19569,403857,19/83/44/66,0/0/0/-10,0/0/0/0,523/-44/163,0/0,-1326/-1426/-14017,-679/318/362,-1525/342/66,#
r,19570,403877,19/83/44/66,0/0/0/-11,0/0/0/0,523/-44/163,0/0,-1290/-1524/-14008,-670/317/339,-1525/342/66,#
r,19571,403898,19/83/44/66,0/0/0/-14,0/0/0/0,523/-44/163,0/0,-1264/-1574/-14022,-667/319/334,-1525/342/65,#
r,19572,403925,19/83/44/66,0/0/0/-15,0/0/0/0,523/-44/163,0/0,-1202/-1620/-14046,-668/325/326,-1525/342/65,#
r,19573,403945,19/83/44/66,0/0/0/-14,0/0/0/0,523/-43/163,0/0,-1164/-1698/-14038,-661/330/306,-1525/343/65,#
