r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,60211,1240121,7/62/6/60,0/0/0/-1,0/0/0/0,515/113/-275,0/0,-1362/1170/-14436,-494/215/634,-1718/-177/-262,# sy
r,60212,1240142,7/62/6/60,0/0/0/1,0/0/0/0,515/113/-275,0/0,-1348/1178/-14430,-460/211/630,-1718/-177/-262,# sy
r,60213,1240161,7/62/6/60,0/0/0/-1,0/0/0/0,515/113/-275,0/0,-1346/1196/-14436,-494/213/636,-1718/-177/-262,# sy
r,60214,1240181,7/62/6/60,0/0/0/1,0/0/0/0,515/113/-275,0/0,-1342/1180/-14438,-485/209/628,-1718/-177/-262,# sy
r,60215,1240201,7/62/6/60,0/0/0/-1,0/0/0/0,515/113/-275,0/0,-1340/1196/-14434,-490/211/631,-1718/-177/-262,# sy
r,60216,1240222,7/62/6/60,0/0/0/2,0/0/0/0,515/113/-275,0/0,-1318/1182/-14422,-478/207/624,-1718/-177/-262,# sy
r,60217,1240241,7/62/6/60,0/0/0/-1,0/0/0/0,515/113/-275,0/0,-1324/1204/-14420,-483/209/629,-1718/-177/-262,# sy
r,60218,1240261,7/62/6/60,0/0/0/2,0/0/0/0,515/113/-275,0/0,-1330/1184/-14417,-475/205/624,-1718/-177/-262,# sy
r,60219,1240281,7/62/6/60,0/0/0/-1,0/0/0/0,515/113/-275,0/0,-1330/1204/-14439,-484/208/634,-1718/-177/-262,# sy
r,60220,1240302,7/62/6/60,0/0/0/1,0/0/0/0,515/113/-275,0/0,-1338/1176/-14444,-475/205/629,-1718/-177/-262,# sy
r,60221,1240321,7/62/6/60,0/0/0/-1,0/0/0/0,515/113/-275,0/0,-1342/1180/-14466,-482/207/636,-1718/-177/-262,# sy
r,60222,1240341,7/62/6/60,0/0/0/2,0/0/0/0,515/113/-275,0/0,-1350/1146/-14472,-467/198/630,-1718/-177/-262,# sy
r,60223,1240361,7/62/6/60,0/0/0/-1,0/0/0/0,515/113/-275,0/0,-1352/1176/-14474,-469/197/638,-1718/-177/-262,# sy
