r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,63571,1312507,9/52/48/77,0/0/0/0,0/0/0/0,529/-13/-135,0/0,-1386/-556/-14160,-586/245/528,-1668/102/-19,#
r,63572,1312529,9/52/48/77,0/0/0/0,0/0/0/0,529/-13/-135,0/0,-1344/-542/-14189,-600/256/525,-1668/102/-19,#
r,63573,1312549,9/52/48/77,0/0/0/0,0/0/0/0,529/-13/-135,0/0,-1318/-544/-14192,-597/258/519,-1668/102/-19,#
r,63574,1312573,9/52/48/77,0/0/0/0,0/0/0/0,529/-13/-135,0/0,-1296/-562/-14184,-594/260/510,-1668/102/-19,#
r,63575,1312594,9/52/48/77,0/0/0/0,0/0/0/0,529/-13/-135,0/0,-1250/-564/-14198,-600/267/500,-1668/102/-19,#
r,63576,1312614,9/52/48/77,0/0/0/0,0/0/0/0,529/-13/-135,0/0,-1186/-566/-14216,-605/277/486,-1668/102/-19,#
r,63577,1312639,9/52/48/77,0/0/0/0,0/0/0/0,529/-13/-135,0/0,-1130/-584/-14270,-613/287/461,-1668/102/-19,#
r,63578,1312662,9/52/48/77,0/0/0/0,0/0/0/0,529/-13/-135,0/0,-1096/-614/-14332,-625/299/444,-1668/102/-19,#
r,63579,1312683,9/52/48/77,0/0/0/0,0/0/0/0,529/-13/-135,0/0,-1026/-632/-14382,-636/314/423,-1668/102/-19,#
r,63580,1312707,9/52/48/77,-1/0/0/0,0/0/0/0,529/-13/-135,0/0,-968/-688/-14403,-638/324/400,-1668/102/-19,#
r,63581,1312729,9/52/48/77,-1/0/0/0,0/0/0/0,529/-13/-135,0/0,-889/-734/-14446,-635/337/371,-1668/102/-19,#
r,63582,1312749,9/52/48/77,-2/0/0/0,0/0/0/0,529/-13/-135,0/0,-872/-774/-14470,-642/346/351,-1668/102/-19,#
r,63583,1312774,9/52/48/77,-7/0/0/0,0/0/0/0,529/-13/-135,0/0,-860/-814/-14506,-652/359/335,-1668/102/-19,#
r,63584,1312795,9/52/48/77,-11/0/0/0,0/0/0/0,529/-13/-135,0/0,-746/-897/-14580,-662/378/287,-1668/102/-19,#
r,63585,1312814,9/52/48/77,-16/0/0/0,0/0/0/0,529/-13/-135,0/0,-674/-939/-14589,-651/380/260,-1668/102/-20,#
r,63586,1312841,9/52/48/77,-16/0/0/0,0/0/0/0,529/-12/-135,0/0,-588/-954/-14630,-656/391/237,-1668/102/-20,#
r,63587,1312861,9/52/48/77,-27/0/0/0,0/0/0/0,529/-12/-135,0/0,-534/-970/-14646,-658/402/212,-1668/103/-20,#
r,63588,1312881,9/52/48/77,-33/0/0/0,0/0/0/0,529/-11/-135,0/0,-478/-1012/-14674,-660/411/190,-1669/103/-21,#
r,63589,1312901,9/52/48/77,-38/0/0/0,0/0/0/0,529/-10/-135,0/0,-442/-1022/-14730,-663/418/181,-1669/103/-22,#
r,63590,1312921,9/52/48/77,-56/0/0/0,0/0/0/0,529/-9/-135,0/0,-426/-1018/-14734,-655/419/178,-1669/103/-23,#
r,63591,1312941,9/52/48/77,-70/0/0/0,0/0/0/0,529/-7/-135,0/0,-419/-1042/-14732,-647/418/171,-1669/103/-24,#
r,63592,1312961,9/52/48/77,-103/0/0/0,0/0/0/0,529/-6/-135,0/0,-412/-1076/-14728,-642/419/164,-1669/104/-26,#
r,63593,1312981,8/52/48/77,-80/0/0/0,0/0/0/0,529/-4/-135,0/0,-382/-1074/-14758,-635/419/158,-1670/104/-28,#
r,63594,1313001,8/52/48/77,-121/0/0/0,0/0/0/0,529/-2/-135,0/0,-356/-1054/-14758,-623/414/148,-1670/105/-30,#
r,63595,1313021,8/52/48/77,-138/0/0/0,0/0/0/0,529/0/-135,0/0,-320/-1040/-14730,-609/406/135,-1670/105/-32,#
r,63596,1313041,8/52/48/77,-83/0/0/0,0/0/0/0,529/2/-135,0/0,-274/-988/-14660,-593/399/130,-1671/106/-34,#
r,63597,1313061,8/52/48/77,-151/0/0/0,0/0/0/0,529/5/-135,0/0,-238/-914/-14634,-579/389/132,-1671/106/-36,#
r,63598,1313081,7/52/48/77,-149/0/0/-12,0/0/0/0,529/8/-135,0/0,-278/-852/-14642,-568/378/142,-1672/107/-39,#
r,63599,1313100,7/52/48/77,-175/0/0/-14,0/0/0/0,529/11/-135,0/0,-280/-780/-14674,-562/370/152,-1672/107/-43,#
r,63600,1313121,7/52/48/76,-155/0/0/-14,0/0/0/0,529/15/-135,0/0,-248/-750/-14670,-547/362/153,-1673/108/-46,#
r,63601,1313142,6/52/48/76,-196/0/0/-43,0/0/0/0,529/19/-135,0/0,-268/-716/-14675,-532/348/160,-1674/109/-50,#
r,63602,1313165,6/52/48/76,-204/0/0/-41,0/0/0/0,529/28/-135,0/0,-300/-540/-14662,-536/338/205,-1675/111/-59,#
r,63603,1313185,5/52/48/76,-197/0/0/-64,0/0/0/0,529/33/-135,0/0,-282/-430/-14630,-527/325/234,-1676/112/-64,#
r,63604,1313205,5/52/48/76,-237/0/0/-46,0/0/0/0,529/38/-135,0/0,-292/-348/-14602,-504/304/251,-1677/113/-69,#
r,63605,1313225,4/52/48/76,-204/0/0/-47,0/0/0/0,529/43/-135,0/0,-262/-276/-14550,-493/292/263,-1678/114/-75,#
r,63606,1313245,4/52/48/76,-197/0/0/-52,0/0/0/0,528/49/-135,0/0,-232/-152/-14452,-487/281/291,-1679/116/-80,#
r,63607,1313265,3/52/48/76,-210/0/0/-65,0/0/0/0,528/54/-135,0/0,-198/-42/-14346,-467/262/317,-1679/117/-86,#
r,63608,1313285,3/52/48/76,-213/0/0/-74,0/0/0/0,527/60/-135,0/0,-162/36/-14278,-449/241/337,-1680/118/-92,#
r,63609,1313305,3/52/48/75,-244/0/0/-92,0/0/0/0,526/66/-135,0/0,-132/96/-14220,-436/224/342,-1681/119/-98,#
r,63610,1313324,2/52/48/75,-212/0/0/-61,0/0/0/0,526/72/-135,0/0,-116/198/-14134,-422/208/362,-1683/120/-104,#
r,63611,1313345,2/52/48/75,-219/1/0/-98,0/0/0/0,525/77/-135,0/0,-90/312/-13984,-397/184/412,-1684/122/-110,#
r,63612,1313365,1/52/48/75,-245/2/0/-51,0/0/0/0,524/83/-135,0/0,-68/518/-13860,-387/165/456,-1685/123/-116,#
