r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,146148,3019569,37/69/25/76,-98/14/0/0,0/0/0/0,540/217/-91,0/0,-1224/16/-12296,-316/70/608,-1689/-9/-256,#
r,146149,3019589,36/69/25/76,-72/17/0/0,0/0/0/0,540/219/-90,0/0,-1232/-30/-12348,-317/71/597,-1689/-9/-258,#
r,146150,3019614,36/69/25/76,-121/14/2/0,0/0/0/0,539/222/-90,0/0,-1160/-34/-12456,-344/89/572,-1689/-9/-260,#
r,146151,3019635,36/69/25/76,-126/22/4/0,0/0/0/0,539/224/-89,0/0,-1212/8/-12536,-374/103/586,-1689/-9/-263,#
r,146152,3019655,36/69/25/76,-131/26/4/0,0/0/0/0,538/227/-89,0/0,-1302/-24/-12488,-361/93/608,-1689/-9/-265,#
r,146153,3019681,35/69/25/76,-111/19/0/0,0/0/0/0,537/229/-88,0/0,-1340/-58/-12452,-359/92/615,-1689/-9/-267,#
r,146154,3019701,35/69/25/76,-137/26/0/0,0/0/0/0,536/232/-88,0/0,-1326/-42/-12402,-356/92/612,-1688/-9/-270,#
r,146155,3019722,35/69/25/76,-105/20/0/0,0/0/0/0,535/234/-87,0/0,-1280/18/-12358,-351/88/607,-1688/-9/-272,#
r,146156,3019742,35/69/25/76,-137/26/0/0,0/0/0/0,534/237/-87,0/0,-1250/70/-12352,-359/91/599,-1688/-9/-275,#
r,146157,3019761,34/69/25/76,-144/27/0/0,0/0/0/0,534/240/-86,0/0,-1254/92/-12422,-382/105/599,-1688/-9/-277,#
r,146158,3019782,34/69/25/76,-99/31/0/0,0/0/0/0,533/243/-85,0/0,-1242/74/-12534,-401/117/595,-1688/-9/-280,#
r,146159,3019801,34/69/25/76,-142/28/0/0,0/0/0/0,532/246/-84,0/0,-1228/30/-12622,-420/132/579,-1688/-9/-283,#
r,146160,3019822,34/69/25/76,-147/30/0/0,0/0/0/0,531/249/-84,0/0,-1230/14/-12686,-432/139/578,-1688/-8/-286,#
r,146161,3019841,33/69/25/76,-155/35/0/0,0/0/0/0,530/252/-83,0/0,-1224/8/-12654,-419/131/577,-1688/-8/-288,#
r,146162,3019861,33/69/25/76,-126/30/0/0,0/0/0/0,529/255/-82,0/0,-1170/-6/-12544,-388/119/554,-1688/-8/-291,#
r,146163,3019881,33/69/25/76,-140/27/0/0,0/0/0/0,529/258/-81,0/0,-1102/14/-12434,-357/106/534,-1687/-8/-294,#
