r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,72774,1498705,-2/78/20/88,0/0/0/0,0/0/0/0,375/526/-16,0/0,-884/-444/-14946,-722/363/505,-1669/-39/-519,#
r,72775,1498726,-2/78/20/88,0/0/0/0,0/0/0/0,375/526/-16,0/0,-882/-434/-14950,-727/365/507,-1669/-39/-519,#
r,72776,1498745,-2/78/20/88,0/0/0/0,0/0/0/0,375/526/-16,0/0,-882/-434/-14967,-734/368/507,-1669/-39/-519,#
r,72777,1498766,-2/78/20/88,0/0/0/0,0/0/0/0,375/526/-16,0/0,-870/-436/-15002,-740/371/504,-1669/-39/-519,#
r,72778,1498785,-2/78/20/88,0/0/0/0,0/0/0/0,375/526/-16,0/0,-878/-444/-15012,-745/374/504,-1669/-39/-519,#
r,72779,1498806,-2/78/20/88,0/0/0/0,0/0/0/0,375/526/-16,0/0,-860/-408/-15052,-764/385/507,-1669/-39/-519,#
r,72780,1498833,-2/78/20/88,0/0/0/0,0/0/0/0,375/526/-16,0/0,-847/-386/-15060,-776/390/508,-1669/-39/-519,#
r,72781,1498853,-2/78/20/88,0/0/0/0,0/0/0/0,375/526/-16,0/0,-842/-368/-15050,-785/393/513,-1669/-39/-519,#
r,72782,1498873,-2/78/20/88,0/0/0/0,0/0/0/0,375/526/-16,0/0,-834/-346/-15056,-802/399/523,-1669/-39/-519,#
r,72783,1498893,-2/78/20/88,0/0/0/0,0/0/0/0,375/526/-16,0/0,-856/-314/-15060,-825/405/537,-1669/-39/-519,#
r,72784,1498912,-2/78/20/88,0/0/0/0,0/0/0/0,375/526/-16,0/0,-910/-284/-15017,-849/408/558,-1669/-39/-519,#
r,72785,1498932,-2/78/20/88,0/0/0/0,0/0/0/0,375/526/-16,0/0,-980/-242/-15056,-873/410/581,-1669/-39/-519,#
r,72786,1498953,-2/78/20/88,0/0/0/0,0/0/0/0,375/526/-16,0/0,-1018/-166/-15092,-897/413/612,-1669/-39/-519,#
r,72787,1498973,-2/78/20/88,0/-1/0/0,0/0/0/0,375/526/-16,0/0,-1066/-102/-15078,-912/413/648,-1669/-39/-519,#
r,72788,1498993,-2/78/20/88,-1/-10/0/0,0/0/0/0,375/526/-16,0/0,-1140/-66/-15010,-914/403/669,-1669/-39/-519,#
r,72789,1499013,-2/78/20/88,-8/-11/0/0,0/0/0/0,374/526/-16,0/0,-1162/-32/-14932,-914/396/671,-1670/-39/-519,#
r,72790,1499032,-2/78/20/88,-16/-17/0/0,0/0/0/0,374/526/-17,0/0,-1178/28/-14888,-922/392/685,-1670/-39/-520,#
r,72791,1499053,-2/78/20/88,-21/-16/0/0,0/0/0/0,374/527/-17,0/0,-1220/86/-14880,-933/390/709,-1670/-39/-520,#
r,72792,1499073,-2/78/20/88,-30/-24/0/0,0/0/0/0,373/527/-18,0/0,-1248/96/-14882,-945/392/721,-1670/-40/-520,#
r,72793,1499093,-2/78/20/88,-34/-28/0/0,0/0/0/0,373/528/-18,0/0,-1270/105/-14939,-960/398/725,-1671/-40/-521,#
r,72794,1499113,-2/78/20/88,-26/-27/0/0,0/0/0/0,372/528/-19,0/0,-1306/138/-14984,-972/400/738,-1671/-41/-522,#
r,72795,1499133,-2/78/20/88,-30/-34/0/0,0/0/0/0,371/529/-20,0/0,-1332/162/-14982,-973/397/754,-1672/-41/-522,#
r,72796,1499153,-2/77/20/88,-64/-35/0/0,0/0/0/0,371/529/-21,0/0,-1302/226/-14952,-978/399/757,-1673/-42/-523,#
r,72797,1499178,-3/77/20/88,-59/-45/0/0,0/0/0/0,369/531/-23,0/0,-1212/362/-14882,-977/397/761,-1675/-44/-525,#
r,72798,1499199,-3/77/20/88,-81/-64/0/0,0/0/0/0,368/532/-25,0/0,-1124/454/-14750,-956/385/764,-1675/-45/-526,#
r,72799,1499218,-3/77/20/88,-83/-81/0/0,0/0/0/0,367/533/-26,0/0,-1016/556/-14614,-933/376/760,-1677/-46/-527,#
r,72800,1499238,-3/77/20/88,-54/-60/0/0,0/0/0/0,365/534/-28,0/0,-882/666/-14522,-920/371/756,-1678/-47/-529,#
r,72801,1499259,-3/77/20/88,-107/-78/0/0,0/0/0/0,365/535/-29,0/0,-788/724/-14442,-901/363/753,-1679/-48/-530,#
r,72802,1499278,-3/77/20/88,-65/-76/0/0,0/0/0/0,363/536/-31,0/0,-738/764/-14338,-879/353/758,-1680/-49/-531,#
r,72803,1499298,-3/76/20/88,-70/-61/0/0,0/0/0/0,361/537/-33,0/0,-664/802/-14246,-865/348/762,-1681/-51/-533,#
r,72804,1499319,-4/76/20/88,-106/-62/0/0,0/0/0/0,360/539/-34,0/0,-560/862/-14162,-860/349/768,-1683/-52/-535,#
r,72805,1499339,-4/76/20/88,-114/-84/0/0,0/0/0/0,359/540/-36,0/0,-430/926/-13966,-833/338/761,-1684/-53/-537,#
r,72806,1499358,-4/76/20/88,-108/-83/0/0,0/0/0/0,357/542/-38,0/0,-386/947/-13756,-789/316/760,-1685/-54/-538,#
r,72807,1499379,-4/76/20/88,-81/-45/0/0,0/0/0/0,354/543/-39,0/0,-374/960/-13517,-739/287/774,-1686/-55/-540,#
r,72808,1499398,-4/76/20/88,-118/-37/0/0,0/0/0/0,353/545/-40,0/0,-316/997/-13352,-708/269/787,-1687/-57/-543,#
r,72809,1499419,-5/76/20/88,-122/-27/0/0,0/0/0/0,351/546/-41,0/0,-233/1020/-13242,-673/254/792,-1688/-57/-545,#
r,72810,1499440,-5/76/20/88,-114/-16/0/-14,0/0/0/0,349/548/-42,0/0,-132/1036/-13158,-660/252/786,-1689/-58/-547,#
r,72811,1499459,-5/76/20/88,-141/-8/0/-19,0/0/0/0,347/550/-42,0/0,-144/1038/-13134,-675/257/791,-1689/-59/-550,#
r,72812,1499479,-5/76/20/88,-134/0/0/-21,0/0/0/0,344/552/-42,0/0,-176/966/-13096,-676/257/792,-1690/-60/-553,#
r,72813,1499500,-6/76/20/88,-134/0/0/-19,0/0/0/0,342/554/-42,0/0,-176/912/-13074,-665/252/789,-1690/-60/-556,#
r,72814,1499520,-6/76/20/88,-154/1/0/-46,0/0/0/0,339/556/-42,0/0,-194/928/-13008,-654/240/787,-1690/-61/-560,#
r,72815,1499540,-6/76/20/88,-141/2/0/-26,0/0/0/0,337/558/-42,0/0,-172/1000/-12892,-645/231/782,-1691/-61/-563,#
r,72816,1499560,-7/76/20/88,-156/12/0/-38,0/0/0/0,334/560/-42,0/0,-138/1078/-12752,-621/214/776,-1691/-62/-567,#
r,72817,1499579,-7/76/20/88,-166/13/0/-44,0/0/0/0,331/563/-42,0/0,-142/1150/-12744,-627/215/791,-1691/-62/-571,#
