r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,40593,835199,64/53/49/54,0/0/17/116,0/0/0/0,379/-398/-128,0/0,-1732/-1624/-13508,-82/20/242,-1588/-1/290,#
r,40594,835219,64/53/49/54,-5/0/23/159,0/0/0/0,378/-399/-127,0/0,-1804/-1642/-13506,-71/9/271,-1588/-1/292,#
r,40595,835240,64/53/49/54,-8/0/28/152,0/0/0/0,377/-400/-127,0/0,-1868/-1682/-13525,-62/5/277,-1588/-2/294,#
r,40596,835260,64/53/49/54,-8/0/21/130,0/0/0/0,377/-401/-127,0/0,-1900/-1736/-13560,-72/8/263,-1587/-2/297,#
r,40597,835281,64/53/50/55,-10/0/20/87,0/0/0/0,376/-402/-126,0/0,-1940/-1752/-13582,-81/14/271,-1587/-2/299,#
r,40598,835301,64/53/50/55,-16/0/31/134,0/0/0/0,376/-403/-126,0/0,-1995/-1766/-13598,-88/14/290,-1587/-2/301,#
r,40599,835320,64/53/50/55,-14/0/47/98,0/0/0/0,376/-404/-125,0/0,-2032/-1804/-13589,-94/18/285,-1587/-2/303,#
r,40600,835340,64/53/50/55,-17/0/47/114,0/0/0/0,376/-405/-125,0/0,-2036/-1898/-13546,-73/10/259,-1586/-2/305,#
r,40601,835360,64/53/50/56,-10/0/30/101,0/0/0/0,375/-406/-124,0/0,-2014/-1984/-13514,-45/-4/235,-1586/-2/307,#
r,40602,835380,64/53/50/56,-19/0/55/97,0/0/0/0,375/-407/-123,0/0,-1998/-1998/-13498,-41/-4/227,-1585/-1/308,#
r,40603,835401,64/53/50/56,-15/0/40/108,0/0/0/0,374/-407/-123,0/0,-1978/-2004/-13494,-25/3/218,-1584/-1/310,#
r,40604,835420,64/53/50/56,-33/0/45/82,0/0/0/0,374/-408/-122,0/0,-1995/-2008/-13464,-57/6/214,-1583/-1/311,#
r,40605,835441,64/53/50/56,-45/0/62/71,0/0/0/0,374/-408/-121,0/0,-2044/-2008/-13424,-50/0/224,-1583/-1/312,#
r,40606,835460,64/53/50/56,-33/0/50/51,0/0/0/0,374/-408/-121,0/0,-2080/-1978/-13428,-62/2/248,-1582/0/314,#
r,40607,835481,64/53/50/57,-32/0/48/46,0/0/0/0,374/-408/-120,0/0,-2098/-1921/-13475,-96/16/267,-1581/0/314,#
r,40608,835501,64/53/51/57,-31/0/45/46,0/0/0/0,374/-408/-119,0/0,-2088/-1836/-13464,-119/22/290,-1580/0/315,#
r,40609,835521,64/53/51/57,-32/0/73/77,0/0/0/0,374/-408/-118,0/0,-2102/-1742/-13436,-141/20/326,-1579/1/316,#
r,40610,835540,64/53/51/57,-38/0/62/63,0/0/0/0,374/-408/-118,0/0,-2104/-1612/-13434,-177/26/365,-1578/1/316,#
r,40611,835561,64/53/51/57,-51/0/51/61,0/0/0/0,374/-408/-117,0/0,-2058/-1464/-13439,-223/39/392,-1577/2/317,#
r,40612,835581,63/53/51/57,-23/0/47/43,0/0/0/0,374/-408/-116,0/0,-2012/-1362/-13438,-258/47/412,-1575/3/318,#
r,40613,835601,63/53/51/57,-43/0/48/33,0/0/0/0,374/-408/-115,0/0,-1964/-1194/-13425,-291/48/453,-1574/3/318,#
r,40614,835621,63/53/51/57,-41/0/75/59,0/0/0/0,374/-408/-114,0/0,-1950/-976/-13456,-329/41/513,-1573/4/319,#
r,40615,835640,63/53/52/57,-16/0/64/41,0/0/0/0,374/-408/-113,0/0,-1954/-696/-13446,-386/39/596,-1572/5/319,#
r,40616,835661,63/53/52/57,-18/0/50/70,0/0/0/0,374/-408/-113,0/0,-1886/-438/-13448,-410/40/655,-1571/5/320,#
r,40617,835681,63/53/52/58,-7/0/71/56,0/0/0/0,374/-408/-112,0/0,-1786/-296/-13432,-436/39/676,-1569/6/321,#
r,40618,835701,63/53/52/58,0/0/94/49,0/0/0/0,373/-408/-111,0/0,-1750/-114/-13410,-486/37/726,-1568/6/323,#
r,40619,835721,63/53/52/58,5/0/64/67,0/0/0/0,373/-409/-110,0/0,-1800/72/-13436,-536/51/796,-1567/6/324,#
r,40620,835740,63/53/52/58,4/0/90/75,0/0/0/0,372/-410/-109,0/0,-1932/156/-13482,-584/71/862,-1566/7/326,#
r,40621,835761,63/53/52/58,15/0/47/87,0/0/0/0,371/-411/-108,0/0,-2062/238/-13564,-631/89/918,-1565/7/328,#
r,40622,835780,63/53/52/58,26/0/56/128,0/0/0/0,371/-412/-107,0/0,-2102/154/-13698,-682/116/885,-1564/7/331,#
r,40623,835801,63/53/53/59,32/0/63/129,0/0/0/0,369/-414/-107,0/0,-2068/24/-13798,-709/139/852,-1563/6/334,#
r,40624,835821,64/53/53/59,55/-4/54/114,0/0/0/0,368/-416/-106,0/0,-1992/-46/-13925,-752/171/830,-1563/6/338,#
r,40625,835842,64/53/53/59,49/-19/35/108,0/0/0/0,366/-418/-106,0/0,-1828/-90/-13912,-758/184/771,-1563/5/341,#
r,40626,835868,64/53/53/59,71/-22/37/113,0/0/0/0,365/-420/-105,0/0,-1690/-68/-13780,-730/176/739,-1563/4/345,#
r,40627,835887,64/53/53/60,64/-18/32/128,0/0/0/0,363/-423/-105,0/0,-1556/10/-13708,-733/181/725,-1563/3/350,#
r,40628,835909,64/53/53/60,74/-21/28/171,0/0/0/0,360/-425/-105,0/0,-1466/24/-13730,-760/205/696,-1563/2/354,#
r,40629,835931,64/53/53/61,58/-20/5/147,0/0/0/0,357/-430/-105,0/0,-1484/-4/-13856,-819/244/698,-1564/0/363,#
r,40630,835951,65/53/53/61,54/-35/0/186,0/0/0/0,354/-433/-105,0/0,-1592/-10/-13986,-871/273/731,-1565/0/367,#
r,40631,835971,65/53/53/61,65/-27/-6/197,0/0/0/0,353/-436/-106,0/0,-1656/-72/-14162,-928/310/720,-1566/-1/372,#
r,40632,835991,65/53/53/62,89/-35/-13/178,0/0/0/0,350/-438/-106,0/0,-1678/-102/-14216,-962/338/697,-1567/-3/377,#
r,40633,836011,65/53/53/62,62/-57/-29/225,0/0/0/0,348/-441/-107,0/0,-1674/-68/-14125,-970/352/675,-1569/-5/382,#
r,40634,836031,65/52/53/62,90/-54/-22/187,0/0/0/0,345/-445/-108,0/0,-1628/-10/-14038,-991/368/646,-1571/-7/387,#
r,40635,836051,65/52/53/63,62/-62/-31/224,0/0/0/0,343/-448/-109,0/0,-1562/-34/-13953,-964/366/605,-1573/-9/392,#
r,40636,836070,66/52/53/63,104/-52/-24/211,0/0/0/0,340/-451/-110,0/0,-1454/-132/-13838,-921/357/556,-1575/-11/398,#
r,40637,836091,66/52/53/64,74/-75/-54/204,0/0/0/0,338/-454/-112,0/0,-1312/-284/-13770,-907/371/488,-1578/-13/403,#
r,40638,836111,66/52/53/64,79/-64/-65/223,0/0/0/0,336/-457/-113,0/0,-1230/-446/-13774,-921/400/423,-1580/-15/408,#
r,40639,836131,66/52/53/64,60/-95/-72/222,0/0/0/0,333/-459/-115,0/0,-1300/-600/-13725,-912/410/374,-1583/-17/413,#
r,40640,836152,66/52/52/65,45/-61/-46/195,0/0/0/0,331/-462/-117,0/0,-1438/-746/-13614,-866/389/351,-1586/-19/417,#
r,40641,836171,66/51/52/65,38/-74/-46/204,0/0/0/0,329/-464/-119,0/0,-1552/-822/-13502,-832/366/344,-1589/-21/421,#
