r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,75723,2786860,25/122/12/51,0/-77/0/-1,-231/1618/555/75,463/30/364,0/0,132/-6516/-11810,302/-8/57,-219/-381/-59,#l_jy
r,75724,2786899,25/121/12/51,0/-82/0/-1,-228/1594/551/-96,465/31/361,0/0,68/-6432/-11642,327/-29/78,-216/-379/-60,#l_jy
r,75725,2786939,25/121/12/51,0/-76/0/0,-230/1622/552/-38,467/32/358,0/0,20/-6430/-11488,325/-33/63,-214/-376/-62,#l_jy
r,75726,2786980,25/121/12/51,0/-77/0/2,-227/1555/553/307,469/33/355,0/0,8/-6550/-10982,403/-74/36,-212/-373/-63,#l_jy
r,75727,2787018,25/120/12/51,0/-58/0/0,-230/1529/551/365,470/34/352,0/0,-68/-6528/-10366,477/-118/0,-209/-370/-64,#l_jy
r,75728,2787060,25/120/12/51,-1/-73/0/-1,-228/1632/553/137,471/35/350,0/0,-44/-6772/-9626,627/-186/-72,-207/-368/-66,#l_jy
r,75729,2787099,25/120/12/51,-4/-32/10/-2,-234/1673/789/67,472/35/348,0/0,-56/-7192/-9234,647/-168/-193,-206/-366/-66,#l_jy
r,75730,2787140,25/120/12/51,-21/-13/10/-8,-234/1748/806/-100,473/35/347,0/0,-290/-7496/-9364,712/-178/-236,-206/-366/-67,#l_jy
r,75731,2787179,25/120/12/51,-21/2/17/-13,-277/1816/835/-132,473/34/347,0/0,-136/-7562/-9200,771/-199/-255,-205/-367/-69,#l_jy
r,75732,2787219,25/120/12/51,-35/15/28/-35,-296/2291/835/-151,472/32/348,0/0,-138/-7951/-9190,868/-244/-306,-205/-368/-71,#l_jy
r,75733,2787259,25/120/12/51,-36/27/54/-36,-324/2350/839/-171,471/29/349,0/0,-154/-8482/-9320,886/-229/-385,-206/-371/-73,#l_jy
r,75734,2787299,25/120/12/50,-56/29/41/-60,-362/2354/872/-200,470/25/350,0/0,-90/-8876/-9282,1005/-275/-464,-206/-375/-77,#l_jy
r,75735,2787340,24/120/12/50,-65/61/50/-70,-327/2328/906/-219,469/20/351,0/0,-242/-8774/-9434,1037/-312/-472,-207/-379/-82,#l_jy
r,75736,2787380,24/120/13/50,-104/67/61/-100,-383/2341/929/-224,467/13/353,0/0,-202/-8548/-9568,1095/-354/-418,-209/-385/-89,#l_jy
r,75737,2787420,24/121/13/49,-83/71/111/-158,-362/2393/949/-194,464/6/356,0/0,-300/-8380/-9736,1144/-412/-413,-211/-393/-96,#l_jy
r,75738,2787460,23/121/14/48,-108/98/140/-179,-391/2399/967/-249,461/-2/359,0/0,-374/-7806/-10070,1071/-401/-242,-213/-402/-103,#l_jy
r,75739,2787500,23/121/14/48,-93/113/168/-162,-446/2378/978/-296,457/-11/362,0/0,-638/-7586/-10058,1123/-463/-190,-217/-412/-111,#l_jy
r,75740,2787540,22/122/15/47,-96/108/181/-213,-437/2440/1070/-287,452/-21/366,0/0,-492/-7166/-10206,1116/-487/-122,-221/-424/-118,#l_jy
