r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,24739,902017,9/47/47/32,0/0/0/1,-226/1581/277/224,415/-198/-238,0/0,-54/1096/-13546,-647/290/608,-7/-44/-487,#l_hm
r,24740,902056,9/47/47/32,0/0/0/1,-230/1578/278/234,415/-198/-238,0/0,-100/1238/-13400,-625/271/641,-7/-44/-487,#l_hm
r,24741,902090,9/47/47/32,0/0/0/2,-231/1579/276/236,416/-198/-238,0/0,-140/1272/-13412,-630/266/657,-7/-44/-487,#l_hm
r,24742,902123,9/47/47/32,0/0/0/0,-230/1577/278/230,416/-198/-238,0/0,-156/1256/-13467,-637/264/664,-7/-44/-487,#l_hm
r,24743,902158,9/47/47/32,0/0/0/0,-229/1582/277/-105,416/-198/-238,0/0,-233/1182/-13382,-618/249/682,-7/-44/-487,#l_hm
r,24744,902198,9/47/47/32,0/0/0/5,124/1580/276/223,416/-198/-238,0/0,-462/1344/-13139,-592/216/751,-7/-44/-487,#l_hm
r,24745,902231,9/47/47/32,5/0/0/5,221/1580/276/243,416/-197/-238,0/0,-664/1266/-12824,-534/173/767,-7/-44/-487,#l_hm
r,24746,902269,9/47/47/32,15/0/0/5,252/1579/278/246,416/-197/-238,0/0,-938/1292/-12662,-529/152/807,-7/-44/-486,#l_hm
r,24747,902309,9/47/47/32,21/0/0/18,251/1580/276/256,416/-196/-238,0/0,-1054/1242/-12324,-480/118/793,-7/-44/-485,#l_hm
r,24748,902349,9/47/47/32,28/1/0/31,263/1581/277/292,417/-195/-238,0/0,-1230/1346/-11914,-437/88/830,-7/-44/-483,#l_hm
r,24749,902385,9/47/47/32,55/14/0/43,317/1793/277/337,419/-193/-238,0/0,-1330/1324/-11416,-366/54/834,-7/-44/-479,#l_hm
r,24750,902423,10/47/47/33,71/21/0/58,327/1829/276/319,420/-190/-237,0/0,-1729/946/-10884,-325/36/842,-7/-45/-475,#l_hm
r,24751,902464,10/47/47/33,109/57/0/54,353/1837/277/359,422/-186/-236,0/0,-1745/1060/-11068,-474/138/840,-8/-46/-468,#l_hm
r,24752,902504,10/48/47/33,112/55/0/98,417/1916/278/344,425/-181/-234,0/0,-1394/1188/-10312,-264/22/787,-8/-48/-460,#l_hm
r,24753,902544,11/48/47/34,115/79/0/119,441/1942/277/437,429/-175/-232,0/0,-1000/1312/-10178,-252/30/725,-9/-50/-451,#l_hm
r,24754,902584,11/48/47/34,91/94/0/132,466/2050/277/430,433/-168/-229,0/0,-858/1158/-10286,-293/71/673,-11/-54/-442,#l_hm
r,24755,902625,12/49/47/35,125/116/0/127,465/2062/344/408,437/-162/-225,0/0,-870/1294/-10444,-334/98/729,-12/-58/-432,#l_hm
r,24756,902666,12/49/47/35,95/115/0/143,468/2092/344/469,442/-155/-221,0/0,-724/1074/-10262,-244/52/683,-13/-63/-421,#l_hm
r,24757,902705,13/50/47/36,93/169/0/178,448/2131/343/461,447/-147/-216,0/0,-538/954/-10506,-305/99/649,-15/-68/-409,#l_hm
r,24758,902746,13/50/47/37,146/178/0/148,475/2194/344/497,452/-139/-210,0/0,-570/838/-10502,-286/95/676,-18/-74/-398,#l_hm
r,24759,902786,14/51/47/37,151/199/0/163,468/2194/345/485,457/-130/-204,0/0,-696/784/-10448,-262/80/718,-20/-81/-385,#l_hm
r,24760,902826,15/52/47/38,165/172/0/208,492/2212/345/502,463/-121/-197,0/0,-516/556/-10686,-321/133/646,-23/-88/-371,#l_hm
r,24761,902866,15/53/47/39,157/212/0/193,462/2328/344/555,468/-111/-189,0/0,-278/618/-10516,-253/100/617,-26/-96/-357,#l_hm
r,24762,902899,16/53/47/40,165/225/0/184,499/2333/411/580,474/-101/-181,0/0,-162/596/-10428,-240/97/601,-29/-104/-342,#l_hm
r,24763,902932,16/54/47/40,156/226/0/211,510/2342/410/589,476/-96/-177,0/0,-70/440/-10592,-270/125/548,-31/-108/-334,#l_hm
r,24764,902966,17/55/47/41,141/228/0/263,491/2373/410/603,481/-85/-168,0/0,-128/462/-10612,-268/121/581,-35/-117/-319,#l_hm
r,24765,902999,17/56/47/42,131/230/0/214,512/2385/412/614,487/-75/-158,0/0,2/348/-10582,-257/125/534,-39/-126/-303,#l_hm
r,24766,903032,17/56/47/43,126/253/0/270,486/2414/411/614,490/-69/-153,0/0,10/172/-10540,-245/124/502,-41/-130/-295,#l_hm
r,24767,903065,18/57/47/44,125/256/0/247,479/2494/414/605,494/-58/-143,0/0,-22/154/-10564,-256/134/514,-46/-139/-278,#l_hm
r,24768,903099,18/58/47/45,119/266/0/263,479/2454/462/627,499/-47/-132,0/0,0/0/-10260,-176/97/473,-51/-149/-262,#l_hm
r,24769,903139,19/59/47/46,112/261/0/292,428/2572/486/640,503/-36/-121,0/0,44/-8/-10362,-218/128/468,-56/-159/-244,#l_hm
r,24770,903179,19/61/47/47,111/288/0/298,446/2581/487/644,507/-25/-109,0/0,105/-228/-10102,-146/99/414,-61/-169/-228,#l_hm
r,24771,903219,20/62/47/48,108/310/0/283,460/2648/485/659,511/-15/-96,0/0,117/-218/-9976,-145/99/407,-67/-180/-211,#l_hm
r,24772,903258,20/63/47/49,117/306/0/289,400/2650/486/654,514/-4/-83,0/0,228/-278/-9860,-132/104/362,-72/-190/-194,#l_hm
r,24773,903299,20/64/47/50,54/330/0/276,457/2721/549/644,518/5/-69,0/0,188/-250/-9830,-125/93/379,-78/-202/-177,#l_hm
r,24774,903339,21/66/47/52,66/333/0/302,447/2728/553/650,520/14/-55,0/0,180/-452/-9812,-122/103/327,-85/-213/-161,#l_hm
r,24775,903378,21/67/47/53,61/342/0/292,358/2703/553/656,522/23/-40,0/0,102/-596/-9950,-139/112/316,-91/-226/-144,#l_hm
r,24776,903419,21/68/47/54,45/348/0/297,358/2816/553/668,523/31/-24,0/0,142/-688/-10014,-150/124/288,-98/-238/-129,#l_hm
r,24777,903459,21/70/47/55,19/350/0/287,358/2826/553/708,525/39/-9,0/0,140/-688/-10070,-169/131/295,-104/-251/-113,#l_hm
r,24778,903493,21/70/47/56,12/349/0/291,278/2782/554/713,526/42/-1,0/0,152/-758/-10052,-164/127/286,-107/-257/-106,#l_hm
r,24779,903533,21/72/47/57,0/359/0/298,229/2896/620/728,527/48/15,0/0,170/-843/-10218,-212/160/255,-114/-270/-91,#l_hm
r,24780,903573,21/73/47/58,-5/355/0/304,-215/2898/621/737,527/54/31,0/0,110/-926/-10186,-214/160/270,-120/-283/-76,#l_hm
r,24781,903613,21/75/47/59,-9/357/0/321,-266/2945/620/737,527/60/47,0/0,62/-1028/-10236,-220/165/260,-127/-296/-61,#l_hm
r,24782,903652,21/76/47/60,-19/352/0/302,-266/2956/621/732,526/65/64,0/0,-14/-1028/-10306,-241/173/286,-133/-309/-46,#l_hm
r,24783,903692,21/77/47/62,-7/336/0/286,-264/2929/620/740,525/71/80,0/0,0/-1088/-10326,-239/175/261,-140/-321/-31,#l_hm
r,24784,903732,21/79/47/63,-10/338/0/315,-253/2991/623/717,523/76/95,0/0,56/-1148/-10438,-271/197/241,-146/-333/-16,#l_hm
r,24785,903772,21/80/47/64,-11/311/0/302,-266/3043/620/734,522/81/111,0/0,60/-1156/-10382,-261/192/225,-153/-345/-1,#l_hm
r,24786,903812,21/81/47/65,-10/310/0/300,-262/3025/621/753,520/86/126,0/0,-36/-1204/-10376,-254/188/229,-159/-357/14,#l_hm
r,24787,903853,21/83/47/67,-7/313/0/293,-266/3030/620/741,518/91/140,0/0,-122/-1370/-10424,-264/197/202,-166/-368/30,#l_hm
r,24788,903893,21/84/47/68,-16/278/0/296,-246/3044/685/664,515/96/155,0/0,-162/-1406/-10526,-304/220/197,-172/-379/45,#l_hm
r,24789,903932,21/85/47/69,-17/278/0/281,-215/2969/687/673,512/101/168,0/0,-204/-1484/-10384,-245/193/186,-179/-390/61,#l_hm
