r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,3378,126090,21/44/17/81,0/0/0/0,230/1580/206/225,447/148/-419,0/0,772/2556/-12780,-550/274/513,114/268/152,#l_ch
r,3379,126122,21/44/17/81,0/0/0/0,234/1578/202/232,447/148/-419,0/0,742/2540/-12816,-547/269/508,114/268/152,#l_ch
r,3380,126155,21/44/17/81,0/0/0/0,229/1578/205/228,447/148/-419,0/0,726/2560/-12836,-550/268/509,114/268/152,#l_ch
r,3381,126190,21/44/17/81,0/0/0/0,226/1580/199/230,447/148/-419,0/0,772/2686/-12874,-570/279/512,114/268/152,#l_ch
r,3382,126222,21/44/17/81,0/0/0/0,230/1579/200/230,447/148/-419,0/0,806/2780/-12870,-584/287/514,114/268/152,#l_ch
r,3383,126255,21/44/17/81,0/0/0/0,230/1580/201/230,447/148/-419,0/0,812/2772/-12816,-581/288/519,114/268/152,#l_ch
r,3384,126290,21/44/17/81,0/0/0/0,229/1580/202/227,447/148/-419,0/0,798/2730/-12780,-572/285/520,114/268/152,#l_ch
r,3385,126322,21/44/17/81,0/0/0/0,227/1577/203/230,447/148/-419,0/0,778/2622/-12756,-561/282/516,114/268/152,#l_ch
r,3386,126355,21/44/17/81,0/0/0/0,231/1580/203/233,447/148/-419,0/0,756/2542/-12770,-559/282/513,114/268/152,#l_ch
r,3387,126388,21/44/17/81,0/0/0/0,231/1578/202/228,447/148/-419,0/0,744/2466/-12786,-555/282/511,114/268/152,#l_ch
r,3388,126422,21/44/17/81,0/0/0/0,228/1581/197/231,447/148/-419,0/0,732/2428/-12776,-550/279/517,114/268/152,#l_ch
r,3389,126456,21/44/17/81,0/0/0/0,228/1577/204/230,447/148/-419,0/0,728/2442/-12748,-546/277/523,114/268/152,#l_ch
r,3390,126490,21/44/17/81,0/0/0/0,228/1580/197/231,447/148/-419,0/0,734/2476/-12720,-545/275/525,114/268/152,#l_ch
r,3391,126523,21/44/17/81,0/0/0/0,227/1578/206/228,447/148/-419,0/0,748/2536/-12724,-552/276/525,114/268/152,#l_ch
r,3392,126557,21/44/17/81,0/0/0/0,224/1580/208/230,447/148/-419,0/0,746/2616/-12708,-558/276/527,114/268/152,#l_ch
r,3393,126590,21/44/17/81,0/0/0/0,229/1578/199/228,447/148/-419,0/0,738/2760/-12668,-561/272/534,114/268/152,#l_ch
r,3394,126623,21/44/17/81,0/0/0/0,231/1579/202/229,447/148/-419,0/0,702/2868/-12566,-551/260/546,114/268/152,#l_ch
r,3395,126657,21/44/17/81,0/0/0/0,231/1579/208/227,447/148/-419,0/0,644/2988/-12482,-538/241/563,114/268/152,#l_ch
