r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,20186,749335,-10/64/11/72,-1/0/0/0,14/2132/345/237,520/-205/-237,0/0,570/2244/-13288,-652/344/488,-25/141/-280,#l_ch
r,20187,749369,-10/64/11/72,1/0/0/0,45/2133/345/236,520/-205/-237,0/0,662/2412/-13260,-660/350/481,-25/141/-280,#l_ch
r,20188,749409,-10/64/11/72,1/0/0/0,53/2134/344/235,520/-205/-237,0/0,818/2568/-13025,-634/339/472,-25/141/-280,#l_ch
r,20189,749443,-10/64/11/72,1/0/0/0,39/2136/345/233,520/-205/-237,0/0,1032/2890/-12396,-558/303/478,-25/141/-280,#l_ch
r,20190,749481,-10/64/11/72,0/13/0/0,73/2346/501/232,520/-205/-236,0/0,1160/3200/-11650,-434/252/463,-25/141/-280,#l_ch
r,20191,749521,-10/64/11/72,0/36/11/0,-67/2345/579/237,521/-205/-235,0/0,1270/3459/-10962,-306/184/481,-25/140/-280,#l_ch
r,20192,749562,-10/64/12/72,0/85/16/0,-71/2427/607/235,521/-205/-233,0/0,1304/3459/-10660,-276/173/429,-24/138/-280,#l_ch
r,20193,749602,-10/65/12/72,0/105/23/0,-3/2524/640/231,523/-205/-229,0/0,1244/3793/-10344,-262/151/465,-24/133/-280,#l_ch
r,20194,749641,-10/65/12/72,1/134/34/0,122/2498/639/235,524/-206/-223,0/0,1284/3874/-9936,-215/135/438,-23/127/-279,#l_ch
r,20195,749681,-10/66/12/72,0/194/50/0,122/2537/656/234,527/-206/-215,0/0,1290/4018/-9548,-184/117/433,-21/119/-279,#l_ch
r,20196,749716,-10/67/12/72,0/266/85/0,-106/2636/699/237,529/-207/-203,0/0,1370/3940/-9436,-203/137/397,-19/107/-279,#l_ch
r,20197,749750,-10/67/12/72,0/280/100/0,18/2696/724/234,531/-207/-197,0/0,1366/3888/-9212,-187/133/386,-18/100/-278,#l_ch
r,20198,749784,-10/68/13/72,0/321/135/0,33/2714/766/234,534/-208/-181,0/0,1330/3884/-9088,-195/139/405,-15/85/-278,#l_ch
r,20199,749818,-10/70/13/72,0/393/131/0,44/2814/886/234,539/-209/-163,0/0,1178/3654/-9144,-199/135/403,-11/66/-278,#l_ch
r,20200,749849,-10/71/14/72,0/409/157/0,46/2843/851/235,540/-209/-152,0/0,1104/3498/-9344,-285/188/406,-9/56/-277,#l_ch
r,20201,749884,-10/72/14/72,0/437/165/0,279/2910/902/240,544/-210/-130,0/0,1042/3054/-9704,-355/234/362,-5/33/-277,#l_ch
r,20202,749917,-10/74/15/72,-1/475/168/0,85/2934/919/234,547/-211/-105,0/0,1054/2992/-9826,-428/272/370,-1/9/-277,#l_ch
r,20203,749949,-10/75/15/72,-1/499/185/0,-102/2962/973/239,549/-211/-92,0/0,1124/3064/-9980,-496/309/394,0/-3/-277,#l_ch
r,20204,749984,-10/77/16/72,-2/507/178/0,-153/3031/1007/238,551/-211/-65,0/0,1092/2996/-9996,-538/330/416,5/-30/-277,#l_ch
r,20205,750016,-10/79/17/72,0/553/176/0,-167/3080/1000/237,552/-212/-37,0/0,1134/3000/-10212,-629/381/423,10/-57/-278,#l_ch
r,20206,750050,-10/80/17/72,0/554/184/0,-61/3096/986/234,552/-212/-22,0/0,1048/2794/-10352,-673/403/417,12/-72/-278,#l_ch
r,20207,750085,-10/83/18/72,1/560/168/0,207/3126/1095/238,552/-212/6,0/0,1168/2954/-10314,-732/435/430,18/-100/-279,#l_ch
r,20208,750117,-10/85/18/72,1/573/176/0,273/3174/1093/236,551/-211/36,0/0,1244/3108/-10330,-773/457/429,23/-129/-280,#l_ch
r,20209,750149,-10/86/19/72,0/583/154/0,277/3192/1099/238,550/-211/51,0/0,1278/3330/-10392,-841/485/446,26/-144/-280,#l_ch
r,20210,750188,-10/88/19/72,0/594/158/0,25/3164/1103/236,547/-211/82,0/0,1418/3484/-10570,-926/533/442,31/-174/-282,#l_ch
r,20211,750223,-10/91/20/72,0/613/130/0,-40/3213/1127/236,543/-210/112,0/0,1490/3608/-10538,-980/562/444,37/-203/-284,#l_ch
r,20212,750256,-10/93/20/72,0/610/154/0,22/3263/1132/233,537/-209/142,0/0,1572/3682/-10430,-988/567/438,43/-232/-286,#l_ch
r,20213,750290,-10/94/21/72,-1/614/130/0,-23/3272/1161/237,534/-208/158,0/0,1744/3748/-10598,-1067/611/406,46/-246/-287,#l_ch
r,20214,750324,-10/97/21/72,0/623/128/0,-10/3288/1097/117,527/-206/187,0/0,1678/3741/-10858,-1109/636/417,53/-275/-290,#l_ch
r,20215,750364,-10/99/22/72,0/611/95/0,180/3220/1096/38,518/-205/217,0/0,1692/3584/-10924,-1127/649/374,59/-304/-293,#l_ch
r,20216,750404,-10/102/22/72,-1/610/70/-2,43/3282/1079/-173,510/-203/245,0/0,1534/3364/-11134,-1133/652/407,66/-331/-297,#l_ch
r,20217,750443,-10/104/22/72,-2/602/52/0,84/3300/1012/-171,500/-201/271,0/0,1580/3170/-11342,-1194/686/350,73/-356/-301,#l_ch
r,20218,750485,-10/107/22/72,0/586/8/0,169/3157/996/-45,490/-199/297,0/0,1572/3048/-11236,-1140/650/344,80/-381/-305,#l_ch
r,20219,750526,-10/109/22/72,0/567/-7/4,174/3233/635/223,480/-196/321,0/0,1456/3038/-11610,-1226/692/375,86/-403/-309,#l_ch
r,20220,750565,-10/111/22/72,0/559/-20/2,245/3232/462/319,469/-194/343,0/0,1386/2972/-11466,-1197/671/358,93/-424/-313,#l_ch
r,20221,750606,-10/113/22/72,0/526/-42/0,42/3146/368/310,458/-192/363,0/0,1376/3040/-11566,-1212/679/388,100/-444/-318,#l_ch
r,20222,750646,-10/116/22/72,0/507/-58/-1,45/3137/293/39,448/-190/382,0/0,1629/3218/-11478,-1210/679/339,106/-462/-322,#l_ch
r,20223,750686,-10/118/21/72,0/499/-111/-4,48/3035/257/-178,437/-188/400,0/0,1536/3454/-11246,-1181/645/379,112/-478/-327,#l_ch
r,20224,750725,-10/119/21/72,0/482/-124/0,49/3065/294/-172,427/-185/417,0/0,1534/3496/-11224,-1173/642/377,119/-493/-332,#l_ch
r,20225,750765,-10/121/20/72,0/475/-125/3,45/2990/224/124,417/-183/432,0/0,1404/3686/-10950,-1129/602/419,125/-507/-336,#l_ch
r,20226,750806,-10/123/20/72,0/465/-175/2,48/2992/170/311,407/-181/446,0/0,1356/3746/-10882,-1103/587/421,130/-519/-341,#l_ch
r,20227,750846,-10/125/19/72,0/461/-162/0,47/2919/129/294,397/-179/460,0/0,1382/3552/-10708,-1055/568/380,136/-531/-346,#l_ch
r,20228,750886,-10/127/18/72,0/452/-163/0,51/2909/114/48,387/-177/473,0/0,1206/3390/-10410,-959/515/403,142/-542/-350,#l_ch
r,20229,750925,-10/129/18/72,0/463/-210/-2,41/2838/125/-171,377/-175/486,0/0,1090/3196/-10264,-904/486/393,147/-551/-355,#l_ch
r,20230,750965,-10/131/17/72,0/449/-227/0,43/2847/89/-160,367/-173/498,0/0,942/3072/-10184,-845/445/410,153/-561/-359,#l_ch
r,20231,751000,-10/133/16/72,0/462/-259/1,52/2780/80/57,357/-171/509,0/0,884/2952/-10220,-818/433/414,158/-569/-363,#l_ch
r,20232,751037,-10/134/15/72,0/471/-229/2,47/2727/62/301,347/-169/520,0/0,802/2668/-10234,-741/392/408,163/-577/-368,#l_ch
r,20233,751078,-10/136/14/72,0/447/-273/1,43/2724/70/308,338/-166/531,0/0,686/2452/-10332,-721/385/412,168/-585/-372,#l_ch
r,20234,751118,-10/138/13/72,0/451/-286/0,43/2635/47/371,327/-164/541,0/0,630/2092/-10418,-648/350/391,172/-591/-376,#l_ch
r,20235,751158,-10/140/11/72,0/444/-275/0,47/2572/51/135,317/-162/550,0/0,556/1879/-10562,-623/340/401,177/-597/-379,#l_ch
r,20236,751198,-10/142/10/72,0/446/-305/0,44/2534/23/33,308/-160/559,0/0,514/1610/-10580,-558/307/370,181/-603/-383,#l_ch
r,20237,751231,-10/143/10/72,0/440/-308/0,46/2503/27/-89,303/-159/563,0/0,494/1671/-10710,-540/297/392,182/-605/-384,#l_ch
r,20238,751272,-10/144/8/72,0/422/-324/0,47/2439/15/26,294/-157/570,0/0,446/1518/-10720,-487/267/381,186/-609/-387,#l_ch
r,20239,751312,-10/146/7/72,0/414/-338/1,47/2422/32/17,285/-156/578,0/0,364/1352/-10886,-442/238/386,189/-613/-390,#l_ch
r,20240,751352,-10/148/6/72,0/406/-334/1,44/2368/29/55,277/-154/584,0/0,462/1350/-11112,-434/233/370,191/-616/-392,#l_ch
r,20241,751392,-10/149/4/72,0/392/-340/1,47/2267/10/70,268/-152/590,0/0,352/1206/-11248,-391/211/364,193/-618/-393,#l_ch
r,20242,751432,-10/150/3/72,0/362/-347/1,50/-20/12/59,261/-150/595,0/0,498/1250/-11214,-341/191/346,194/-619/-394,#l_ch
r,20243,751472,-10/150/2/72,0/219/-328/1,59/214/-8/17,256/-150/598,0/0,716/1602/-9048,282/-151/372,192/-617/-393,#l_ch
r,20244,751512,-10/150/0/72,-1/-110/-308/0,-159/807/-52/-9,263/-151/594,0/0,498/1054/-9464,120/-63/345,181/-603/-383,#l_ch
r,20245,751552,-10/150/0/72,3/-91/-278/0,223/1180/1954/20,271/-153/589,0/0,434/974/-11882,-480/282/362,171/-589/-374,#l_ch
r,20246,751591,-10/150/0/72,4/-132/-165/1,253/1179/2041/-13,278/-154/584,0/0,-180/952/-11854,-399/208/498,162/-576/-366,#l_ch
r,20247,751632,-10/150/0/72,0/-127/-60/1,267/1116/1767/56,284/-155/580,0/0,284/1088/-11392,-188/101/369,156/-567/-362,#l_ch
r,20248,751673,-10/150/0/72,-4/-100/13/0,-167/1222/1272/44,289/-156/576,0/0,556/1270/-11388,-186/101/317,153/-562/-359,#l_ch
r,20249,751713,-10/149/0/72,-13/-99/46/0,-94/1235/1418/12,292/-157/574,0/0,594/1112/-11818,-267/143/295,152/-559/-359,#l_ch
r,20250,751753,-10/149/0/72,-10/-116/88/0,-111/1246/1256/2,294/-158/572,0/0,166/720/-11836,-220/113/356,152/-557/-359,#l_ch
r,20251,751793,-10/148/0/72,1/-104/73/3,-126/1211/1182/145,297/-159/570,0/0,28/500/-11622,-102/44/400,151/-556/-358,#l_ch
r,20252,751832,-10/148/0/72,4/-106/95/0,93/1335/1057/140,299/-159/568,0/0,152/240/-12054,-241/135/334,150/-555/-357,#l_ch
r,20253,751873,-10/148/0/72,2/-99/56/2,290/1313/1087/26,301/-159/567,0/0,176/380/-12216,-253/130/379,150/-554/-357,#l_ch
r,20254,751913,-10/147/0/72,0/-120/71/1,291/1313/1077/19,304/-160/565,0/0,348/314/-12224,-244/128/328,149/-553/-356,#l_ch
r,20255,751952,-10/147/0/72,-1/-86/62/1,-157/1331/1009/11,306/-160/563,0/0,186/352/-12108,-235/119/383,149/-552/-356,#l_ch
r,20256,751993,-10/146/0/72,0/-118/68/1,-25/1257/982/11,309/-161/561,0/0,14/334/-11966,-249/119/415,148/-551/-355,#l_ch
r,20257,752032,-10/146/0/72,0/-114/91/1,74/1295/993/32,311/-162/559,0/0,150/242/-12192,-319/166/361,147/-549/-354,#l_ch
r,20258,752072,-10/145/1/72,0/-127/80/1,74/1294/966/21,314/-162/557,0/0,102/334/-12116,-272/125/384,146/-547/-354,#l_ch
r,20259,752112,-10/145/1/72,0/-133/41/1,74/1396/957/19,317/-163/554,0/0,18/328/-12308,-321/154/407,144/-545/-352,#l_ch
r,20260,752152,-10/144/1/72,0/-113/38/1,292/1302/975/30,321/-163/551,0/0,-70/44/-12464,-332/163/395,143/-542/-351,#l_ch
r,20261,752192,-10/144/1/72,0/-147/21/1,284/1346/943/18,324/-164/548,0/0,-58/-82/-12732,-376/194/397,141/-538/-349,#l_ch
r,20262,752229,-10/143/1/72,1/-168/11/1,278/1403/937/14,328/-165/544,0/0,62/-338/-12825,-368/208/342,138/-533/-347,#l_ch
r,20263,752269,-10/143/1/72,0/-178/0/1,297/1348/883/-5,334/-166/540,0/0,-72/-548/-12942,-383/217/356,135/-527/-345,#l_ch
r,20264,752309,-10/142/1/72,0/-196/-2/1,67/1369/419/10,339/-167/535,0/0,-154/-592/-13144,-398/222/369,132/-520/-342,#l_ch
r,20265,752349,-10/141/1/72,0/-194/-11/1,66/1334/383/-2,346/-169/529,0/0,-64/-550/-13252,-395/222/358,128/-512/-339,#l_ch
r,20266,752389,-10/140/1/72,0/-237/-11/1,67/1385/393/28,353/-170/522,0/0,20/-478/-13452,-435/242/338,124/-503/-336,#l_ch
r,20267,752428,-10/139/1/72,0/-231/-7/1,66/1370/423/4,360/-172/515,0/0,-4/-512/-13394,-383/214/352,120/-493/-333,#l_ch
r,20268,752469,-10/138/1/72,0/-281/-11/1,67/1442/420/24,368/-173/506,0/0,4/-538/-13625,-430/244/344,115/-483/-329,#l_ch
r,20269,752509,-10/137/1/72,0/-295/-10/1,66/1428/414/3,376/-175/497,0/0,16/-632/-13584,-377/213/328,111/-472/-326,#l_ch
r,20270,752549,-10/136/1/72,0/-310/-13/1,43/1446/426/3,385/-177/487,0/0,94/-586/-13652,-363/209/310,106/-459/-323,#l_ch
r,20271,752589,-10/134/1/72,0/-317/-1/1,65/1483/434/-8,394/-179/477,0/0,72/-554/-13798,-403/230/320,101/-447/-320,#l_ch
r,20272,752629,-10/133/1/72,0/-347/0/1,288/1482/676/-7,403/-181/465,0/0,110/-434/-13732,-402/231/329,97/-434/-316,#l_ch
