r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,65269,1338874,-1/61/16/90,0/0/0/0,0/0/0/0,366/480/-243,0/0,-1450/400/-14492,-593/255/383,1774/-173/-478,#
r,65270,1338893,-1/61/16/90,0/0/0/0,0/0/0/0,366/480/-243,0/0,-1448/406/-14450,-590/257/377,1774/-173/-478,#
r,65271,1338914,-1/61/16/90,0/0/0/0,0/0/0/0,366/480/-243,0/0,-1414/400/-14438,-586/256/367,1774/-173/-478,#
r,65272,1338934,-1/61/16/90,0/0/0/0,0/0/0/0,366/480/-243,0/0,-1420/392/-14412,-581/256/361,1774/-173/-478,#
r,65273,1338954,-1/61/16/90,0/0/0/0,0/0/0/0,366/480/-243,0/0,-1412/372/-14367,-577/256/352,1774/-173/-478,#
r,65274,1338974,-1/61/16/90,0/0/0/0,0/0/0/0,366/480/-243,0/0,-1378/372/-14334,-573/259/336,1774/-173/-478,#
r,65275,1338994,-1/61/16/90,0/0/0/0,0/0/0/0,366/480/-243,0/0,-1340/384/-14303,-569/261/319,1774/-173/-478,#
r,65276,1339016,-1/61/16/90,1/0/0/0,0/0/0/0,366/480/-243,0/0,-1280/400/-14228,-557/261/297,1774/-173/-478,#
r,65277,1339036,-1/61/16/90,2/0/0/0,0/0/0/0,366/480/-243,0/0,-1208/417/-14162,-550/263/283,1774/-173/-478,#
r,65278,1339056,-1/61/16/90,4/0/0/0,0/0/0/0,366/480/-243,0/0,-1154/426/-14080,-538/262/267,1774/-173/-478,#
r,65279,1339075,-1/61/16/90,5/0/0/0,0/0/0/0,367/480/-243,0/0,-1110/412/-13972,-525/262/251,1774/-173/-478,#
r,65280,1339096,-1/61/16/90,10/0/0/0,0/0/0/0,367/480/-243,0/0,-1054/426/-13902,-516/263/237,1774/-173/-478,#
r,65281,1339116,-1/61/16/90,18/0/0/0,0/0/0/0,367/480/-243,0/0,-1004/426/-13824,-505/263/228,1774/-173/-478,#
r,65282,1339136,-1/61/16/90,21/0/0/0,0/0/0/0,367/480/-243,0/0,-962/438/-13817,-503/265/221,1774/-173/-477,#
r,65283,1339156,-1/61/16/90,20/0/0/0,0/0/0/0,368/479/-243,0/0,-920/436/-13786,-497/265/215,1775/-173/-477,#
r,65284,1339176,-1/61/16/90,29/0/0/0,0/0/0/0,368/479/-243,0/0,-916/396/-13760,-490/264/208,1775/-173/-476,#
r,65285,1339196,-1/61/16/90,36/0/0/0,0/0/0/0,369/478/-243,0/0,-912/366/-13732,-487/266/195,1775/-173/-475,#
