r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,60120,1238502,0/52/15/74,0/0/0/0,0/0/0/0,272/500/-336,0/0,228/266/-14100,-504/243/420,1672/-255/-652,#
r,60121,1238527,0/52/15/74,0/0/0/0,0/0/0/0,272/500/-336,0/0,258/152/-14075,-505/250/392,1672/-255/-652,#
r,60122,1238552,0/52/15/74,0/0/0/0,0/0/0/0,272/500/-336,0/0,306/117/-14053,-509/256/376,1672/-255/-652,#
r,60123,1238572,0/52/15/74,0/0/0/0,0/0/0/0,272/500/-336,0/0,376/104/-14066,-512/263/360,1672/-255/-652,#
r,60124,1238592,0/52/15/74,1/0/0/0,0/0/0/0,272/500/-336,0/0,448/86/-14084,-515/270/345,1672/-255/-652,#
r,60125,1238612,0/52/15/74,2/0/0/0,0/0/0/0,272/500/-336,0/0,476/42/-14066,-510/271/336,1672/-255/-652,#
r,60126,1238632,0/52/15/74,4/0/0/0,0/0/0/0,272/500/-336,0/0,484/-14/-14044,-499/267/339,1672/-256/-651,#
r,60127,1238652,0/52/15/74,4/0/0/0,0/0/0/0,272/500/-336,0/0,504/-96/-14002,-486/263/343,1672/-256/-651,#
r,60128,1238673,0/52/15/74,8/0/0/0,0/0/0/0,272/500/-336,0/0,534/-146/-13930,-468/256/346,1673/-256/-651,#
r,60129,1238692,0/52/15/74,7/0/0/0,0/0/0/0,272/500/-336,0/0,560/-188/-13834,-452/248/340,1673/-256/-651,#
r,60130,1238712,0/52/15/74,16/0/0/0,0/0/0/0,273/500/-336,0/0,584/-250/-13692,-428/234/334,1673/-256/-651,#
r,60131,1238733,0/52/15/74,10/0/0/0,0/0/0/0,273/500/-336,0/0,578/-348/-13556,-408/222/331,1673/-256/-651,#
r,60132,1238753,0/52/15/74,11/0/0/0,0/0/0/0,273/500/-336,0/0,570/-438/-13438,-389/213/329,1673/-256/-650,#
r,60133,1238773,0/52/15/74,8/0/0/0,0/0/0/0,273/499/-336,0/0,584/-544/-13334,-367/204/315,1673/-256/-650,#
r,60134,1238792,0/52/15/74,19/0/0/0,0/0/0/0,273/499/-336,0/0,566/-626/-13267,-353/196/303,1673/-256/-650,#
r,60135,1238813,0/52/15/74,23/0/0/1,0/0/0/0,274/499/-336,0/0,476/-722/-13175,-337/181/310,1673/-256/-649,#
r,60136,1238833,0/52/15/74,32/0/0/1,0/0/0/0,274/499/-336,0/0,384/-810/-13117,-329/172/312,1674/-256/-649,#
r,60137,1238853,0/52/15/74,27/0/0/4,0/0/0/0,275/498/-336,0/0,346/-900/-13102,-328/172/300,1674/-256/-648,#
