r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#l_sy
r,15550,575513,-5/48/31/90,0/0/0/1,242/1578/345/-142,507/-50/-307,0/0,902/856/-14510,-621/341/377,-9/106/-49,#l_sy
r,15551,575552,-5/48/31/90,0/0/0/1,245/1582/342/-136,507/-50/-307,0/0,888/868/-14478,-614/337/381,-9/106/-49,#l_sy
r,15552,575592,-5/48/31/90,0/0/0/0,245/1580/343/-148,507/-50/-307,0/0,892/872/-14470,-611/335/381,-9/106/-49,#l_sy
r,15553,575630,-5/48/31/90,0/0/0/0,244/1580/344/-208,507/-50/-307,0/0,904/874/-14517,-619/340/378,-9/106/-49,#l_sy
r,15554,575663,-5/48/31/90,0/0/0/5,242/1578/342/-103,507/-50/-307,0/0,928/893/-14528,-619/339/379,-9/106/-49,#l_sy
r,15555,575697,-5/48/31/90,0/0/0/-1,244/1578/342/24,507/-50/-307,0/0,932/920/-14514,-617/339/381,-9/106/-49,#l_sy
r,15556,575732,-5/48/31/90,0/0/0/-1,245/1583/347/-26,507/-50/-307,0/0,985/985/-14500,-619/340/381,-9/106/-49,#l_sy
r,15557,575767,-5/48/31/90,0/0/0/-1,245/1579/343/63,507/-50/-307,0/0,1018/1040/-14486,-624/343/383,-9/106/-49,#l_sy
r,15558,575798,-5/48/31/90,0/0/0/0,242/1580/345/-194,507/-50/-307,0/0,1130/1216/-14506,-631/346/381,-9/106/-49,#l_sy
r,15559,575832,-5/48/31/90,0/0/0/2,244/1579/344/-100,507/-50/-307,0/0,1276/1428/-14516,-637/352/379,-9/106/-49,#l_sy
r,15560,575867,-5/48/31/90,0/0/0/1,242/1579/341/-136,507/-50/-307,0/0,1416/1671/-14556,-648/359/377,-9/106/-49,#l_sy
r,15561,575899,-5/48/31/90,0/0/0/-1,242/1580/345/21,507/-50/-307,0/0,1546/1886/-14612,-661/369/375,-9/106/-49,#l_sy
r,15562,575937,-5/48/31/90,0/0/0/-1,241/1579/344/27,507/-50/-307,0/0,1650/2014/-14652,-674/376/369,-9/106/-49,#l_sy
r,15563,575972,-5/48/31/90,0/0/0/-1,244/1579/345/13,507/-50/-307,0/0,1700/2082/-14653,-682/382/365,-9/106/-49,#l_sy
r,15564,576012,-5/48/31/90,0/0/0/-1,243/1580/342/21,507/-50/-307,0/0,1748/2210/-14650,-690/385/365,-9/106/-49,#l_sy
r,15565,576053,-5/48/31/90,0/0/0/-1,242/1578/345/33,507/-50/-307,0/0,1852/2438/-14596,-665/383/357,-9/106/-49,#l_sy
r,15566,576093,-5/48/31/90,0/0/0/-1,241/1579/344/23,507/-50/-307,0/0,1962/2746/-14422,-681/373/357,-9/106/-49,#l_sy
r,15567,576133,-5/48/31/90,0/0/0/-1,245/1579/345/36,507/-50/-307,0/0,2074/3088/-14225,-664/358/362,-9/106/-49,#l_sy
r,15568,576173,-5/48/31/90,0/0/0/-1,243/1580/347/5,507/-50/-307,0/0,2226/3434/-13998,-641/341/366,-9/106/-49,#l_sy
r,15569,576213,-5/48/31/90,0/4/0/-2,244/1807/343/30,507/-50/-307,0/0,2362/3680/-13874,-641/341/365,-9/106/-49,#l_sy
r,15570,576252,-5/48/31/90,0/13/0/-1,243/1845/346/15,508/-50/-306,0/0,2562/3928/-13770,-643/345/353,-9/106/-49,#l_sy
r,15571,576290,-5/48/31/90,0/20/0/-1,243/1833/345/26,508/-50/-305,0/0,2750/4178/-13653,-642/348/341,-9/105/-49,#l_sy
r,15572,576331,-5/48/31/90,0/33/0/-1,243/1844/341/14,509/-50/-304,0/0,2962/4486/-13512,-638/346/336,-9/104/-49,#l_sy
r,15573,576371,-5/48/31/90,0/38/0/-3,244/1921/344/37,510/-50/-302,0/0,3086/4700/-13502,-660/359/332,-8/102/-49,#l_sy
r,15574,576412,-5/49/31/90,0/52/0/-3,244/1934/343/20,511/-50/-300,0/0,3118/4814/-13439,-665/360/333,-8/100/-49,#l_sy
r,15575,576452,-5/49/31/90,0/87/0/-2,243/2048/344/29,512/-50/-297,0/0,3192/4956/-13380,-676/364/346,-8/97/-49,#l_sy
r,15576,576492,-5/49/31/90,0/122/0/-3,242/1986/340/25,513/-51/-293,0/0,3304/5128/-13338,-694/377/353,-8/93/-49,#l_sy
r,15577,576532,-5/50/31/90,0/145/0/-2,243/2070/344/26,516/-51/-288,0/0,3412/5216/-13430,-724/396/343,-7/88/-49,#l_sy
r,15578,576571,-5/50/31/90,0/172/0/-2,243/2105/345/30,518/-51/-282,0/0,3440/5158/-13470,-748/415/332,-7/82/-49,#l_sy
r,15579,576611,-5/51/31/90,0/184/0/-3,245/2141/345/35,521/-51/-275,0/0,3452/5112/-13380,-737/414/326,-6/76/-49,#l_sy
r,15580,576647,-5/52/31/90,0/185/0/-2,244/2238/346/37,523/-52/-267,0/0,3422/5068/-13425,-751/424/329,-5/68/-49,#l_sy
r,15581,576680,-5/52/31/90,0/196/0/1,242/2244/409/-188,525/-52/-263,0/0,3350/4864/-13558,-774/442/323,-5/64/-49,#l_sy
r,15582,576714,-5/53/31/90,0/195/0/2,244/2225/412/-93,529/-52/-254,0/0,3318/4738/-13584,-776/447/314,-4/56/-48,#l_sy
r,15583,576747,-5/54/31/90,0/206/0/1,242/2320/415/-144,532/-52/-244,0/0,3332/4694/-13630,-787/461/299,-4/47/-48,#l_sy
r,15584,576780,-5/54/31/90,0/245/0/-1,246/2296/412/38,534/-53/-239,0/0,3314/4562/-13570,-771/458/282,-3/42/-48,#l_sy
r,15585,576814,-5/55/31/90,0/255/0/-1,243/2322/412/52,537/-53/-228,0/0,3248/4432/-13717,-803/481/269,-2/32/-48,#l_sy
r,15586,576853,-5/56/31/90,0/247/0/0,240/2318/414/36,540/-53/-217,0/0,3112/4252/-13636,-778/465/269,-1/22/-48,#l_sy
r,15587,576895,-5/57/31/90,0/273/0/0,244/2420/411/62,544/-54/-205,0/0,3074/4146/-13778,-812/488/260,0/11/-48,#l_sy
r,15588,576935,-5/59/31/90,0/280/0/0,243/2435/411/26,547/-54/-193,0/0,2954/4022/-13642,-781/468/271,0/0/-48,#l_sy
r,15589,576973,-5/60/31/90,0/270/0/0,245/2520/412/33,551/-54/-180,0/0,2922/3836/-13794,-798/483/257,0/-10/-48,#l_sy
r,15590,577008,-5/61/31/90,0/289/0/0,241/2491/483/-63,553/-55/-168,0/0,2830/3743/-13789,-801/482/265,1/-21/-48,#l_sy
