r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,16310,336555,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1936/-558/-12624,-515/206/381,-1710/-116/906,# hw
r,16311,336574,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1890/-578/-12600,-506/205/369,-1710/-116/906,# hw
r,16312,336595,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1852/-592/-12542,-488/199/356,-1710/-116/906,# hw
r,16313,336621,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1816/-614/-12484,-478/196/343,-1710/-116/906,# hw
r,16314,336641,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1804/-638/-12492,-478/199/333,-1710/-116/906,# hw
r,16315,336662,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1764/-666/-12528,-481/204/324,-1710/-116/906,# hw
r,16316,336686,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1745/-702/-12528,-479/208/317,-1710/-116/906,# hw
r,16317,336706,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1740/-764/-12524,-473/207/311,-1710/-116/906,# hw
r,16318,336728,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1740/-794/-12518,-469/205/306,-1710/-116/906,# hw
r,16319,336754,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1734/-826/-12526,-468/206/306,-1710/-116/906,# hw
r,16320,336774,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1716/-856/-12554,-469/208/303,-1710/-116/906,# hw
r,16321,336794,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1708/-888/-12568,-476/215/296,-1710/-116/906,# hw
r,16322,336814,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1700/-918/-12570,-478/218/292,-1710/-116/906,# hw
r,16323,336834,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1676/-916/-12558,-473/218/290,-1710/-116/906,# hw
r,16324,336854,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1662/-928/-12518,-468/217/288,-1710/-116/906,# hw
r,16325,336874,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1652/-958/-12484,-462/215/282,-1710/-116/906,# hw
r,16326,336894,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1634/-964/-12448,-459/216/279,-1710/-116/906,# hw
r,16327,336913,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1629/-988/-12452,-457/216/280,-1710/-116/906,# hw
r,16328,336933,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1621/-1012/-12448,-457/217/276,-1710/-116/906,# hw
r,16329,336953,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1616/-1020/-12454,-458/219/276,-1710/-116/906,# hw
r,16330,336973,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1610/-1042/-12442,-455/219/273,-1710/-116/906,# hw
r,16331,336994,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1596/-1062/-12408,-448/218/266,-1710/-116/906,# hw
r,16332,337014,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1590/-1084/-12378,-441/215/258,-1710/-116/906,# hw
r,16333,337041,92/99/0/89,0/0/0/0,0/0/0/0,0/-681/109,0/0,-1558/-1112/-12368,-440/217/249,-1710/-116/906,# hw
r,16334,337062,92/99/0/89,-1/0/0/0,0/0/0/0,0/-681/109,0/0,-1542/-1166/-12374,-434/216/237,-1710/-116/906,# hw
r,16335,337081,92/99/0/89,-18/0/0/0,0/0/0/0,0/-681/109,0/0,-1532/-1174/-12362,-437/219/237,-1710/-116/906,# hw
r,16336,337102,92/99/0/89,-28/0/0/0,0/0/0/0,0/-681/109,0/0,-1592/-1160/-12364,-436/216/255,-1710/-116/906,# hw
r,16337,337121,92/99/0/89,-24/0/0/0,0/0/0/0,1/-681/109,0/0,-1614/-1158/-12372,-440/219/260,-1710/-116/905,# hw
r,16338,337141,92/99/0/89,-24/0/0/0,0/0/0/0,1/-681/109,0/0,-1637/-1130/-12374,-444/221/262,-1710/-116/905,# hw
r,16339,337162,92/99/0/89,-33/0/0/0,0/0/0/0,2/-681/109,0/0,-1645/-1084/-12352,-436/215/273,-1710/-116/904,# hw
r,16340,337183,92/99/0/89,-30/0/0/0,0/0/0/0,3/-681/109,0/0,-1604/-1060/-12318,-431/213/273,-1710/-116/904,# hw
r,16341,337203,92/99/0/89,-35/0/0/0,0/0/0/0,4/-681/109,0/0,-1564/-1070/-12314,-427/213/263,-1710/-116/903,# hw
r,16342,337223,91/99/0/89,-40/0/0/0,0/0/0/0,5/-681/109,0/0,-1536/-1076/-12350,-438/220/257,-1710/-116/902,# hw
r,16343,337243,91/99/0/89,-46/0/0/0,0/0/0/0,5/-681/109,0/0,-1518/-1098/-12372,-443/225/252,-1709/-115/901,# hw
r,16344,337268,91/99/0/89,-45/0/0/0,0/0/0/0,7/-681/109,0/0,-1512/-1114/-12374,-438/222/251,-1709/-115/899,# hw
r,16345,337288,91/99/0/89,-84/0/0/0,0/0/0/0,8/-681/109,0/0,-1516/-1110/-12412,-441/222/248,-1709/-115/898,# hw
r,16346,337307,91/99/0/89,-75/0/0/0,0/0/0/0,10/-681/109,0/0,-1522/-1078/-12394,-445/224/253,-1709/-115/897,# hw
r,16347,337328,91/99/0/89,-80/0/0/0,0/0/0/0,11/-681/109,0/0,-1534/-1070/-12370,-441/221/257,-1708/-114/895,# hw
r,16348,337347,91/99/0/89,-78/0/0/0,0/0/0/0,12/-681/109,0/0,-1554/-1044/-12364,-440/219/262,-1708/-114/893,# hw
r,16349,337367,90/99/0/89,-89/0/0/0,0/0/0/0,14/-681/109,0/0,-1558/-1028/-12348,-440/217/268,-1708/-114/891,# hw
r,16350,337388,90/99/0/89,-82/0/0/0,0/0/0/0,15/-681/109,0/0,-1560/-1022/-12380,-443/218/269,-1707/-114/890,# hw
r,16351,337408,90/99/0/89,-96/0/0/0,0/0/0/0,17/-681/109,0/0,-1558/-1014/-12384,-446/219/270,-1707/-113/888,# hw
r,16352,337429,90/99/0/89,-115/0/0/0,0/0/0/0,20/-681/109,0/0,-1576/-993/-12384,-451/221/280,-1706/-113/886,# hw
r,16353,337455,90/99/0/89,-79/0/0/0,0/0/0/0,21/-681/109,0/0,-1584/-1006/-12382,-448/219/285,-1706/-113/883,# hw
r,16354,337475,89/99/0/89,-104/0/0/0,0/0/0/0,24/-681/109,0/0,-1582/-1022/-12380,-444/217/278,-1705/-112/881,# hw
r,16355,337495,89/99/0/89,-118/0/0/0,0/0/0/0,26/-680/109,0/0,-1564/-1022/-12398,-444/217/273,-1705/-112/879,# hw
r,16356,337515,89/99/0/89,-119/0/0/0,0/0/0/0,29/-680/109,0/0,-1568/-1022/-12378,-440/214/282,-1705/-111/876,# hw
r,16357,337535,89/99/0/89,-128/0/0/0,0/0/0/0,32/-680/109,0/0,-1564/-1036/-12396,-442/215/284,-1704/-111/874,# hw
r,16358,337555,88/99/0/89,-139/0/0/0,0/0/0/0,34/-680/109,0/0,-1580/-1086/-12404,-445/219/281,-1704/-111/871,# hw
r,16359,337575,88/99/0/89,-121/0/0/0,0/0/0/0,37/-680/109,0/0,-1600/-1100/-12404,-447/220/293,-1703/-110/868,# hw
r,16360,337594,88/99/0/89,-162/0/0/0,0/0/0/0,40/-680/109,0/0,-1652/-1096/-12450,-448/217/308,-1702/-110/866,# hw
r,16361,337614,88/99/0/89,-133/0/0/0,0/0/0/0,43/-680/109,0/0,-1664/-1126/-12480,-445/215/301,-1702/-109/863,# hw
r,16362,337635,87/99/0/89,-112/0/0/0,0/0/0/0,45/-680/109,0/0,-1654/-1180/-12454,-438/215/295,-1701/-109/860,# hw
r,16363,337661,87/99/0/89,-167/0/0/0,0/0/0/0,52/-679/109,0/0,-1682/-1212/-12410,-432/211/302,-1700/-108/854,# hw
r,16364,337681,86/99/0/89,-181/0/0/0,0/0/0/0,54/-679/109,0/0,-1694/-1220/-12408,-432/211/302,-1700/-107/851,# hw
