r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,50985,1870683,93/85/6/90,0/0/0/-1,236/2134/414/18,-15/687/-31,0/0,-148/-354/-12348,-599/336/328,-5/0/927,#l_jy
r,50986,1870717,93/85/6/90,0/0/0/-1,234/2131/413/49,-15/687/-31,0/0,-196/-350/-12350,-599/333/336,-5/0/927,#l_jy
r,50987,1870749,93/85/6/90,0/0/0/1,236/2135/412/-92,-15/687/-31,0/0,-206/-344/-12332,-596/332/336,-5/0/927,#l_jy
r,50988,1870783,93/85/6/90,0/0/0/1,236/2129/411/-73,-15/687/-31,0/0,-166/-346/-12284,-592/335/328,-5/0/927,#l_jy
r,50989,1870817,93/85/6/90,0/0/0/1,232/2132/414/-74,-15/687/-31,0/0,-120/-314/-12278,-592/337/322,-5/0/927,#l_jy
r,50990,1870849,93/85/6/90,0/0/0/-1,236/2129/412/40,-15/687/-31,0/0,-64/-296/-12282,-596/343/313,-5/0/927,#l_jy
r,50991,1870883,93/85/6/90,0/0/0/-1,241/2136/413/39,-15/687/-31,0/0,4/-284/-12216,-594/353/301,-5/0/927,#l_jy
r,50992,1870917,93/85/6/90,0/0/0/-1,235/2132/414/39,-15/687/-31,0/0,88/-228/-12100,-588/359/283,-5/0/927,#l_jy
r,50993,1870948,93/85/6/90,0/0/0/1,236/2135/413/-78,-15/687/-31,0/0,256/-214/-11924,-579/373/239,-5/0/927,#l_jy
r,50994,1870988,93/85/6/90,-16/0/0/1,-250/2130/410/-47,-14/687/-31,0/0,394/-80/-11684,-558/382/200,-5/0/927,#l_jy
r,50995,1871028,93/85/6/90,-16/0/0/1,-279/2131/415/-42,-13/687/-31,0/0,552/-72/-11614,-556/399/162,-5/0/926,#l_jy
r,50996,1871069,93/85/6/90,-34/0/0/1,-267/2132/416/-25,-12/687/-31,0/0,642/-160/-11552,-542/405/131,-5/0/925,#l_jy
r,50997,1871109,92/85/6/90,-43/0/0/1,-283/2131/414/-33,-11/687/-31,0/0,650/-421/-11544,-537/416/83,-5/0/923,#l_jy
r,50998,1871142,92/85/6/90,-91/0/0/1,-317/2130/413/-65,-8/687/-31,0/0,594/-636/-11490,-517/411/42,-5/0/921,#l_jy
r,50999,1871177,92/85/6/90,-92/0/0/0,-334/2132/415/-106,-5/687/-31,0/0,500/-662/-11520,-529/417/35,-5/0/917,#l_jy
r,51000,1871210,92/85/6/90,-82/0/0/-2,-370/2130/412/-42,-2/688/-31,0/0,462/-670/-11488,-520/413/35,-5/0/915,#l_jy
r,51001,1871244,91/85/6/90,-129/0/0/-4,-434/2137/412/-251,1/688/-31,0/0,600/-582/-11448,-517/418/19,-5/0/910,#l_jy
r,51002,1871278,91/85/6/90,-139/0/0/-12,-429/2134/411/-227,7/688/-31,0/0,722/-526/-11496,-515/416/17,-5/0/905,#l_jy
r,51003,1871310,90/85/6/90,-141/0/0/-11,-441/2131/410/-257,10/688/-31,0/0,740/-608/-11542,-515/420/17,-5/0/901,#l_jy
r,51004,1871344,90/85/6/90,-152/0/0/-35,-481/2134/413/-270,16/688/-31,0/0,554/-642/-11688,-543/431/30,-5/0/894,#l_jy
r,51005,1871376,89/85/6/90,-168/0/0/-31,-480/2130/414/-304,25/688/-31,0/0,536/-772/-11786,-545/429/-6,-5/0/885,#l_jy
r,51006,1871409,89/85/6/90,-190/0/0/-35,-490/2134/413/-291,29/688/-31,0/0,486/-728/-11674,-508/399/18,-5/0/880,#l_jy
r,51007,1871444,88/85/6/89,-226/0/0/-57,-512/2134/412/-328,38/687/-31,0/0,454/-820/-11844,-514/400/15,-5/0/869,#l_jy
r,51008,1871484,87/85/6/89,-225/0/0/-76,-550/2137/413/-371,49/686/-31,0/0,454/-754/-12080,-555/416/16,-5/0/858,#l_jy
r,51009,1871518,86/85/6/89,-223/0/0/-71,-569/2137/411/-397,60/685/-31,0/0,216/-758/-12062,-530/385/49,-5/0/845,#l_jy
r,51010,1871550,85/85/6/89,-270/0/0/-106,-544/2130/414/-365,66/685/-31,0/0,252/-798/-12216,-549/395/16,-5/0/838,#l_jy
r,51011,1871585,84/85/6/88,-278/0/0/-118,-561/2134/411/-414,79/683/-31,0/0,124/-644/-12222,-535/372/72,-5/0/824,#l_jy
r,51012,1871625,83/85/6/88,-259/0/0/-104,-563/2132/412/-436,92/681/-31,0/0,146/-756/-12408,-555/380/35,-5/0/808,#l_jy
r,51013,1871665,82/85/6/87,-282/0/0/-158,-570/2132/412/-407,105/679/-31,0/0,10/-746/-12440,-539/363/27,-5/0/792,#l_jy
r,51014,1871705,81/85/6/87,-277/0/0/-162,-584/2134/410/-474,119/676/-31,0/0,-244/-684/-12334,-518/334/104,-5/0/775,#l_jy
r,51015,1871745,80/85/6/86,-310/0/0/-141,-575/2135/415/-472,134/672/-31,0/0,-190/-1010/-12540,-536/360/21,-5/-1/757,#l_jy
r,51016,1871785,79/85/6/85,-279/0/0/-146,-601/2133/411/-498,148/668/-31,0/0,-396/-892/-12502,-533/339/117,-5/-1/738,#l_jy
r,51017,1871825,77/85/6/85,-296/0/0/-181,-600/2135/413/-483,163/663/-31,0/0,-310/-993/-12474,-484/322/83,-5/-1/719,#l_jy
r,51018,1871864,76/85/6/84,-300/0/0/-220,-587/2125/412/-521,179/658/-31,0/0,-270/-1074/-12688,-536/348/90,-5/-1/699,#l_jy
r,51019,1871905,75/85/6/83,-286/0/0/-217,-594/2133/413/-531,194/652/-31,0/0,-476/-1208/-12750,-523/330/162,-5/-1/679,#l_jy
r,51020,1871945,74/85/6/82,-303/0/0/-241,-604/2134/412/-547,209/645/-31,0/0,-419/-1354/-12894,-510/327/137,-5/-1/658,#l_jy
r,51021,1871986,73/85/6/81,-272/0/0/-240,-580/2130/412/-538,224/638/-31,0/0,-432/-1538/-13130,-545/344/151,-5/-1/636,#l_jy
r,51022,1872024,71/85/6/80,-293/0/0/-234,-571/2137/416/-563,239/630/-31,0/0,-376/-1929/-13194,-533/339/120,-5/-1/614,#l_jy
r,51023,1872064,70/85/6/79,-319/-2/0/-270,-582/1901/411/-542,256/621/-31,0/0,-324/-2086/-13146,-496/335/90,-5/-1/591,#l_jy
r,51024,1872105,69/85/6/78,-292/-5/0/-275,-594/1899/413/-568,272/611/-32,0/0,-478/-1774/-13338,-549/352/187,-5/-2/567,#l_jy
r,51025,1872146,68/84/6/77,-291/-13/0/-295,-614/1887/414/-588,287/600/-32,0/0,-710/-1700/-13278,-530/319/275,-4/-1/543,#l_jy
r,51026,1872185,67/84/6/75,-305/-20/0/-304,-603/1888/413/-592,302/589/-34,0/0,-544/-1768/-13317,-519/328/222,-3/-1/519,#l_jy
r,51027,1872226,65/84/6/74,-275/-50/0/-299,-590/1859/412/-570,316/578/-35,0/0,-448/-1768/-13396,-539/339/195,-2/-1/495,#l_jy
r,51028,1872266,64/84/6/73,-280/-43/0/-331,-599/1837/413/-597,331/565/-37,0/0,-584/-1560/-13384,-538/324/258,0/0/471,#l_jy
r,51029,1872306,63/84/6/72,-285/-63/0/-342,-592/1729/412/-584,344/552/-41,0/0,-442/-1860/-13348,-508/321/183,1/0/446,#l_jy
r,51030,1872346,62/83/6/70,-305/-92/0/-348,-573/1695/411/-592,358/539/-45,0/0,-392/-1876/-13328,-498/318/188,5/2/421,#l_jy
r,51031,1872386,61/83/6/69,-288/-141/0/-361,-607/1626/412/-600,371/524/-50,0/0,-490/-1758/-13322,-493/301/263,9/5/396,#l_jy
r,51032,1872426,60/82/6/67,-264/-118/0/-359,-592/1586/409/-582,384/508/-57,0/0,-528/-1952/-13264,-492/316/193,13/8/369,#l_jy
r,51033,1872465,59/82/6/66,-270/-166/0/-365,-599/1612/415/-624,396/493/-64,0/0,-614/-1671/-12692,-356/216/254,19/11/344,#l_jy
r,51034,1872505,57/81/6/64,-259/-178/0/-380,-590/1506/347/-605,408/476/-72,0/0,-524/-1408/-12296,-293/191/283,24/15/318,#l_jy
r,51035,1872546,56/80/6/63,-259/-142/0/-384,-583/1524/345/-602,418/459/-79,0/0,-610/-1790/-11914,-201/144/216,29/19/292,#l_jy
r,51036,1872585,55/80/6/61,-243/-154/0/-388,-612/1483/345/-605,428/442/-86,0/0,-770/-1586/-11412,-150/114/275,34/24/267,#l_jy
r,51037,1872627,54/79/6/60,-226/-147/0/-420,-582/1433/565/-594,436/425/-93,0/0,-654/-1614/-10804,-60/80/227,39/28/241,#l_jy
r,51038,1872667,53/79/6/58,-224/-131/5/-420,-591/1463/590/-619,445/407/-98,0/0,-816/-1604/-10204,37/21/273,43/32/216,#l_jy
r,51039,1872707,53/78/6/56,-253/-99/8/-408,-567/1510/588/-602,453/389/-103,0/0,-654/-1364/-9880,-1/62/289,46/35/190,#l_jy
r,51040,1872747,52/78/6/55,-224/-67/19/-418,-580/1533/545/-625,460/372/-105,0/0,-782/-1524/-9330,145/-15/323,47/37/165,#l_jy
r,51041,1872787,51/78/6/53,-200/-21/22/-414,-570/1516/561/-625,467/355/-106,0/0,-882/-1260/-9512,40/57/445,47/38/140,#l_jy
r,51042,1872827,50/78/6/51,-145/10/34/-426,-571/1667/574/-646,472/340/-105,0/0,-968/-1645/-9356,133/16/443,46/38/116,#l_jy
r,51043,1872866,49/78/7/50,-172/19/55/-431,-510/2158/587/-619,476/325/-104,0/0,-292/-1496/-9298,115/54/340,44/37/94,#l_jy
r,51044,1872907,49/78/7/48,-164/41/52/-407,-524/2216/591/-630,480/310/-100,0/0,-262/-1538/-9182,156/36/371,41/35/71,#l_jy
r,51045,1872946,48/78/7/46,-139/55/56/-408,-500/2248/637/-627,484/296/-96,0/0,-158/-1987/-9424,73/102/293,37/33/49,#l_jy
r,51046,1872987,48/78/7/45,-125/64/50/-436,-449/2319/612/-609,487/282/-91,0/0,-10/-2172/-9726,9/145/257,32/29/26,#l_jy
r,51047,1873027,47/79/8/43,-104/85/65/-414,-491/2322/624/-614,490/268/-86,0/0,-32/-2042/-9470,44/124/314,27/25/4,#l_jy
r,51048,1873067,47/79/8/41,-150/122/55/-421,-447/2363/632/-625,492/254/-81,0/0,162/-2182/-9444,28/132/258,22/20/-17,#l_jy
r,51049,1873107,46/80/8/40,-155/112/103/-421,-472/2384/651/-613,494/240/-75,0/0,276/-2420/-9686,-54/182/211,16/15/-40,#l_jy
r,51050,1873147,46/80/8/38,-125/96/67/-447,-470/2326/679/-627,495/226/-69,0/0,188/-2402/-9868,-97/205/255,10/10/-63,#l_jy
r,51051,1873187,45/80/9/36,-128/144/86/-447,-484/2368/666/-623,496/211/-63,0/0,144/-2614/-9470,-16/156/233,5/4/-86,#l_jy
r,51052,1873227,45/81/9/34,-73/150/76/-456,-461/2369/620/-635,496/197/-57,0/0,198/-2566/-9552,-49/169/253,-1/-1/-109,#l_jy
