r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,69007,1419880,95/56/35/73,0/0/0/99,0/0/0/0,55/-627/-170,0/0,-862/211/-15116,-689/280/444,-1764/-112/780,# dh
r,69008,1419899,95/56/35/73,0/0/0/98,0/0/0/0,54/-627/-170,0/0,-872/208/-15100,-692/282/445,-1765/-112/781,# dh
r,69009,1419919,95/56/35/73,0/0/0/80,0/0/0/0,54/-627/-170,0/0,-884/180/-15070,-689/281/442,-1765/-112/783,# dh
r,69010,1419945,95/56/35/74,0/0/0/97,0/0/0/0,53/-627/-170,0/0,-876/168/-15072,-688/282/437,-1765/-112/785,# dh
r,69011,1419965,95/56/35/74,0/0/0/71,0/0/0/0,52/-628/-170,0/0,-864/174/-15053,-687/281/434,-1766/-112/786,# dh
r,69012,1419985,95/56/35/74,0/0/0/57,0/0/0/0,51/-628/-170,0/0,-856/164/-15039,-685/282/429,-1766/-112/788,# dh
r,69013,1420012,95/56/35/74,0/0/0/100,0/0/0/0,50/-628/-170,0/0,-852/150/-15038,-686/282/426,-1766/-112/790,# dh
r,69014,1420031,95/56/35/74,0/0/0/76,0/0/0/0,48/-628/-170,0/0,-874/152/-15053,-688/282/428,-1767/-112/791,# dh
r,69015,1420051,95/56/35/74,0/0/0/79,0/0/0/0,48/-628/-170,0/0,-884/144/-15064,-689/283/428,-1767/-112/793,# dh
r,69016,1420071,95/56/35/74,0/0/0/66,0/0/0/0,48/-628/-170,0/0,-888/154/-15078,-691/284/427,-1767/-112/794,# dh
r,69017,1420091,95/56/35/75,0/0/0/68,0/0/0/0,47/-629/-170,0/0,-904/134/-15070,-691/285/429,-1767/-112/796,# dh
r,69018,1420110,95/56/35/75,0/0/0/92,0/0/0/0,46/-629/-170,0/0,-918/148/-15058,-690/283/430,-1768/-112/797,# dh
r,69019,1420131,95/56/35/75,0/0/0/70,0/0/0/0,45/-629/-170,0/0,-926/146/-15039,-687/280/426,-1768/-113/798,# dh
r,69020,1420151,95/56/35/75,0/0/0/73,0/0/0/0,44/-629/-170,0/0,-920/146/-15032,-684/279/421,-1768/-113/800,# dh
r,69021,1420171,95/56/35/75,0/0/0/65,0/0/0/0,44/-629/-170,0/0,-912/138/-15032,-684/279/416,-1768/-113/801,# dh
r,69022,1420192,95/56/35/75,0/0/0/64,0/0/0/0,43/-629/-170,0/0,-904/128/-15030,-684/281/410,-1769/-113/802,# dh
r,69023,1420210,95/56/35/75,0/0/0/47,0/0/0/0,43/-629/-170,0/0,-902/114/-15039,-681/280/404,-1769/-113/803,# dh
r,69024,1420231,95/56/35/75,0/0/0/37,0/0/0/0,42/-630/-170,0/0,-914/116/-15070,-680/282/396,-1769/-113/804,# dh
r,69025,1420251,95/56/35/76,0/0/0/35,0/0/0/0,42/-630/-170,0/0,-926/112/-15082,-674/283/380,-1769/-113/805,# dh
r,69026,1420271,95/56/35/76,0/0/0/35,0/0/0/0,41/-630/-170,0/0,-954/94/-15080,-671/282/369,-1769/-113/806,# dh
r,69027,1420291,95/56/35/76,0/0/0/33,0/0/0/0,41/-630/-170,0/0,-1008/76/-15017,-661/276/375,-1770/-113/807,# dh
r,69028,1420311,95/56/35/76,0/0/0/33,0/0/0/0,40/-630/-170,0/0,-1050/50/-14958,-651/270/374,-1770/-113/807,# dh
