r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,94494,1951964,39/39/67/23,-34/0/0/0,0/0/0/0,418/47/-205,0/0,-1094/-322/-14842,-603/234/329,-1586/177/-236,#
r,94495,1951985,39/39/67/23,-43/0/0/0,0/0/0/0,418/48/-205,0/0,-1058/-374/-14825,-593/229/307,-1586/177/-237,#
r,94496,1952005,39/39/67/23,-25/0/0/0,0/0/0/0,418/48/-205,0/0,-1076/-364/-14853,-594/228/304,-1586/177/-238,#
r,94497,1952025,39/39/67/23,-45/0/0/0,0/0/0/0,418/49/-205,0/0,-1090/-334/-14875,-602/231/312,-1586/177/-239,#
r,94498,1952044,39/39/67/23,-35/0/0/0,0/0/0/0,418/50/-205,0/0,-1116/-322/-14898,-603/229/314,-1586/178/-239,#
r,94499,1952065,39/39/67/23,-56/0/0/0,0/0/0/0,417/50/-205,0/0,-1144/-322/-14894,-595/222/316,-1587/178/-240,#
r,94500,1952085,39/39/67/23,-33/0/0/0,0/0/0/0,417/51/-205,0/0,-1174/-318/-14880,-592/220/324,-1587/178/-241,#
r,94501,1952104,39/39/67/23,-32/0/0/0,0/0/0/0,417/52/-205,0/0,-1206/-310/-14874,-594/220/337,-1587/178/-242,#
r,94502,1952136,39/39/67/23,-34/0/0/0,0/0/0/0,417/52/-205,0/0,-1228/-334/-14870,-584/213/337,-1587/179/-242,#
r,94503,1952156,38/39/67/23,-32/0/0/0,0/0/0/0,417/53/-205,0/0,-1226/-400/-14850,-569/206/319,-1588/179/-244,#
r,94504,1952176,38/39/67/23,-35/0/0/0,0/0/0/0,417/54/-205,0/0,-1204/-408/-14884,-576/210/312,-1588/179/-244,#
r,94505,1952196,38/39/67/23,-21/0/0/0,0/0/0/0,417/54/-205,0/0,-1194/-392/-14916,-591/217/319,-1588/180/-245,#
r,94506,1952217,38/39/67/23,-42/0/0/0,0/0/0/0,417/55/-205,0/0,-1200/-348/-14910,-591/214/332,-1588/180/-246,#
r,94507,1952237,38/39/67/23,-30/0/0/0,0/0/0/0,417/55/-205,0/0,-1220/-306/-14880,-579/204/341,-1589/180/-246,#
r,94508,1952256,38/39/67/23,-23/0/0/0,0/0/0/0,417/56/-205,0/0,-1222/-280/-14846,-578/202/344,-1589/180/-247,#
r,94509,1952277,38/39/67/23,-28/0/0/0,0/0/0/0,417/57/-205,0/0,-1210/-235/-14850,-594/210/351,-1589/181/-247,#
r,94510,1952296,38/39/67/23,-28/0/0/0,0/0/0/0,417/57/-205,0/0,-1198/-180/-14908,-620/220/369,-1589/181/-248,#
r,94511,1952316,38/39/67/23,-27/0/0/0,0/0/0/0,417/57/-205,0/0,-1202/-126/-14953,-648/230/387,-1589/181/-249,#
r,94512,1952336,38/39/67/23,-33/0/0/0,0/0/0/0,417/58/-205,0/0,-1198/-68/-14986,-677/233/402,-1589/181/-249,#
r,94513,1952357,38/39/67/23,-29/0/0/0,0/0/0/0,417/58/-205,0/0,-1220/-40/-14996,-697/237/418,-1590/181/-250,#
r,94514,1952376,38/39/67/23,-18/0/0/0,0/0/0/0,416/59/-205,0/0,-1242/58/-15002,-716/236/444,-1590/182/-250,#
r,94515,1952396,38/39/67/23,-14/0/0/0,0/0/0/0,416/59/-205,0/0,-1294/228/-14989,-741/230/499,-1590/182/-250,#
r,94516,1952416,38/39/67/23,-8/0/0/3,0/0/0/0,416/59/-205,0/0,-1346/466/-14966,-774/225/570,-1590/182/-251,#
r,94517,1952437,38/39/67/23,-3/0/0/18,0/0/0/0,416/59/-205,0/0,-1362/690/-14898,-805/223/625,-1590/182/-251,#
r,94518,1952456,38/39/67/23,0/0/0/11,0/0/0/0,417/59/-205,0/0,-1388/892/-14814,-832/221/680,-1590/182/-250,#
r,94519,1952477,38/39/67/23,0/0/0/26,0/0/0/0,417/59/-205,0/0,-1412/1046/-14796,-867/225/722,-1590/182/-250,#
r,94520,1952496,38/39/67/23,0/0/0/23,0/0/0/0,417/59/-205,0/0,-1394/1190/-14839,-907/229/780,-1590/182/-249,#
r,94521,1952517,38/39/67/23,2/0/0/39,0/0/0/0,417/58/-205,0/0,-1454/1358/-14882,-951/237/844,-1590/181/-249,#
r,94522,1952536,38/39/67/23,0/0/0/38,0/0/0/0,417/58/-205,0/0,-1384/1422/-14903,-987/257/839,-1590/181/-248,#
r,94523,1952556,38/39/67/24,14/0/0/43,0/0/0/0,418/57/-204,0/0,-1360/1466/-14774,-973/248/845,-1590/181/-246,#
r,94524,1952577,38/39/67/24,17/0/0/82,0/0/0/0,418/56/-204,0/0,-1398/1536/-14634,-957/234/871,-1589/181/-245,#
r,94525,1952596,38/39/67/24,27/0/0/114,0/0/0/0,419/55/-204,0/0,-1480/1660/-14502,-949/218/932,-1589/180/-242,#
r,94526,1952616,38/39/67/24,35/5/0/79,0/0/0/0,419/53/-203,0/0,-1494/1718/-14470,-959/220/953,-1589/180/-240,#
r,94527,1952637,38/39/67/24,39/11/0/87,0/0/0/0,420/51/-203,0/0,-1472/1716/-14458,-970/228/943,-1588/179/-237,#
r,94528,1952656,38/39/67/24,48/17/0/134,0/0/0/0,420/48/-202,0/0,-1410/1744/-14450,-976/229/939,-1587/178/-233,#
r,94529,1952676,38/40/67/25,57/15/0/171,0/0/0/0,421/46/-202,0/0,-1350/1794/-14417,-967/218/943,-1586/178/-229,#
r,94530,1952696,38/40/67/25,84/21/0/139,0/0/0/0,422/43/-201,0/0,-1200/1795/-14364,-953/214/909,-1585/177/-224,#
r,94531,1952716,38/40/67/25,62/23/0/149,0/0/0/0,423/40/-200,0/0,-1080/1820/-14210,-916/204/877,-1584/176/-220,#
r,94532,1952742,39/40/67/26,55/36/0/180,0/0/0/0,424/36/-199,0/0,-1060/1886/-13925,-865/179/889,-1583/176/-214,#
r,94533,1952767,39/40/67/26,88/50/0/177,0/0/0/0,425/33/-198,0/0,-1044/1912/-13812,-850/172/895,-1582/175/-209,#
r,94534,1952787,39/40/67/27,74/52/0/213,0/0/0/0,426/29/-196,0/0,-1002/1856/-13770,-850/178/868,-1581/174/-203,#
r,94535,1952809,39/40/67/27,87/74/0/233,0/0/0/0,428/25/-195,0/0,-910/1712/-13716,-844/191/815,-1579/174/-197,#
