r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,89253,3292909,5/54/36/80,0/0/-65/0,230/2017/-35/-229,532/-6/-223,0/0,240/-660/-10598,-575/358/373,0/7/-55,#l_mj
r,89254,3292941,5/54/35/80,0/0/-115/0,230/1803/59/-231,532/-6/-224,0/0,250/-734/-10616,-567/356/363,0/9/-55,#l_mj
r,89255,3292974,5/54/35/80,0/0/-93/0,227/1548/-16/-231,532/-6/-226,0/0,244/-768/-10610,-552/348/359,1/13/-55,#l_mj
r,89256,3293009,5/54/35/80,0/0/-119/0,227/1789/-22/-229,532/-6/-228,0/0,270/-810/-10506,-530/341/344,1/17/-55,#l_mj
r,89257,3293041,5/54/34/80,0/0/-128/0,226/1785/-28/-230,532/-6/-230,0/0,328/-856/-10342,-514/339/317,1/20/-55,#l_mj
r,89258,3293074,5/54/34/80,0/0/-127/0,230/1789/-46/-230,532/-6/-232,0/0,460/-1030/-10018,-506/359/256,2/24/-55,#l_mj
r,89259,3293115,5/54/33/80,0/0/-119/-1,231/1789/-1/-225,532/-6/-235,0/0,548/-1234/-9742,-491/366/199,2/30/-55,#l_mj
r,89260,3293155,5/54/33/80,-5/0/-106/-4,-153/1785/-56/-235,532/-6/-238,0/0,947/-1128/-9708,-531/401/112,2/35/-55,#l_mj
r,89261,3293196,5/54/32/80,-34/2/-143/-17,-218/2001/-76/-231,531/-7/-241,0/0,1120/-1252/-9114,-445/373/18,3/40/-56,#l_mj
r,89262,3293236,4/54/32/80,-43/6/-144/-30,-288/2034/-58/-238,531/-9/-244,0/0,896/-1228/-9110,-471/387/62,3/46/-58,#l_mj
r,89263,3293275,4/54/31/80,-45/4/-129/-32,-344/2031/-61/-295,531/-12/-247,0/0,692/-1166/-9112,-467/386/108,3/51/-61,#l_mj
r,89264,3293316,4/54/30/79,-65/3/-169/-39,-354/1991/-54/-309,531/-15/-250,0/0,600/-1136/-9054,-470/389/120,4/57/-65,#l_mj
r,89265,3293355,4/54/30/79,-74/0/-125/-34,-307/1955/-76/-305,530/-19/-253,0/0,718/-1184/-8966,-459/393/69,4/63/-69,#l_mj
r,89266,3293397,4/54/29/79,-58/0/-166/-84,-350/1945/-151/-333,529/-23/-256,0/0,846/-1222/-8930,-429/380/14,4/69/-74,#l_mj
