r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,13082,489472,10/39/56/50,0/0/-1/0,228/1582/197/231,442/-114/-261,0/0,-290/22/-15330,-444/234/473,-10/-55/-291,#l_mh
r,13083,489507,10/39/56/50,0/0/-1/0,225/1581/141/228,442/-114/-261,0/0,-366/100/-15324,-448/230/502,-10/-55/-291,#l_mh
r,13084,489541,10/39/56/50,0/0/1/0,229/1581/396/226,442/-114/-261,0/0,-506/209/-15284,-436/205/539,-10/-55/-291,#l_mh
r,13085,489582,10/39/56/50,4/0/2/5,231/1578/652/228,442/-113/-261,0/0,-778/542/-15286,-441/178/646,-10/-55/-291,#l_mh
r,13086,489621,10/39/56/50,14/0/1/5,221/1579/656/241,442/-113/-261,0/0,-954/772/-15142,-450/161/698,-10/-55/-290,#l_mh
r,13087,489661,10/39/56/51,21/0/0/14,281/1579/426/272,442/-112/-261,0/0,-1190/1018/-15082,-466/149/826,-10/-55/-289,#l_mh
r,13088,489701,11/39/56/51,29/0/0/32,331/1579/193/299,443/-111/-261,0/0,-1098/842/-14966,-427/133/785,-10/-55/-287,#l_mh
r,13089,489740,11/39/56/51,40/0/-1/55,287/1575/147/265,443/-108/-261,0/0,-1174/958/-14939,-436/129/842,-10/-55/-284,#l_mh
r,13090,489780,11/39/56/51,62/0/1/65,329/1577/400/372,444/-105/-261,0/0,-1086/824/-14842,-398/115/799,-10/-55/-279,#l_mh
r,13091,489821,11/39/56/51,90/0/2/84,366/1578/657/332,446/-101/-261,0/0,-1196/956/-14808,-401/110/839,-11/-55/-273,#l_mh
r,13092,489861,12/39/56/52,113/0/2/85,430/1575/656/383,447/-96/-261,0/0,-1226/830/-14748,-348/81/808,-11/-55/-266,#l_mh
r,13093,489901,12/39/56/52,129/0/1/123,392/1577/656/390,448/-91/-261,0/0,-1266/824/-14764,-337/75/809,-11/-55/-258,#l_mh
r,13094,489941,13/39/56/52,122/0/0/89,429/1581/655/464,450/-84/-260,0/0,-1230/696/-14706,-286/55/765,-12/-55/-249,#l_mh
r,13095,489981,13/39/56/53,127/0/1/159,455/1579/654/433,452/-77/-260,0/0,-1130/654/-14724,-247/41/712,-12/-55/-238,#l_mh
r,13096,490021,14/39/56/54,127/1/7/137,479/1799/658/465,453/-69/-260,0/0,-1134/628/-14672,-181/9/698,-13/-55/-227,#l_mh
r,13097,490061,14/39/56/54,160/6/11/136,483/1815/660/476,455/-60/-259,0/0,-1140/466/-14717,-148/3/654,-14/-55/-215,#l_mh
r,13098,490101,15/39/56/55,166/3/21/162,498/1838/679/473,457/-51/-259,0/0,-1104/268/-14820,-107/-12/600,-14/-56/-202,#l_mh
r,13099,490141,16/39/56/55,151/1/22/161,525/1817/663/487,458/-41/-258,0/0,-1130/362/-14820,-35/-54/599,-15/-57/-189,#l_mh
r,13100,490174,16/39/57/56,178/1/28/194,505/1821/679/491,458/-36/-258,0/0,-1036/276/-14886,9/-70/547,-16/-57/-182,#l_mh
r,13101,490208,17/39/57/57,151/0/34/163,529/1818/720/519,460/-26/-257,0/0,-985/198/-14988,54/-89/508,-17/-58/-168,#l_mh
r,13102,490241,17/39/57/57,147/0/51/212,528/1576/770/524,461/-16/-255,0/0,-976/90/-15092,105/-113/476,-18/-60/-154,#l_mh
r,13103,490283,18/39/57/58,171/0/83/191,525/1646/814/523,462/-6/-254,0/0,-993/-58/-15142,173/-143/442,-20/-63/-139,#l_mh
r,13104,490322,18/39/57/59,168/0/93/173,490/1647/868/515,463/3/-252,0/0,-1006/-158/-15120,232/-173/405,-22/-65/-125,#l_mh
r,13105,490362,19/39/58/60,163/0/139/206,526/1648/883/535,463/13/-250,0/0,-1002/-100/-15122,276/-198/397,-24/-69/-111,#l_mh
r,13106,490402,20/39/58/60,103/0/103/209,505/1646/893/539,463/23/-247,0/0,-950/-380/-15130,330/-221/319,-26/-74/-97,#l_mh
r,13107,490442,20/39/59/61,148/0/139/208,476/1648/938/553,463/32/-244,0/0,-972/-428/-15116,367/-245/305,-29/-80/-83,#l_mh
r,13108,490483,21/39/60/62,133/0/185/176,512/1650/976/545,463/41/-240,0/0,-960/-423/-14914,414/-268/297,-33/-86/-71,#l_mh
r,13109,490522,21/39/61/63,119/0/222/204,485/1650/986/513,463/49/-235,0/0,-956/-494/-14912,430/-278/267,-36/-94/-58,#l_mh
r,13110,490562,22/39/62/63,116/0/237/170,437/1645/1004/510,462/56/-230,0/0,-928/-644/-14742,450/-282/230,-41/-103/-46,#l_mh
r,13111,490602,22/39/63/64,57/0/281/125,434/1649/1023/520,461/63/-224,0/0,-862/-842/-14539,431/-262/181,-46/-112/-35,#l_mh
r,13112,490643,22/39/64/65,46/0/324/172,442/1713/1108/499,459/68/-218,0/0,-835/-882/-14289,421/-254/176,-51/-123/-25,#l_mh
r,13113,490682,23/39/65/65,64/0/347/150,371/1717/1131/526,458/73/-211,0/0,-820/-972/-14094,404/-239/153,-57/-135/-16,#l_mh
r,13114,490722,23/39/67/66,31/0/374/156,358/1714/1155/501,457/76/-204,0/0,-804/-1112/-13820,373/-212/134,-63/-148/-8,#l_mh
r,13115,490763,23/39/68/66,5/0/393/115,288/1713/1117/468,455/79/-196,0/0,-812/-1224/-13480,334/-188/126,-70/-163/-1,#l_mh
r,13116,490795,23/39/69/66,-2/0/406/126,253/1714/1149/475,453/79/-192,0/0,-758/-1270/-13208,311/-169/114,-73/-170/2,#l_mh
r,13117,490830,23/39/71/67,-23/0/418/102,-230/1715/1187/427,452/80/-184,0/0,-760/-1280/-12925,303/-164/118,-80/-185/7,#l_mh
r,13118,490871,23/39/73/67,-20/0/436/79,-262/1715/1146/519,449/80/-175,0/0,-674/-1294/-12712,254/-133/94,-88/-202/12,#l_mh
r,13119,490911,22/39/74/67,-45/0/446/64,-252/1787/1248/467,447/79/-166,0/0,-676/-1298/-12520,229/-108/91,-95/-218/16,#l_mh
r,13120,490951,22/39/76/68,-42/0/484/58,-284/1790/1244/422,443/77/-157,0/0,-588/-1306/-12318,162/-83/83,-103/-236/20,#l_mh
r,13121,490991,22/39/78/68,-39/0/485/41,-328/1790/1249/431,440/75/-148,0/0,-614/-1242/-12114,123/-65/90,-111/-253/24,#l_mh
r,13122,491032,22/39/80/68,-51/0/507/17,-289/1791/1228/417,436/72/-139,0/0,-536/-1262/-12070,45/-22/61,-119/-271/26,#l_mh
r,13123,491071,22/39/82/68,-85/0/508/-4,-357/1789/1260/313,432/68/-130,0/0,-98/-1102/-11810,19/2/22,-127/-290/28,#l_mh
r,13124,491111,21/39/84/68,-97/0/495/-8,-390/1790/1264/-154,429/62/-121,0/0,24/-1092/-11652,-71/60/19,-135/-309/29,#l_mh
